query_id,condition,seed,pred_lat,pred_lon,true_lat,true_lon,error_km,refused,model
amman_query_27ZYHE_-tdmKbq7gUW9ECA,clean,1234,31.953000,35.910000,31.936738,35.849261,6.0096,0,gpt-5
amman_query_29zY5U3MUbO3wTjTTKF93w,clean,1234,31.690000,-106.420000,31.940472,35.848048,11903.1275,0,gpt-5
amman_query_2E9XDGy6VTetR1O15tILdw,clean,1234,31.955000,35.910000,32.028622,35.840299,10.4988,0,gpt-5
amman_query_2WNEczYwDdZlHE_2nYlE-A,clean,1234,31.953900,35.910600,31.984538,35.832035,8.1566,0,gpt-5
amman_query_2amxr5vdbo4jgViAEELT_Q,clean,1234,31.778000,35.235000,31.979358,35.916602,68.1424,0,gpt-5
amman_query_2ar5B6f1xOYuU4wn7CLEJg,clean,1234,31.953000,35.910000,32.015843,35.843284,9.4033,0,gpt-5
amman_query_2hq9evzmyg6GO86JGeo5kw,clean,1234,31.955200,35.910600,31.996165,35.884605,5.1731,0,gpt-5
amman_query_2lABfkOBYPSLZkKhyRxYdA,clean,1234,36.234000,43.993000,31.970988,35.840493,887.2593,0,gpt-5
amman_query_2o7YcP9UAqSU1ygtK33BfQ,clean,1234,31.955000,35.910000,31.998442,35.881033,5.5497,0,gpt-5
amman_query_2pCCoWfi0AP_93cYLKD9sA,clean,1234,31.781000,35.219000,31.991647,35.830404,62.2969,0,gpt-5
amman_query_2pZlZDNh_3B-gECdtvklWQ,clean,1234,31.953000,35.910000,31.958628,35.853315,5.3844,0,gpt-5
amman_query_2rTDzpKAZdmx5K2aSyos9w,clean,1234,31.951000,35.930000,32.029197,35.840228,12.1360,0,gpt-5
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,clean,1234,42.392000,-71.119000,42.398486,-71.107798,1.1689,0,gpt-5
boston_query_--VtRctVkqAafFr5b_6GXg,clean,1234,42.373800,-71.110100,42.304708,-71.073356,8.2550,0,gpt-5
boston_query_-0n5FDAuOditKvxIekIbBg,clean,1234,47.597000,-122.339000,42.380288,-71.076932,3998.4529,0,gpt-5
boston_query_-3hM-MR6uuw3se14vw3G0w,clean,1234,39.768000,-104.979000,42.355516,-71.105953,2835.6294,0,gpt-5
boston_query_-4vuSn0vvcBVOccgQqFlow,clean,1234,41.826800,-71.403200,42.343408,-71.091326,62.9461,0,gpt-5
boston_query_-5-CNr3q7kmRGcDSMueI4w,clean,1234,40.823000,-73.934000,42.354578,-71.078903,292.1780,0,gpt-5
boston_query_-6RLrPXAeunQaNK6m645ZA,clean,1234,42.349900,-71.077600,42.350361,-71.076221,0.1244,0,gpt-5
boston_query_-7KZUz5u8-7ja98pf8etVA,clean,1234,41.830000,-71.408000,42.305410,-71.085418,59.1908,0,gpt-5
boston_query_-8cIAPzC7_za-xCEWsIoK2,clean,1234,40.037000,-75.180000,42.341823,-71.158835,422.8869,0,gpt-5
boston_query_-9Lur-PAHqcMspWszAgfqw,clean,1234,59.329300,18.068600,42.347328,-71.161497,6030.6971,0,gpt-5
boston_query_-9gbUk-DmX9AOqntuN1nEm,clean,1234,42.389000,-71.112000,42.396756,-71.090514,1.9640,0,gpt-5
boston_query_-AJWNV55EAzvKArt5mMYqg,clean,1234,42.360900,-71.097300,42.333475,-71.091457,3.0871,0,gpt-5
boston_query_-Ae9_7GnntvqV8myNb9fhv,clean,1234,42.409500,-71.022000,42.388455,-71.089429,6.0111,0,gpt-5
boston_query_-BE36-GG_yM6YS57M_uMTQ,clean,1234,42.358700,-71.095000,42.355772,-71.105689,0.9367,0,gpt-5
boston_query_-CNeDzWqfei0F-1CmA8N9A,clean,1234,42.366300,-71.090500,42.362981,-71.093857,0.4607,0,gpt-5
boston_query_-D-onyWSIw3M1SbsxL7X-g,clean,1234,40.889000,-73.793000,42.319381,-71.117116,273.4706,0,gpt-5
boston_query_-DYvemYiNwx_BmPSrlUWIA,clean,1234,42.367500,-71.077100,42.333410,-71.091583,3.9731,0,gpt-5
boston_query_-DZ2jmUKLylFospVHUJx9w,clean,1234,42.362000,-71.091000,42.333348,-71.091695,3.1865,0,gpt-5
boston_query_-EHBZ4-3d6vENYYFm7mWEw,clean,1234,45.495000,-73.567000,42.347679,-71.097785,401.9307,0,gpt-5
boston_query_-F1y-kaybMQbp8p7UR03TA,clean,1234,40.706000,-73.844000,42.337935,-71.159550,287.8531,0,gpt-5
boston_query_-GJo3fVMwIWZoCYgf09NLQ,clean,1234,42.349000,-71.085000,42.354394,-71.076373,0.9286,0,gpt-5
boston_query_-HufF4iDO00S4hZK96hUyw,clean,1234,42.336900,-71.089300,42.335250,-71.090104,0.1950,0,gpt-5
boston_query_-IYAXZ4yoOS7SzEIu2m-me,clean,1234,39.739000,-105.234000,42.350961,-71.101908,2857.8016,0,gpt-5
boston_query_-Jix8HM-vXTXdWrXQwVvQw,clean,1234,42.346000,-71.096000,42.347696,-71.096756,0.1986,0,gpt-5
boston_query_-Jv7RF27BSJIV-gqOI7KxZ,clean,1234,45.533000,-73.659000,42.393239,-71.086096,405.2791,0,gpt-5
boston_query_-Kg6j3FKy26wYRLBkE_dFQ,clean,1234,42.345500,-71.060000,42.347671,-71.098275,3.1548,0,gpt-5
boston_query_-LPTAIN0lPGriKBtXoH5Mg,clean,1234,40.643000,-73.976000,42.394615,-71.097155,308.8081,0,gpt-5
boston_query_-Lu6tv4tCQMDsXtxLtxMzQ,clean,1234,42.340900,-71.091500,42.306142,-71.086617,3.8857,0,gpt-5
boston_query_-N2T2kBE4uG56LTsyCQPJg,clean,1234,42.387000,-71.099000,42.390720,-71.118060,1.6191,0,gpt-5
boston_query_-NRCmKPnLW6ukq5fovMufw,clean,1234,40.686600,-73.984700,42.391569,-71.099197,305.9402,0,gpt-5
boston_query_-NSEL0mtEJlIM-oR5yFnFg,clean,1234,51.507400,-0.127800,42.395075,-71.098124,5264.4203,0,gpt-5
boston_query_-NUm2lI2JYWeHZ6lrL2eZA,clean,1234,42.376000,-71.119000,42.333535,-71.112937,4.7481,0,gpt-5
boston_query_-O6nZhSO0Cgq4iaZ522K2g,clean,1234,41.939400,-87.644100,42.347418,-71.102605,1362.4103,0,gpt-5
boston_query_-OEJzVyBJiypLsHkeOqxKn,clean,1234,43.061900,141.354400,42.351378,-71.106286,9979.5680,0,gpt-5
boston_query_-OlQhKn0bS9eZTkeJL6ovw,clean,1234,40.739200,-74.170100,42.350202,-71.077051,313.5740,0,gpt-5
boston_query_-Phryua7d1FHhpGGfaEGcg,clean,1234,42.387000,-71.099000,42.392918,-71.114082,1.4026,0,gpt-5
boston_query_-Ptt76cqL8Ath-qW7aRUQw,clean,1234,42.343000,-71.121000,42.394938,-71.097803,6.0815,0,gpt-5
boston_query_-RyJCN_Rrfvr2l9jqadkcQ,clean,1234,41.376000,2.183000,42.380225,-71.076918,5866.2940,0,gpt-5
boston_query_-TMAMMmIqQ4AQA3YI-YOHg,clean,1234,-23.550500,-46.633300,42.334913,-71.084957,7744.5266,0,gpt-5
boston_query_-U0JJudMztDrvqfppyEl9A,clean,1234,41.300000,-72.915000,42.398411,-71.107571,193.2024,0,gpt-5
boston_query_-U_cmO4sMoYmoNbCPpMXWw,clean,1234,42.351500,-71.049000,42.359038,-71.100304,4.2982,0,gpt-5
boston_query_-VHXaQ_dj_14O-Bcn3u7zA,clean,1234,41.878100,-87.629800,42.282054,-71.087700,1363.8109,0,gpt-5
boston_query_-WNRbaGc8Yukh-LWnRNe5O,clean,1234,42.352900,-71.096700,42.351007,-71.100628,0.3854,0,gpt-5
boston_query_-XLBZG628HbrD4FlfLBryQ,clean,1234,38.901700,-77.033200,42.350380,-71.076154,632.0293,0,gpt-5
boston_query_-XPoSJpI_X3ZlnZLz8JG4L,clean,1234,40.676900,-73.844500,42.397111,-71.090982,298.4871,0,gpt-5
boston_query_-XVMoSt8xs2FUh9JzquX6A,clean,1234,42.345000,-71.075000,42.338875,-71.080848,0.8336,0,gpt-5
boston_query_-YC7UljP-400uMusDPAb5o,clean,1234,40.043500,-75.196000,42.332214,-71.158804,422.8810,0,gpt-5
boston_query_-YNCuOIwfe745OWl27FQZQ,clean,1234,42.407500,-71.119000,42.347016,-71.161690,7.5848,0,gpt-5
boston_query_-Zk-uQZzECPhvd8WV6mxhQ,clean,1234,42.337000,-71.087000,42.365703,-71.082873,3.2096,0,gpt-5
boston_query_-_69BJwJSLQGnzQD20QsOg,clean,1234,40.626000,-74.036500,42.319463,-71.117147,307.5676,0,gpt-5
cph_query_--FyHVca3HP-QgUmcAvToA,clean,1234,55.676100,12.568300,55.696390,12.519278,3.8122,0,gpt-5
cph_query_--kN3Y3n0x47vWa8WX-a8w,clean,1234,55.706000,12.595000,55.711783,12.592544,0.6612,0,gpt-5
cph_query_--xKnCCc_4tDGo80iM-A_g,clean,1234,55.676100,12.568300,55.681840,12.535123,2.1758,0,gpt-5
cph_query_-05vIhjxDNupFcgaM90L3w,clean,1234,55.679900,12.573300,55.679677,12.568518,0.3008,0,gpt-5
cph_query_-07-gME-zaQLhCsFrSInSg,clean,1234,55.680000,12.560000,55.669586,12.610691,3.3828,0,gpt-5
cph_query_-0_HsZnndjHv76QpTyNFCA,clean,1234,65.012100,25.465100,55.669816,12.611177,1251.5682,0,gpt-5
cph_query_-2N5Dmf5tOm5N83KXgvjDw,clean,1234,55.680000,12.560000,55.702854,12.553638,2.5723,0,gpt-5
cph_query_-3uNzD-M1uI2jZeGqOkpXg,clean,1234,53.339000,-6.377000,55.717097,12.561645,1246.1276,0,gpt-5
cph_query_-4KruxIYZ3a3GYE0tOKn2w,clean,1234,55.686000,12.555000,55.692373,12.533366,1.5300,0,gpt-5
cph_query_-4RqBOkDhigU8JsdQZINkQ,clean,1234,55.684000,12.561000,55.706035,12.580389,2.7349,0,gpt-5
cph_query_-4XnD9qE623teR-nRYxB5A,clean,1234,55.676100,12.568300,55.652749,12.602146,3.3538,0,gpt-5
cph_query_-5qSxgAnKk-6Bf5AVVoPjA,clean,1234,48.856600,2.352200,55.673263,12.609763,1028.3692,0,gpt-5
cph_query_-8E-udXiyMJCRp_UkM4Kgw,clean,1234,58.250000,22.500000,55.678158,12.612364,663.2723,0,gpt-5
cph_query_-9WYlFp61M1J1zV1mJD4uA,clean,1234,56.162900,10.203900,55.665359,12.629060,160.9275,0,gpt-5
cph_query_-9ZOGirqZl2EVYWN1WLERg,clean,1234,55.665000,12.565000,55.711674,12.592638,5.4714,0,gpt-5
cph_query_-AowxxrsOr_xM02-ZyrQ5A,clean,1234,55.676000,12.568000,55.712892,12.577496,4.1452,0,gpt-5
cph_query_-BH_JCTriNnLeoSt0e51lQ,clean,1234,55.676100,12.568300,55.664835,12.546808,1.8400,0,gpt-5
cph_query_-CmhgNHgZVau1Sw841AZJw,clean,1234,52.486200,-1.890400,55.677270,12.618525,1008.4285,0,gpt-5
cph_query_-CrgHhqoywCPgzsSAabnsw,clean,1234,55.676100,12.568300,55.710387,12.552667,3.9364,0,gpt-5
cph_query_-EJZ9qR_FRIGfCF6DhQCJg,clean,1234,55.679800,12.588200,55.679159,12.592312,0.2675,0,gpt-5
cph_query_-Eb1W6216G9S88OFy95k4Q,clean,1234,50.078000,14.437000,55.663202,12.539098,633.9128,0,gpt-5
cph_query_-Efn_mUBXLqGWGzUw3Youw,clean,1234,55.676100,12.568300,55.703663,12.553377,3.2044,0,gpt-5
cph_query_-F5w8wQO0CU26PCfOqANzA,clean,1234,55.604000,13.003000,55.666308,12.540118,29.8675,0,gpt-5
cph_query_-FLAkBWjfrY2RcqaQ-LgmQ,clean,1234,55.676000,12.550000,55.678322,12.617675,4.2509,0,gpt-5
cph_query_-GVbOpzggFXAot0UyKhx2g,clean,1234,55.694000,12.563000,55.703369,12.562531,1.0422,0,gpt-5
cph_query_-G_OOR1_yAfdfgnlKYNKnQ,clean,1234,55.676100,12.568300,55.665647,12.613241,3.0484,0,gpt-5
cph_query_-Gsj5kZ1V6uLXFxzeI7G2Q,clean,1234,59.921000,10.761000,55.703588,12.591003,481.2721,0,gpt-5
cph_query_-HqO0GfYTRx5TzfB_6mTqA,clean,1234,40.781200,-73.966500,55.677867,12.526326,6177.8654,0,gpt-5
cph_query_-I7HyKa_KIzMp2uMsvqUAg,clean,1234,55.686000,12.564000,55.707689,12.570277,2.4436,0,gpt-5
cph_query_-I8EyCiw4PS74_uGuMqUYQ,clean,1234,59.296000,18.087000,55.694543,12.535502,519.6567,0,gpt-5
cph_query_-IKk5Ns9ayTUN3tqBrl3Ow,clean,1234,55.683000,12.561000,55.715609,12.572097,3.6920,0,gpt-5
cph_query_-JMzfm4NuuBt61JuZ2sggw,clean,1234,55.676000,12.568000,55.719022,12.543546,5.0233,0,gpt-5
cph_query_-MUw194v9r5C1394mci6-A,clean,1234,55.681000,12.565000,55.691439,12.539931,1.9536,0,gpt-5
cph_query_-Mwdj8AXbTR5wrPmQKRbhQ,clean,1234,55.676100,12.568300,55.713403,12.564661,4.1542,0,gpt-5
cph_query_-N9mbKdWcHyUUsU1379EgA,clean,1234,55.680000,12.560000,55.682321,12.593564,2.1199,0,gpt-5
cph_query_-PRZAb6qxjSdDqzgOekgbg,clean,1234,55.676100,12.568300,55.700354,12.536836,3.3411,0,gpt-5
cph_query_-Q4-mvnV6y-0yK62OXn-1w,clean,1234,55.678500,12.561500,55.679443,12.525384,2.2667,0,gpt-5
cph_query_-Q7samX2RjJwU9xiKFxpug,clean,1234,55.679400,12.588900,55.679215,12.592071,0.1999,0,gpt-5
cph_query_-R9cTkYMNbXlglFeWCXtMg,clean,1234,55.676100,12.568300,55.664950,12.547397,1.8043,0,gpt-5
cph_query_-To5emQUYvNlwdgB1hEVfQ,clean,1234,55.721000,12.625000,55.718131,12.629115,0.4101,0,gpt-5
cph_query_-UByBh5hYhNn4_dsHy73aA,clean,1234,59.310000,18.050000,55.663598,12.532676,522.2724,0,gpt-5
cph_query_-UO7OuMXuwPBrMEXSsFhNA,clean,1234,55.680000,12.570000,55.664782,12.546647,2.2378,0,gpt-5
cph_query_-V4aUy1yd0AbFfY-xX0BAg,clean,1234,55.683000,12.571000,55.690224,12.555058,1.2821,0,gpt-5
cph_query_-VfD_cIsQvsNIbCy3tCgQQ,clean,1234,55.681000,12.571000,55.674234,12.537675,2.2207,0,gpt-5
cph_query_-VwsLi9Gs8ntflZjLfPkGw,clean,1234,55.666900,12.565500,55.670993,12.575532,0.7765,0,gpt-5
cph_query_-WFB24C5ns0vkkGHGvN40A,clean,1234,55.682000,12.563000,55.695777,12.588827,2.2288,0,gpt-5
cph_query_-WSWmgHuo6qPHzHxqzEe1A,clean,1234,55.676100,12.568300,55.662846,12.581247,1.6826,0,gpt-5
cph_query_-XYLPst0OjYGoPVJKGP1aA,clean,1234,55.676100,12.568300,55.713122,12.563252,4.1288,0,gpt-5
cph_query_-YjbrleIz5WKWE1Rmmo4fg,clean,1234,55.720500,12.612000,55.717856,12.628512,1.0751,0,gpt-5
cph_query_-YnFOjTmnQhpLwXt2EJ1QQ,clean,1234,55.486000,8.452000,55.717748,12.619561,263.0249,0,gpt-5
london_query_-0u7VsCOCAmwH4RFsN5BoA,clean,1234,51.507400,-0.127800,51.468922,-0.126438,4.2796,0,gpt-5
london_query_-4Vq2O1PhPmG6WK-yV402Q,clean,1234,51.537700,-0.173500,51.523822,-0.178555,1.5823,0,gpt-5
london_query_-4pmBOZmF-ynXSkWw5BAew,clean,1234,51.514000,-0.201000,51.535260,-0.170542,3.1668,0,gpt-5
london_query_-5QOE2AlZX8rEz8ONtGRrg,clean,1234,51.519000,-0.193000,51.518989,-0.186234,0.4682,0,gpt-5
london_query_-7U9wY8ynnu3oZ1g_-0xww,clean,1234,51.525000,-0.075000,51.534225,-0.082836,1.1602,0,gpt-5
london_query_-7cNAk24ZhuoOowcvDoImw,clean,1234,53.700500,-1.770000,51.518691,-0.207176,264.5465,0,gpt-5
london_query_-8xWvI5d3Z6gfsRDb_kEQQ,clean,1234,51.503400,-0.150500,51.503144,-0.152533,0.1436,0,gpt-5
london_query_-9FGszdwftnBlzMuP0c_NQ,clean,1234,51.507500,-0.154000,51.503390,-0.155664,0.4713,0,gpt-5
london_query_-9KgeyegI3TaGMqglsDENg,clean,1234,51.535200,-0.090300,51.536444,-0.076229,0.9830,0,gpt-5
london_query_-FGaYVNFN5ALUsVDNixL_g,clean,1234,51.470000,-0.102000,51.532457,-0.058266,7.5760,0,gpt-5
london_query_-Flts9XBA2wVlru8_LHbkg,clean,1234,51.533000,-0.059000,51.536552,-0.077324,1.3275,0,gpt-5
london_query_-HfvOD1d7XUGJoEMybpyqQ,clean,1234,53.479400,-2.244600,51.502168,-0.109986,263.0800,0,gpt-5
london_query_-Id3DdRqVbjIA39wjxbTgw,clean,1234,52.240000,0.153000,51.488586,-0.057906,84.7992,0,gpt-5
london_query_-OOGG8lTvgHHqp3iuULlyQ,clean,1234,51.515000,-0.141000,51.514113,-0.151959,0.7647,0,gpt-5
london_query_-TmVvxY52h9CjrIUzBbCgw,clean,1234,51.505000,-0.170000,51.507021,-0.186526,1.1657,0,gpt-5
london_query_-UeH_UbGnPshWdeEEYfhyQ,clean,1234,51.536800,-0.076600,51.534875,-0.056317,1.4191,0,gpt-5
london_query_-WUdEGuLIX2B2T8rBV0Rgw,clean,1234,51.507400,-0.127800,51.491861,-0.111056,2.0806,0,gpt-5
london_query_-WZeEq0W1pr6VJS4t3dR0g,clean,1234,51.507400,-0.127800,51.471655,-0.123163,3.9876,0,gpt-5
london_query_-WyzcGh-_EYVhI50Y9F08Q,clean,1234,51.746700,-1.254900,51.535018,-0.055866,86.0228,0,gpt-5
london_query_-XIh6yuegk86oURAbggPpw,clean,1234,51.529500,-0.185500,51.494331,-0.110853,6.4790,0,gpt-5
london_query_-XZRTRoj7LEefbZ7UDBzXg,clean,1234,51.523900,-0.138200,51.524194,-0.137541,0.0561,0,gpt-5
london_query_-b5BCVv9Qd6OhZGxpoqS5A,clean,1234,51.520500,-0.135000,51.522775,-0.100861,2.3755,0,gpt-5
london_query_-c-T7aulp9a5g-J9zYbYiQ,clean,1234,51.488900,-0.110800,51.468010,-0.127645,2.5993,0,gpt-5
london_query_-cAVonhAOLeSK7tfil0ceg,clean,1234,51.514500,-0.091500,51.518997,-0.086096,0.6244,0,gpt-5
london_query_-dHWRapn57-l_kynPnun3Q,clean,1234,51.515200,-0.141000,51.513784,-0.155293,1.0015,0,gpt-5
london_query_-dZ1k85FDVdFSbcG6_ECOA,clean,1234,51.492900,-0.224700,51.472889,-0.121665,7.4737,0,gpt-5
london_query_-dp5VWHVq4LzwLgq7y7yhw,clean,1234,51.518800,-0.136900,51.518018,-0.141846,0.3531,0,gpt-5
london_query_-izmF6OCR-aIZLVQbzDbLQ,clean,1234,51.507600,-0.127600,51.466750,-0.170082,5.4115,0,gpt-5
london_query_-kd8SHN5N5wLOpzEu10rfQ,clean,1234,51.558000,-0.086000,51.554131,-0.134742,3.3971,0,gpt-5
london_query_-qvarKx0xtSTs0tnxDE0oQ,clean,1234,51.504700,-0.164300,51.503617,-0.155744,0.6043,0,gpt-5
london_query_-rtMM_qyd5EBLnADEBIUTA,clean,1234,51.515400,-0.141900,51.513812,-0.154949,0.9201,0,gpt-5
london_query_-u8BrzndSdD1lHKeeOwN1A,clean,1234,51.536500,-0.033500,51.535102,-0.055521,1.5310,0,gpt-5
london_query_-vkja3p0MzaoZlQOooT-YQ,clean,1234,53.476000,-2.154000,51.535157,-0.055377,258.3355,0,gpt-5
london_query_-wX-mY4F2ewX9tlr1_JTbw,clean,1234,51.523000,-0.078000,51.546735,-0.118787,3.8632,0,gpt-5
london_query_02vfV_A3zc1S9Akd07xuEA,clean,1234,51.519900,-0.132400,51.522088,-0.135794,0.3381,0,gpt-5
london_query_039iugtZTFguj-7UQyc-wg,clean,1234,51.515500,-0.072800,51.525703,-0.114381,3.0926,0,gpt-5
london_query_03BhnvDRczArNBQm0Qu0tQ,clean,1234,51.520900,-0.075000,51.533038,-0.057214,1.8264,0,gpt-5
london_query_03VxrSUHoB-y1D50kXwi8g,clean,1234,51.460700,-0.976400,51.518911,-0.185236,55.1579,0,gpt-5
london_query_06tRsqVA7nx5PgabbPdu4w,clean,1234,52.205300,0.121800,51.488561,-0.060075,80.6711,0,gpt-5
london_query_07Mt7j9hZm17z2pXB3QAXA,clean,1234,51.563600,-0.129000,51.532439,-0.058334,5.9902,0,gpt-5
london_query_07oSFXlZ9SfPsHwsEZQFtA,clean,1234,51.523900,-0.129100,51.495353,-0.110898,3.4151,0,gpt-5
london_query_08wp6QepyximP9UuP-ijLg,clean,1234,51.511500,-0.101500,51.510997,-0.106454,0.3474,0,gpt-5
london_query_09P-tDZlSTWY4XNCcRZ_-g,clean,1234,51.508800,-0.180700,51.505877,-0.186031,0.4917,0,gpt-5
london_query_0AbO1xvvOJRs1V3ReaDrNw,clean,1234,51.531000,-0.076000,51.525594,-0.114269,2.7147,0,gpt-5
london_query_0BjBFV4G9jdMJlEMqshzoA,clean,1234,51.494500,-0.182700,51.546659,-0.103991,7.9558,0,gpt-5
london_query_0CaaImFsIdNZjpg8oBPgsQ,clean,1234,51.498600,-0.142500,51.525090,-0.138151,2.9609,0,gpt-5
london_query_0EzKuKNIcxIWax_duM0EWw,clean,1234,51.515400,-0.141100,51.514288,-0.150085,0.6339,0,gpt-5
london_query_0IFxmIDIkGlB0FShcszAfw,clean,1234,51.506900,-0.179000,51.507311,-0.186611,0.5287,0,gpt-5
london_query_0LQj6exgKdVQbIBlQAVcrw,clean,1234,51.507400,-0.127800,51.482004,-0.112250,3.0221,0,gpt-5
london_query_0M3fNwl2Fi82PVH3lDRsCg,clean,1234,51.533000,-0.167000,51.544903,-0.134523,2.6071,0,gpt-5
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,clean,1234,14.600000,120.980000,14.567746,121.047486,8.0996,0,gpt-5
manila_query_-10rV9IlRhgTnk5e_QJbgA,clean,1234,14.600600,120.984200,14.553068,121.063485,10.0367,0,gpt-5
manila_query_-2h231ovohZWmrsaBllNyw,clean,1234,14.553000,121.047000,14.589862,121.079849,5.4128,0,gpt-5
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,clean,1234,14.580000,121.060000,14.614392,121.074872,4.1456,0,gpt-5
manila_query_-5pMypBbFEXHPOTYNJl_EA,clean,1234,14.637000,120.988000,14.567987,121.050187,10.1816,0,gpt-5
manila_query_-6NSbTuzpeyDbSXKeGAasg,clean,1234,14.650000,121.050000,14.559348,121.089786,10.9515,0,gpt-5
manila_query_-6_2C-ExaVhx4ONvHOvffw,clean,1234,14.600000,121.040000,14.631225,121.034560,3.5211,0,gpt-5
