query_id,place_id,variant,seed,correct_rank
toronto_query_-8NbZpIbjwqAXwoRMmYddg,toronto:196,raw,raw,78
manila_query_-EVOy4h35ZUyBK4r6uBM5g,manila:15,raw,raw,140
toronto_query_-8Q-Otkctyr1cXAnmn2BEw,toronto:23,raw,raw,63
manila_query_-EthLwRJMwt-Shb-xpIYlA,manila:119,raw,raw,310
toronto_query_-8imnyri_5yPaHzqoBtiSg,toronto:274,raw,raw,92
manila_query_-GD9SrklFbEy7mNAK9uIXg,manila:143,raw,raw,9
toronto_query_-8zrNMH6voa2ZtBaGNpoYQ,toronto:130,raw,raw,3
manila_query_-GRDcYlSjwLZPQ0LqKatqA,manila:171,raw,raw,135
toronto_query_-90qYles5GKU3ikhCYP3xg,toronto:265,raw,raw,25
manila_query_-GYvqZ8BYSfzGUbFI13obA,manila:109,raw,raw,290
toronto_query_-95Ypw11XUgNqZdY5m4GCw,toronto:85,raw,raw,62
manila_query_-HF88JWAO1GDy0F6B4ZeZg,manila:202,raw,raw,18
toronto_query_-9p2_cESNINnXfab4o-dKQ,toronto:121,raw,raw,193
manila_query_-KU1q5fdqSI_GghxKumbeg,manila:67,raw,raw,101
toronto_query_-Af6Q3npKjccLu7TwYvlsQ,toronto:197,raw,raw,2
manila_query_-KoSUCrB2w1FscwO9vyRlw,manila:31,raw,raw,766
toronto_query_-AlgHQUWzDPe9bpb8ZAzSA,toronto:171,raw,raw,21
manila_query_-LBCdeO8C8kj5IjX1m3XTA,manila:173,raw,raw,22
toronto_query_-B-3B3MjxX0UdrDIo-8kmA,toronto:101,raw,raw,49
manila_query_-MH02w7P6jmmqnoUdL-55Q,manila:72,raw,raw,99
toronto_query_-B136fRwqMBMXoc03yy-PQ,toronto:102,raw,raw,2
manila_query_-MKMMHEd33H1_45AJ8B5AA,manila:20,raw,raw,77
toronto_query_-BTAllhGXYkM_JsKwxUFMg,toronto:34,raw,raw,56
manila_query_-N4wDG2Fhm38ZVy0hGp8_A,manila:106,raw,raw,11
toronto_query_-Cdr8zjFdZw7nzz8_rwM4w,toronto:389,raw,raw,176
manila_query_-P2actpgy_mRkcbLVKBjkQ,manila:94,raw,raw,2
toronto_query_-DB8UBv2Rg4kTi6HTqrhOw,toronto:228,raw,raw,12
manila_query_-PR9Q6-AlT31oRE_Ep_fnQ,manila:135,raw,raw,72
toronto_query_-Dr7KE__egl6kS-yslctCg,toronto:196,raw,raw,243
manila_query_-Qc1bZWefrpkNPZ60zZS5Q,manila:23,raw,raw,7
toronto_query_-EilBTWhr8vjdDW-B7MU8A,toronto:27,raw,raw,372
manila_query_-QdSFqylfs0aHx31jOvTVg,manila:183,raw,raw,209
toronto_query_-FOgEN8RNyKr0s933N-a0w,toronto:112,raw,raw,169
manila_query_-QvNwUfMuYwx4zaJzG9hHA,manila:134,raw,raw,76
toronto_query_-FRsj6TVpdbM-sdJNwZZbw,toronto:58,raw,raw,3
manila_query_-RZzhLSoiUGq-PShtIhzxw,manila:54,raw,raw,117
toronto_query_-FohtR51AFcyGSLgiTdXzw,toronto:207,raw,raw,1
manila_query_-SSrBkppXcUPQnmvRyEZaA,manila:102,raw,raw,638
toronto_query_-HBbI6fcMz-R3CyduFEoDg,toronto:426,raw,raw,52
manila_query_-Tmeby1UCsrkKNvVnN7L5g,manila:87,raw,raw,201
toronto_query_-IlXU6r8OSJejg6wnFTYMQ,toronto:236,raw,raw,251
manila_query_-TrGJy3CeaXApOffGndlqg,manila:41,raw,raw,198
toronto_query_-Iyv6ydukEfueu-CphPhwg,toronto:218,raw,raw,7
manila_query_-Tvw2ZcjPmZrmxcJ3PNHwQ,manila:33,raw,raw,4
toronto_query_-J6MOLqIZtzsA-CH6ie5Cg,toronto:101,raw,raw,27
manila_query_-WlvwRIHM8K9xtN_z0FAGg,manila:153,raw,raw,26
toronto_query_-JY9Ip12RNDaK_geCga4LA,toronto:192,raw,raw,52
manila_query_-WuLHZxOTWuUgVSb36RTng,manila:132,raw,raw,101
toronto_query_-K6Ci0V3ZYp50_DrMghntA,toronto:103,raw,raw,1
manila_query_-YADzGuflGFk0TrwgbgGQA,manila:82,raw,raw,1
toronto_query_-KU5g574x3Cah05LVtG_Pw,toronto:418,raw,raw,2
manila_query_-YswrllPgEq1Q_LYD0mD0A,manila:181,raw,raw,181
toronto_query_-L3Zos1U2E6AA3-ZO_eESA,toronto:253,raw,raw,33
manila_query_-Z3CXTi1QhF_Ste8t8vrJA,manila:16,raw,raw,260
toronto_query_-LZN7DIyP80uvFh2O8KVXw,toronto:366,raw,raw,22
manila_query_-ZbYcdqL0C0ximLGFEriNA,manila:51,raw,raw,187
toronto_query_-M3eMqHp0OhecS-hoh58aQ,toronto:354,raw,raw,15
manila_query_-ZyenisXeFL1kaebCpUNAQ,manila:59,raw,raw,273
toronto_query_-MFll3mcOLNHfSZyGy5VIw,toronto:102,raw,raw,9
manila_query_-aK1h18UZREBqmVQH9KSvw,manila:163,raw,raw,44
toronto_query_-MnI6OlC-vX0Wm56nVPN1A,toronto:200,raw,raw,8
manila_query_-cNGgBgyFrf92tQ2SjMnVw,manila:46,raw,raw,11
toronto_query_-MvRj243NBTPnognhgb4Cg,toronto:421,raw,raw,87
manila_query_-cmAo9dkimIih2B7T4UHfg,manila:140,raw,raw,478
toronto_query_-N8Ief4Q3CWSOSauaoVHkw,toronto:244,raw,raw,46
manila_query_-dvVr_QHKim5_WyUsv_Z4A,manila:142,raw,raw,53
toronto_query_-OZxhiQ5zPqGdSRrqUMKfQ,toronto:151,raw,raw,1
manila_query_-fizm8lmdD_ORe0_j5qnJQ,manila:6,raw,raw,11
toronto_query_-Pkw8dqFfD76K-CZ7pnCVQ,toronto:258,raw,raw,33
manila_query_-hNuMbgiWK_ZPELfuWj5FQ,manila:89,raw,raw,34
toronto_query_-PuMS2UqNh7dbLLfWE37yg,toronto:273,raw,raw,1
manila_query_-j6mppkd4Jgu3tb_sYI6VQ,manila:112,raw,raw,80
toronto_query_-QUiAjaoWBhG_dfuJoGE1U,toronto:33,raw,raw,10
manila_query_-kzKiwvLUKkZ412OUf7plA,manila:49,raw,raw,69
toronto_query_-RRZczbbpmzvlgM3CP3gJg,toronto:273,raw,raw,8
manila_query_-m0wkgOij-fNF2mPhFRz1Q,manila:22,raw,raw,1
toronto_query_-RljvK-pA0UipjGUb3qd6g,toronto:133,raw,raw,3
manila_query_-m3ZG9xPZ_6dDVNYuBk0yA,manila:147,raw,raw,6
toronto_query_-T-_GC4a_BR1oLpxbFGkZQ,toronto:209,raw,raw,292
manila_query_-mVtTQclsjOZ4swsbO3zoA,manila:53,raw,raw,19
toronto_query_-TWA6vj6E5Z4nfrAOwwaCw,toronto:220,raw,raw,1
manila_query_-nSvA9_5RjUmwduTYdzXMg,manila:127,raw,raw,6
toronto_query_-U5ugwyYfBjyPil-8FKVjw,toronto:244,raw,raw,90
manila_query_-qbemGi8yOifRhgURS23Lg,manila:34,raw,raw,1
toronto_query_-UKD_cd8oRUDm5vYj3kYcA,toronto:102,raw,raw,1
manila_query_-ql_qLNDnEj3yLpIjOgrJw,manila:198,raw,raw,4
toronto_query_-UXYzC-9gpKGMoxwuW9nsg,toronto:216,raw,raw,4
manila_query_-sINGiSqB4W6AnzBe97Uzw,manila:115,raw,raw,25
toronto_query_-V_a8gCSyFENkuQEqfqSVw,toronto:279,raw,raw,1
manila_query_-sejy5wh6rWMR7GmhCFBgw,manila:87,raw,raw,153
toronto_query_-VwG2su8a3RntO5YKxl6T4,toronto:33,raw,raw,7
manila_query_-tyJx_KAincrsozP7wSS4A,manila:190,raw,raw,13
toronto_query_-WOr3WVt8Vh061gXuj4t9w,toronto:29,raw,raw,15
manila_query_-wbxZbZ8OVwgZI6ZBc5qHA,manila:96,raw,raw,289
toronto_query_-WcNXRHWm25WmV2EAzzIiQ,toronto:347,raw,raw,70
manila_query_-wglf44YstGMJp5J0LJ1kQ,manila:23,raw,raw,47
toronto_query_-Wi61CR-7l3JZdW2M1xdVw,toronto:70,raw,raw,49
manila_query_-x1bFHyny_qbGXard1rqog,manila:68,raw,raw,2
toronto_query_-WjDc7MF3gJT_e45uGc1aQ,toronto:167,raw,raw,2
manila_query_-yjeIDTTTbHLrrrbRX5-Lg,manila:42,raw,raw,12
toronto_query_-WowlTfVg0YyJZuhkEYtcg,toronto:285,raw,raw,40
manila_query_-yo8hpV5MJ6ika5Omih8iA,manila:102,raw,raw,754
toronto_query_-Wr4RAEKK2-d2KCMcVNH0Q,toronto:267,raw,raw,1
manila_query_-zxqheE7HIuejuN14i2MFw,manila:190,raw,raw,4
toronto_query_-WuCeNzVGbMjuFyhqo4TLA,toronto:194,raw,raw,12
manila_query_0-eil20yN_f1kPzHT4r8ww,manila:34,raw,raw,1
toronto_query_-XFJUWO6uE3-uLJkdRQ1Ij,toronto:33,raw,raw,3
manila_query_0-sTmDbKry5Uh3MsTerk0Q,manila:0,raw,raw,2
toronto_query_-XZ6KftkaNuuk1mxMOmicQ,toronto:353,raw,raw,16
manila_query_00zsQ6sytmTvTFia0jBApw,manila:55,raw,raw,244
toronto_query_-XdI3_ejRq15FbbZVmd1CQ,toronto:263,raw,raw,2
manila_query_052qQmM6SRY4bzGC0iEq0Q,manila:54,raw,raw,20
toronto_query_-XhbXa7um2tbWh2dKHkcog,toronto:372,raw,raw,33
manila_query_059JIwA60spXyAVA0KCVBw,manila:0,raw,raw,6
toronto_query_-ZDeH4Rafs0iZu4_g4fErw,toronto:244,raw,raw,1
manila_query_05FvMqy4wvYkEikb9RXi5g,manila:146,raw,raw,467
toronto_query_-ZIOjxVHEE_ezDcF0wLecg,toronto:291,raw,raw,454
manila_query_05eWo22BnmQpAjVeiACf4Q,manila:143,raw,raw,1
toronto_query_-ZlcKqUiN86Fd4mECqoHEw,toronto:368,raw,raw,3
manila_query_06IJkHDXUzYhmkDBfur_VA,manila:145,raw,raw,3
toronto_query_-_8C7PJZHjKhX7o9xHKXVw,toronto:220,raw,raw,1
manila_query_08X4TNwVlWtP26mLpEQdIA,manila:26,raw,raw,3
toronto_query_-ads5LSBBGszV08Y3gPMnw,toronto:231,raw,raw,221
manila_query_08aJhWrrDoWLi21CH2qoBg,manila:198,raw,raw,1
toronto_query_-bD-m0Kz-gvpMerpMgT1Hg,toronto:424,raw,raw,112
manila_query_09fSldJDMQfKCLSY9gEQTw,manila:121,raw,raw,3
toronto_query_-c2wPVcqDLTKFRlahxL1Ew,toronto:1,raw,raw,66
manila_query_0CnoVvUCUsa-slOwlLy_Zg,manila:147,raw,raw,9
toronto_query_-c4q6URSt_KqdybotIajMQ,toronto:206,raw,raw,5
manila_query_0D7j4kBanxJE-6s6fMutmg,manila:120,raw,raw,69
toronto_query_-ctMF4ScmXiNB1qyxDLRhQ,toronto:103,raw,raw,5
manila_query_0DJmAxEpvLz0Y8KqAajSuA,manila:25,raw,raw,36
toronto_query_-dy38dJ8vnL3BjYHuKjKzw,toronto:99,raw,raw,1
manila_query_0Ew8d3vayTh6dRLa5NPupQ,manila:146,raw,raw,267
toronto_query_-dyctFe1DeJV1AjqUfsHXg,toronto:224,raw,raw,26
manila_query_0FT_mbpJZVAZWMlygqH4og,manila:30,raw,raw,46
toronto_query_-evgYQD0UZWnFI8n53z4eQ,toronto:291,raw,raw,316
manila_query_0FaN5ljHsyq74BdlvSYpng,manila:2,raw,raw,128
toronto_query_-f-780oJk4FLidH72G9UrX,toronto:164,raw,raw,6
manila_query_0FeGYfBygWr1y6isbUIlBg,manila:23,raw,raw,6
toronto_query_-ga_nGG0GN6jjbMC0awVzw,toronto:376,raw,raw,57
manila_query_0HDjGgFDFNLLLoIt7KRL8w,manila:110,raw,raw,44
toronto_query_-gfKwgWhICRCZbrSUfMDyQ,toronto:344,raw,raw,591
manila_query_0IfnJP1letBD9oJ3Dp3WBw,manila:18,raw,raw,172
toronto_query_-hAZd-mgtl4iAvmYkOAMXQ,toronto:341,raw,raw,41
manila_query_0L01xWzl2LhmCP9MXSBTRA,manila:121,raw,raw,10
toronto_query_-hl-LlwdaOKvEX1iwUclfA,toronto:67,raw,raw,43
manila_query_0M2zJB7jP5zCThxKuKeAyg,manila:121,raw,raw,24
toronto_query_-jfvMizb1AbEu6Vuiu1xzQ,toronto:23,raw,raw,48
manila_query_0M9mruAOsUc6SqT5kruCkg,manila:190,raw,raw,22
toronto_query_-l-kW7iO6S7ma6RYW04_-A,toronto:421,raw,raw,74
manila_query_0O1NQ37NtbfJON_TyYxT0w,manila:77,raw,raw,671
toronto_query_-lNYHfJ2XjUAUCDpw4atDQ,toronto:213,raw,raw,66
manila_query_0PBeSeI-M91eyU2ocVM-oA,manila:118,raw,raw,117
toronto_query_-lWf6y1fsNoh4I5LM2wibA,toronto:297,raw,raw,46
manila_query_0PWO9AzN_wRxwl7uSDeO0g,manila:78,raw,raw,32
toronto_query_-legMizrl3okSYMEw2msIQ,toronto:111,raw,raw,48
manila_query_0PccwSZo97Z6aVTJy2PlaQ,manila:119,raw,raw,29
toronto_query_-lhlZGDs9M8PSCXYJC7Heg,toronto:180,raw,raw,49
manila_query_0QZHmL_nbUlqx8p8z0yM_Q,manila:107,raw,raw,93
toronto_query_-lz2NQxNprYC3_4Qvqi5cA,toronto:55,raw,raw,6
manila_query_0SVYVwcSHm1Bh6FcXgajIA,manila:150,raw,raw,1
toronto_query_-mMRHhHdEV1MbWi9yGAseA,toronto:76,raw,raw,13
manila_query_0TNLnQEQ_azjEB8md9xzXw,manila:177,raw,raw,1
toronto_query_-mR9AEIgaHB3vks8XO-Zjg,toronto:54,raw,raw,2
manila_query_0V6eBGk5W0ngPiGkrTryEg,manila:190,raw,raw,95
toronto_query_-n83vMfn6E3hP94SBZxw4g,toronto:103,raw,raw,5
manila_query_0VuiAhHXnczbOBUmFN8ROQ,manila:126,raw,raw,2
toronto_query_-nYF296E-BERgEKSH_p84A,toronto:187,raw,raw,6
manila_query_0VxqpJmb8Q3KiuplaFjO0A,manila:174,raw,raw,1
toronto_query_-nhVFczBmuQ9VWviLufcIA,toronto:404,raw,raw,1
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,manila:102,full,1234,387
toronto_query_-1caqsIDW4YpUBZB98J9uV,toronto:33,full,1234,2
manila_query_-10rV9IlRhgTnk5e_QJbgA,manila:142,full,1234,161
toronto_query_-3UT7A8bNUkVBgSLW30-ow,toronto:185,full,1234,17
manila_query_-2h231ovohZWmrsaBllNyw,manila:177,full,1234,1
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,toronto:88,full,1234,25
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,manila:160,full,1234,230
toronto_query_-4mlNvZUZnbmRaGbiIndoA,toronto:102,full,1234,14
manila_query_-5pMypBbFEXHPOTYNJl_EA,manila:116,full,1234,7
toronto_query_-5HBlqC41yTbYA1NM7dz1A,toronto:156,full,1234,214
manila_query_-6NSbTuzpeyDbSXKeGAasg,manila:190,full,1234,28
toronto_query_-5RKNbex7In9Ys4mH40wXA,toronto:3,full,1234,833
manila_query_-6_2C-ExaVhx4ONvHOvffw,manila:67,full,1234,81
toronto_query_-5ryd5v5eXUsmP9y4p6w_g,toronto:346,full,1234,294
manila_query_-6_XaKv0Rrp2Jl0G9m_8NQ,manila:88,full,1234,1
toronto_query_-5z50PgNYnxK8Ns2WmF_TQ,toronto:301,full,1234,24
manila_query_-7YHsOWBiYFmYcRzIM0ijg,manila:92,full,1234,50
toronto_query_-68JeZKxV2XoP0N_6780Og,toronto:55,full,1234,1
manila_query_-81llwEm_ZxNy7Sa7Xrjlw,manila:53,full,1234,171
toronto_query_-6ZIqrL48IaL1dCCO7bDVQ,toronto:351,full,1234,2
manila_query_-85J_HceaTP2S0IavwkQ-A,manila:119,full,1234,548
toronto_query_-7C0G-8afrBbN3hImbBHsA,toronto:346,full,1234,162
manila_query_-9tG6ERjH4jVcWo9jkVvBg,manila:29,full,1234,1
toronto_query_-7bDZLvVOVk7ethfd1yomg,toronto:251,full,1234,2
manila_query_-AXkFLZ0HchDGYvJ_KZ3dQ,manila:13,full,1234,30
toronto_query_-85n6JJLXmi04edt5JxhzQ,toronto:21,full,1234,85
manila_query_-ColYSDtqqoE3TZ4eZHu8g,manila:189,full,1234,15
toronto_query_-8BknWmZh2lEnEeect73Ww,toronto:273,full,1234,1
manila_query_-ELxcda6ePiuO6nR3VP3-A,manila:20,full,1234,8
toronto_query_-8NbZpIbjwqAXwoRMmYddg,toronto:196,full,1234,99
manila_query_-EVOy4h35ZUyBK4r6uBM5g,manila:15,full,1234,129
toronto_query_-8Q-Otkctyr1cXAnmn2BEw,toronto:23,full,1234,47
manila_query_-EthLwRJMwt-Shb-xpIYlA,manila:119,full,1234,263
toronto_query_-8imnyri_5yPaHzqoBtiSg,toronto:274,full,1234,73
manila_query_-GD9SrklFbEy7mNAK9uIXg,manila:143,full,1234,72
toronto_query_-8zrNMH6voa2ZtBaGNpoYQ,toronto:130,full,1234,1
manila_query_-GRDcYlSjwLZPQ0LqKatqA,manila:171,full,1234,158
toronto_query_-90qYles5GKU3ikhCYP3xg,toronto:265,full,1234,32
manila_query_-GYvqZ8BYSfzGUbFI13obA,manila:109,full,1234,289
toronto_query_-95Ypw11XUgNqZdY5m4GCw,toronto:85,full,1234,40
manila_query_-HF88JWAO1GDy0F6B4ZeZg,manila:202,full,1234,32
toronto_query_-9p2_cESNINnXfab4o-dKQ,toronto:121,full,1234,267
manila_query_-KU1q5fdqSI_GghxKumbeg,manila:67,full,1234,92
toronto_query_-Af6Q3npKjccLu7TwYvlsQ,toronto:197,full,1234,1
manila_query_-KoSUCrB2w1FscwO9vyRlw,manila:31,full,1234,793
toronto_query_-AlgHQUWzDPe9bpb8ZAzSA,toronto:171,full,1234,21
manila_query_-LBCdeO8C8kj5IjX1m3XTA,manila:173,full,1234,51
toronto_query_-B-3B3MjxX0UdrDIo-8kmA,toronto:101,full,1234,29
manila_query_-MH02w7P6jmmqnoUdL-55Q,manila:72,full,1234,154
toronto_query_-B136fRwqMBMXoc03yy-PQ,toronto:102,full,1234,4
manila_query_-MKMMHEd33H1_45AJ8B5AA,manila:20,full,1234,141
toronto_query_-BTAllhGXYkM_JsKwxUFMg,toronto:34,full,1234,51
manila_query_-N4wDG2Fhm38ZVy0hGp8_A,manila:106,full,1234,51
toronto_query_-Cdr8zjFdZw7nzz8_rwM4w,toronto:389,full,1234,152
manila_query_-P2actpgy_mRkcbLVKBjkQ,manila:94,full,1234,2
toronto_query_-DB8UBv2Rg4kTi6HTqrhOw,toronto:228,full,1234,2
manila_query_-PR9Q6-AlT31oRE_Ep_fnQ,manila:135,full,1234,46
toronto_query_-Dr7KE__egl6kS-yslctCg,toronto:196,full,1234,299
manila_query_-Qc1bZWefrpkNPZ60zZS5Q,manila:23,full,1234,26
toronto_query_-EilBTWhr8vjdDW-B7MU8A,toronto:27,full,1234,406
manila_query_-QdSFqylfs0aHx31jOvTVg,manila:183,full,1234,213
toronto_query_-FOgEN8RNyKr0s933N-a0w,toronto:112,full,1234,120
manila_query_-QvNwUfMuYwx4zaJzG9hHA,manila:134,full,1234,33
toronto_query_-FRsj6TVpdbM-sdJNwZZbw,toronto:58,full,1234,6
manila_query_-RZzhLSoiUGq-PShtIhzxw,manila:54,full,1234,64
toronto_query_-FohtR51AFcyGSLgiTdXzw,toronto:207,full,1234,1
manila_query_-SSrBkppXcUPQnmvRyEZaA,manila:102,full,1234,681
toronto_query_-HBbI6fcMz-R3CyduFEoDg,toronto:426,full,1234,15
manila_query_-Tmeby1UCsrkKNvVnN7L5g,manila:87,full,1234,155
toronto_query_-IlXU6r8OSJejg6wnFTYMQ,toronto:236,full,1234,149
manila_query_-TrGJy3CeaXApOffGndlqg,manila:41,full,1234,166
toronto_query_-Iyv6ydukEfueu-CphPhwg,toronto:218,full,1234,11
manila_query_-Tvw2ZcjPmZrmxcJ3PNHwQ,manila:33,full,1234,3
toronto_query_-J6MOLqIZtzsA-CH6ie5Cg,toronto:101,full,1234,30
manila_query_-WlvwRIHM8K9xtN_z0FAGg,manila:153,full,1234,42
toronto_query_-JY9Ip12RNDaK_geCga4LA,toronto:192,full,1234,59
manila_query_-WuLHZxOTWuUgVSb36RTng,manila:132,full,1234,117
toronto_query_-K6Ci0V3ZYp50_DrMghntA,toronto:103,full,1234,1
manila_query_-YADzGuflGFk0TrwgbgGQA,manila:82,full,1234,1
toronto_query_-KU5g574x3Cah05LVtG_Pw,toronto:418,full,1234,2
manila_query_-YswrllPgEq1Q_LYD0mD0A,manila:181,full,1234,224
toronto_query_-L3Zos1U2E6AA3-ZO_eESA,toronto:253,full,1234,65
manila_query_-Z3CXTi1QhF_Ste8t8vrJA,manila:16,full,1234,227
toronto_query_-LZN7DIyP80uvFh2O8KVXw,toronto:366,full,1234,32
manila_query_-ZbYcdqL0C0ximLGFEriNA,manila:51,full,1234,228
toronto_query_-M3eMqHp0OhecS-hoh58aQ,toronto:354,full,1234,21
manila_query_-ZyenisXeFL1kaebCpUNAQ,manila:59,full,1234,231
toronto_query_-MFll3mcOLNHfSZyGy5VIw,toronto:102,full,1234,33
manila_query_-aK1h18UZREBqmVQH9KSvw,manila:163,full,1234,90
toronto_query_-MnI6OlC-vX0Wm56nVPN1A,toronto:200,full,1234,9
manila_query_-cNGgBgyFrf92tQ2SjMnVw,manila:46,full,1234,56
toronto_query_-MvRj243NBTPnognhgb4Cg,toronto:421,full,1234,14
manila_query_-cmAo9dkimIih2B7T4UHfg,manila:140,full,1234,565
toronto_query_-N8Ief4Q3CWSOSauaoVHkw,toronto:244,full,1234,90
manila_query_-dvVr_QHKim5_WyUsv_Z4A,manila:142,full,1234,59
toronto_query_-OZxhiQ5zPqGdSRrqUMKfQ,toronto:151,full,1234,1
manila_query_-fizm8lmdD_ORe0_j5qnJQ,manila:6,full,1234,12
toronto_query_-Pkw8dqFfD76K-CZ7pnCVQ,toronto:258,full,1234,35
manila_query_-hNuMbgiWK_ZPELfuWj5FQ,manila:89,full,1234,18
toronto_query_-PuMS2UqNh7dbLLfWE37yg,toronto:273,full,1234,1
manila_query_-j6mppkd4Jgu3tb_sYI6VQ,manila:112,full,1234,102
toronto_query_-QUiAjaoWBhG_dfuJoGE1U,toronto:33,full,1234,10
manila_query_-kzKiwvLUKkZ412OUf7plA,manila:49,full,1234,49
toronto_query_-RRZczbbpmzvlgM3CP3gJg,toronto:273,full,1234,3
manila_query_-m0wkgOij-fNF2mPhFRz1Q,manila:22,full,1234,1
toronto_query_-RljvK-pA0UipjGUb3qd6g,toronto:133,full,1234,5
manila_query_-m3ZG9xPZ_6dDVNYuBk0yA,manila:147,full,1234,5
toronto_query_-T-_GC4a_BR1oLpxbFGkZQ,toronto:209,full,1234,355
manila_query_-mVtTQclsjOZ4swsbO3zoA,manila:53,full,1234,71
toronto_query_-TWA6vj6E5Z4nfrAOwwaCw,toronto:220,full,1234,4
manila_query_-nSvA9_5RjUmwduTYdzXMg,manila:127,full,1234,63
toronto_query_-U5ugwyYfBjyPil-8FKVjw,toronto:244,full,1234,65
manila_query_-qbemGi8yOifRhgURS23Lg,manila:34,full,1234,1
toronto_query_-UKD_cd8oRUDm5vYj3kYcA,toronto:102,full,1234,3
manila_query_-ql_qLNDnEj3yLpIjOgrJw,manila:198,full,1234,4
toronto_query_-UXYzC-9gpKGMoxwuW9nsg,toronto:216,full,1234,9
manila_query_-sINGiSqB4W6AnzBe97Uzw,manila:115,full,1234,20
toronto_query_-V_a8gCSyFENkuQEqfqSVw,toronto:279,full,1234,2
manila_query_-sejy5wh6rWMR7GmhCFBgw,manila:87,full,1234,85
toronto_query_-VwG2su8a3RntO5YKxl6T4,toronto:33,full,1234,5
manila_query_-tyJx_KAincrsozP7wSS4A,manila:190,full,1234,16
toronto_query_-WOr3WVt8Vh061gXuj4t9w,toronto:29,full,1234,28
manila_query_-wbxZbZ8OVwgZI6ZBc5qHA,manila:96,full,1234,505
toronto_query_-WcNXRHWm25WmV2EAzzIiQ,toronto:347,full,1234,45
manila_query_-wglf44YstGMJp5J0LJ1kQ,manila:23,full,1234,43
toronto_query_-Wi61CR-7l3JZdW2M1xdVw,toronto:70,full,1234,66
manila_query_-x1bFHyny_qbGXard1rqog,manila:68,full,1234,2
toronto_query_-WjDc7MF3gJT_e45uGc1aQ,toronto:167,full,1234,3
manila_query_-yjeIDTTTbHLrrrbRX5-Lg,manila:42,full,1234,49
toronto_query_-WowlTfVg0YyJZuhkEYtcg,toronto:285,full,1234,38
manila_query_-yo8hpV5MJ6ika5Omih8iA,manila:102,full,1234,782
toronto_query_-Wr4RAEKK2-d2KCMcVNH0Q,toronto:267,full,1234,1
manila_query_-zxqheE7HIuejuN14i2MFw,manila:190,full,1234,9
toronto_query_-WuCeNzVGbMjuFyhqo4TLA,toronto:194,full,1234,10
manila_query_0-eil20yN_f1kPzHT4r8ww,manila:34,full,1234,1
toronto_query_-XFJUWO6uE3-uLJkdRQ1Ij,toronto:33,full,1234,3
manila_query_0-sTmDbKry5Uh3MsTerk0Q,manila:0,full,1234,4
toronto_query_-XZ6KftkaNuuk1mxMOmicQ,toronto:353,full,1234,16
manila_query_00zsQ6sytmTvTFia0jBApw,manila:55,full,1234,280
toronto_query_-XdI3_ejRq15FbbZVmd1CQ,toronto:263,full,1234,1
manila_query_052qQmM6SRY4bzGC0iEq0Q,manila:54,full,1234,70
