query_id,correct_gallery_id,correct_rank,correct_similarity,hardest_negative_id,hardest_negative_similarity,retrieval_margin,top1_gallery_id,top5_hit,top10_hit,psnr_mean,effective_weight_energy,effective_mse,clipping_fraction,weight_top10pct_share,placement,label,backbone,seed,gallery_size
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,nairobi_database_ssLyvL_47h4IZogucHeChA,1,0.8599956035614014,manila_database_U1FwUndEQdlXZ93Iz997UA,0.8577046990394592,0.0022909045219421387,nairobi_database_ssLyvL_47h4IZogucHeChA,1,1,114.29375948887115,0.2507757842540741,2.419381814888766e-07,0.03830837830901146,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,toronto_database_76nIzPCLBw3jsfFraKvLlg,1,0.8856167793273926,toronto_database_5ey9E_udkLByc3LTBLFD3A,0.8825848698616028,0.003031909465789795,toronto_database_76nIzPCLBw3jsfFraKvLlg,1,1,114.33475669978291,0.25077104568481445,2.396650415903423e-07,0.04688042402267456,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
zurich_query_-4StYjY5sT1S23ls5heCbg,zurich_database_X6HaLuJZms_NtOwrX7Ccnw,1,0.8896381855010986,zurich_database_-Z_U-J1EncVqJmBvLwHPaQ,0.8771499395370483,0.012488245964050293,zurich_database_X6HaLuJZms_NtOwrX7Ccnw,1,1,114.27476241912291,0.25077372789382935,2.4299879441969097e-07,0.0336100272834301,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
amman_query_-D0IlKF__f0c9DPAKbiYnw,amman_database_83JeviUS_J6DBsBA1i9tuA,16,0.7927972078323364,amman_database_q8IKz1dYe84bII8aKmSgZw,0.8861387968063354,-0.09334158897399902,amman_database_q8IKz1dYe84bII8aKmSgZw,0,0,114.12683132523466,0.2507750391960144,2.514184984647727e-07,0.0,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
boston_query_-3hM-MR6uuw3se14vw3G0w,boston_database_Ald8XklVXJv2wFOcWoD7SA,428,0.7298051118850708,boston_database_4FDiXrluACXMwFexJ7QSmA,0.8657214641571045,-0.1359163522720337,boston_database_4FDiXrluACXMwFexJ7QSmA,0,0,114.12784083578698,0.2507822811603546,2.513600634301838e-07,0.0001681857684161514,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
cph_query_-05vIhjxDNupFcgaM90L3w,cph_database_T7zbMe-_pVjIRayCf9mfQw,2,0.8598229289054871,manila_database_1-NjZL9b8KTrSIldAnLivA,0.8745336532592773,-0.014710724353790283,manila_database_1-NjZL9b8KTrSIldAnLivA,1,1,114.20216724152633,0.2507733702659607,2.4709481749596307e-07,0.01722005195915699,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
london_query_-5QOE2AlZX8rEz8ONtGRrg,london_database_7NuzdrMI9lHNaBHwtbChxQ,7,0.788007915019989,manila_database_-dbGwwBuXxUQWhflFrCkIQ,0.822595477104187,-0.034587562084198,manila_database_-dbGwwBuXxUQWhflFrCkIQ,0,1,114.1267188991363,0.2507743537425995,2.5142500703623227e-07,0.0,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,manila_database_-VWrhS101xkbdgoKX_ctiw,282,0.8258563280105591,manila_database_4SNN_Q1-Ov_UDR1inHM2mg,0.8799062967300415,-0.05404996871948242,manila_database_4SNN_Q1-Ov_UDR1inHM2mg,0,0,114.14724580079772,0.25076866149902344,2.5023945227076183e-07,0.0049533420242369175,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,nairobi_database_niKNve9XPiiP3-BM1fszYw,132,0.7690873146057129,london_database_JeQXfjTo6VURMPAXsqqrqw,0.8330870866775513,-0.06399977207183838,london_database_JeQXfjTo6VURMPAXsqqrqw,0,0,114.20312446697203,0.250775545835495,2.470403615006944e-07,0.01825629360973835,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
toronto_query_-4mlNvZUZnbmRaGbiIndoA,toronto_database_aGiRwJJAlM_N-HVpKyVj_Q,1,0.8583780527114868,nairobi_database_ssLyvL_47h4IZogucHeChA,0.8454629182815552,0.01291513442993164,toronto_database_aGiRwJJAlM_N-HVpKyVj_Q,1,1,114.1556858379581,0.25077539682388306,2.497536115697585e-07,0.00649956613779068,0.09999998658895493,uniform,uniform same-energy,resnet18,1234,0
zurich_query_-71-BK_yAOJ1soK0OQWIcg,zurich_database_D5f-Hfo2KgngABF8SxLx7A,76,0.7490158081054688,boston_database_17euonMgPfb6H2Pil1okIQ,0.796188473701477,-0.0471726655960083,boston_database_17euonMgPfb6H2Pil1okIQ,0,0,114.13174605999417,0.25076624751091003,2.511341392619215e-07,0.0011393228778615594,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
amman_query_-EAmCN9i5BGEadZIccXEyA,amman_database_49Nj3x8K07clFjERwTHCTQ,14,0.8350878953933716,nairobi_database_5nj9SryW0zrvMpEtOd9gjg,0.8662115335464478,-0.031123638153076172,nairobi_database_5nj9SryW0zrvMpEtOd9gjg,0,0,114.13159762774343,0.2507734000682831,2.511427226181695e-07,0.0010253905784338713,0.10000001639127731,uniform,uniform same-energy,resnet18,1234,0
boston_query_-4vuSn0vvcBVOccgQqFlow,boston_database_Gvml7rFx_6nDit5eWclK5g,73,0.8329149484634399,boston_database_4milP7SllTY547rUjQshWg,0.8733505010604858,-0.0404355525970459,boston_database_4milP7SllTY547rUjQshWg,0,0,114.1273385062145,0.25077205896377563,2.513891388389311e-07,3.7977431929903105e-05,0.09999997913837433,uniform,uniform same-energy,resnet18,1234,0
cph_query_-07-gME-zaQLhCsFrSInSg,cph_database_7uNVVQ63J8fRL3vQqXLvMA,3,0.844706654548645,london_database_0Iz2DUm5xsWGNOXZSATxSQ,0.8478081226348877,-0.0031014680862426758,london_database_0Iz2DUm5xsWGNOXZSATxSQ,1,1,114.12705225836115,0.2507722079753876,2.5140570869552903e-07,3.255208503105678e-05,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
london_query_-7U9wY8ynnu3oZ1g_-0xww,london_database_7RTgs3f2012dnRwFgn1daw,11,0.8780621886253357,london_database_7hadEPdEI2MGW7SMcZDBUA,0.9003843069076538,-0.022322118282318115,london_database_7hadEPdEI2MGW7SMcZDBUA,0,0,114.26996788275746,0.2507699131965637,2.432672090435517e-07,0.03202039748430252,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
manila_query_-5pMypBbFEXHPOTYNJl_EA,manila_database_1NHx9p_Qfpv51-_bnxD3XQ,10,0.8685042858123779,amman_database_29z1w1EW9-qTj7neMnnIig,0.8836544752120972,-0.015150189399719238,amman_database_29z1w1EW9-qTj7neMnnIig,0,1,114.1270080708367,0.25076764822006226,2.5140826664937777e-07,1.627604251552839e-05,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
nairobi_query_-rWgRitoKSYrdczUKUiOrA,nairobi_database_3rFIO1enFyRVL-nV8QEmBA,2,0.826839804649353,boston_database_5L3USOLg_-os4yeRMczNuQ,0.8431835174560547,-0.01634371280670166,boston_database_5L3USOLg_-os4yeRMczNuQ,1,1,114.12903575923357,0.2507724463939667,2.5129091341113963e-07,0.00045572916860692203,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
toronto_query_-5HBlqC41yTbYA1NM7dz1A,toronto_database_LIR6pHa5HpRIR-2BJFU0rg,42,0.8360352516174316,toronto_database_J944BkUVr339StNeKvml4Q,0.8744978904724121,-0.03846263885498047,toronto_database_J944BkUVr339StNeKvml4Q,0,0,114.31099411327284,0.25077182054519653,2.4097997197713994e-07,0.04217664897441864,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
zurich_query_-7bB9HS2MqV7UT7vRyROfg,zurich_database_5hJrSztFeaGup3NhNZhzFg,185,0.8095593452453613,boston_database_3qc-NCFrETmZB28_g8nNHQ,0.8686578869819641,-0.05909854173660278,boston_database_3qc-NCFrETmZB28_g8nNHQ,0,0,114.14598076492284,0.2507781684398651,2.503123539554508e-07,0.00409613735973835,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
amman_query_-L_vanPrT4RcWlLbzCqMKA,amman_database_HrGES6C0zJzcc7fxoUh1wA,49,0.8339978456497192,amman_database_ONY-rsH_3nthK111PVrqsg,0.8672562837600708,-0.03325843811035156,amman_database_ONY-rsH_3nthK111PVrqsg,0,0,114.12704096595104,0.2507728934288025,2.5140636239484593e-07,1.0850694707187358e-05,0.10000001639127731,uniform,uniform same-energy,resnet18,1234,0
boston_query_-5-CNr3q7kmRGcDSMueI4w,boston_database_kkvI6FjRw9lNm8bQvk5Rkg,1,0.8818153142929077,nairobi_database_8EpNpg4GR6Luc8vhHaWjNQ,0.8722838759422302,0.00953143835067749,boston_database_kkvI6FjRw9lNm8bQvk5Rkg,1,1,114.12681266917414,0.25077909231185913,2.5141957848973107e-07,0.0,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
cph_query_-0_HsZnndjHv76QpTyNFCA,cph_database_SV8c2DXuy-R0A6D10eAPeA,2,0.87189781665802,amman_database_3R0Bf2kyDwfj1gZ5-JMKsw,0.8849979043006897,-0.013100087642669678,amman_database_3R0Bf2kyDwfj1gZ5-JMKsw,1,1,114.13136761692633,0.2507743835449219,2.5115602397818293e-07,0.0009548611124046147,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
london_query_-7cNAk24ZhuoOowcvDoImw,london_database_51ahiaqHEKcy5QEIBNvh3A,34,0.8243979215621948,toronto_database_W6mVozbof69jHkgfFY-m0g,0.8526924848556519,-0.02829456329345703,toronto_database_W6mVozbof69jHkgfFY-m0g,0,0,114.1272029902993,0.2507613003253937,2.513969832307339e-07,4.340277882874943e-05,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
manila_query_-6NSbTuzpeyDbSXKeGAasg,manila_database_No4-TeedOgxh0oAMVBGCKA,1,0.8531855344772339,toronto_database_1VHx8iUPobwi99CTiggIpA,0.8454311490058899,0.007754385471343994,manila_database_No4-TeedOgxh0oAMVBGCKA,1,1,114.1268539089941,0.2507738769054413,2.514171910661389e-07,0.0,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
nairobi_query_-yxXz3in11JFniZQAa7m2A,nairobi_database_wbz228P545PFYBpVD8i8XA,51,0.7917261123657227,cph_database_1nVPT6ZWiVRfTMwuFKHvQw,0.8556860685348511,-0.06395995616912842,cph_database_1nVPT6ZWiVRfTMwuFKHvQw,0,0,114.35069612179078,0.25077298283576965,2.3878703814261826e-07,0.05061306431889534,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
toronto_query_-5RKNbex7In9Ys4mH40wXA,toronto_database_6WcJ7hWAeDPVUYIua0lFOg,1563,0.6986610889434814,toronto_database_-C42seTAv_ysnP57NggKvQ,0.8825674653053284,-0.18390637636184692,toronto_database_-C42seTAv_ysnP57NggKvQ,0,0,114.5014209648377,0.25077196955680847,2.3064193044319836e-07,0.08326823264360428,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
zurich_query_-ANYzSHAsjItBx6yJauT3A,zurich_database_2AJ6kHCsE48TTzHS7X6vFw,21,0.8533205986022949,manila_database_YAr_6aQgtNVbe7GhT70obQ,0.8932725191116333,-0.03995192050933838,manila_database_YAr_6aQgtNVbe7GhT70obQ,0,0,114.12809816102451,0.25077348947525024,2.5134517045444227e-07,0.0002929687616415322,0.09999998658895493,uniform,uniform same-energy,resnet18,1234,0
amman_query_-MUBUlzvFxQS_zFg6xNhVg,amman_database_151zMheq8vPIGSfBTFm2Kg,65,0.8400958776473999,cph_database_1u4g-jytkKkCS9FSYeRYFg,0.8794533014297485,-0.03935742378234863,cph_database_1u4g-jytkKkCS9FSYeRYFg,0,0,114.12683083428465,0.2507728934288025,2.5141852688648214e-07,1.627604251552839e-05,0.10000001639127731,uniform,uniform same-energy,resnet18,1234,0
boston_query_-6RLrPXAeunQaNK6m645ZA,boston_database_4rLO8Z_zI2AomCqI2i3j4w,1,0.8719742298126221,zurich_database_4FlzweEjVGvnW3C9lZIYrw,0.8714903593063354,0.0004838705062866211,boston_database_4rLO8Z_zI2AomCqI2i3j4w,1,1,114.15578567210025,0.2507757842540741,2.4974787038445356e-07,0.0065863714553415775,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
cph_query_-2N5Dmf5tOm5N83KXgvjDw,cph_database_5bN6yjff_s_mmc84IJXTkQ,1,0.8837453126907349,cph_database_2DoeyqFykZ0Nwt_gBPq6hQ,0.8633153438568115,0.02042996883392334,cph_database_5bN6yjff_s_mmc84IJXTkQ,1,1,114.50743997156644,0.2507745921611786,2.3032249885091005e-07,0.08448350429534912,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
london_query_-8xWvI5d3Z6gfsRDb_kEQQ,london_database_2nfD8uopWEhFcNeRrMETIA,23,0.7485888600349426,london_database_1HBKiIwsYTj_B1mXOqKWag,0.8555281162261963,-0.10693925619125366,london_database_1HBKiIwsYTj_B1mXOqKWag,0,0,114.32941503818414,0.2507750391960144,2.3996000209081103e-07,0.04541558027267456,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
manila_query_-6_2C-ExaVhx4ONvHOvffw,manila_database_GI4HIiOuBrAQqj5gEbVdrw,449,0.8156257271766663,manila_database_2pcMDZN9eETtWZGigjrLLw,0.8928636312484741,-0.07723790407180786,manila_database_2pcMDZN9eETtWZGigjrLLw,0,0,114.16873412000847,0.25076824426651,2.490043584657542e-07,0.00966796837747097,0.09999997913837433,uniform,uniform same-energy,resnet18,1234,0
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,nairobi_database_Sm5f4osblN-sOr2YFvbXXg,1,0.8463350534439087,london_database_JeQXfjTo6VURMPAXsqqrqw,0.838041365146637,0.008293688297271729,nairobi_database_Sm5f4osblN-sOr2YFvbXXg,1,1,114.1447471550245,0.25077539682388306,2.503834650724457e-07,0.0037163628730922937,0.09999998658895493,uniform,uniform same-energy,resnet18,1234,0
toronto_query_-5ryd5v5eXUsmP9y4p6w_g,toronto_database_xlhtmCWmPwjhLIwEPp899Q,1217,0.769957423210144,cph_database_-QWxOCFh2Cw3JbcqTX28OQ,0.8878775835037231,-0.1179201602935791,cph_database_-QWxOCFh2Cw3JbcqTX28OQ,0,0,114.12703998400372,0.25077006220817566,2.514064192382648e-07,5.425347353593679e-06,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
zurich_query_-Bz7by7mnVU_HZbXc8FmpQ,zurich_database_JlQZqZETcsktpyAY5mc1pg,2,0.877901554107666,toronto_database_8Ha8vTyXTW5lX1aiKBb8KQ,0.8912305235862732,-0.013328969478607178,toronto_database_8Ha8vTyXTW5lX1aiKBb8KQ,1,1,114.12697124824308,0.25077298283576965,2.5141039827758505e-07,0.0,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
amman_query_-N1g8CEJP4UIaWH8Qqja2g,amman_database_UX1YuIhPO2Xhxp7YP0Xf5w,71,0.8245616555213928,amman_database_ONY-rsH_3nthK111PVrqsg,0.9004611968994141,-0.07589954137802124,amman_database_ONY-rsH_3nthK111PVrqsg,0,0,114.12706649665924,0.25077298283576965,2.5140488446595555e-07,2.1701389414374717e-05,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
boston_query_-7KZUz5u8-7ja98pf8etVA,boston_database_-1Ur0I4BTjRYsKJqfcfVZQ,957,0.7566567659378052,boston_database_7nBh5iB7F195iH0429WvoQ,0.8718281388282776,-0.11517137289047241,boston_database_7nBh5iB7F195iH0429WvoQ,0,0,114.15967258528096,0.25077390670776367,2.4952444732662116e-07,0.0072265625931322575,0.10000000894069672,uniform,uniform same-energy,resnet18,1234,0
cph_query_-3uNzD-M1uI2jZeGqOkpXg,cph_database_spPSHqDZCj45h17hsXWxpw,77,0.7811719179153442,london_database_2dm36NWbW57_LB2NgdO-Rw,0.8354724645614624,-0.054300546646118164,london_database_2dm36NWbW57_LB2NgdO-Rw,0,0,114.126839180442,0.25077539682388306,2.514180437174218e-07,0.0,0.09999998658895493,uniform,uniform same-energy,resnet18,1234,0
london_query_-9FGszdwftnBlzMuP0c_NQ,london_database_Kz3Cq-q4WwlxQ_Rjgk305g,1,0.8973519802093506,toronto_database_6qYwQstrayZM_SmME-owrw,0.8705114126205444,0.026840567588806152,london_database_Kz3Cq-q4WwlxQ_Rjgk305g,1,1,114.1297686904018,0.2507767975330353,2.5124850822066946e-07,0.0006618923507630825,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
manila_query_-6_XaKv0Rrp2Jl0G9m_8NQ,manila_database_-aBV8vXQErDoI7aoZ1e0rw,22,0.8373468518257141,toronto_database_2INWgVLU39mIgUVLP2xQbA,0.8565415143966675,-0.01919466257095337,toronto_database_2INWgVLU39mIgUVLP2xQbA,0,0,114.126921660977,0.25077322125434875,2.514132688702375e-07,0.0,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
nairobi_query_01juXwMfxX_a4pfhpqt66g,nairobi_database_2qhZXjPq2bPM3DspieqrQw,24,0.7899433374404907,cph_database_2ySNejZfiFdx7Ry3SwhV2Q,0.82352614402771,-0.03358280658721924,cph_database_2ySNejZfiFdx7Ry3SwhV2Q,0,0,114.21731572608246,0.2507734000682831,2.462344355080859e-07,0.02036132849752903,0.10000001639127731,uniform,uniform same-energy,resnet18,1234,0
toronto_query_-5z50PgNYnxK8Ns2WmF_TQ,toronto_database_18_06r8X3FWdwfUchBmPQA,34,0.8240699768066406,zurich_database_1RM5Mx-wajw1Nbo7PHHTwg,0.8566642999649048,-0.03259432315826416,zurich_database_1RM5Mx-wajw1Nbo7PHHTwg,0,0,114.12681757865597,0.25077489018440247,2.5141929427263676e-07,5.425347353593679e-06,0.09999999403953552,uniform,uniform same-energy,resnet18,1234,0
zurich_query_-D3dDkhM5rjIJhj1SPdroA,zurich_database_vx286XWMLd3dewgXDtkHug,191,0.8166718482971191,cph_database_3NQI8cjUItCPUXn1lBmjFQ,0.871691107749939,-0.055019259452819824,cph_database_3NQI8cjUItCPUXn1lBmjFQ,0,0,114.36155234534581,0.2507605254650116,2.3819087857646082e-07,0.05280490592122078,0.10000000149011612,uniform,uniform same-energy,resnet18,1234,0
amman_query_-VdxqGX8d8L_OiSEN5CtDw,amman_database_ugi1L8kfJhi2W7D5xbEYlA,537,0.7943143248558044,amman_database_ONY-rsH_3nthK111PVrqsg,0.8777976632118225,-0.08348333835601807,amman_database_ONY-rsH_3nthK111PVrqsg,0,0,114.12732328501322,0.25077539682388306,2.5139001991192345e-07,0.0001464843808207661,0.09999998658895493,uniform,uniform same-energy,resnet18,1234,0
