query_id,correct_gallery_id,correct_rank,correct_similarity,hardest_negative_id,hardest_negative_similarity,retrieval_margin,top1_gallery_id,top5_hit,top10_hit,psnr_mean,effective_weight_energy,effective_mse,clipping_fraction,weight_top10pct_share,placement,operator,label,backbone,seed,gallery_size
london_query_-4Vq2O1PhPmG6WK-yV402Q,london_database_ZMtlIMgqMeKcrAIPxCMp3g,1,0.8905887007713318,london_database_8m5P4YTaevUpbWaQ62dnUA,0.8782428503036499,0.012345850467681885,london_database_ZMtlIMgqMeKcrAIPxCMp3g,1,1,36.29515941432231,0.250778466463089,15.260347366333008,0.04944661632180214,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
manila_query_-10rV9IlRhgTnk5e_QJbgA,manila_database_8aFsf-s2G5vsaCKgNpxZxA,546,0.7689371705055237,manila_database_403INTlXpIBnsRFhSgUFOw,0.8685601949691772,-0.09962302446365356,manila_database_403INTlXpIBnsRFhSgUFOw,0,0,36.317089770663614,0.2507728934288025,15.18348217010498,0.04122721403837204,0.10000001639127731,uniform,legacy,uniform same-energy,resnet18,1234,0
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,nairobi_database_XdvgQAdvS4ZnbRq1lFmPvA,6,0.855432391166687,nairobi_database_8EpNpg4GR6Luc8vhHaWjNQ,0.872994601726532,-0.01756221055984497,nairobi_database_8EpNpg4GR6Luc8vhHaWjNQ,0,1,36.06712778931239,0.25077036023139954,16.083019256591797,0.00030381945543922484,0.10000000894069672,uniform,legacy,uniform same-energy,resnet18,1234,0
toronto_query_-3UT7A8bNUkVBgSLW30-ow,toronto_database_ahYWgqSEuXW1UvHqjcvhbg,57,0.7708103656768799,boston_database_4ZbdgBgOEO3l9iL-DzVnYA,0.8149867653846741,-0.04417639970779419,boston_database_4ZbdgBgOEO3l9iL-DzVnYA,0,0,36.239373148321725,0.25077131390571594,15.457634925842285,0.03422309085726738,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,zurich_database_62HR56sCdEq3XIADUUPmBw,14,0.8476864099502563,toronto_database_8WmAPKRjvJVk_G6ITzFa3g,0.8714971542358398,-0.023810744285583496,toronto_database_8WmAPKRjvJVk_G6ITzFa3g,0,0,36.16206753126272,0.25077539682388306,15.735248565673828,0.01747504249215126,0.09999998658895493,uniform,legacy,uniform same-energy,resnet18,1234,0
amman_query_-BJoV1t0rKwEzk0bsZplVQ,amman_database_RybCghn6dxdppOd3XPQXhw,1809,0.6465535759925842,amman_database_TAHAih6CiD8ZHZpJqmk4NA,0.852338969707489,-0.20578539371490479,amman_database_TAHAih6CiD8ZHZpJqmk4NA,0,0,36.06862631936609,0.2507748603820801,16.077470779418945,0.0006130642141215503,0.09999999403953552,uniform,legacy,uniform same-energy,resnet18,1234,0
boston_query_-0n5FDAuOditKvxIekIbBg,boston_database_0-UUkPasBJ3e3InjW6isBg,1,0.8434495329856873,manila_database_3ED-M6yl_Y4YZkenDNv49Q,0.8128738403320312,0.030575692653656006,boston_database_0-UUkPasBJ3e3InjW6isBg,1,1,36.243999492592266,0.2507784366607666,15.441177368164062,0.02935112826526165,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
cph_query_--xKnCCc_4tDGo80iM-A_g,cph_database_2_XsYL2TeW-tmupH9iXwiw,1,0.8951841592788696,toronto_database_4u5iuDYlmff6eOykSBG4Aw,0.8943737745285034,0.0008103847503662109,cph_database_2_XsYL2TeW-tmupH9iXwiw,1,1,36.11885719177904,0.2507784366607666,15.89258861541748,0.0101453997194767,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
london_query_-4pmBOZmF-ynXSkWw5BAew,london_database_5a908C1LT7cfUlW0-urdfA,1,0.8628277778625488,boston_database_87FhiPPfL3LnNnixjZ3Img,0.853873074054718,0.00895470380783081,london_database_5a908C1LT7cfUlW0-urdfA,1,1,36.44377053368512,0.25077053904533386,14.746987342834473,0.07968207448720932,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
manila_query_-2h231ovohZWmrsaBllNyw,manila_database_AtwA7nHo3oRCY9gITWUBSw,108,0.8116376399993896,cph_database_XtStyqOnyclJ6DFytgpC0Q,0.8633761405944824,-0.05173850059509277,cph_database_XtStyqOnyclJ6DFytgpC0Q,0,0,36.129932076745,0.2507748603820801,15.852112770080566,0.011968315578997135,0.09999999403953552,uniform,legacy,uniform same-energy,resnet18,1234,0
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,nairobi_database_ssLyvL_47h4IZogucHeChA,10,0.8371497392654419,zurich_database_4-amN7nLphQF0Qv7LEKCqQ,0.852144718170166,-0.014994978904724121,zurich_database_4-amN7nLphQF0Qv7LEKCqQ,0,1,36.38996160472619,0.2507757842540741,14.930838584899902,0.06604817509651184,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,toronto_database_76nIzPCLBw3jsfFraKvLlg,2,0.8760537505149841,toronto_database_5ey9E_udkLByc3LTBLFD3A,0.8841747641563416,-0.008121013641357422,toronto_database_5ey9E_udkLByc3LTBLFD3A,1,1,36.40866446708244,0.25077104568481445,14.866677284240723,0.07114257663488388,0.09999999403953552,uniform,legacy,uniform same-energy,resnet18,1234,0
zurich_query_-4StYjY5sT1S23ls5heCbg,zurich_database_X6HaLuJZms_NtOwrX7Ccnw,1,0.8844726085662842,london_database_5xE3Q8GFC_pjXxbQKGvCFQ,0.8752046823501587,0.009267926216125488,zurich_database_X6HaLuJZms_NtOwrX7Ccnw,1,1,36.32820395615742,0.25077372789382935,15.144675254821777,0.05472005158662796,0.09999999403953552,uniform,legacy,uniform same-energy,resnet18,1234,0
amman_query_-D0IlKF__f0c9DPAKbiYnw,amman_database_83JeviUS_J6DBsBA1i9tuA,54,0.7475556135177612,amman_database_q8IKz1dYe84bII8aKmSgZw,0.8672036528587341,-0.1196480393409729,amman_database_q8IKz1dYe84bII8aKmSgZw,0,0,36.06545369441064,0.2507750391960144,16.08922004699707,5.425347353593679e-06,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
boston_query_-3hM-MR6uuw3se14vw3G0w,boston_database_Ald8XklVXJv2wFOcWoD7SA,503,0.7092399597167969,boston_database_-R7nQetELLnuCzeSsoG04A,0.8665024042129517,-0.15726244449615479,boston_database_-R7nQetELLnuCzeSsoG04A,0,0,36.07635950968609,0.2507822811603546,16.04886817932129,0.0018988715019077063,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
cph_query_-05vIhjxDNupFcgaM90L3w,cph_database_T7zbMe-_pVjIRayCf9mfQw,3,0.8526829481124878,manila_database_1-NjZL9b8KTrSIldAnLivA,0.8711628913879395,-0.01847994327545166,manila_database_1-NjZL9b8KTrSIldAnLivA,1,1,36.24217565750574,0.2507733702659607,15.447663307189941,0.03525390475988388,0.10000000894069672,uniform,legacy,uniform same-energy,resnet18,1234,0
london_query_-5QOE2AlZX8rEz8ONtGRrg,london_database_7NuzdrMI9lHNaBHwtbChxQ,14,0.7822623252868652,cph_database_dh-vxFQjWULqXOrDb8Ptzw,0.815095067024231,-0.03283274173736572,cph_database_dh-vxFQjWULqXOrDb8Ptzw,0,0,36.081919345670975,0.2507743537425995,16.028335571289062,0.002338324673473835,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,manila_database_-VWrhS101xkbdgoKX_ctiw,258,0.8245211839675903,zurich_database_8sjBqkSTJXm-Kp_s5YgcLQ,0.8801426887512207,-0.05562150478363037,zurich_database_8sjBqkSTJXm-Kp_s5YgcLQ,0,0,36.238510459663246,0.25076866149902344,15.460705757141113,0.0307345911860466,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,nairobi_database_18gWBFrXYXa2ANqWz5940w,108,0.7438109517097473,london_database_JeQXfjTo6VURMPAXsqqrqw,0.8126046657562256,-0.06879371404647827,london_database_JeQXfjTo6VURMPAXsqqrqw,0,0,36.16292859318981,0.250775545835495,15.732129096984863,0.02171223983168602,0.10000000894069672,uniform,legacy,uniform same-energy,resnet18,1234,0
toronto_query_-4mlNvZUZnbmRaGbiIndoA,toronto_database_aGiRwJJAlM_N-HVpKyVj_Q,1,0.852566659450531,nairobi_database_ssLyvL_47h4IZogucHeChA,0.8455289602279663,0.007037699222564697,toronto_database_aGiRwJJAlM_N-HVpKyVj_Q,1,1,36.198487697382845,0.25077539682388306,15.603843688964844,0.02518988773226738,0.09999998658895493,uniform,legacy,uniform same-energy,resnet18,1234,0
zurich_query_-71-BK_yAOJ1soK0OQWIcg,zurich_database_D5f-Hfo2KgngABF8SxLx7A,43,0.7577085494995117,boston_database_17euonMgPfb6H2Pil1okIQ,0.7969746589660645,-0.039266109466552734,boston_database_17euonMgPfb6H2Pil1okIQ,0,0,36.105564334507505,0.25076624751091003,15.941307067871094,0.008007812313735485,0.10000000894069672,uniform,legacy,uniform same-energy,resnet18,1234,0
amman_query_-EAmCN9i5BGEadZIccXEyA,amman_database_49Nj3x8K07clFjERwTHCTQ,15,0.8336288928985596,nairobi_database_ssLyvL_47h4IZogucHeChA,0.8634977340698242,-0.02986884117126465,nairobi_database_ssLyvL_47h4IZogucHeChA,0,0,36.08942724340406,0.2507734000682831,16.00065040588379,0.0043240017257630825,0.10000001639127731,uniform,legacy,uniform same-energy,resnet18,1234,0
boston_query_-4vuSn0vvcBVOccgQqFlow,boston_database_Gvml7rFx_6nDit5eWclK5g,33,0.8381161689758301,boston_database_4milP7SllTY547rUjQshWg,0.8673475980758667,-0.02923142910003662,boston_database_4milP7SllTY547rUjQshWg,0,0,36.08179996556001,0.25077205896377563,16.028776168823242,0.0024956597480922937,0.09999997913837433,uniform,legacy,uniform same-energy,resnet18,1234,0
cph_query_-07-gME-zaQLhCsFrSInSg,cph_database_7uNVVQ63J8fRL3vQqXLvMA,6,0.8325263857841492,london_database_0Iz2DUm5xsWGNOXZSATxSQ,0.8520551323890686,-0.019528746604919434,london_database_0Iz2DUm5xsWGNOXZSATxSQ,0,1,36.252349134033054,0.2507722079753876,15.411519050598145,0.03212347999215126,0.09999999403953552,uniform,legacy,uniform same-energy,resnet18,1234,0
london_query_-7U9wY8ynnu3oZ1g_-0xww,london_database_7RTgs3f2012dnRwFgn1daw,9,0.8723241686820984,london_database_7hadEPdEI2MGW7SMcZDBUA,0.8939839005470276,-0.0216597318649292,london_database_7hadEPdEI2MGW7SMcZDBUA,0,1,36.27229131986935,0.2507699131965637,15.340913772583008,0.04308810830116272,0.09999999403953552,uniform,legacy,uniform same-energy,resnet18,1234,0
manila_query_-5pMypBbFEXHPOTYNJl_EA,manila_database_1NHx9p_Qfpv51-_bnxD3XQ,6,0.8668686151504517,amman_database_COxopER5Ds_Wn3viS4hFnQ,0.8706431984901428,-0.003774583339691162,amman_database_COxopER5Ds_Wn3viS4hFnQ,0,1,36.24267330801986,0.25076764822006226,15.445893287658691,0.02850477397441864,0.10000000894069672,uniform,legacy,uniform same-energy,resnet18,1234,0
nairobi_query_-rWgRitoKSYrdczUKUiOrA,nairobi_database_3rFIO1enFyRVL-nV8QEmBA,2,0.8196473717689514,boston_database_5L3USOLg_-os4yeRMczNuQ,0.8254780173301697,-0.005830645561218262,boston_database_5L3USOLg_-os4yeRMczNuQ,1,1,36.09008710004118,0.2507724463939667,15.99821949005127,0.004269748460501432,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
toronto_query_-5HBlqC41yTbYA1NM7dz1A,toronto_database_LIR6pHa5HpRIR-2BJFU0rg,38,0.8261942267417908,toronto_database_J944BkUVr339StNeKvml4Q,0.86456298828125,-0.03836876153945923,toronto_database_J944BkUVr339StNeKvml4Q,0,0,36.28137487340487,0.25077182054519653,15.308860778808594,0.04854600876569748,0.09999999403953552,uniform,legacy,uniform same-energy,resnet18,1234,0
zurich_query_-7bB9HS2MqV7UT7vRyROfg,zurich_database_5hJrSztFeaGup3NhNZhzFg,111,0.8043578863143921,boston_database_-dzsCoIqiJHKcLjfwSEEng,0.8541387319564819,-0.049780845642089844,boston_database_-dzsCoIqiJHKcLjfwSEEng,0,0,36.09935379630253,0.2507781684398651,15.964119911193848,0.00674370676279068,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
amman_query_-L_vanPrT4RcWlLbzCqMKA,amman_database_IceuJQN2uOI5xXzHFlNWHw,30,0.8225051164627075,amman_database_UX1YuIhPO2Xhxp7YP0Xf5w,0.8477900624275208,-0.025284945964813232,amman_database_UX1YuIhPO2Xhxp7YP0Xf5w,0,0,36.08788581138265,0.2507728934288025,16.006330490112305,0.004128689412027597,0.10000001639127731,uniform,legacy,uniform same-energy,resnet18,1234,0
boston_query_-5-CNr3q7kmRGcDSMueI4w,boston_database_kkvI6FjRw9lNm8bQvk5Rkg,1,0.8836370706558228,boston_database_2w0-8enV-F9rfBj629l7jA,0.8755506873130798,0.00808638334274292,boston_database_kkvI6FjRw9lNm8bQvk5Rkg,1,1,36.07057739823203,0.25077909231185913,16.070249557495117,0.0006835937383584678,0.10000000894069672,uniform,legacy,uniform same-energy,resnet18,1234,0
cph_query_-0_HsZnndjHv76QpTyNFCA,cph_database_SV8c2DXuy-R0A6D10eAPeA,2,0.8741376399993896,amman_database_3R0Bf2kyDwfj1gZ5-JMKsw,0.8823221325874329,-0.008184492588043213,amman_database_3R0Bf2kyDwfj1gZ5-JMKsw,1,1,36.09160548756269,0.2507743835449219,15.992627143859863,0.005061849020421505,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
london_query_-7cNAk24ZhuoOowcvDoImw,london_database_51ahiaqHEKcy5QEIBNvh3A,51,0.7950457334518433,toronto_database_W6mVozbof69jHkgfFY-m0g,0.8387829065322876,-0.043737173080444336,toronto_database_W6mVozbof69jHkgfFY-m0g,0,0,36.236998220981285,0.2507613003253937,15.466090202331543,0.02961697056889534,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
manila_query_-6NSbTuzpeyDbSXKeGAasg,manila_database_No4-TeedOgxh0oAMVBGCKA,2,0.8319399356842041,toronto_database_1VHx8iUPobwi99CTiggIpA,0.8327998518943787,-0.0008599162101745605,toronto_database_1VHx8iUPobwi99CTiggIpA,1,1,36.08099798166616,0.2507738769054413,16.031736373901367,0.0023274740669876337,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
nairobi_query_-yxXz3in11JFniZQAa7m2A,nairobi_database_5fIX502GwN4iBedy_B8GeA,13,0.81830233335495,cph_database_1nVPT6ZWiVRfTMwuFKHvQw,0.8744946718215942,-0.05619233846664429,cph_database_1nVPT6ZWiVRfTMwuFKHvQw,0,0,36.374036683917396,0.25077298283576965,14.985688209533691,0.06478407233953476,0.09999999403953552,uniform,legacy,uniform same-energy,resnet18,1234,0
toronto_query_-5RKNbex7In9Ys4mH40wXA,toronto_database_6WcJ7hWAeDPVUYIua0lFOg,1672,0.6740413308143616,toronto_database_-C42seTAv_ysnP57NggKvQ,0.8718006610870361,-0.19775933027267456,toronto_database_-C42seTAv_ysnP57NggKvQ,0,0,36.51424216661654,0.25077196955680847,14.509623527526855,0.09644639492034912,0.10000000894069672,uniform,legacy,uniform same-energy,resnet18,1234,0
zurich_query_-ANYzSHAsjItBx6yJauT3A,zurich_database_2AJ6kHCsE48TTzHS7X6vFw,33,0.8465105295181274,manila_database_YAr_6aQgtNVbe7GhT70obQ,0.8911474347114563,-0.04463690519332886,manila_database_YAr_6aQgtNVbe7GhT70obQ,0,0,36.27973864738335,0.25077348947525024,15.314629554748535,0.03634440153837204,0.09999998658895493,uniform,legacy,uniform same-energy,resnet18,1234,0
amman_query_-MUBUlzvFxQS_zFg6xNhVg,amman_database_151zMheq8vPIGSfBTFm2Kg,59,0.8375290632247925,manila_database_1NHx9p_Qfpv51-_bnxD3XQ,0.8673275709152222,-0.029798507690429688,manila_database_1NHx9p_Qfpv51-_bnxD3XQ,0,0,36.08715721193398,0.2507728934288025,16.009016036987305,0.003358289832249284,0.10000001639127731,uniform,legacy,uniform same-energy,resnet18,1234,0
boston_query_-6RLrPXAeunQaNK6m645ZA,boston_database_4rLO8Z_zI2AomCqI2i3j4w,1,0.8692397475242615,zurich_database_4FlzweEjVGvnW3C9lZIYrw,0.8634783625602722,0.005761384963989258,boston_database_4rLO8Z_zI2AomCqI2i3j4w,1,1,36.18692761946212,0.2507757842540741,15.64543342590332,0.02458224818110466,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
cph_query_-2N5Dmf5tOm5N83KXgvjDw,cph_database_5bN6yjff_s_mmc84IJXTkQ,1,0.879104733467102,cph_database_17BvdwRttHQAQIkrpQp4lQ,0.8684490919113159,0.010655641555786133,cph_database_5bN6yjff_s_mmc84IJXTkQ,1,1,36.50545011408395,0.2507745921611786,14.539027214050293,0.0948079451918602,0.09999999403953552,uniform,legacy,uniform same-energy,resnet18,1234,0
london_query_-8xWvI5d3Z6gfsRDb_kEQQ,london_database_2nfD8uopWEhFcNeRrMETIA,14,0.7510437369346619,london_database_1HBKiIwsYTj_B1mXOqKWag,0.846886157989502,-0.09584242105484009,london_database_1HBKiIwsYTj_B1mXOqKWag,0,0,36.317431577839045,0.2507750391960144,15.182287216186523,0.05307617038488388,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
manila_query_-6_2C-ExaVhx4ONvHOvffw,manila_database_GI4HIiOuBrAQqj5gEbVdrw,414,0.8151165246963501,london_database_-Qdmap1phq90_n3jeXQWuQ,0.8837074637413025,-0.06859093904495239,london_database_-Qdmap1phq90_n3jeXQWuQ,0,0,36.26481604404346,0.25076824426651,15.367341995239258,0.03783094510436058,0.09999997913837433,uniform,legacy,uniform same-energy,resnet18,1234,0
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,nairobi_database_Sm5f4osblN-sOr2YFvbXXg,1,0.8362054824829102,nairobi_database_3OmcXtcYnSAEtSgKW6qZ5A,0.8194369673728943,0.01676851511001587,nairobi_database_Sm5f4osblN-sOr2YFvbXXg,1,1,36.10462105683496,0.25077539682388306,15.944769859313965,0.0073947482742369175,0.09999998658895493,uniform,legacy,uniform same-energy,resnet18,1234,0
toronto_query_-5ryd5v5eXUsmP9y4p6w_g,toronto_database_xlhtmCWmPwjhLIwEPp899Q,1276,0.7610213756561279,toronto_database_CWhhGABh_1Ay7enNEWa18A,0.8871248364448547,-0.1261034607887268,toronto_database_CWhhGABh_1Ay7enNEWa18A,0,0,36.07311521502409,0.25077006220817566,16.060861587524414,0.0014214409748092294,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
zurich_query_-Bz7by7mnVU_HZbXc8FmpQ,zurich_database_JlQZqZETcsktpyAY5mc1pg,3,0.8740718364715576,toronto_database_8Ha8vTyXTW5lX1aiKBb8KQ,0.8784822225570679,-0.004410386085510254,toronto_database_8Ha8vTyXTW5lX1aiKBb8KQ,1,1,36.06793751858406,0.25077298283576965,16.080020904541016,0.00048828125,0.09999999403953552,uniform,legacy,uniform same-energy,resnet18,1234,0
amman_query_-N1g8CEJP4UIaWH8Qqja2g,amman_database_UX1YuIhPO2Xhxp7YP0Xf5w,59,0.8109191060066223,amman_database_ONY-rsH_3nthK111PVrqsg,0.8749457597732544,-0.06402665376663208,amman_database_ONY-rsH_3nthK111PVrqsg,0,0,36.09081929841785,0.25077298283576965,15.995522499084473,0.00456271693110466,0.09999999403953552,uniform,legacy,uniform same-energy,resnet18,1234,0
boston_query_-7KZUz5u8-7ja98pf8etVA,boston_database_-1Ur0I4BTjRYsKJqfcfVZQ,644,0.7701321840286255,boston_database_3jRKDuYyVO8SksTXiy-aEA,0.869860053062439,-0.09972786903381348,boston_database_3jRKDuYyVO8SksTXiy-aEA,0,0,36.177935716956526,0.25077390670776367,15.677860260009766,0.02240668423473835,0.10000000894069672,uniform,legacy,uniform same-energy,resnet18,1234,0
cph_query_-3uNzD-M1uI2jZeGqOkpXg,cph_database_spPSHqDZCj45h17hsXWxpw,93,0.7640933394432068,london_database_04ySq8YgTHJydhVTIgMwzw,0.8279538154602051,-0.06386047601699829,london_database_04ySq8YgTHJydhVTIgMwzw,0,0,36.06698821383439,0.25077539682388306,16.08353614807129,0.00020073784980922937,0.09999998658895493,uniform,legacy,uniform same-energy,resnet18,1234,0
london_query_-9FGszdwftnBlzMuP0c_NQ,london_database_Kz3Cq-q4WwlxQ_Rjgk305g,1,0.8853745460510254,toronto_database_6qYwQstrayZM_SmME-owrw,0.8665646910667419,0.018809854984283447,london_database_Kz3Cq-q4WwlxQ_Rjgk305g,1,1,36.09506734464487,0.2507767975330353,15.979884147644043,0.005322265438735485,0.09999999403953552,uniform,legacy,uniform same-energy,resnet18,1234,0
manila_query_-6_XaKv0Rrp2Jl0G9m_8NQ,manila_database_-aBV8vXQErDoI7aoZ1e0rw,6,0.8446438312530518,manila_database_403INTlXpIBnsRFhSgUFOw,0.8605921268463135,-0.01594829559326172,manila_database_403INTlXpIBnsRFhSgUFOw,0,1,36.09247859360348,0.25077322125434875,15.989412307739258,0.004161241464316845,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
nairobi_query_01juXwMfxX_a4pfhpqt66g,nairobi_database_kpdjOlz_t4Q3iKOvcY13JA,18,0.7914303541183472,cph_database_2ySNejZfiFdx7Ry3SwhV2Q,0.8283542394638062,-0.036923885345458984,cph_database_2ySNejZfiFdx7Ry3SwhV2Q,0,0,36.23583266202159,0.2507734000682831,15.47024154663086,0.03440755233168602,0.10000001639127731,uniform,legacy,uniform same-energy,resnet18,1234,0
toronto_query_-5z50PgNYnxK8Ns2WmF_TQ,toronto_database_18_06r8X3FWdwfUchBmPQA,85,0.8122237324714661,toronto_database_1TbBPoj_Q2DfhYXLmVMygQ,0.8509751558303833,-0.038751423358917236,toronto_database_1TbBPoj_Q2DfhYXLmVMygQ,0,0,36.07012433586003,0.25077489018440247,16.07192611694336,0.0008029513992369175,0.09999999403953552,uniform,legacy,uniform same-energy,resnet18,1234,0
zurich_query_-D3dDkhM5rjIJhj1SPdroA,zurich_database_vx286XWMLd3dewgXDtkHug,215,0.812351644039154,cph_database_3NQI8cjUItCPUXn1lBmjFQ,0.8697865009307861,-0.05743485689163208,cph_database_3NQI8cjUItCPUXn1lBmjFQ,0,0,36.38080886623523,0.2507605254650116,14.9623384475708,0.0671929270029068,0.10000000149011612,uniform,legacy,uniform same-energy,resnet18,1234,0
