query_id,condition,seed,opt_steps,optimised_against,correct_rank,top1_place,correct_place,effective_mse,psnr,weight_top10pct_share,weight_mean_square,surrogate_sim_start,surrogate_sim_end
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_crossdraw,1234,20,realised:resnet18+resnet50+vgg16+cosplace,1,amman:31,amman:31,15.679998,36.1773,0.622582,1.000000,3.795143,1.207308
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_crossdraw,1234,20,realised:resnet18+resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.595300,1.000000,3.786158,1.324797
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_crossdraw,1234,20,realised:resnet18+resnet50+vgg16+cosplace,1,cph:208,cph:208,15.679997,36.1773,0.591004,1.000000,3.789977,0.948187
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_crossdraw,1234,20,realised:resnet18+resnet50+vgg16+cosplace,1,london:51,london:51,15.680000,36.1773,0.648610,1.000000,3.834240,1.423058
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,1234,20,realised:resnet18+resnet50+vgg16+cosplace,1,manila:102,manila:102,15.680000,36.1773,0.641574,1.000000,3.870507,1.503865
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,1234,20,realised:resnet18+resnet50+vgg16+cosplace,1595,zurich:30,nairobi:2,15.680000,36.1773,0.621844,1.000000,3.862945,1.522456
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_crossdraw,1234,20,realised:resnet18+resnet50+vgg16+cosplace,8,manila:72,toronto:33,15.680001,36.1773,0.618222,1.000000,3.824683,1.269566
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_crossdraw,1234,20,realised:resnet18+resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.679997,36.1773,0.592501,1.000000,3.780927,0.977490
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2,1234,40,realised:resnet18+resnet50+vgg16+cosplace,1,amman:31,amman:31,15.679997,36.1773,0.746151,1.000000,3.795143,0.727513
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2,1234,40,realised:resnet18+resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680001,36.1773,0.725346,1.000000,3.786158,0.766069
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2,1234,40,realised:resnet18+resnet50+vgg16+cosplace,1,cph:208,cph:208,15.679998,36.1773,0.711738,1.000000,3.789977,0.601915
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2,1234,40,realised:resnet18+resnet50+vgg16+cosplace,1,london:51,london:51,15.680000,36.1773,0.758563,1.000000,3.834240,1.033799
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,1234,40,realised:resnet18+resnet50+vgg16+cosplace,1,manila:102,manila:102,15.679998,36.1773,0.759295,1.000000,3.870507,1.173099
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,1234,40,realised:resnet18+resnet50+vgg16+cosplace,1899,zurich:30,nairobi:2,15.679997,36.1773,0.743210,1.000000,3.862945,1.090929
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2,1234,40,realised:resnet18+resnet50+vgg16+cosplace,15,manila:72,toronto:33,15.679998,36.1773,0.733082,1.000000,3.824683,0.865494
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2,1234,40,realised:resnet18+resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.680000,36.1773,0.707970,1.000000,3.780927,0.593744
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2_crossdraw,1234,40,realised:resnet18+resnet50+vgg16+cosplace,1,amman:31,amman:31,15.680000,36.1773,0.746151,1.000000,3.795143,0.727513
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2_crossdraw,1234,40,realised:resnet18+resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.725346,1.000000,3.786158,0.766069
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2_crossdraw,1234,40,realised:resnet18+resnet50+vgg16+cosplace,1,cph:208,cph:208,15.680000,36.1773,0.711738,1.000000,3.789977,0.601915
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2_crossdraw,1234,40,realised:resnet18+resnet50+vgg16+cosplace,3,boston:139,london:51,15.680000,36.1773,0.758563,1.000000,3.834240,1.033799
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2_crossdraw,1234,40,realised:resnet18+resnet50+vgg16+cosplace,1,manila:102,manila:102,15.679997,36.1773,0.759295,1.000000,3.870507,1.173099
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2_crossdraw,1234,40,realised:resnet18+resnet50+vgg16+cosplace,1509,zurich:30,nairobi:2,15.679998,36.1773,0.743210,1.000000,3.862945,1.090929
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2_crossdraw,1234,40,realised:resnet18+resnet50+vgg16+cosplace,11,manila:72,toronto:33,15.680001,36.1773,0.733082,1.000000,3.824683,0.865494
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2_crossdraw,1234,40,realised:resnet18+resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.679997,36.1773,0.707970,1.000000,3.780927,0.593744
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_whitebox,1234,20,realised:mixvpr,192,boston:235,amman:31,15.679997,36.1773,0.654306,1.000000,0.894236,-0.128682
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_whitebox,1234,20,realised:mixvpr,296,cph:342,boston:87,15.679997,36.1773,0.628123,1.000000,0.817594,-0.238370
cph_query_--FyHVca3HP-QgUmcAvToA,opt_whitebox,1234,20,realised:mixvpr,1037,boston:249,cph:208,15.680000,36.1773,0.642272,1.000000,0.826940,-0.266672
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_whitebox,1234,20,realised:mixvpr,806,cph:271,london:51,15.680000,36.1773,0.674928,1.000000,0.881362,-0.149788
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox,1234,20,realised:mixvpr,561,amman:29,manila:102,15.679998,36.1773,0.707078,1.000000,0.926758,0.004232
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox,1234,20,realised:mixvpr,1154,nairobi:13,nairobi:2,15.680001,36.1773,0.729017,1.000000,0.920250,-0.098254
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox,1234,20,realised:mixvpr,680,manila:54,toronto:33,15.679997,36.1773,0.672976,1.000000,0.869467,-0.236752
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox,1234,20,realised:mixvpr,442,zurich:7,zurich:64,15.679998,36.1773,0.660142,1.000000,0.856340,-0.214450
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_whitebox_crossdraw,1234,20,realised:mixvpr,1,amman:31,amman:31,15.680000,36.1773,0.654306,1.000000,0.894236,-0.128682
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_whitebox_crossdraw,1234,20,realised:mixvpr,1,boston:87,boston:87,15.680000,36.1773,0.628123,1.000000,0.817594,-0.238370
cph_query_--FyHVca3HP-QgUmcAvToA,opt_whitebox_crossdraw,1234,20,realised:mixvpr,1,cph:208,cph:208,15.680000,36.1773,0.642272,1.000000,0.826940,-0.266672
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_whitebox_crossdraw,1234,20,realised:mixvpr,27,london:85,london:51,15.680000,36.1773,0.674928,1.000000,0.881362,-0.149788
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_crossdraw,1234,20,realised:mixvpr,1,manila:102,manila:102,15.679997,36.1773,0.707078,1.000000,0.926758,0.004232
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_crossdraw,1234,20,realised:mixvpr,1368,zurich:30,nairobi:2,15.680001,36.1773,0.729017,1.000000,0.920250,-0.098254
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox_crossdraw,1234,20,realised:mixvpr,12,manila:72,toronto:33,15.679998,36.1773,0.672976,1.000000,0.869467,-0.236752
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox_crossdraw,1234,20,realised:mixvpr,1,zurich:64,zurich:64,15.679997,36.1773,0.660142,1.000000,0.856340,-0.214450
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_whitebox_x2,1234,40,realised:mixvpr,1484,boston:235,amman:31,15.680000,36.1773,0.753751,1.000000,0.894236,-0.316727
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_whitebox_x2,1234,40,realised:mixvpr,206,cph:342,boston:87,15.679996,36.1773,0.729095,1.000000,0.817594,-0.385520
cph_query_--FyHVca3HP-QgUmcAvToA,opt_whitebox_x2,1234,40,realised:mixvpr,1466,boston:249,cph:208,15.679997,36.1773,0.740465,1.000000,0.826940,-0.416312
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_whitebox_x2,1234,40,realised:mixvpr,251,zurich:98,london:51,15.679997,36.1773,0.777510,1.000000,0.881362,-0.316437
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_x2,1234,40,realised:mixvpr,421,amman:29,manila:102,15.680000,36.1773,0.804291,1.000000,0.926758,-0.112549
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_x2,1234,40,realised:mixvpr,880,nairobi:13,nairobi:2,15.679998,36.1773,0.824733,1.000000,0.920250,-0.261339
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox_x2,1234,40,realised:mixvpr,1145,manila:54,toronto:33,15.679997,36.1773,0.766832,1.000000,0.869467,-0.406181
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox_x2,1234,40,realised:mixvpr,963,zurich:7,zurich:64,15.680000,36.1773,0.757076,1.000000,0.856340,-0.371272
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_whitebox_x2_crossdraw,1234,40,realised:mixvpr,1,amman:31,amman:31,15.680000,36.1773,0.753751,1.000000,0.894236,-0.316727
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_whitebox_x2_crossdraw,1234,40,realised:mixvpr,1,boston:87,boston:87,15.680001,36.1773,0.729095,1.000000,0.817594,-0.385520
cph_query_--FyHVca3HP-QgUmcAvToA,opt_whitebox_x2_crossdraw,1234,40,realised:mixvpr,1,cph:208,cph:208,15.680000,36.1773,0.740465,1.000000,0.826940,-0.416312
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_whitebox_x2_crossdraw,1234,40,realised:mixvpr,11,london:85,london:51,15.680000,36.1773,0.777510,1.000000,0.881362,-0.316437
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_x2_crossdraw,1234,40,realised:mixvpr,1,manila:102,manila:102,15.679997,36.1773,0.804291,1.000000,0.926758,-0.112549
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_x2_crossdraw,1234,40,realised:mixvpr,1290,zurich:30,nairobi:2,15.680001,36.1773,0.824733,1.000000,0.920250,-0.261339
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox_x2_crossdraw,1234,40,realised:mixvpr,11,manila:72,toronto:33,15.679997,36.1773,0.766832,1.000000,0.869467,-0.406181
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox_x2_crossdraw,1234,40,realised:mixvpr,1,zurich:64,zurich:64,15.679998,36.1773,0.757076,1.000000,0.856340,-0.371272
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform,5678,20,none,1,amman:31,amman:31,15.680000,36.1773,0.100000,1.000000,3.791937,3.791937
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform,5678,20,none,1,boston:87,boston:87,15.680000,36.1773,0.100000,1.000000,3.801295,3.801295
cph_query_--FyHVca3HP-QgUmcAvToA,uniform,5678,20,none,1,cph:208,cph:208,15.680000,36.1773,0.100000,1.000000,3.794742,3.794742
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform,5678,20,none,1,london:51,london:51,15.679996,36.1773,0.100000,1.000000,3.848712,3.848712
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform,5678,20,none,1,manila:102,manila:102,15.680001,36.1773,0.100000,1.000000,3.870914,3.870914
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform,5678,20,none,1724,zurich:30,nairobi:2,15.679998,36.1773,0.100000,1.000000,3.865551,3.865551
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform,5678,20,none,1,toronto:33,toronto:33,15.679997,36.1773,0.100000,1.000000,3.821600,3.821600
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform,5678,20,none,1,zurich:64,zurich:64,15.679998,36.1773,0.100000,1.000000,3.768204,3.768204
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform_crossdraw,5678,20,none,1,amman:31,amman:31,15.680001,36.1773,0.100000,1.000000,3.791937,3.791937
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform_crossdraw,5678,20,none,1,boston:87,boston:87,15.680000,36.1773,0.100000,1.000000,3.801295,3.801295
cph_query_--FyHVca3HP-QgUmcAvToA,uniform_crossdraw,5678,20,none,1,cph:208,cph:208,15.680000,36.1773,0.100000,1.000000,3.794742,3.794742
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform_crossdraw,5678,20,none,2,boston:139,london:51,15.680000,36.1773,0.100000,1.000000,3.848712,3.848712
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform_crossdraw,5678,20,none,1,manila:102,manila:102,15.679997,36.1773,0.100000,1.000000,3.870914,3.870914
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform_crossdraw,5678,20,none,1543,zurich:30,nairobi:2,15.680000,36.1773,0.100000,1.000000,3.865551,3.865551
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform_crossdraw,5678,20,none,1,toronto:33,toronto:33,15.679997,36.1773,0.100000,1.000000,3.821600,3.821600
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform_crossdraw,5678,20,none,1,zurich:64,zurich:64,15.679997,36.1773,0.100000,1.000000,3.768204,3.768204
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer,5678,20,realised:resnet18+resnet50+vgg16+cosplace,1,amman:31,amman:31,15.679998,36.1773,0.622819,1.000000,3.791966,1.135984
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer,5678,20,realised:resnet18+resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.586613,1.000000,3.801308,1.318589
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer,5678,20,realised:resnet18+resnet50+vgg16+cosplace,1,cph:208,cph:208,15.680000,36.1773,0.589389,1.000000,3.794736,0.911030
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer,5678,20,realised:resnet18+resnet50+vgg16+cosplace,1,london:51,london:51,15.680000,36.1773,0.643783,1.000000,3.848700,1.503309
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer,5678,20,realised:resnet18+resnet50+vgg16+cosplace,1,manila:102,manila:102,15.679997,36.1773,0.650109,1.000000,3.870932,1.419089
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer,5678,20,realised:resnet18+resnet50+vgg16+cosplace,1824,zurich:25,nairobi:2,15.679997,36.1773,0.620278,1.000000,3.865530,1.541356
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer,5678,20,realised:resnet18+resnet50+vgg16+cosplace,2,manila:72,toronto:33,15.679998,36.1773,0.620871,1.000000,3.821595,1.204681
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer,5678,20,realised:resnet18+resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.679996,36.1773,0.600598,1.000000,3.768221,1.054488
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_crossdraw,5678,20,realised:resnet18+resnet50+vgg16+cosplace,1,amman:31,amman:31,15.680001,36.1773,0.622819,1.000000,3.791966,1.135984
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_crossdraw,5678,20,realised:resnet18+resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.586613,1.000000,3.801308,1.318589
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_crossdraw,5678,20,realised:resnet18+resnet50+vgg16+cosplace,1,cph:208,cph:208,15.680000,36.1773,0.589389,1.000000,3.794736,0.911030
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_crossdraw,5678,20,realised:resnet18+resnet50+vgg16+cosplace,2,boston:139,london:51,15.680001,36.1773,0.643783,1.000000,3.848700,1.503309
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,5678,20,realised:resnet18+resnet50+vgg16+cosplace,1,manila:102,manila:102,15.679998,36.1773,0.650109,1.000000,3.870932,1.419089
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,5678,20,realised:resnet18+resnet50+vgg16+cosplace,1687,zurich:30,nairobi:2,15.680000,36.1773,0.620278,1.000000,3.865530,1.541356
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_crossdraw,5678,20,realised:resnet18+resnet50+vgg16+cosplace,2,manila:72,toronto:33,15.679995,36.1773,0.620871,1.000000,3.821595,1.204681
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_crossdraw,5678,20,realised:resnet18+resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.680000,36.1773,0.600598,1.000000,3.768221,1.054488
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2,5678,40,realised:resnet18+resnet50+vgg16+cosplace,1,amman:31,amman:31,15.680000,36.1773,0.745675,1.000000,3.791966,0.677604
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2,5678,40,realised:resnet18+resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.727899,1.000000,3.801308,0.740539
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2,5678,40,realised:resnet18+resnet50+vgg16+cosplace,1,cph:208,cph:208,15.680000,36.1773,0.705747,1.000000,3.794736,0.556734
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2,5678,40,realised:resnet18+resnet50+vgg16+cosplace,1,london:51,london:51,15.679997,36.1773,0.768595,1.000000,3.848700,1.069460
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,5678,40,realised:resnet18+resnet50+vgg16+cosplace,1,manila:102,manila:102,15.680000,36.1773,0.766880,1.000000,3.870932,1.062939
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,5678,40,realised:resnet18+resnet50+vgg16+cosplace,1772,zurich:25,nairobi:2,15.680000,36.1773,0.744514,1.000000,3.865530,1.129202
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2,5678,40,realised:resnet18+resnet50+vgg16+cosplace,3,manila:72,toronto:33,15.680000,36.1773,0.737243,1.000000,3.821595,0.769118
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2,5678,40,realised:resnet18+resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.679997,36.1773,0.719475,1.000000,3.768221,0.661263
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2_crossdraw,5678,40,realised:resnet18+resnet50+vgg16+cosplace,1,amman:31,amman:31,15.680000,36.1773,0.745675,1.000000,3.791966,0.677604
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2_crossdraw,5678,40,realised:resnet18+resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679995,36.1773,0.727899,1.000000,3.801308,0.740539
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2_crossdraw,5678,40,realised:resnet18+resnet50+vgg16+cosplace,1,cph:208,cph:208,15.679997,36.1773,0.705747,1.000000,3.794736,0.556734
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2_crossdraw,5678,40,realised:resnet18+resnet50+vgg16+cosplace,3,boston:139,london:51,15.680000,36.1773,0.768595,1.000000,3.848700,1.069460
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2_crossdraw,5678,40,realised:resnet18+resnet50+vgg16+cosplace,1,manila:102,manila:102,15.679997,36.1773,0.766880,1.000000,3.870932,1.062939
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2_crossdraw,5678,40,realised:resnet18+resnet50+vgg16+cosplace,1652,zurich:30,nairobi:2,15.680000,36.1773,0.744514,1.000000,3.865530,1.129202
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2_crossdraw,5678,40,realised:resnet18+resnet50+vgg16+cosplace,2,manila:72,toronto:33,15.679997,36.1773,0.737243,1.000000,3.821595,0.769118
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2_crossdraw,5678,40,realised:resnet18+resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.680000,36.1773,0.719475,1.000000,3.768221,0.661263
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_whitebox,5678,20,realised:mixvpr,918,manila:190,amman:31,15.680000,36.1773,0.656089,1.000000,0.890450,-0.171763
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_whitebox,5678,20,realised:mixvpr,83,manila:46,boston:87,15.680001,36.1773,0.633262,1.000000,0.833076,-0.213960
cph_query_--FyHVca3HP-QgUmcAvToA,opt_whitebox,5678,20,realised:mixvpr,721,toronto:207,cph:208,15.680000,36.1773,0.642075,1.000000,0.808207,-0.248922
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_whitebox,5678,20,realised:mixvpr,802,zurich:25,london:51,15.679997,36.1773,0.669651,1.000000,0.877342,-0.214313
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox,5678,20,realised:mixvpr,536,london:85,manila:102,15.680000,36.1773,0.707773,1.000000,0.930536,0.005322
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox,5678,20,realised:mixvpr,955,toronto:265,nairobi:2,15.679997,36.1773,0.709542,1.000000,0.910316,-0.145287
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox,5678,20,realised:mixvpr,243,zurich:48,toronto:33,15.679998,36.1773,0.683868,1.000000,0.868771,-0.180227
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox,5678,20,realised:mixvpr,476,zurich:7,zurich:64,15.679998,36.1773,0.662231,1.000000,0.854355,-0.180027
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_whitebox_crossdraw,5678,20,realised:mixvpr,1,amman:31,amman:31,15.679998,36.1773,0.656089,1.000000,0.890450,-0.171763
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_whitebox_crossdraw,5678,20,realised:mixvpr,1,boston:87,boston:87,15.680001,36.1773,0.633262,1.000000,0.833076,-0.213960
