query_id,condition,seed,opt_steps,optimised_against,correct_rank,top1_place,correct_place,effective_mse,psnr,weight_top10pct_share,weight_mean_square,surrogate_sim_start,surrogate_sim_end
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform_crossdraw,1234,5,none,1,zurich:64,zurich:64,15.680000,36.1773,0.100000,1.000000,2.801388,2.801388
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer,1234,5,expectation:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.679998,36.1773,0.252311,1.000000,2.815370,2.750922
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer,1234,5,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679997,36.1773,0.255975,1.000000,2.798344,2.721520
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer,1234,5,expectation:resnet50+vgg16+cosplace,22,london:8,cph:208,15.679997,36.1773,0.252791,1.000000,2.808769,2.695307
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer,1234,5,expectation:resnet50+vgg16+cosplace,1,london:51,london:51,15.680000,36.1773,0.257166,1.000000,2.845002,2.772588
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer,1234,5,expectation:resnet50+vgg16+cosplace,17,manila:142,manila:102,15.680000,36.1773,0.259344,1.000000,2.880938,2.776418
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer,1234,5,expectation:resnet50+vgg16+cosplace,530,amman:11,nairobi:2,15.680000,36.1773,0.264862,1.000000,2.873587,2.783909
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer,1234,5,expectation:resnet50+vgg16+cosplace,11,manila:16,toronto:33,15.680000,36.1773,0.256233,1.000000,2.839771,2.758495
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer,1234,5,expectation:resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.680000,36.1773,0.254147,1.000000,2.801378,2.714781
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.680001,36.1773,0.252311,1.000000,2.815370,2.750922
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679997,36.1773,0.255975,1.000000,2.798344,2.721520
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,3,london:129,cph:208,15.680000,36.1773,0.252791,1.000000,2.808769,2.695307
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,2,london:21,london:51,15.679997,36.1773,0.257166,1.000000,2.845002,2.772588
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,15,manila:142,manila:102,15.680001,36.1773,0.259344,1.000000,2.880938,2.776418
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,113,cph:296,nairobi:2,15.680001,36.1773,0.264862,1.000000,2.873587,2.783909
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,3,manila:72,toronto:33,15.680002,36.1773,0.256233,1.000000,2.839771,2.758495
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.679998,36.1773,0.254147,1.000000,2.801378,2.714781
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.679998,36.1773,0.362484,1.000000,2.815370,2.666918
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.364971,1.000000,2.798344,2.617437
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,28,boston:206,cph:208,15.680000,36.1773,0.360215,1.000000,2.808769,2.584324
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,2,manila:54,london:51,15.679997,36.1773,0.371183,1.000000,2.845002,2.685537
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,17,manila:142,manila:102,15.679997,36.1773,0.376449,1.000000,2.880938,2.680351
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,484,manila:140,nairobi:2,15.680000,36.1773,0.383548,1.000000,2.873587,2.675442
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,10,manila:16,toronto:33,15.679997,36.1773,0.370295,1.000000,2.839771,2.656590
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.679997,36.1773,0.362599,1.000000,2.801378,2.621165
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.680000,36.1773,0.362484,1.000000,2.815370,2.666918
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.364971,1.000000,2.798344,2.617437
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,2,zurich:38,cph:208,15.680000,36.1773,0.360215,1.000000,2.808769,2.584324
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,4,london:21,london:51,15.680001,36.1773,0.371183,1.000000,2.845002,2.685537
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,18,manila:142,manila:102,15.680000,36.1773,0.376449,1.000000,2.880938,2.680351
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,104,zurich:64,nairobi:2,15.679998,36.1773,0.383548,1.000000,2.873587,2.675442
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,4,manila:72,toronto:33,15.679998,36.1773,0.370295,1.000000,2.839771,2.656590
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.680000,36.1773,0.362599,1.000000,2.801378,2.621165
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform,5678,5,none,1,amman:31,amman:31,15.680000,36.1773,0.100000,1.000000,2.812839,2.812839
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform,5678,5,none,1,boston:87,boston:87,15.680000,36.1773,0.100000,1.000000,2.809552,2.809552
cph_query_--FyHVca3HP-QgUmcAvToA,uniform,5678,5,none,29,boston:168,cph:208,15.680000,36.1773,0.100000,1.000000,2.813158,2.813158
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform,5678,5,none,2,london:21,london:51,15.679996,36.1773,0.100000,1.000000,2.858371,2.858371
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform,5678,5,none,14,manila:142,manila:102,15.680001,36.1773,0.100000,1.000000,2.881780,2.881780
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform,5678,5,none,180,london:125,nairobi:2,15.679998,36.1773,0.100000,1.000000,2.877165,2.877165
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform,5678,5,none,4,manila:16,toronto:33,15.679997,36.1773,0.100000,1.000000,2.839923,2.839923
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform,5678,5,none,1,zurich:64,zurich:64,15.679998,36.1773,0.100000,1.000000,2.790409,2.790409
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform_crossdraw,5678,5,none,1,amman:31,amman:31,15.680001,36.1773,0.100000,1.000000,2.812839,2.812839
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform_crossdraw,5678,5,none,1,boston:87,boston:87,15.680000,36.1773,0.100000,1.000000,2.809552,2.809552
cph_query_--FyHVca3HP-QgUmcAvToA,uniform_crossdraw,5678,5,none,13,zurich:38,cph:208,15.680000,36.1773,0.100000,1.000000,2.813158,2.813158
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform_crossdraw,5678,5,none,4,london:21,london:51,15.680000,36.1773,0.100000,1.000000,2.858371,2.858371
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform_crossdraw,5678,5,none,25,manila:142,manila:102,15.679997,36.1773,0.100000,1.000000,2.881780,2.881780
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform_crossdraw,5678,5,none,930,cph:296,nairobi:2,15.680000,36.1773,0.100000,1.000000,2.877165,2.877165
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform_crossdraw,5678,5,none,11,manila:72,toronto:33,15.679997,36.1773,0.100000,1.000000,2.839923,2.839923
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform_crossdraw,5678,5,none,2,amman:26,zurich:64,15.679997,36.1773,0.100000,1.000000,2.790409,2.790409
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer,5678,5,expectation:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.679998,36.1773,0.251229,1.000000,2.812872,2.746466
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer,5678,5,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.255730,1.000000,2.809565,2.723727
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer,5678,5,expectation:resnet50+vgg16+cosplace,11,manila:116,cph:208,15.679998,36.1773,0.252406,1.000000,2.813152,2.711560
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer,5678,5,expectation:resnet50+vgg16+cosplace,2,london:21,london:51,15.679997,36.1773,0.255880,1.000000,2.858359,2.779173
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer,5678,5,expectation:resnet50+vgg16+cosplace,14,manila:142,manila:102,15.679997,36.1773,0.259386,1.000000,2.881796,2.771968
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer,5678,5,expectation:resnet50+vgg16+cosplace,582,london:125,nairobi:2,15.679997,36.1773,0.265752,1.000000,2.877143,2.776577
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer,5678,5,expectation:resnet50+vgg16+cosplace,2,manila:16,toronto:33,15.679997,36.1773,0.256776,1.000000,2.839919,2.752170
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer,5678,5,expectation:resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.680000,36.1773,0.255752,1.000000,2.790426,2.694272
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_crossdraw,5678,5,expectation:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.679997,36.1773,0.251229,1.000000,2.812872,2.746466
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_crossdraw,5678,5,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.255730,1.000000,2.809565,2.723727
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_crossdraw,5678,5,expectation:resnet50+vgg16+cosplace,64,boston:168,cph:208,15.680000,36.1773,0.252406,1.000000,2.813152,2.711560
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_crossdraw,5678,5,expectation:resnet50+vgg16+cosplace,2,london:21,london:51,15.679996,36.1773,0.255880,1.000000,2.858359,2.779173
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,5678,5,expectation:resnet50+vgg16+cosplace,29,manila:142,manila:102,15.680001,36.1773,0.259386,1.000000,2.881796,2.771968
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,5678,5,expectation:resnet50+vgg16+cosplace,873,amman:11,nairobi:2,15.680000,36.1773,0.265752,1.000000,2.877143,2.776577
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_crossdraw,5678,5,expectation:resnet50+vgg16+cosplace,32,zurich:42,toronto:33,15.680001,36.1773,0.256776,1.000000,2.839919,2.752170
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_crossdraw,5678,5,expectation:resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.680000,36.1773,0.255752,1.000000,2.790426,2.694272
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2,5678,10,expectation:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.680000,36.1773,0.360683,1.000000,2.812872,2.652042
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2,5678,10,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680001,36.1773,0.365232,1.000000,2.809565,2.619902
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2,5678,10,expectation:resnet50+vgg16+cosplace,2,manila:116,cph:208,15.680000,36.1773,0.358873,1.000000,2.813152,2.611925
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2,5678,10,expectation:resnet50+vgg16+cosplace,2,london:21,london:51,15.679996,36.1773,0.369613,1.000000,2.858359,2.679756
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,5678,10,expectation:resnet50+vgg16+cosplace,16,manila:142,manila:102,15.679997,36.1773,0.377663,1.000000,2.881796,2.664721
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,5678,10,expectation:resnet50+vgg16+cosplace,765,london:125,nairobi:2,15.680001,36.1773,0.386678,1.000000,2.877143,2.646032
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2,5678,10,expectation:resnet50+vgg16+cosplace,2,zurich:42,toronto:33,15.680000,36.1773,0.371083,1.000000,2.839919,2.643629
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2,5678,10,expectation:resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.680001,36.1773,0.364466,1.000000,2.790426,2.605355
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2_crossdraw,5678,10,expectation:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.680000,36.1773,0.360683,1.000000,2.812872,2.652042
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2_crossdraw,5678,10,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679998,36.1773,0.365232,1.000000,2.809565,2.619902
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2_crossdraw,5678,10,expectation:resnet50+vgg16+cosplace,78,toronto:200,cph:208,15.680000,36.1773,0.358873,1.000000,2.813152,2.611925
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2_crossdraw,5678,10,expectation:resnet50+vgg16+cosplace,2,london:21,london:51,15.680002,36.1773,0.369613,1.000000,2.858359,2.679756
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2_crossdraw,5678,10,expectation:resnet50+vgg16+cosplace,28,manila:142,manila:102,15.679997,36.1773,0.377663,1.000000,2.881796,2.664721
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2_crossdraw,5678,10,expectation:resnet50+vgg16+cosplace,633,cph:243,nairobi:2,15.680000,36.1773,0.386678,1.000000,2.877143,2.646032
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2_crossdraw,5678,10,expectation:resnet50+vgg16+cosplace,77,zurich:42,toronto:33,15.680001,36.1773,0.371083,1.000000,2.839919,2.643629
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2_crossdraw,5678,10,expectation:resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.680000,36.1773,0.364466,1.000000,2.790426,2.605355
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform,9012,5,none,1,amman:31,amman:31,15.679998,36.1773,0.100000,1.000000,2.808403,2.808403
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform,9012,5,none,1,boston:87,boston:87,15.679998,36.1773,0.100000,1.000000,2.796298,2.796298
cph_query_--FyHVca3HP-QgUmcAvToA,uniform,9012,5,none,9,zurich:19,cph:208,15.679998,36.1773,0.100000,1.000000,2.819096,2.819096
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform,9012,5,none,4,london:21,london:51,15.680002,36.1773,0.100000,1.000000,2.861547,2.861547
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform,9012,5,none,22,manila:142,manila:102,15.679997,36.1773,0.100000,1.000000,2.875138,2.875138
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform,9012,5,none,186,manila:46,nairobi:2,15.680001,36.1773,0.100000,1.000000,2.853370,2.853370
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform,9012,5,none,2,manila:16,toronto:33,15.679997,36.1773,0.100000,1.000000,2.846548,2.846548
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform,9012,5,none,1,zurich:64,zurich:64,15.679997,36.1773,0.100000,1.000000,2.792262,2.792262
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform_crossdraw,9012,5,none,1,amman:31,amman:31,15.679997,36.1773,0.100000,1.000000,2.808403,2.808403
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform_crossdraw,9012,5,none,1,boston:87,boston:87,15.679997,36.1773,0.100000,1.000000,2.796298,2.796298
cph_query_--FyHVca3HP-QgUmcAvToA,uniform_crossdraw,9012,5,none,22,london:121,cph:208,15.680000,36.1773,0.100000,1.000000,2.819096,2.819096
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform_crossdraw,9012,5,none,5,london:21,london:51,15.680000,36.1773,0.100000,1.000000,2.861547,2.861547
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform_crossdraw,9012,5,none,13,manila:142,manila:102,15.680000,36.1773,0.100000,1.000000,2.875138,2.875138
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform_crossdraw,9012,5,none,464,cph:296,nairobi:2,15.679997,36.1773,0.100000,1.000000,2.853370,2.853370
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform_crossdraw,9012,5,none,4,manila:16,toronto:33,15.679995,36.1773,0.100000,1.000000,2.846548,2.846548
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform_crossdraw,9012,5,none,1,zurich:64,zurich:64,15.679998,36.1773,0.100000,1.000000,2.792262,2.792262
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer,9012,5,expectation:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.680001,36.1773,0.251918,1.000000,2.808411,2.734678
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer,9012,5,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679998,36.1773,0.256341,1.000000,2.796280,2.714440
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer,9012,5,expectation:resnet50+vgg16+cosplace,5,manila:116,cph:208,15.680000,36.1773,0.251778,1.000000,2.819088,2.732164
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer,9012,5,expectation:resnet50+vgg16+cosplace,4,london:21,london:51,15.679998,36.1773,0.254895,1.000000,2.861532,2.772670
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer,9012,5,expectation:resnet50+vgg16+cosplace,26,manila:190,manila:102,15.679997,36.1773,0.260426,1.000000,2.875113,2.784828
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer,9012,5,expectation:resnet50+vgg16+cosplace,169,manila:46,nairobi:2,15.680000,36.1773,0.265740,1.000000,2.853372,2.766448
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer,9012,5,expectation:resnet50+vgg16+cosplace,2,manila:16,toronto:33,15.680000,36.1773,0.255713,1.000000,2.846534,2.764552
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer,9012,5,expectation:resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.680000,36.1773,0.254186,1.000000,2.792250,2.729182
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_crossdraw,9012,5,expectation:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.679997,36.1773,0.251918,1.000000,2.808411,2.734678
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_crossdraw,9012,5,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679998,36.1773,0.256341,1.000000,2.796280,2.714440
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_crossdraw,9012,5,expectation:resnet50+vgg16+cosplace,10,zurich:38,cph:208,15.680000,36.1773,0.251778,1.000000,2.819088,2.732164
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_crossdraw,9012,5,expectation:resnet50+vgg16+cosplace,2,london:21,london:51,15.680000,36.1773,0.254895,1.000000,2.861532,2.772670
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,9012,5,expectation:resnet50+vgg16+cosplace,18,manila:142,manila:102,15.679998,36.1773,0.260426,1.000000,2.875113,2.784828
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,9012,5,expectation:resnet50+vgg16+cosplace,636,manila:106,nairobi:2,15.679998,36.1773,0.265740,1.000000,2.853372,2.766448
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_crossdraw,9012,5,expectation:resnet50+vgg16+cosplace,5,manila:72,toronto:33,15.679997,36.1773,0.255713,1.000000,2.846534,2.764552
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_crossdraw,9012,5,expectation:resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.680000,36.1773,0.254186,1.000000,2.792250,2.729182
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2,9012,10,expectation:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.680000,36.1773,0.361436,1.000000,2.808411,2.642543
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2,9012,10,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679997,36.1773,0.364942,1.000000,2.796280,2.610155
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2,9012,10,expectation:resnet50+vgg16+cosplace,13,manila:116,cph:208,15.679998,36.1773,0.358203,1.000000,2.819088,2.626656
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2,9012,10,expectation:resnet50+vgg16+cosplace,3,london:21,london:51,15.679996,36.1773,0.367917,1.000000,2.861532,2.673140
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,9012,10,expectation:resnet50+vgg16+cosplace,31,manila:142,manila:102,15.680001,36.1773,0.380973,1.000000,2.875113,2.679524
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,9012,10,expectation:resnet50+vgg16+cosplace,158,toronto:251,nairobi:2,15.679997,36.1773,0.387741,1.000000,2.853372,2.657141
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2,9012,10,expectation:resnet50+vgg16+cosplace,2,manila:16,toronto:33,15.679997,36.1773,0.370011,1.000000,2.846534,2.661118
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2,9012,10,expectation:resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.680000,36.1773,0.362545,1.000000,2.792250,2.640786
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2_crossdraw,9012,10,expectation:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.679997,36.1773,0.361436,1.000000,2.808411,2.642543
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2_crossdraw,9012,10,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679997,36.1773,0.364942,1.000000,2.796280,2.610155
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2_crossdraw,9012,10,expectation:resnet50+vgg16+cosplace,4,zurich:38,cph:208,15.680000,36.1773,0.358203,1.000000,2.819088,2.626656
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2_crossdraw,9012,10,expectation:resnet50+vgg16+cosplace,2,london:21,london:51,15.679997,36.1773,0.367917,1.000000,2.861532,2.673140
