query_id,condition,seed,opt_steps,optimised_against,correct_rank,top1_place,correct_place,effective_mse,psnr,weight_top10pct_share,weight_mean_square,surrogate_sim_start,surrogate_sim_end
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform_crossdraw,1234,20,none,1965,toronto:265,nairobi:2,15.679997,36.1773,0.100000,1.000000,2.873605,2.873605
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform_crossdraw,1234,20,none,1,toronto:33,toronto:33,15.680001,36.1773,0.100000,1.000000,2.839785,2.839785
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform_crossdraw,1234,20,none,95,zurich:25,zurich:64,15.680000,36.1773,0.100000,1.000000,2.801417,2.801417
amman_query_-6eEB_fS2eePRNUql6vOrQ,uniform_crossdraw,1234,20,none,1,amman:21,amman:21,15.679998,36.1773,0.100000,1.000000,2.861647,2.861647
boston_query_--VtRctVkqAafFr5b_6GXg,uniform_crossdraw,1234,20,none,37,boston:84,boston:262,15.679997,36.1773,0.100000,1.000000,2.903763,2.903763
cph_query_--kN3Y3n0x47vWa8WX-a8w,uniform_crossdraw,1234,20,none,1,cph:162,cph:162,15.680000,36.1773,0.100000,1.000000,2.886766,2.886766
london_query_-4Vq2O1PhPmG6WK-yV402Q,uniform_crossdraw,1234,20,none,4,cph:4,london:2,15.679997,36.1773,0.100000,1.000000,2.876460,2.876460
manila_query_-10rV9IlRhgTnk5e_QJbgA,uniform_crossdraw,1234,20,none,195,manila:132,manila:142,15.680001,36.1773,0.100000,1.000000,2.841301,2.841301
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,uniform_crossdraw,1234,20,none,6,amman:11,nairobi:18,15.680000,36.1773,0.100000,1.000000,2.836956,2.836956
toronto_query_-3UT7A8bNUkVBgSLW30-ow,uniform_crossdraw,1234,20,none,21,toronto:389,toronto:185,15.680002,36.1773,0.100000,1.000000,2.795306,2.795306
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,uniform_crossdraw,1234,20,none,29,toronto:218,zurich:13,15.680000,36.1773,0.100000,1.000000,2.882210,2.882210
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,29,nairobi:17,amman:31,15.680000,36.1773,0.539048,1.000000,2.815399,2.433893
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.522284,1.000000,2.798334,2.457422
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,230,zurich:42,cph:208,15.680000,36.1773,0.524131,1.000000,2.808716,2.389702
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,3,zurich:33,london:51,15.679997,36.1773,0.548559,1.000000,2.845051,2.512958
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,357,manila:132,manila:102,15.680000,36.1773,0.560590,1.000000,2.880916,2.531533
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,1965,toronto:265,nairobi:2,15.680000,36.1773,0.559385,1.000000,2.873587,2.507468
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,1,toronto:33,toronto:33,15.680000,36.1773,0.550110,1.000000,2.839783,2.431982
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,75,zurich:25,zurich:64,15.679997,36.1773,0.525632,1.000000,2.801421,2.462517
amman_query_-6eEB_fS2eePRNUql6vOrQ,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,1,amman:21,amman:21,15.679997,36.1773,0.539193,1.000000,2.861634,2.521008
boston_query_--VtRctVkqAafFr5b_6GXg,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,38,boston:84,boston:262,15.680000,36.1773,0.537494,1.000000,2.903776,2.684531
cph_query_--kN3Y3n0x47vWa8WX-a8w,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,1,cph:162,cph:162,15.679998,36.1773,0.522236,1.000000,2.886771,2.640629
london_query_-4Vq2O1PhPmG6WK-yV402Q,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,7,cph:4,london:2,15.679998,36.1773,0.527347,1.000000,2.876484,2.502360
manila_query_-10rV9IlRhgTnk5e_QJbgA,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,163,manila:132,manila:142,15.680001,36.1773,0.561840,1.000000,2.841290,2.308468
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,4,amman:11,nairobi:18,15.679998,36.1773,0.548619,1.000000,2.836930,2.448617
toronto_query_-3UT7A8bNUkVBgSLW30-ow,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,39,toronto:389,toronto:185,15.679997,36.1773,0.539740,1.000000,2.795311,2.280260
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,48,toronto:218,zurich:13,15.679997,36.1773,0.556584,1.000000,2.882217,2.497932
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,34,nairobi:17,amman:31,15.680000,36.1773,0.539048,1.000000,2.815399,2.433893
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.522284,1.000000,2.798334,2.457422
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,129,zurich:42,cph:208,15.679997,36.1773,0.524131,1.000000,2.808716,2.389702
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,4,zurich:33,london:51,15.680002,36.1773,0.548559,1.000000,2.845051,2.512958
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,281,manila:132,manila:102,15.680000,36.1773,0.560590,1.000000,2.880916,2.531533
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,1940,toronto:265,nairobi:2,15.680000,36.1773,0.559385,1.000000,2.873587,2.507468
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,1,toronto:33,toronto:33,15.679998,36.1773,0.550110,1.000000,2.839783,2.431982
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,75,zurich:25,zurich:64,15.679997,36.1773,0.525632,1.000000,2.801421,2.462517
amman_query_-6eEB_fS2eePRNUql6vOrQ,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,1,amman:21,amman:21,15.680000,36.1773,0.539193,1.000000,2.861634,2.521008
boston_query_--VtRctVkqAafFr5b_6GXg,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,39,boston:84,boston:262,15.680001,36.1773,0.537494,1.000000,2.903776,2.684531
cph_query_--kN3Y3n0x47vWa8WX-a8w,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,1,cph:162,cph:162,15.679998,36.1773,0.522236,1.000000,2.886771,2.640629
london_query_-4Vq2O1PhPmG6WK-yV402Q,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,7,boston:206,london:2,15.680001,36.1773,0.527347,1.000000,2.876484,2.502360
manila_query_-10rV9IlRhgTnk5e_QJbgA,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,252,manila:132,manila:142,15.680000,36.1773,0.561840,1.000000,2.841290,2.308468
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,3,amman:11,nairobi:18,15.679997,36.1773,0.548619,1.000000,2.836930,2.448617
toronto_query_-3UT7A8bNUkVBgSLW30-ow,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,32,toronto:389,toronto:185,15.679997,36.1773,0.539740,1.000000,2.795311,2.280260
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,39,toronto:218,zurich:13,15.679998,36.1773,0.556584,1.000000,2.882217,2.497932
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,22,nairobi:17,amman:31,15.679997,36.1773,0.881062,1.000000,2.815399,1.869891
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679995,36.1773,0.821643,1.000000,2.798334,2.156777
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,148,cph:4,cph:208,15.680000,36.1773,0.869284,1.000000,2.808716,1.808932
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,6,zurich:33,london:51,15.679996,36.1773,0.892295,1.000000,2.845051,2.002121
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,335,manila:132,manila:102,15.680000,36.1773,0.905118,1.000000,2.880916,2.107819
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,1974,toronto:207,nairobi:2,15.680002,36.1773,0.873453,1.000000,2.873587,2.178514
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,2,toronto:244,toronto:33,15.679998,36.1773,0.886622,1.000000,2.839783,1.822326
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,82,zurich:25,zurich:64,15.679997,36.1773,0.845286,1.000000,2.801421,2.053553
amman_query_-6eEB_fS2eePRNUql6vOrQ,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,1,amman:21,amman:21,15.679997,36.1773,0.878469,1.000000,2.861634,2.011349
boston_query_--VtRctVkqAafFr5b_6GXg,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,35,boston:216,boston:262,15.679997,36.1773,0.897372,1.000000,2.903776,2.271415
cph_query_--kN3Y3n0x47vWa8WX-a8w,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,1,cph:162,cph:162,15.679998,36.1773,0.882012,1.000000,2.886771,2.011505
london_query_-4Vq2O1PhPmG6WK-yV402Q,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,6,boston:206,london:2,15.679996,36.1773,0.887422,1.000000,2.876484,1.608171
manila_query_-10rV9IlRhgTnk5e_QJbgA,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,333,manila:132,manila:142,15.680000,36.1773,0.876724,1.000000,2.841290,1.759340
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,3,amman:11,nairobi:18,15.679996,36.1773,0.899239,1.000000,2.836930,1.979201
toronto_query_-3UT7A8bNUkVBgSLW30-ow,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,31,toronto:389,toronto:185,15.680000,36.1773,0.859751,1.000000,2.795311,1.766606
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,opt_transfer_x2,1234,80,expectation:resnet50+vgg16+cosplace,55,toronto:218,zurich:13,15.680000,36.1773,0.888348,1.000000,2.882217,1.949671
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,18,nairobi:17,amman:31,15.679997,36.1773,0.881062,1.000000,2.815399,1.869891
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680001,36.1773,0.821643,1.000000,2.798334,2.156777
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,129,boston:250,cph:208,15.680002,36.1773,0.869284,1.000000,2.808716,1.808932
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,4,zurich:33,london:51,15.680000,36.1773,0.892295,1.000000,2.845051,2.002121
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,318,manila:132,manila:102,15.680000,36.1773,0.905118,1.000000,2.880916,2.107819
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,1952,toronto:207,nairobi:2,15.679997,36.1773,0.873453,1.000000,2.873587,2.178514
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,3,toronto:244,toronto:33,15.679997,36.1773,0.886622,1.000000,2.839783,1.822326
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,84,zurich:25,zurich:64,15.679997,36.1773,0.845286,1.000000,2.801421,2.053553
amman_query_-6eEB_fS2eePRNUql6vOrQ,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,1,amman:21,amman:21,15.680000,36.1773,0.878469,1.000000,2.861634,2.011349
boston_query_--VtRctVkqAafFr5b_6GXg,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,42,boston:84,boston:262,15.679997,36.1773,0.897372,1.000000,2.903776,2.271415
cph_query_--kN3Y3n0x47vWa8WX-a8w,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,1,cph:162,cph:162,15.680001,36.1773,0.882012,1.000000,2.886771,2.011505
london_query_-4Vq2O1PhPmG6WK-yV402Q,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,3,boston:206,london:2,15.680000,36.1773,0.887422,1.000000,2.876484,1.608171
manila_query_-10rV9IlRhgTnk5e_QJbgA,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,312,boston:171,manila:142,15.679997,36.1773,0.876724,1.000000,2.841290,1.759340
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,3,amman:11,nairobi:18,15.679998,36.1773,0.899239,1.000000,2.836930,1.979201
toronto_query_-3UT7A8bNUkVBgSLW30-ow,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,49,toronto:389,toronto:185,15.679997,36.1773,0.859751,1.000000,2.795311,1.766606
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,opt_transfer_x2_crossdraw,1234,80,expectation:resnet50+vgg16+cosplace,67,toronto:218,zurich:13,15.679998,36.1773,0.888348,1.000000,2.882217,1.949671
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform,5678,20,none,24,nairobi:17,amman:31,15.679997,36.1773,0.100000,1.000000,2.812906,2.812906
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform,5678,20,none,1,boston:87,boston:87,15.680000,36.1773,0.100000,1.000000,2.809545,2.809545
cph_query_--FyHVca3HP-QgUmcAvToA,uniform,5678,20,none,173,zurich:42,cph:208,15.680000,36.1773,0.100000,1.000000,2.813132,2.813132
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform,5678,20,none,1,london:51,london:51,15.679997,36.1773,0.100000,1.000000,2.858430,2.858430
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform,5678,20,none,312,manila:132,manila:102,15.679997,36.1773,0.100000,1.000000,2.881779,2.881779
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform,5678,20,none,1980,toronto:265,nairobi:2,15.680000,36.1773,0.100000,1.000000,2.877175,2.877175
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform,5678,20,none,1,toronto:33,toronto:33,15.679997,36.1773,0.100000,1.000000,2.839938,2.839938
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform,5678,20,none,74,zurich:25,zurich:64,15.679998,36.1773,0.100000,1.000000,2.790426,2.790426
amman_query_-6eEB_fS2eePRNUql6vOrQ,uniform,5678,20,none,1,amman:21,amman:21,15.679997,36.1773,0.100000,1.000000,2.854519,2.854519
boston_query_--VtRctVkqAafFr5b_6GXg,uniform,5678,20,none,31,boston:216,boston:262,15.680000,36.1773,0.100000,1.000000,2.909594,2.909594
cph_query_--kN3Y3n0x47vWa8WX-a8w,uniform,5678,20,none,1,cph:162,cph:162,15.679997,36.1773,0.100000,1.000000,2.889929,2.889929
london_query_-4Vq2O1PhPmG6WK-yV402Q,uniform,5678,20,none,4,cph:4,london:2,15.679995,36.1773,0.100000,1.000000,2.880893,2.880893
manila_query_-10rV9IlRhgTnk5e_QJbgA,uniform,5678,20,none,150,manila:132,manila:142,15.679997,36.1773,0.100000,1.000000,2.825676,2.825676
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,uniform,5678,20,none,5,amman:11,nairobi:18,15.679997,36.1773,0.100000,1.000000,2.836519,2.836519
toronto_query_-3UT7A8bNUkVBgSLW30-ow,uniform,5678,20,none,22,toronto:389,toronto:185,15.680000,36.1773,0.100000,1.000000,2.806773,2.806773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,uniform,5678,20,none,38,toronto:218,zurich:13,15.679997,36.1773,0.100000,1.000000,2.865785,2.865785
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform_crossdraw,5678,20,none,23,nairobi:17,amman:31,15.680001,36.1773,0.100000,1.000000,2.812906,2.812906
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform_crossdraw,5678,20,none,1,boston:87,boston:87,15.680000,36.1773,0.100000,1.000000,2.809545,2.809545
cph_query_--FyHVca3HP-QgUmcAvToA,uniform_crossdraw,5678,20,none,194,zurich:42,cph:208,15.680000,36.1773,0.100000,1.000000,2.813132,2.813132
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform_crossdraw,5678,20,none,2,zurich:33,london:51,15.680001,36.1773,0.100000,1.000000,2.858430,2.858430
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform_crossdraw,5678,20,none,215,manila:132,manila:102,15.679997,36.1773,0.100000,1.000000,2.881779,2.881779
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform_crossdraw,5678,20,none,1968,toronto:265,nairobi:2,15.680000,36.1773,0.100000,1.000000,2.877175,2.877175
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform_crossdraw,5678,20,none,1,toronto:33,toronto:33,15.679997,36.1773,0.100000,1.000000,2.839938,2.839938
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform_crossdraw,5678,20,none,78,zurich:25,zurich:64,15.679997,36.1773,0.100000,1.000000,2.790426,2.790426
amman_query_-6eEB_fS2eePRNUql6vOrQ,uniform_crossdraw,5678,20,none,1,amman:21,amman:21,15.679998,36.1773,0.100000,1.000000,2.854519,2.854519
boston_query_--VtRctVkqAafFr5b_6GXg,uniform_crossdraw,5678,20,none,35,boston:84,boston:262,15.679997,36.1773,0.100000,1.000000,2.909594,2.909594
cph_query_--kN3Y3n0x47vWa8WX-a8w,uniform_crossdraw,5678,20,none,1,cph:162,cph:162,15.680000,36.1773,0.100000,1.000000,2.889929,2.889929
london_query_-4Vq2O1PhPmG6WK-yV402Q,uniform_crossdraw,5678,20,none,4,cph:4,london:2,15.679997,36.1773,0.100000,1.000000,2.880893,2.880893
manila_query_-10rV9IlRhgTnk5e_QJbgA,uniform_crossdraw,5678,20,none,145,manila:132,manila:142,15.680000,36.1773,0.100000,1.000000,2.825676,2.825676
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,uniform_crossdraw,5678,20,none,7,amman:11,nairobi:18,15.680000,36.1773,0.100000,1.000000,2.836519,2.836519
toronto_query_-3UT7A8bNUkVBgSLW30-ow,uniform_crossdraw,5678,20,none,17,toronto:389,toronto:185,15.679997,36.1773,0.100000,1.000000,2.806773,2.806773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,uniform_crossdraw,5678,20,none,35,toronto:218,zurich:13,15.679997,36.1773,0.100000,1.000000,2.865785,2.865785
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,30,nairobi:17,amman:31,15.679997,36.1773,0.541384,1.000000,2.812906,2.426962
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680002,36.1773,0.526529,1.000000,2.809550,2.474879
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,161,zurich:42,cph:208,15.679998,36.1773,0.519209,1.000000,2.813105,2.440375
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,1,london:51,london:51,15.679997,36.1773,0.544990,1.000000,2.858413,2.498374
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,212,manila:132,manila:102,15.679997,36.1773,0.560946,1.000000,2.881775,2.486011
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,1988,cph:243,nairobi:2,15.680001,36.1773,0.570032,1.000000,2.877153,2.504857
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,1,toronto:33,toronto:33,15.680002,36.1773,0.554230,1.000000,2.839923,2.421456
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,75,zurich:25,zurich:64,15.679997,36.1773,0.528338,1.000000,2.790432,2.454970
amman_query_-6eEB_fS2eePRNUql6vOrQ,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,1,amman:21,amman:21,15.680000,36.1773,0.540451,1.000000,2.854528,2.533602
boston_query_--VtRctVkqAafFr5b_6GXg,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,35,boston:84,boston:262,15.680001,36.1773,0.538238,1.000000,2.909582,2.697118
cph_query_--kN3Y3n0x47vWa8WX-a8w,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,1,cph:162,cph:162,15.680000,36.1773,0.532364,1.000000,2.889936,2.598919
london_query_-4Vq2O1PhPmG6WK-yV402Q,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,5,boston:206,london:2,15.679995,36.1773,0.530606,1.000000,2.880888,2.467205
manila_query_-10rV9IlRhgTnk5e_QJbgA,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,130,manila:132,manila:142,15.680000,36.1773,0.564261,1.000000,2.825637,2.305690
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,6,amman:11,nairobi:18,15.680000,36.1773,0.549198,1.000000,2.836537,2.475085
toronto_query_-3UT7A8bNUkVBgSLW30-ow,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,37,toronto:389,toronto:185,15.680001,36.1773,0.542667,1.000000,2.806776,2.382876
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,32,toronto:218,zurich:13,15.680000,36.1773,0.562122,1.000000,2.865798,2.466861
