query_id,condition,seed,opt_steps,optimised_against,correct_rank,top1_place,correct_place,effective_mse,psnr,weight_top10pct_share,weight_mean_square,surrogate_sim_start,surrogate_sim_end
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_crossdraw,1234,20,realised:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.581431,1.000000,2.798344,0.505517
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_crossdraw,1234,20,realised:resnet50+vgg16+cosplace,69,boston:19,cph:208,15.680000,36.1773,0.571618,1.000000,2.808769,0.392511
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_crossdraw,1234,20,realised:resnet50+vgg16+cosplace,138,toronto:102,london:51,15.679997,36.1773,0.625355,1.000000,2.845002,0.691579
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,1234,20,realised:resnet50+vgg16+cosplace,43,manila:135,manila:102,15.680001,36.1773,0.623001,1.000000,2.880938,0.736965
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,1234,20,realised:resnet50+vgg16+cosplace,2000,amman:11,nairobi:2,15.680000,36.1773,0.610163,1.000000,2.873587,0.712927
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_crossdraw,1234,20,realised:resnet50+vgg16+cosplace,3,cph:464,toronto:33,15.679997,36.1773,0.600815,1.000000,2.839771,0.546724
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_crossdraw,1234,20,realised:resnet50+vgg16+cosplace,296,boston:79,zurich:64,15.680000,36.1773,0.579135,1.000000,2.801378,0.344132
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2,1234,40,realised:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.680000,36.1773,0.723723,1.000000,2.815370,0.175390
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2,1234,40,realised:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679997,36.1773,0.696229,1.000000,2.798344,0.143325
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2,1234,40,realised:resnet50+vgg16+cosplace,447,boston:19,cph:208,15.679997,36.1773,0.689585,1.000000,2.808769,0.116825
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2,1234,40,realised:resnet50+vgg16+cosplace,256,manila:177,london:51,15.679998,36.1773,0.739426,1.000000,2.845002,0.367209
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,1234,40,realised:resnet50+vgg16+cosplace,31,manila:190,manila:102,15.679997,36.1773,0.740920,1.000000,2.880938,0.473800
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,1234,40,realised:resnet50+vgg16+cosplace,2000,zurich:42,nairobi:2,15.680001,36.1773,0.732654,1.000000,2.873587,0.356274
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2,1234,40,realised:resnet50+vgg16+cosplace,3,boston:144,toronto:33,15.679998,36.1773,0.705268,1.000000,2.839771,0.281759
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2,1234,40,realised:resnet50+vgg16+cosplace,724,boston:206,zurich:64,15.679998,36.1773,0.688437,1.000000,2.801378,0.057693
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2_crossdraw,1234,40,realised:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.679997,36.1773,0.723723,1.000000,2.815370,0.175390
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2_crossdraw,1234,40,realised:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679998,36.1773,0.696229,1.000000,2.798344,0.143325
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2_crossdraw,1234,40,realised:resnet50+vgg16+cosplace,76,boston:19,cph:208,15.679998,36.1773,0.689585,1.000000,2.808769,0.116825
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2_crossdraw,1234,40,realised:resnet50+vgg16+cosplace,132,toronto:102,london:51,15.680000,36.1773,0.739426,1.000000,2.845002,0.367209
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2_crossdraw,1234,40,realised:resnet50+vgg16+cosplace,46,manila:135,manila:102,15.680001,36.1773,0.740920,1.000000,2.880938,0.473800
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2_crossdraw,1234,40,realised:resnet50+vgg16+cosplace,2000,amman:11,nairobi:2,15.679997,36.1773,0.732654,1.000000,2.873587,0.356274
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2_crossdraw,1234,40,realised:resnet50+vgg16+cosplace,3,cph:464,toronto:33,15.679997,36.1773,0.705268,1.000000,2.839771,0.281759
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2_crossdraw,1234,40,realised:resnet50+vgg16+cosplace,300,boston:79,zurich:64,15.679996,36.1773,0.688437,1.000000,2.801378,0.057693
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_whitebox,1234,20,realised:resnet18,158,manila:183,amman:31,15.680000,36.1773,0.619409,1.000000,0.979774,0.385887
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_whitebox,1234,20,realised:resnet18,7,manila:23,boston:87,15.679997,36.1773,0.608370,1.000000,0.987814,0.403851
cph_query_--FyHVca3HP-QgUmcAvToA,opt_whitebox,1234,20,realised:resnet18,508,london:111,cph:208,15.680000,36.1773,0.590355,1.000000,0.981207,0.319544
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_whitebox,1234,20,realised:resnet18,667,manila:177,london:51,15.679997,36.1773,0.657818,1.000000,0.989238,0.416376
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox,1234,20,realised:resnet18,281,london:34,manila:102,15.679998,36.1773,0.649021,1.000000,0.989569,0.459271
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox,1234,20,realised:resnet18,2000,london:34,nairobi:2,15.680000,36.1773,0.640971,1.000000,0.989358,0.382909
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox,1234,20,realised:resnet18,256,manila:106,toronto:33,15.679998,36.1773,0.632272,1.000000,0.984912,0.369669
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox,1234,20,realised:resnet18,286,manila:163,zurich:64,15.679997,36.1773,0.572944,1.000000,0.979550,0.399153
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_whitebox_crossdraw,1234,20,realised:resnet18,1,amman:31,amman:31,15.680000,36.1773,0.619409,1.000000,0.979774,0.385887
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_whitebox_crossdraw,1234,20,realised:resnet18,1,boston:87,boston:87,15.679997,36.1773,0.608370,1.000000,0.987814,0.403851
cph_query_--FyHVca3HP-QgUmcAvToA,opt_whitebox_crossdraw,1234,20,realised:resnet18,77,boston:19,cph:208,15.679998,36.1773,0.590355,1.000000,0.981207,0.319544
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_whitebox_crossdraw,1234,20,realised:resnet18,143,toronto:102,london:51,15.680002,36.1773,0.657818,1.000000,0.989238,0.416376
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_crossdraw,1234,20,realised:resnet18,46,manila:135,manila:102,15.680001,36.1773,0.649021,1.000000,0.989569,0.459271
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_crossdraw,1234,20,realised:resnet18,2000,amman:11,nairobi:2,15.680000,36.1773,0.640971,1.000000,0.989358,0.382909
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox_crossdraw,1234,20,realised:resnet18,9,zurich:111,toronto:33,15.679997,36.1773,0.632272,1.000000,0.984912,0.369669
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox_crossdraw,1234,20,realised:resnet18,210,zurich:94,zurich:64,15.680001,36.1773,0.572944,1.000000,0.979550,0.399153
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_whitebox_x2,1234,40,realised:resnet18,377,manila:51,amman:31,15.679998,36.1773,0.751366,1.000000,0.979774,0.286898
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_whitebox_x2,1234,40,realised:resnet18,66,london:111,boston:87,15.679998,36.1773,0.741229,1.000000,0.987814,0.272068
cph_query_--FyHVca3HP-QgUmcAvToA,opt_whitebox_x2,1234,40,realised:resnet18,500,london:111,cph:208,15.679997,36.1773,0.713559,1.000000,0.981207,0.235693
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_whitebox_x2,1234,40,realised:resnet18,914,boston:123,london:51,15.680000,36.1773,0.793754,1.000000,0.989238,0.324820
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_x2,1234,40,realised:resnet18,225,london:34,manila:102,15.679997,36.1773,0.796563,1.000000,0.989569,0.306938
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_x2,1234,40,realised:resnet18,2000,london:125,nairobi:2,15.679998,36.1773,0.773831,1.000000,0.989358,0.258738
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox_x2,1234,40,realised:resnet18,554,manila:106,toronto:33,15.680000,36.1773,0.754128,1.000000,0.984912,0.273257
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox_x2,1234,40,realised:resnet18,349,manila:163,zurich:64,15.679997,36.1773,0.712672,1.000000,0.979550,0.322018
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_whitebox_x2_crossdraw,1234,40,realised:resnet18,1,amman:31,amman:31,15.679998,36.1773,0.751366,1.000000,0.979774,0.286898
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_whitebox_x2_crossdraw,1234,40,realised:resnet18,1,boston:87,boston:87,15.679997,36.1773,0.741229,1.000000,0.987814,0.272068
cph_query_--FyHVca3HP-QgUmcAvToA,opt_whitebox_x2_crossdraw,1234,40,realised:resnet18,93,boston:19,cph:208,15.679997,36.1773,0.713559,1.000000,0.981207,0.235693
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_whitebox_x2_crossdraw,1234,40,realised:resnet18,160,toronto:102,london:51,15.680000,36.1773,0.793754,1.000000,0.989238,0.324820
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_x2_crossdraw,1234,40,realised:resnet18,42,manila:135,manila:102,15.680000,36.1773,0.796563,1.000000,0.989569,0.306938
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_x2_crossdraw,1234,40,realised:resnet18,2000,amman:11,nairobi:2,15.679997,36.1773,0.773831,1.000000,0.989358,0.258738
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox_x2_crossdraw,1234,40,realised:resnet18,11,zurich:111,toronto:33,15.680000,36.1773,0.754128,1.000000,0.984912,0.273257
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox_x2_crossdraw,1234,40,realised:resnet18,189,zurich:94,zurich:64,15.679997,36.1773,0.712672,1.000000,0.979550,0.322018
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform,5678,20,none,1,amman:31,amman:31,15.680000,36.1773,0.100000,1.000000,2.812839,2.812839
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform,5678,20,none,1,boston:87,boston:87,15.680000,36.1773,0.100000,1.000000,2.809552,2.809552
cph_query_--FyHVca3HP-QgUmcAvToA,uniform,5678,20,none,54,boston:19,cph:208,15.680000,36.1773,0.100000,1.000000,2.813158,2.813158
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform,5678,20,none,141,toronto:102,london:51,15.679996,36.1773,0.100000,1.000000,2.858371,2.858371
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform,5678,20,none,58,manila:135,manila:102,15.680001,36.1773,0.100000,1.000000,2.881780,2.881780
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform,5678,20,none,2000,amman:11,nairobi:2,15.679998,36.1773,0.100000,1.000000,2.877165,2.877165
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform,5678,20,none,5,cph:464,toronto:33,15.679997,36.1773,0.100000,1.000000,2.839923,2.839923
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform,5678,20,none,167,boston:79,zurich:64,15.679998,36.1773,0.100000,1.000000,2.790409,2.790409
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform_crossdraw,5678,20,none,1,amman:31,amman:31,15.680001,36.1773,0.100000,1.000000,2.812839,2.812839
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform_crossdraw,5678,20,none,1,boston:87,boston:87,15.680000,36.1773,0.100000,1.000000,2.809552,2.809552
cph_query_--FyHVca3HP-QgUmcAvToA,uniform_crossdraw,5678,20,none,95,boston:19,cph:208,15.680000,36.1773,0.100000,1.000000,2.813158,2.813158
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform_crossdraw,5678,20,none,138,manila:202,london:51,15.680000,36.1773,0.100000,1.000000,2.858371,2.858371
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform_crossdraw,5678,20,none,54,manila:135,manila:102,15.679997,36.1773,0.100000,1.000000,2.881780,2.881780
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform_crossdraw,5678,20,none,2000,amman:11,nairobi:2,15.680000,36.1773,0.100000,1.000000,2.877165,2.877165
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform_crossdraw,5678,20,none,3,zurich:46,toronto:33,15.679997,36.1773,0.100000,1.000000,2.839923,2.839923
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform_crossdraw,5678,20,none,151,boston:79,zurich:64,15.679997,36.1773,0.100000,1.000000,2.790409,2.790409
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer,5678,20,realised:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.680000,36.1773,0.598866,1.000000,2.812872,0.510953
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer,5678,20,realised:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.571026,1.000000,2.809565,0.478813
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer,5678,20,realised:resnet50+vgg16+cosplace,154,zurich:19,cph:208,15.680001,36.1773,0.578391,1.000000,2.813152,0.408128
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer,5678,20,realised:resnet50+vgg16+cosplace,259,toronto:102,london:51,15.680000,36.1773,0.627422,1.000000,2.858359,0.744430
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer,5678,20,realised:resnet50+vgg16+cosplace,40,manila:190,manila:102,15.679998,36.1773,0.632161,1.000000,2.881796,0.701220
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer,5678,20,realised:resnet50+vgg16+cosplace,1999,boston:249,nairobi:2,15.679997,36.1773,0.611172,1.000000,2.877143,0.740917
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer,5678,20,realised:resnet50+vgg16+cosplace,2,boston:144,toronto:33,15.680000,36.1773,0.603481,1.000000,2.839919,0.465480
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer,5678,20,realised:resnet50+vgg16+cosplace,834,zurich:19,zurich:64,15.679998,36.1773,0.582824,1.000000,2.790426,0.414734
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_crossdraw,5678,20,realised:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.680000,36.1773,0.598866,1.000000,2.812872,0.510953
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_crossdraw,5678,20,realised:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.571026,1.000000,2.809565,0.478813
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_crossdraw,5678,20,realised:resnet50+vgg16+cosplace,119,boston:19,cph:208,15.679998,36.1773,0.578391,1.000000,2.813152,0.408128
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_crossdraw,5678,20,realised:resnet50+vgg16+cosplace,157,manila:202,london:51,15.679997,36.1773,0.627422,1.000000,2.858359,0.744430
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,5678,20,realised:resnet50+vgg16+cosplace,33,manila:135,manila:102,15.679998,36.1773,0.632161,1.000000,2.881796,0.701220
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,5678,20,realised:resnet50+vgg16+cosplace,2000,amman:11,nairobi:2,15.679998,36.1773,0.611172,1.000000,2.877143,0.740917
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_crossdraw,5678,20,realised:resnet50+vgg16+cosplace,3,zurich:111,toronto:33,15.680002,36.1773,0.603481,1.000000,2.839919,0.465480
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_crossdraw,5678,20,realised:resnet50+vgg16+cosplace,250,boston:79,zurich:64,15.680001,36.1773,0.582824,1.000000,2.790426,0.414734
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2,5678,40,realised:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.679997,36.1773,0.711525,1.000000,2.812872,0.192872
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2,5678,40,realised:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.694239,1.000000,2.809565,0.115000
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2,5678,40,realised:resnet50+vgg16+cosplace,170,zurich:19,cph:208,15.680000,36.1773,0.693952,1.000000,2.813152,0.088208
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2,5678,40,realised:resnet50+vgg16+cosplace,332,toronto:103,london:51,15.680000,36.1773,0.749323,1.000000,2.858359,0.421326
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,5678,40,realised:resnet50+vgg16+cosplace,51,manila:190,manila:102,15.680000,36.1773,0.751518,1.000000,2.881796,0.416103
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,5678,40,realised:resnet50+vgg16+cosplace,2000,boston:249,nairobi:2,15.680000,36.1773,0.742120,1.000000,2.877143,0.375405
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2,5678,40,realised:resnet50+vgg16+cosplace,6,boston:144,toronto:33,15.680000,36.1773,0.710570,1.000000,2.839919,0.161380
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2,5678,40,realised:resnet50+vgg16+cosplace,820,boston:206,zurich:64,15.679997,36.1773,0.697437,1.000000,2.790426,0.113620
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2_crossdraw,5678,40,realised:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.679997,36.1773,0.711525,1.000000,2.812872,0.192872
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2_crossdraw,5678,40,realised:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.694239,1.000000,2.809565,0.115000
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2_crossdraw,5678,40,realised:resnet50+vgg16+cosplace,110,boston:19,cph:208,15.680000,36.1773,0.693952,1.000000,2.813152,0.088208
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2_crossdraw,5678,40,realised:resnet50+vgg16+cosplace,156,manila:202,london:51,15.680002,36.1773,0.749323,1.000000,2.858359,0.421326
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2_crossdraw,5678,40,realised:resnet50+vgg16+cosplace,40,manila:135,manila:102,15.680000,36.1773,0.751518,1.000000,2.881796,0.416103
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2_crossdraw,5678,40,realised:resnet50+vgg16+cosplace,2000,amman:11,nairobi:2,15.679997,36.1773,0.742120,1.000000,2.877143,0.375405
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2_crossdraw,5678,40,realised:resnet50+vgg16+cosplace,4,zurich:111,toronto:33,15.680002,36.1773,0.710570,1.000000,2.839919,0.161380
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2_crossdraw,5678,40,realised:resnet50+vgg16+cosplace,238,boston:79,zurich:64,15.680002,36.1773,0.697437,1.000000,2.790426,0.113620
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_whitebox,5678,20,realised:resnet18,74,manila:183,amman:31,15.680000,36.1773,0.624136,1.000000,0.979094,0.367384
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_whitebox,5678,20,realised:resnet18,750,nairobi:20,boston:87,15.680000,36.1773,0.613436,1.000000,0.991743,0.378269
cph_query_--FyHVca3HP-QgUmcAvToA,opt_whitebox,5678,20,realised:resnet18,483,london:111,cph:208,15.679997,36.1773,0.591492,1.000000,0.981583,0.315495
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_whitebox,5678,20,realised:resnet18,541,manila:177,london:51,15.680000,36.1773,0.665278,1.000000,0.990342,0.432654
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox,5678,20,realised:resnet18,184,manila:135,manila:102,15.679997,36.1773,0.643474,1.000000,0.989135,0.434370
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox,5678,20,realised:resnet18,2000,london:34,nairobi:2,15.680000,36.1773,0.642599,1.000000,0.988386,0.428973
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_whitebox,5678,20,realised:resnet18,205,amman:29,toronto:33,15.680000,36.1773,0.640679,1.000000,0.981676,0.373876
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_whitebox,5678,20,realised:resnet18,684,london:34,zurich:64,15.680000,36.1773,0.571333,1.000000,0.977795,0.367201
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_whitebox_crossdraw,5678,20,realised:resnet18,1,amman:31,amman:31,15.680000,36.1773,0.624136,1.000000,0.979094,0.367384
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_whitebox_crossdraw,5678,20,realised:resnet18,1,boston:87,boston:87,15.679998,36.1773,0.613436,1.000000,0.991743,0.378269
cph_query_--FyHVca3HP-QgUmcAvToA,opt_whitebox_crossdraw,5678,20,realised:resnet18,86,boston:19,cph:208,15.680000,36.1773,0.591492,1.000000,0.981583,0.315495
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_whitebox_crossdraw,5678,20,realised:resnet18,170,toronto:102,london:51,15.680001,36.1773,0.665278,1.000000,0.990342,0.432654
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_whitebox_crossdraw,5678,20,realised:resnet18,54,manila:135,manila:102,15.679997,36.1773,0.643474,1.000000,0.989135,0.434370
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_whitebox_crossdraw,5678,20,realised:resnet18,2000,amman:11,nairobi:2,15.680000,36.1773,0.642599,1.000000,0.988386,0.428973
