query_id,condition,seed,opt_steps,optimised_against,correct_rank,top1_place,correct_place,effective_mse,psnr,weight_top10pct_share,weight_mean_square,surrogate_sim_start,surrogate_sim_end
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,34,nairobi:17,amman:31,15.680000,36.1773,0.538848,1.000000,2.815370,2.441216
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.521474,1.000000,2.798344,2.458119
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,232,zurich:42,cph:208,15.679997,36.1773,0.525793,1.000000,2.808769,2.402266
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,3,zurich:33,london:51,15.680000,36.1773,0.547163,1.000000,2.845002,2.513389
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,350,manila:132,manila:102,15.680000,36.1773,0.561405,1.000000,2.880938,2.533922
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,1962,toronto:265,nairobi:2,15.679998,36.1773,0.562088,1.000000,2.873587,2.495433
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,1,toronto:33,toronto:33,15.679996,36.1773,0.553462,1.000000,2.839771,2.418371
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,78,zurich:25,zurich:64,15.679998,36.1773,0.526848,1.000000,2.801378,2.452107
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,31,nairobi:17,amman:31,15.680000,36.1773,0.538848,1.000000,2.815370,2.441216
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679997,36.1773,0.521474,1.000000,2.798344,2.458119
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,124,zurich:42,cph:208,15.680001,36.1773,0.525793,1.000000,2.808769,2.402266
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,4,zurich:33,london:51,15.679997,36.1773,0.547163,1.000000,2.845002,2.513389
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,289,manila:132,manila:102,15.680000,36.1773,0.561405,1.000000,2.880938,2.533922
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,1944,toronto:265,nairobi:2,15.680000,36.1773,0.562088,1.000000,2.873587,2.495433
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,1,toronto:33,toronto:33,15.680002,36.1773,0.553462,1.000000,2.839771,2.418371
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,76,zurich:25,zurich:64,15.680000,36.1773,0.526848,1.000000,2.801378,2.452107
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,30,nairobi:17,amman:31,15.679998,36.1773,0.754091,1.000000,2.815370,2.114311
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680001,36.1773,0.693801,1.000000,2.798344,2.287044
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,179,boston:250,cph:208,15.679997,36.1773,0.720210,1.000000,2.808769,2.138826
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,5,zurich:33,london:51,15.679997,36.1773,0.748833,1.000000,2.845002,2.275376
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,335,manila:132,manila:102,15.679995,36.1773,0.775628,1.000000,2.880938,2.294484
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,1951,toronto:265,nairobi:2,15.680000,36.1773,0.748277,1.000000,2.873587,2.347007
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,1,toronto:33,toronto:33,15.679997,36.1773,0.762302,1.000000,2.839771,2.080456
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,87,zurich:25,zurich:64,15.679998,36.1773,0.716351,1.000000,2.801378,2.220824
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,33,nairobi:17,amman:31,15.680000,36.1773,0.754091,1.000000,2.815370,2.114311
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679997,36.1773,0.693801,1.000000,2.798344,2.287044
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,117,zurich:42,cph:208,15.680000,36.1773,0.720210,1.000000,2.808769,2.138826
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,4,zurich:33,london:51,15.679997,36.1773,0.748833,1.000000,2.845002,2.275376
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,291,manila:132,manila:102,15.679998,36.1773,0.775628,1.000000,2.880938,2.294484
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,1933,toronto:265,nairobi:2,15.679997,36.1773,0.748277,1.000000,2.873587,2.347007
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,2,toronto:244,toronto:33,15.679997,36.1773,0.762302,1.000000,2.839771,2.080456
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,86,zurich:25,zurich:64,15.680000,36.1773,0.716351,1.000000,2.801378,2.220824
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform,5678,20,none,24,nairobi:17,amman:31,15.680000,36.1773,0.100000,1.000000,2.812839,2.812839
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform,5678,20,none,1,boston:87,boston:87,15.680000,36.1773,0.100000,1.000000,2.809552,2.809552
cph_query_--FyHVca3HP-QgUmcAvToA,uniform,5678,20,none,173,zurich:42,cph:208,15.680000,36.1773,0.100000,1.000000,2.813158,2.813158
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform,5678,20,none,1,london:51,london:51,15.679996,36.1773,0.100000,1.000000,2.858371,2.858371
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform,5678,20,none,312,manila:132,manila:102,15.680001,36.1773,0.100000,1.000000,2.881780,2.881780
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform,5678,20,none,1980,toronto:265,nairobi:2,15.679998,36.1773,0.100000,1.000000,2.877165,2.877165
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform,5678,20,none,1,toronto:33,toronto:33,15.679997,36.1773,0.100000,1.000000,2.839923,2.839923
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform,5678,20,none,74,zurich:25,zurich:64,15.679998,36.1773,0.100000,1.000000,2.790409,2.790409
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform_crossdraw,5678,20,none,23,nairobi:17,amman:31,15.680001,36.1773,0.100000,1.000000,2.812839,2.812839
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform_crossdraw,5678,20,none,1,boston:87,boston:87,15.680000,36.1773,0.100000,1.000000,2.809552,2.809552
cph_query_--FyHVca3HP-QgUmcAvToA,uniform_crossdraw,5678,20,none,194,zurich:42,cph:208,15.680000,36.1773,0.100000,1.000000,2.813158,2.813158
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform_crossdraw,5678,20,none,2,zurich:33,london:51,15.680000,36.1773,0.100000,1.000000,2.858371,2.858371
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform_crossdraw,5678,20,none,215,manila:132,manila:102,15.679997,36.1773,0.100000,1.000000,2.881780,2.881780
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform_crossdraw,5678,20,none,1968,toronto:265,nairobi:2,15.680000,36.1773,0.100000,1.000000,2.877165,2.877165
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform_crossdraw,5678,20,none,1,toronto:33,toronto:33,15.679997,36.1773,0.100000,1.000000,2.839923,2.839923
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform_crossdraw,5678,20,none,78,zurich:25,zurich:64,15.679997,36.1773,0.100000,1.000000,2.790409,2.790409
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,30,nairobi:17,amman:31,15.679997,36.1773,0.540021,1.000000,2.812872,2.430643
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680001,36.1773,0.524150,1.000000,2.809565,2.469992
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,168,zurich:42,cph:208,15.680001,36.1773,0.519536,1.000000,2.813152,2.431018
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,1,london:51,london:51,15.680000,36.1773,0.546148,1.000000,2.858359,2.499352
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,222,manila:132,manila:102,15.680000,36.1773,0.563278,1.000000,2.881796,2.487051
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,1988,cph:243,nairobi:2,15.679998,36.1773,0.568886,1.000000,2.877143,2.497054
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,1,toronto:33,toronto:33,15.680000,36.1773,0.552406,1.000000,2.839919,2.412000
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,77,zurich:25,zurich:64,15.680000,36.1773,0.528192,1.000000,2.790426,2.445681
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,20,nairobi:17,amman:31,15.680000,36.1773,0.540021,1.000000,2.812872,2.430643
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679997,36.1773,0.524150,1.000000,2.809565,2.469992
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,172,zurich:42,cph:208,15.679997,36.1773,0.519536,1.000000,2.813152,2.431018
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,4,zurich:33,london:51,15.680002,36.1773,0.546148,1.000000,2.858359,2.499352
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,223,manila:132,manila:102,15.680000,36.1773,0.563278,1.000000,2.881796,2.487051
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,1958,toronto:265,nairobi:2,15.680000,36.1773,0.568886,1.000000,2.877143,2.497054
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,1,toronto:33,toronto:33,15.679997,36.1773,0.552406,1.000000,2.839919,2.412000
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,75,zurich:25,zurich:64,15.680000,36.1773,0.528192,1.000000,2.790426,2.445681
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,27,nairobi:17,amman:31,15.680002,36.1773,0.750149,1.000000,2.812872,2.102795
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.693063,1.000000,2.809565,2.312545
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,151,zurich:42,cph:208,15.679997,36.1773,0.716410,1.000000,2.813152,2.168029
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,4,cph:96,london:51,15.680001,36.1773,0.746163,1.000000,2.858359,2.238027
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,200,manila:132,manila:102,15.680001,36.1773,0.774223,1.000000,2.881796,2.251625
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,1984,cph:243,nairobi:2,15.680000,36.1773,0.752826,1.000000,2.877143,2.364255
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,2,toronto:244,toronto:33,15.680000,36.1773,0.759422,1.000000,2.839919,2.061560
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,83,zurich:25,zurich:64,15.679997,36.1773,0.717371,1.000000,2.790426,2.187808
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,19,nairobi:17,amman:31,15.679996,36.1773,0.750149,1.000000,2.812872,2.102795
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680001,36.1773,0.693063,1.000000,2.809565,2.312545
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,151,zurich:42,cph:208,15.680002,36.1773,0.716410,1.000000,2.813152,2.168029
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,3,zurich:33,london:51,15.680002,36.1773,0.746163,1.000000,2.858359,2.238027
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,199,manila:132,manila:102,15.680000,36.1773,0.774223,1.000000,2.881796,2.251625
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,1962,toronto:265,nairobi:2,15.679998,36.1773,0.752826,1.000000,2.877143,2.364255
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,2,toronto:244,toronto:33,15.679995,36.1773,0.759422,1.000000,2.839919,2.061560
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,81,zurich:25,zurich:64,15.680001,36.1773,0.717371,1.000000,2.790426,2.187808
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform,9012,20,none,25,nairobi:17,amman:31,15.679998,36.1773,0.100000,1.000000,2.808403,2.808403
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform,9012,20,none,1,boston:87,boston:87,15.679998,36.1773,0.100000,1.000000,2.796298,2.796298
cph_query_--FyHVca3HP-QgUmcAvToA,uniform,9012,20,none,200,boston:250,cph:208,15.679998,36.1773,0.100000,1.000000,2.819096,2.819096
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform,9012,20,none,4,zurich:33,london:51,15.680002,36.1773,0.100000,1.000000,2.861547,2.861547
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform,9012,20,none,287,manila:132,manila:102,15.679997,36.1773,0.100000,1.000000,2.875138,2.875138
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform,9012,20,none,1983,toronto:265,nairobi:2,15.680001,36.1773,0.100000,1.000000,2.853370,2.853370
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform,9012,20,none,2,toronto:244,toronto:33,15.679997,36.1773,0.100000,1.000000,2.846548,2.846548
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform,9012,20,none,66,cph:243,zurich:64,15.679997,36.1773,0.100000,1.000000,2.792262,2.792262
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform_crossdraw,9012,20,none,22,nairobi:17,amman:31,15.679997,36.1773,0.100000,1.000000,2.808403,2.808403
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform_crossdraw,9012,20,none,1,boston:87,boston:87,15.679997,36.1773,0.100000,1.000000,2.796298,2.796298
cph_query_--FyHVca3HP-QgUmcAvToA,uniform_crossdraw,9012,20,none,212,zurich:42,cph:208,15.680000,36.1773,0.100000,1.000000,2.819096,2.819096
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform_crossdraw,9012,20,none,2,zurich:33,london:51,15.680000,36.1773,0.100000,1.000000,2.861547,2.861547
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform_crossdraw,9012,20,none,203,manila:132,manila:102,15.680000,36.1773,0.100000,1.000000,2.875138,2.875138
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform_crossdraw,9012,20,none,1974,cph:243,nairobi:2,15.679997,36.1773,0.100000,1.000000,2.853370,2.853370
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform_crossdraw,9012,20,none,2,toronto:244,toronto:33,15.679995,36.1773,0.100000,1.000000,2.846548,2.846548
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform_crossdraw,9012,20,none,80,zurich:25,zurich:64,15.679998,36.1773,0.100000,1.000000,2.792262,2.792262
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,25,nairobi:17,amman:31,15.680000,36.1773,0.538691,1.000000,2.808411,2.423571
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679997,36.1773,0.524325,1.000000,2.796280,2.437760
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,161,boston:250,cph:208,15.680000,36.1773,0.523489,1.000000,2.819088,2.438005
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,2,zurich:33,london:51,15.679997,36.1773,0.540211,1.000000,2.861532,2.493623
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,267,manila:132,manila:102,15.680000,36.1773,0.564167,1.000000,2.875113,2.509207
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,1964,toronto:265,nairobi:2,15.679998,36.1773,0.567404,1.000000,2.853372,2.503371
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,2,toronto:244,toronto:33,15.680002,36.1773,0.551507,1.000000,2.846534,2.428411
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,78,zurich:25,zurich:64,15.679997,36.1773,0.528512,1.000000,2.792250,2.458226
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,15,nairobi:17,amman:31,15.680000,36.1773,0.538691,1.000000,2.808411,2.423571
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.524325,1.000000,2.796280,2.437760
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,197,zurich:42,cph:208,15.680000,36.1773,0.523489,1.000000,2.819088,2.438005
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,2,zurich:33,london:51,15.679997,36.1773,0.540211,1.000000,2.861532,2.493623
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,212,manila:132,manila:102,15.680000,36.1773,0.564167,1.000000,2.875113,2.509207
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,1953,cph:243,nairobi:2,15.680000,36.1773,0.567404,1.000000,2.853372,2.503371
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,1,toronto:33,toronto:33,15.680000,36.1773,0.551507,1.000000,2.846534,2.428411
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,76,zurich:25,zurich:64,15.680000,36.1773,0.528512,1.000000,2.792250,2.458226
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,20,nairobi:17,amman:31,15.679998,36.1773,0.750918,1.000000,2.808411,2.101776
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679996,36.1773,0.697235,1.000000,2.796280,2.257457
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,140,boston:250,cph:208,15.679997,36.1773,0.728040,1.000000,2.819088,2.143234
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,2,zurich:33,london:51,15.680000,36.1773,0.741390,1.000000,2.861532,2.237683
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,270,manila:132,manila:102,15.679998,36.1773,0.775226,1.000000,2.875113,2.273711
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,1973,toronto:265,nairobi:2,15.680000,36.1773,0.749945,1.000000,2.853372,2.334231
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,2,toronto:244,toronto:33,15.680002,36.1773,0.766026,1.000000,2.846534,2.045789
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,73,zurich:25,zurich:64,15.680001,36.1773,0.721194,1.000000,2.792250,2.237331
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,15,nairobi:17,amman:31,15.680001,36.1773,0.750918,1.000000,2.808411,2.101776
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680001,36.1773,0.697235,1.000000,2.796280,2.257457
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,219,zurich:42,cph:208,15.680000,36.1773,0.728040,1.000000,2.819088,2.143234
