query_id,condition,seed,opt_steps,optimised_against,correct_rank,top1_place,correct_place,effective_mse,psnr,weight_top10pct_share,weight_mean_square,surrogate_sim_start,surrogate_sim_end
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,14,london:85,london:51,15.679997,36.1773,0.257040,1.000000,2.844993,2.772060
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,58,manila:134,manila:102,15.680000,36.1773,0.259403,1.000000,2.880951,2.775911
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,2000,nairobi:1,nairobi:2,15.680000,36.1773,0.265101,1.000000,2.873595,2.781847
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,2,amman:11,amman:31,15.680000,36.1773,0.362295,1.000000,2.815372,2.668748
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679997,36.1773,0.365113,1.000000,2.798339,2.618486
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,1,cph:208,cph:208,15.680000,36.1773,0.360562,1.000000,2.808777,2.581675
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,16,london:73,london:51,15.679997,36.1773,0.370580,1.000000,2.844993,2.683928
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,89,manila:134,manila:102,15.680000,36.1773,0.377328,1.000000,2.880951,2.679054
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,1995,nairobi:1,nairobi:2,15.680000,36.1773,0.383745,1.000000,2.873595,2.678220
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,2,amman:11,amman:31,15.680000,36.1773,0.362295,1.000000,2.815372,2.668748
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679997,36.1773,0.365113,1.000000,2.798339,2.618486
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,1,cph:208,cph:208,15.680000,36.1773,0.360562,1.000000,2.808777,2.581675
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,14,london:73,london:51,15.680000,36.1773,0.370580,1.000000,2.844993,2.683928
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,69,manila:134,manila:102,15.679997,36.1773,0.377328,1.000000,2.880951,2.679054
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,1997,nairobi:1,nairobi:2,15.679998,36.1773,0.383745,1.000000,2.873595,2.678220
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform,5678,5,none,1,amman:31,amman:31,15.680000,36.1773,0.100000,1.000000,2.812833,2.812833
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform,5678,5,none,1,boston:87,boston:87,15.680000,36.1773,0.100000,1.000000,2.809546,2.809546
cph_query_--FyHVca3HP-QgUmcAvToA,uniform,5678,5,none,1,cph:208,cph:208,15.680000,36.1773,0.100000,1.000000,2.813152,2.813152
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform,5678,5,none,13,london:85,london:51,15.679997,36.1773,0.100000,1.000000,2.858376,2.858376
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform,5678,5,none,75,manila:134,manila:102,15.680001,36.1773,0.100000,1.000000,2.881783,2.881783
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform,5678,5,none,1998,nairobi:1,nairobi:2,15.679998,36.1773,0.100000,1.000000,2.877156,2.877156
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform_crossdraw,5678,5,none,2,amman:11,amman:31,15.679997,36.1773,0.100000,1.000000,2.812833,2.812833
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform_crossdraw,5678,5,none,1,boston:87,boston:87,15.680000,36.1773,0.100000,1.000000,2.809546,2.809546
cph_query_--FyHVca3HP-QgUmcAvToA,uniform_crossdraw,5678,5,none,1,cph:208,cph:208,15.680000,36.1773,0.100000,1.000000,2.813152,2.813152
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform_crossdraw,5678,5,none,15,london:85,london:51,15.680000,36.1773,0.100000,1.000000,2.858376,2.858376
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform_crossdraw,5678,5,none,59,manila:134,manila:102,15.679997,36.1773,0.100000,1.000000,2.881783,2.881783
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform_crossdraw,5678,5,none,2000,nairobi:1,nairobi:2,15.680000,36.1773,0.100000,1.000000,2.877156,2.877156
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer,5678,5,expectation:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.679997,36.1773,0.251269,1.000000,2.812859,2.745815
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer,5678,5,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679997,36.1773,0.255876,1.000000,2.809554,2.723251
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer,5678,5,expectation:resnet50+vgg16+cosplace,1,cph:208,cph:208,15.679998,36.1773,0.252759,1.000000,2.813150,2.711052
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer,5678,5,expectation:resnet50+vgg16+cosplace,14,london:85,london:51,15.680002,36.1773,0.255828,1.000000,2.858366,2.778635
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer,5678,5,expectation:resnet50+vgg16+cosplace,81,manila:134,manila:102,15.679998,36.1773,0.259582,1.000000,2.881791,2.773541
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer,5678,5,expectation:resnet50+vgg16+cosplace,1999,nairobi:1,nairobi:2,15.679997,36.1773,0.265647,1.000000,2.877144,2.777892
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_crossdraw,5678,5,expectation:resnet50+vgg16+cosplace,1,amman:31,amman:31,15.680000,36.1773,0.251269,1.000000,2.812859,2.745815
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_crossdraw,5678,5,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.255876,1.000000,2.809554,2.723251
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_crossdraw,5678,5,expectation:resnet50+vgg16+cosplace,1,cph:208,cph:208,15.680001,36.1773,0.252759,1.000000,2.813150,2.711052
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_crossdraw,5678,5,expectation:resnet50+vgg16+cosplace,15,london:85,london:51,15.679998,36.1773,0.255828,1.000000,2.858366,2.778635
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,5678,5,expectation:resnet50+vgg16+cosplace,83,manila:134,manila:102,15.680000,36.1773,0.259582,1.000000,2.881791,2.773541
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,5678,5,expectation:resnet50+vgg16+cosplace,2000,nairobi:1,nairobi:2,15.680000,36.1773,0.265647,1.000000,2.877144,2.777892
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2,5678,10,expectation:resnet50+vgg16+cosplace,2,amman:11,amman:31,15.679997,36.1773,0.360458,1.000000,2.812859,2.651567
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2,5678,10,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.365177,1.000000,2.809554,2.620136
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2,5678,10,expectation:resnet50+vgg16+cosplace,1,cph:208,cph:208,15.679997,36.1773,0.359175,1.000000,2.813150,2.615782
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2,5678,10,expectation:resnet50+vgg16+cosplace,15,london:85,london:51,15.679998,36.1773,0.369226,1.000000,2.858366,2.678855
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,5678,10,expectation:resnet50+vgg16+cosplace,81,manila:134,manila:102,15.679997,36.1773,0.378480,1.000000,2.881791,2.665077
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,5678,10,expectation:resnet50+vgg16+cosplace,1997,nairobi:1,nairobi:2,15.680000,36.1773,0.386792,1.000000,2.877144,2.654058
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2_crossdraw,5678,10,expectation:resnet50+vgg16+cosplace,2,amman:11,amman:31,15.680000,36.1773,0.360458,1.000000,2.812859,2.651567
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2_crossdraw,5678,10,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679998,36.1773,0.365177,1.000000,2.809554,2.620136
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2_crossdraw,5678,10,expectation:resnet50+vgg16+cosplace,1,cph:208,cph:208,15.680000,36.1773,0.359175,1.000000,2.813150,2.615782
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2_crossdraw,5678,10,expectation:resnet50+vgg16+cosplace,15,london:85,london:51,15.680000,36.1773,0.369226,1.000000,2.858366,2.678855
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2_crossdraw,5678,10,expectation:resnet50+vgg16+cosplace,89,manila:134,manila:102,15.680000,36.1773,0.378480,1.000000,2.881791,2.665077
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2_crossdraw,5678,10,expectation:resnet50+vgg16+cosplace,2000,nairobi:1,nairobi:2,15.680000,36.1773,0.386792,1.000000,2.877144,2.654058
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform,9012,5,none,2,amman:11,amman:31,15.679998,36.1773,0.100000,1.000000,2.808391,2.808391
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform,9012,5,none,1,boston:87,boston:87,15.679998,36.1773,0.100000,1.000000,2.796293,2.796293
cph_query_--FyHVca3HP-QgUmcAvToA,uniform,9012,5,none,1,cph:208,cph:208,15.679998,36.1773,0.100000,1.000000,2.819098,2.819098
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform,9012,5,none,15,london:85,london:51,15.680002,36.1773,0.100000,1.000000,2.861553,2.861553
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform,9012,5,none,75,manila:134,manila:102,15.679997,36.1773,0.100000,1.000000,2.875132,2.875132
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform,9012,5,none,2000,nairobi:1,nairobi:2,15.680001,36.1773,0.100000,1.000000,2.853377,2.853377
amman_query_-39Q9edqZUArYHa41OPDoQ,uniform_crossdraw,9012,5,none,1,amman:31,amman:31,15.680001,36.1773,0.100000,1.000000,2.808391,2.808391
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,uniform_crossdraw,9012,5,none,1,boston:87,boston:87,15.679997,36.1773,0.100000,1.000000,2.796293,2.796293
cph_query_--FyHVca3HP-QgUmcAvToA,uniform_crossdraw,9012,5,none,1,cph:208,cph:208,15.680000,36.1773,0.100000,1.000000,2.819098,2.819098
london_query_-0u7VsCOCAmwH4RFsN5BoA,uniform_crossdraw,9012,5,none,15,london:85,london:51,15.680000,36.1773,0.100000,1.000000,2.861553,2.861553
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,uniform_crossdraw,9012,5,none,71,manila:134,manila:102,15.680000,36.1773,0.100000,1.000000,2.875132,2.875132
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,uniform_crossdraw,9012,5,none,1997,nairobi:1,nairobi:2,15.679997,36.1773,0.100000,1.000000,2.853377,2.853377
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer,9012,5,expectation:resnet50+vgg16+cosplace,2,amman:11,amman:31,15.680000,36.1773,0.251967,1.000000,2.808401,2.735269
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer,9012,5,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679997,36.1773,0.256340,1.000000,2.796274,2.714170
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer,9012,5,expectation:resnet50+vgg16+cosplace,1,cph:208,cph:208,15.679997,36.1773,0.252157,1.000000,2.819082,2.731222
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer,9012,5,expectation:resnet50+vgg16+cosplace,14,london:85,london:51,15.679998,36.1773,0.254948,1.000000,2.861537,2.772451
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer,9012,5,expectation:resnet50+vgg16+cosplace,74,manila:134,manila:102,15.679997,36.1773,0.260404,1.000000,2.875113,2.785813
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer,9012,5,expectation:resnet50+vgg16+cosplace,2000,nairobi:1,nairobi:2,15.679998,36.1773,0.265744,1.000000,2.853375,2.764642
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_crossdraw,9012,5,expectation:resnet50+vgg16+cosplace,2,amman:11,amman:31,15.679997,36.1773,0.251967,1.000000,2.808401,2.735269
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_crossdraw,9012,5,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.679997,36.1773,0.256340,1.000000,2.796274,2.714170
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_crossdraw,9012,5,expectation:resnet50+vgg16+cosplace,1,cph:208,cph:208,15.679998,36.1773,0.252157,1.000000,2.819082,2.731222
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_crossdraw,9012,5,expectation:resnet50+vgg16+cosplace,15,london:85,london:51,15.679995,36.1773,0.254948,1.000000,2.861537,2.772451
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_crossdraw,9012,5,expectation:resnet50+vgg16+cosplace,82,manila:29,manila:102,15.680000,36.1773,0.260404,1.000000,2.875113,2.785813
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_crossdraw,9012,5,expectation:resnet50+vgg16+cosplace,1998,nairobi:1,nairobi:2,15.680000,36.1773,0.265744,1.000000,2.853375,2.764642
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2,9012,10,expectation:resnet50+vgg16+cosplace,2,amman:11,amman:31,15.680000,36.1773,0.361683,1.000000,2.808401,2.642383
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2,9012,10,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.365117,1.000000,2.796274,2.610785
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2,9012,10,expectation:resnet50+vgg16+cosplace,1,cph:208,cph:208,15.679998,36.1773,0.358627,1.000000,2.819082,2.626356
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2,9012,10,expectation:resnet50+vgg16+cosplace,15,london:85,london:51,15.679998,36.1773,0.367740,1.000000,2.861537,2.672961
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2,9012,10,expectation:resnet50+vgg16+cosplace,65,manila:134,manila:102,15.679998,36.1773,0.380452,1.000000,2.875113,2.681148
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2,9012,10,expectation:resnet50+vgg16+cosplace,2000,nairobi:1,nairobi:2,15.679998,36.1773,0.388224,1.000000,2.853375,2.654942
amman_query_-39Q9edqZUArYHa41OPDoQ,opt_transfer_x2_crossdraw,9012,10,expectation:resnet50+vgg16+cosplace,2,amman:11,amman:31,15.679998,36.1773,0.361683,1.000000,2.808401,2.642383
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,opt_transfer_x2_crossdraw,9012,10,expectation:resnet50+vgg16+cosplace,1,boston:87,boston:87,15.680000,36.1773,0.365117,1.000000,2.796274,2.610785
cph_query_--FyHVca3HP-QgUmcAvToA,opt_transfer_x2_crossdraw,9012,10,expectation:resnet50+vgg16+cosplace,1,cph:208,cph:208,15.680000,36.1773,0.358627,1.000000,2.819082,2.626356
london_query_-0u7VsCOCAmwH4RFsN5BoA,opt_transfer_x2_crossdraw,9012,10,expectation:resnet50+vgg16+cosplace,14,london:85,london:51,15.679997,36.1773,0.367740,1.000000,2.861537,2.672961
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,opt_transfer_x2_crossdraw,9012,10,expectation:resnet50+vgg16+cosplace,87,manila:29,manila:102,15.679997,36.1773,0.380452,1.000000,2.875113,2.681148
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,opt_transfer_x2_crossdraw,9012,10,expectation:resnet50+vgg16+cosplace,2000,nairobi:1,nairobi:2,15.679997,36.1773,0.388224,1.000000,2.853375,2.654942
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform,1234,5,none,11,toronto:244,toronto:33,15.679996,36.1773,0.100000,1.000000,2.839775,2.839775
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform,1234,5,none,3,zurich:61,zurich:64,15.679998,36.1773,0.100000,1.000000,2.801391,2.801391
amman_query_-6eEB_fS2eePRNUql6vOrQ,uniform,1234,5,none,2,amman:13,amman:21,15.679997,36.1773,0.100000,1.000000,2.861650,2.861650
boston_query_--VtRctVkqAafFr5b_6GXg,uniform,1234,5,none,36,boston:216,boston:262,15.680000,36.1773,0.100000,1.000000,2.903780,2.903780
cph_query_--kN3Y3n0x47vWa8WX-a8w,uniform,1234,5,none,1,cph:162,cph:162,15.679997,36.1773,0.100000,1.000000,2.886765,2.886765
london_query_-4Vq2O1PhPmG6WK-yV402Q,uniform,1234,5,none,28,london:75,london:2,15.679998,36.1773,0.100000,1.000000,2.876507,2.876507
toronto_query_-1caqsIDW4YpUBZB98J9uV,uniform_crossdraw,1234,5,none,14,toronto:244,toronto:33,15.680000,36.1773,0.100000,1.000000,2.839775,2.839775
zurich_query_--RjvuIbkJiPNJknyeZN_Q,uniform_crossdraw,1234,5,none,3,zurich:109,zurich:64,15.680000,36.1773,0.100000,1.000000,2.801391,2.801391
amman_query_-6eEB_fS2eePRNUql6vOrQ,uniform_crossdraw,1234,5,none,1,amman:21,amman:21,15.679998,36.1773,0.100000,1.000000,2.861650,2.861650
boston_query_--VtRctVkqAafFr5b_6GXg,uniform_crossdraw,1234,5,none,20,boston:90,boston:262,15.679997,36.1773,0.100000,1.000000,2.903780,2.903780
cph_query_--kN3Y3n0x47vWa8WX-a8w,uniform_crossdraw,1234,5,none,1,cph:162,cph:162,15.680000,36.1773,0.100000,1.000000,2.886765,2.886765
london_query_-4Vq2O1PhPmG6WK-yV402Q,uniform_crossdraw,1234,5,none,28,london:75,london:2,15.679997,36.1773,0.100000,1.000000,2.876507,2.876507
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer,1234,5,expectation:resnet50+vgg16+cosplace,11,toronto:244,toronto:33,15.680002,36.1773,0.256428,1.000000,2.839780,2.759740
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer,1234,5,expectation:resnet50+vgg16+cosplace,2,zurich:61,zurich:64,15.679997,36.1773,0.254214,1.000000,2.801383,2.715170
amman_query_-6eEB_fS2eePRNUql6vOrQ,opt_transfer,1234,5,expectation:resnet50+vgg16+cosplace,1,amman:21,amman:21,15.680000,36.1773,0.254842,1.000000,2.861624,2.778146
boston_query_--VtRctVkqAafFr5b_6GXg,opt_transfer,1234,5,expectation:resnet50+vgg16+cosplace,28,boston:90,boston:262,15.679998,36.1773,0.254534,1.000000,2.903757,2.855555
cph_query_--kN3Y3n0x47vWa8WX-a8w,opt_transfer,1234,5,expectation:resnet50+vgg16+cosplace,1,cph:162,cph:162,15.679998,36.1773,0.251951,1.000000,2.886761,2.837200
london_query_-4Vq2O1PhPmG6WK-yV402Q,opt_transfer,1234,5,expectation:resnet50+vgg16+cosplace,26,london:75,london:2,15.680001,36.1773,0.253988,1.000000,2.876495,2.827193
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,16,toronto:244,toronto:33,15.679997,36.1773,0.256428,1.000000,2.839780,2.759740
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,2,zurich:109,zurich:64,15.679998,36.1773,0.254214,1.000000,2.801383,2.715170
amman_query_-6eEB_fS2eePRNUql6vOrQ,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,1,amman:21,amman:21,15.680000,36.1773,0.254842,1.000000,2.861624,2.778146
boston_query_--VtRctVkqAafFr5b_6GXg,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,20,boston:216,boston:262,15.679998,36.1773,0.254534,1.000000,2.903757,2.855555
cph_query_--kN3Y3n0x47vWa8WX-a8w,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,1,cph:162,cph:162,15.679997,36.1773,0.251951,1.000000,2.886761,2.837200
london_query_-4Vq2O1PhPmG6WK-yV402Q,opt_transfer_crossdraw,1234,5,expectation:resnet50+vgg16+cosplace,24,london:75,london:2,15.679997,36.1773,0.253988,1.000000,2.876495,2.827193
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,11,toronto:244,toronto:33,15.679996,36.1773,0.370499,1.000000,2.839780,2.658569
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,2,zurich:61,zurich:64,15.680000,36.1773,0.362446,1.000000,2.801383,2.620821
amman_query_-6eEB_fS2eePRNUql6vOrQ,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,1,amman:21,amman:21,15.680000,36.1773,0.366997,1.000000,2.861624,2.693308
boston_query_--VtRctVkqAafFr5b_6GXg,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,24,boston:90,boston:262,15.680000,36.1773,0.364081,1.000000,2.903757,2.804717
cph_query_--kN3Y3n0x47vWa8WX-a8w,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,1,cph:162,cph:162,15.680000,36.1773,0.358443,1.000000,2.886761,2.773142
london_query_-4Vq2O1PhPmG6WK-yV402Q,opt_transfer_x2,1234,10,expectation:resnet50+vgg16+cosplace,20,london:75,london:2,15.679995,36.1773,0.361847,1.000000,2.876495,2.764621
toronto_query_-1caqsIDW4YpUBZB98J9uV,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,14,toronto:244,toronto:33,15.680001,36.1773,0.370499,1.000000,2.839780,2.658569
zurich_query_--RjvuIbkJiPNJknyeZN_Q,opt_transfer_x2_crossdraw,1234,10,expectation:resnet50+vgg16+cosplace,1,zurich:64,zurich:64,15.679997,36.1773,0.362446,1.000000,2.801383,2.620821
