query_id,correct_gallery_id,correct_rank,correct_similarity,hardest_negative_id,hardest_negative_similarity,retrieval_margin,top1_gallery_id,top5_hit,top10_hit,psnr_mean,effective_weight_energy,effective_mse,clipping_fraction,weight_top10pct_share,placement,operator,label,backbone,seed,gallery_size
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,nairobi_database_ssLyvL_47h4IZogucHeChA,10,0.8371449708938599,zurich_database_4-amN7nLphQF0Qv7LEKCqQ,0.8521575331687927,-0.015012562274932861,zurich_database_4-amN7nLphQF0Qv7LEKCqQ,0,1,36.389962159518234,0.2507757842540741,14.93083667755127,0.06604817509651184,0.10000000149011612,uniform,gaussian,uniform same-energy,resnet18,1234,0
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,toronto_database_76nIzPCLBw3jsfFraKvLlg,2,0.8760452270507812,toronto_database_5ey9E_udkLByc3LTBLFD3A,0.8841696977615356,-0.008124470710754395,toronto_database_5ey9E_udkLByc3LTBLFD3A,1,1,36.40866530286207,0.25077104568481445,14.866674423217773,0.07114257663488388,0.09999999403953552,uniform,gaussian,uniform same-energy,resnet18,1234,0
zurich_query_-4StYjY5sT1S23ls5heCbg,zurich_database_X6HaLuJZms_NtOwrX7Ccnw,1,0.8844702243804932,london_database_5xE3Q8GFC_pjXxbQKGvCFQ,0.8751915693283081,0.009278655052185059,zurich_database_X6HaLuJZms_NtOwrX7Ccnw,1,1,36.32820450311602,0.25077372789382935,15.144673347473145,0.05472005158662796,0.09999999403953552,uniform,gaussian,uniform same-energy,resnet18,1234,0
amman_query_-D0IlKF__f0c9DPAKbiYnw,amman_database_83JeviUS_J6DBsBA1i9tuA,54,0.7475364208221436,amman_database_q8IKz1dYe84bII8aKmSgZw,0.867191731929779,-0.1196553111076355,amman_database_q8IKz1dYe84bII8aKmSgZw,0,0,36.065454724107646,0.2507750391960144,16.089216232299805,5.425347353593679e-06,0.10000000149011612,uniform,gaussian,uniform same-energy,resnet18,1234,0
boston_query_-3hM-MR6uuw3se14vw3G0w,boston_database_Ald8XklVXJv2wFOcWoD7SA,503,0.7091947793960571,boston_database_-R7nQetELLnuCzeSsoG04A,0.866486668586731,-0.15729188919067383,boston_database_-R7nQetELLnuCzeSsoG04A,0,0,36.07636105811516,0.2507822811603546,16.04886245727539,0.0018988715019077063,0.10000000149011612,uniform,gaussian,uniform same-energy,resnet18,1234,0
cph_query_-05vIhjxDNupFcgaM90L3w,cph_database_T7zbMe-_pVjIRayCf9mfQw,3,0.852684497833252,manila_database_1-NjZL9b8KTrSIldAnLivA,0.8711718320846558,-0.01848733425140381,manila_database_1-NjZL9b8KTrSIldAnLivA,1,1,36.24217646185172,0.2507733702659607,15.447660446166992,0.03525390475988388,0.10000000894069672,uniform,gaussian,uniform same-energy,resnet18,1234,0
london_query_-5QOE2AlZX8rEz8ONtGRrg,london_database_7NuzdrMI9lHNaBHwtbChxQ,14,0.7822525501251221,cph_database_dh-vxFQjWULqXOrDb8Ptzw,0.8150871992111206,-0.032834649085998535,cph_database_dh-vxFQjWULqXOrDb8Ptzw,0,0,36.08192037927934,0.2507743537425995,16.028331756591797,0.002338324673473835,0.10000000149011612,uniform,gaussian,uniform same-energy,resnet18,1234,0
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,manila_database_-VWrhS101xkbdgoKX_ctiw,258,0.8245164155960083,zurich_database_8sjBqkSTJXm-Kp_s5YgcLQ,0.8801358342170715,-0.05561941862106323,zurich_database_8sjBqkSTJXm-Kp_s5YgcLQ,0,0,36.23851126333069,0.25076866149902344,15.460702896118164,0.0307345911860466,0.10000000149011612,uniform,gaussian,uniform same-energy,resnet18,1234,0
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,nairobi_database_18gWBFrXYXa2ANqWz5940w,108,0.7438046932220459,london_database_JeQXfjTo6VURMPAXsqqrqw,0.8126013278961182,-0.06879663467407227,london_database_JeQXfjTo6VURMPAXsqqrqw,0,0,36.16292938299174,0.250775545835495,15.732126235961914,0.02171223983168602,0.10000000894069672,uniform,gaussian,uniform same-energy,resnet18,1234,0
toronto_query_-4mlNvZUZnbmRaGbiIndoA,toronto_database_aGiRwJJAlM_N-HVpKyVj_Q,1,0.8525583744049072,nairobi_database_ssLyvL_47h4IZogucHeChA,0.8455272912979126,0.007031083106994629,toronto_database_aGiRwJJAlM_N-HVpKyVj_Q,1,1,36.19848796281457,0.25077539682388306,15.603842735290527,0.02518988773226738,0.09999998658895493,uniform,gaussian,uniform same-energy,resnet18,1234,0
zurich_query_-71-BK_yAOJ1soK0OQWIcg,zurich_database_D5f-Hfo2KgngABF8SxLx7A,43,0.7576961517333984,boston_database_17euonMgPfb6H2Pil1okIQ,0.7969799041748047,-0.03928375244140625,boston_database_17euonMgPfb6H2Pil1okIQ,0,0,36.10556537375866,0.25076624751091003,15.941303253173828,0.008007812313735485,0.10000000894069672,uniform,gaussian,uniform same-energy,resnet18,1234,0
amman_query_-EAmCN9i5BGEadZIccXEyA,amman_database_49Nj3x8K07clFjERwTHCTQ,15,0.8336353302001953,nairobi_database_ssLyvL_47h4IZogucHeChA,0.863510012626648,-0.029874682426452637,nairobi_database_ssLyvL_47h4IZogucHeChA,0,0,36.089427761102414,0.2507734000682831,16.000648498535156,0.0043240017257630825,0.10000001639127731,uniform,gaussian,uniform same-energy,resnet18,1234,0
boston_query_-4vuSn0vvcBVOccgQqFlow,boston_database_Gvml7rFx_6nDit5eWclK5g,33,0.8381272554397583,boston_database_4milP7SllTY547rUjQshWg,0.8673653602600098,-0.029238104820251465,boston_database_4milP7SllTY547rUjQshWg,0,0,36.08180048234995,0.25077205896377563,16.02877426147461,0.0024956597480922937,0.09999997913837433,uniform,gaussian,uniform same-energy,resnet18,1234,0
cph_query_-07-gME-zaQLhCsFrSInSg,cph_database_7uNVVQ63J8fRL3vQqXLvMA,6,0.8325241804122925,london_database_0Iz2DUm5xsWGNOXZSATxSQ,0.852053165435791,-0.019528985023498535,london_database_0Iz2DUm5xsWGNOXZSATxSQ,0,1,36.252349940265454,0.2507722079753876,15.411516189575195,0.03212347999215126,0.09999999403953552,uniform,gaussian,uniform same-energy,resnet18,1234,0
london_query_-7U9wY8ynnu3oZ1g_-0xww,london_database_7RTgs3f2012dnRwFgn1daw,9,0.8723280429840088,london_database_7hadEPdEI2MGW7SMcZDBUA,0.8939856886863708,-0.02165764570236206,london_database_7hadEPdEI2MGW7SMcZDBUA,0,1,36.272292129812364,0.2507699131965637,15.340910911560059,0.04308810830116272,0.09999999403953552,uniform,gaussian,uniform same-energy,resnet18,1234,0
manila_query_-5pMypBbFEXHPOTYNJl_EA,manila_database_1NHx9p_Qfpv51-_bnxD3XQ,6,0.8668646216392517,amman_database_COxopER5Ds_Wn3viS4hFnQ,0.8706502318382263,-0.0037856101989746094,amman_database_COxopER5Ds_Wn3viS4hFnQ,0,1,36.24267411245802,0.25076764822006226,15.445890426635742,0.02850477397441864,0.10000000894069672,uniform,gaussian,uniform same-energy,resnet18,1234,0
nairobi_query_-rWgRitoKSYrdczUKUiOrA,nairobi_database_3rFIO1enFyRVL-nV8QEmBA,2,0.8196651935577393,boston_database_5L3USOLg_-os4yeRMczNuQ,0.8254966139793396,-0.005831420421600342,boston_database_5L3USOLg_-os4yeRMczNuQ,1,1,36.09008839448384,0.2507724463939667,15.998214721679688,0.004269748460501432,0.10000000149011612,uniform,gaussian,uniform same-energy,resnet18,1234,0
toronto_query_-5HBlqC41yTbYA1NM7dz1A,toronto_database_LIR6pHa5HpRIR-2BJFU0rg,38,0.8261934518814087,toronto_database_J944BkUVr339StNeKvml4Q,0.8645740747451782,-0.03838062286376953,toronto_database_J944BkUVr339StNeKvml4Q,0,0,36.281375685043706,0.25077182054519653,15.308857917785645,0.04854600876569748,0.09999999403953552,uniform,gaussian,uniform same-energy,resnet18,1234,0
zurich_query_-7bB9HS2MqV7UT7vRyROfg,zurich_database_5hJrSztFeaGup3NhNZhzFg,111,0.8043564558029175,boston_database_-dzsCoIqiJHKcLjfwSEEng,0.8541319370269775,-0.04977548122406006,boston_database_-dzsCoIqiJHKcLjfwSEEng,0,0,36.09935457462705,0.2507781684398651,15.964117050170898,0.00674370676279068,0.10000000149011612,uniform,gaussian,uniform same-energy,resnet18,1234,0
amman_query_-L_vanPrT4RcWlLbzCqMKA,amman_database_IceuJQN2uOI5xXzHFlNWHw,30,0.8225151300430298,amman_database_UX1YuIhPO2Xhxp7YP0Xf5w,0.8478003740310669,-0.02528524398803711,amman_database_UX1YuIhPO2Xhxp7YP0Xf5w,0,0,36.08788684641199,0.2507728934288025,16.00632667541504,0.004128689412027597,0.10000001639127731,uniform,gaussian,uniform same-energy,resnet18,1234,0
boston_query_-5-CNr3q7kmRGcDSMueI4w,boston_database_kkvI6FjRw9lNm8bQvk5Rkg,1,0.8836259841918945,boston_database_2w0-8enV-F9rfBj629l7jA,0.8755416870117188,0.008084297180175781,boston_database_kkvI6FjRw9lNm8bQvk5Rkg,1,1,36.07057791368826,0.25077909231185913,16.070247650146484,0.0006835937383584678,0.10000000894069672,uniform,gaussian,uniform same-energy,resnet18,1234,0
cph_query_-0_HsZnndjHv76QpTyNFCA,cph_database_SV8c2DXuy-R0A6D10eAPeA,2,0.8741337656974792,amman_database_3R0Bf2kyDwfj1gZ5-JMKsw,0.8823336362838745,-0.008199870586395264,amman_database_3R0Bf2kyDwfj1gZ5-JMKsw,1,1,36.091606264499816,0.2507743835449219,15.992624282836914,0.005061849020421505,0.10000000149011612,uniform,gaussian,uniform same-energy,resnet18,1234,0
london_query_-7cNAk24ZhuoOowcvDoImw,london_database_51ahiaqHEKcy5QEIBNvh3A,51,0.7950353026390076,toronto_database_W6mVozbof69jHkgfFY-m0g,0.8387782573699951,-0.04374295473098755,toronto_database_W6mVozbof69jHkgfFY-m0g,0,0,36.23699902436894,0.2507613003253937,15.466087341308594,0.02961697056889534,0.10000000149011612,uniform,gaussian,uniform same-energy,resnet18,1234,0
manila_query_-6NSbTuzpeyDbSXKeGAasg,manila_database_No4-TeedOgxh0oAMVBGCKA,2,0.8319317102432251,toronto_database_1VHx8iUPobwi99CTiggIpA,0.8327957391738892,-0.0008640289306640625,toronto_database_1VHx8iUPobwi99CTiggIpA,1,1,36.08099901505526,0.2507738769054413,16.0317325592041,0.0023274740669876337,0.10000000149011612,uniform,gaussian,uniform same-energy,resnet18,1234,0
nairobi_query_-yxXz3in11JFniZQAa7m2A,nairobi_database_5fIX502GwN4iBedy_B8GeA,13,0.818305253982544,cph_database_1nVPT6ZWiVRfTMwuFKHvQw,0.8745066523551941,-0.056201398372650146,cph_database_1nVPT6ZWiVRfTMwuFKHvQw,0,0,36.37403723667882,0.25077298283576965,14.985686302185059,0.06478407233953476,0.09999999403953552,uniform,gaussian,uniform same-energy,resnet18,1234,0
toronto_query_-5RKNbex7In9Ys4mH40wXA,toronto_database_6WcJ7hWAeDPVUYIua0lFOg,1672,0.6740375757217407,toronto_database_-C42seTAv_ysnP57NggKvQ,0.8717955350875854,-0.19775795936584473,toronto_database_-C42seTAv_ysnP57NggKvQ,0,0,36.51424302296309,0.25077196955680847,14.509620666503906,0.09644639492034912,0.10000000894069672,uniform,gaussian,uniform same-energy,resnet18,1234,0
zurich_query_-ANYzSHAsjItBx6yJauT3A,zurich_database_2AJ6kHCsE48TTzHS7X6vFw,33,0.8465090990066528,manila_database_YAr_6aQgtNVbe7GhT70obQ,0.8911510705947876,-0.044641971588134766,manila_database_YAr_6aQgtNVbe7GhT70obQ,0,0,36.27973945871645,0.25077348947525024,15.314626693725586,0.03634440153837204,0.09999998658895493,uniform,gaussian,uniform same-energy,resnet18,1234,0
amman_query_-MUBUlzvFxQS_zFg6xNhVg,amman_database_151zMheq8vPIGSfBTFm2Kg,59,0.8375318050384521,manila_database_1NHx9p_Qfpv51-_bnxD3XQ,0.8673294186592102,-0.029797613620758057,manila_database_1NHx9p_Qfpv51-_bnxD3XQ,0,0,36.08715721193398,0.2507728934288025,16.009016036987305,0.003358289832249284,0.10000001639127731,uniform,gaussian,uniform same-energy,resnet18,1234,0
boston_query_-6RLrPXAeunQaNK6m645ZA,boston_database_4rLO8Z_zI2AomCqI2i3j4w,1,0.8692461252212524,zurich_database_4FlzweEjVGvnW3C9lZIYrw,0.8634695410728455,0.005776584148406982,boston_database_4rLO8Z_zI2AomCqI2i3j4w,1,1,36.18692867836673,0.2507757842540741,15.645429611206055,0.02458224818110466,0.10000000149011612,uniform,gaussian,uniform same-energy,resnet18,1234,0
cph_query_-2N5Dmf5tOm5N83KXgvjDw,cph_database_5bN6yjff_s_mmc84IJXTkQ,1,0.8791035413742065,cph_database_17BvdwRttHQAQIkrpQp4lQ,0.8684494495391846,0.010654091835021973,cph_database_5bN6yjff_s_mmc84IJXTkQ,1,1,36.50545096869862,0.2507745921611786,14.539024353027344,0.0948079451918602,0.09999999403953552,uniform,gaussian,uniform same-energy,resnet18,1234,0
london_query_-8xWvI5d3Z6gfsRDb_kEQQ,london_database_2nfD8uopWEhFcNeRrMETIA,14,0.7510409355163574,london_database_1HBKiIwsYTj_B1mXOqKWag,0.8468956351280212,-0.09585469961166382,london_database_1HBKiIwsYTj_B1mXOqKWag,0,0,36.31743185064083,0.2507750391960144,15.182286262512207,0.05307617038488388,0.10000000149011612,uniform,gaussian,uniform same-energy,resnet18,1234,0
manila_query_-6_2C-ExaVhx4ONvHOvffw,manila_database_GI4HIiOuBrAQqj5gEbVdrw,414,0.8151207566261292,london_database_-Qdmap1phq90_n3jeXQWuQ,0.8836996555328369,-0.06857889890670776,london_database_-Qdmap1phq90_n3jeXQWuQ,0,0,36.264816852593555,0.25076824426651,15.367339134216309,0.03783094510436058,0.09999997913837433,uniform,gaussian,uniform same-energy,resnet18,1234,0
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,nairobi_database_Sm5f4osblN-sOr2YFvbXXg,1,0.8361968994140625,nairobi_database_3OmcXtcYnSAEtSgKW6qZ5A,0.819434642791748,0.016762256622314453,nairobi_database_Sm5f4osblN-sOr2YFvbXXg,1,1,36.1046213165913,0.25077539682388306,15.944768905639648,0.0073947482742369175,0.09999998658895493,uniform,gaussian,uniform same-energy,resnet18,1234,0
toronto_query_-5ryd5v5eXUsmP9y4p6w_g,toronto_database_xlhtmCWmPwjhLIwEPp899Q,1276,0.7610273361206055,toronto_database_CWhhGABh_1Ay7enNEWa18A,0.8871371746063232,-0.12610983848571777,toronto_database_CWhhGABh_1Ay7enNEWa18A,0,0,36.07311573078162,0.25077006220817566,16.06085968017578,0.0014214409748092294,0.10000000149011612,uniform,gaussian,uniform same-energy,resnet18,1234,0
zurich_query_-Bz7by7mnVU_HZbXc8FmpQ,zurich_database_JlQZqZETcsktpyAY5mc1pg,3,0.8740606904029846,toronto_database_8Ha8vTyXTW5lX1aiKBb8KQ,0.8784803152084351,-0.0044196248054504395,toronto_database_8Ha8vTyXTW5lX1aiKBb8KQ,1,1,36.067938033727074,0.25077298283576965,16.080018997192383,0.00048828125,0.09999999403953552,uniform,gaussian,uniform same-energy,resnet18,1234,0
amman_query_-N1g8CEJP4UIaWH8Qqja2g,amman_database_UX1YuIhPO2Xhxp7YP0Xf5w,59,0.8109177350997925,amman_database_ONY-rsH_3nthK111PVrqsg,0.8749526143074036,-0.06403487920761108,amman_database_ONY-rsH_3nthK111PVrqsg,0,0,36.09082007521435,0.25077298283576965,15.995519638061523,0.00456271693110466,0.09999999403953552,uniform,gaussian,uniform same-energy,resnet18,1234,0
boston_query_-7KZUz5u8-7ja98pf8etVA,boston_database_-1Ur0I4BTjRYsKJqfcfVZQ,644,0.7701364755630493,boston_database_3jRKDuYyVO8SksTXiy-aEA,0.8698645830154419,-0.09972810745239258,boston_database_3jRKDuYyVO8SksTXiy-aEA,0,0,36.17793677367099,0.25077390670776367,15.6778564453125,0.02240668423473835,0.10000000894069672,uniform,gaussian,uniform same-energy,resnet18,1234,0
cph_query_-3uNzD-M1uI2jZeGqOkpXg,cph_database_spPSHqDZCj45h17hsXWxpw,93,0.7640902996063232,london_database_04ySq8YgTHJydhVTIgMwzw,0.8279539346694946,-0.06386363506317139,london_database_04ySq8YgTHJydhVTIgMwzw,0,0,36.066988728864814,0.25077539682388306,16.083534240722656,0.00020073784980922937,0.09999998658895493,uniform,gaussian,uniform same-energy,resnet18,1234,0
london_query_-9FGszdwftnBlzMuP0c_NQ,london_database_Kz3Cq-q4WwlxQ_Rjgk305g,1,0.8853921294212341,toronto_database_6qYwQstrayZM_SmME-owrw,0.866569459438324,0.018822669982910156,london_database_Kz3Cq-q4WwlxQ_Rjgk305g,1,1,36.09506812220156,0.2507767975330353,15.979881286621094,0.005322265438735485,0.09999999403953552,uniform,gaussian,uniform same-energy,resnet18,1234,0
manila_query_-6_XaKv0Rrp2Jl0G9m_8NQ,manila_database_-aBV8vXQErDoI7aoZ1e0rw,6,0.8446587324142456,manila_database_403INTlXpIBnsRFhSgUFOw,0.8605995178222656,-0.01594078540802002,manila_database_403INTlXpIBnsRFhSgUFOw,0,1,36.09247937069682,0.25077322125434875,15.989409446716309,0.004161241464316845,0.10000000149011612,uniform,gaussian,uniform same-energy,resnet18,1234,0
nairobi_query_01juXwMfxX_a4pfhpqt66g,nairobi_database_kpdjOlz_t4Q3iKOvcY13JA,18,0.7914333343505859,cph_database_2ySNejZfiFdx7Ry3SwhV2Q,0.8283550143241882,-0.036921679973602295,cph_database_2ySNejZfiFdx7Ry3SwhV2Q,0,0,36.235833197469624,0.2507734000682831,15.470239639282227,0.03440755233168602,0.10000001639127731,uniform,gaussian,uniform same-energy,resnet18,1234,0
toronto_query_-5z50PgNYnxK8Ns2WmF_TQ,toronto_database_18_06r8X3FWdwfUchBmPQA,85,0.8122357130050659,toronto_database_1TbBPoj_Q2DfhYXLmVMygQ,0.8509622812271118,-0.0387265682220459,toronto_database_1TbBPoj_Q2DfhYXLmVMygQ,0,0,36.07012588206761,0.25077489018440247,16.07192039489746,0.0008029513992369175,0.09999999403953552,uniform,gaussian,uniform same-energy,resnet18,1234,0
zurich_query_-D3dDkhM5rjIJhj1SPdroA,zurich_database_vx286XWMLd3dewgXDtkHug,215,0.8123693466186523,cph_database_3NQI8cjUItCPUXn1lBmjFQ,0.8698074817657471,-0.05743813514709473,cph_database_3NQI8cjUItCPUXn1lBmjFQ,0,0,36.380809143047244,0.2507605254650116,14.962337493896484,0.0671929270029068,0.10000000149011612,uniform,gaussian,uniform same-energy,resnet18,1234,0
