query_id,place_id,variant,seed,correct_rank
zurich_query_3y74hIVJ6AHLxPdKDvJs2A,zurich:68,raw,raw,3
cph_query_0YnQGX6dMqdZhX5qb9DnwQ,cph:160,raw,raw,167
london_query_AuZiBZ9S-xd-IV4sA4Dqew,london:13,raw,raw,6
manila_query_4dixVmjHesNIzlHApZA2yQ,manila:5,raw,raw,325
toronto_query_15S9zfgvE2V5vNEUx71_tg,toronto:36,raw,raw,170
zurich_query_4-6-3TLjR3eeAqjc6AHFpw,zurich:29,raw,raw,267
cph_query_0b0gV4TCwzBeo6ZMqm_B_g,cph:465,raw,raw,3
london_query_B646alNweCLKNQ_a0PzLmg,london:0,raw,raw,357
manila_query_4tAIslL3UiU3pw3TwwOiYQ,manila:138,raw,raw,14
toronto_query_16C4dkQaMkwdrTi34Z2D0Q,toronto:272,raw,raw,9
zurich_query_43CKBFsx55sDPDuPLK3-HQ,zurich:68,raw,raw,5
cph_query_0fdxKeAi3yKpgeIjH2v7Ag,cph:483,raw,raw,24
london_query_B9NKN6ukIrakNUe7KEH_mw,london:13,raw,raw,5
manila_query_4uNK8MKKIiKfmMduUfYtJg,manila:133,raw,raw,266
toronto_query_1E6VtVxoHj-70wUDdoRZzA,toronto:259,raw,raw,1
zurich_query_4fOfnmdc6UtWMRCf4GVscw,zurich:68,raw,raw,2
cph_query_0gHRN7ObfUPZgmji4FF6rA,cph:147,raw,raw,1
london_query_BE6qeRoA809IBnhfaKWc4A,london:58,raw,raw,58
manila_query_52QiW6Y7UAYiXAGP8puWwQ,manila:65,raw,raw,119
toronto_query_1I3iM5jUjqURfiCoTohEcQ,toronto:249,raw,raw,29
zurich_query_4l2_re3cM4miMCPc0XyJIw,zurich:35,raw,raw,1
cph_query_0hFg7VQgWxHifGyBL3mAyg,cph:53,raw,raw,84
london_query_BIxNhLvK8E4Hm2RpMJkrpQ,london:25,raw,raw,1
manila_query_57kh0dkpue6ZZddWovdygA,manila:122,raw,raw,122
toronto_query_1McZIqI39Ts6BSmHfod-mA,toronto:121,raw,raw,2
zurich_query_4ra99OzpqPRrDIb-TQ1avw,zurich:35,raw,raw,88
cph_query_0i-OYH7sdho7Mm13mTWzfQ,cph:54,raw,raw,18
london_query_BSUoWghLI5zRobtFJQNvCg,london:103,raw,raw,4
manila_query_5QjHqywf2HIuhx2Mhx4qFw,manila:132,raw,raw,2
toronto_query_1NChQkyte101sGRGi6OIng,toronto:243,raw,raw,238
zurich_query_4tu7uUmYo5HEicU7dUgo1w,zurich:1,raw,raw,2
cph_query_0kmRYnKeY0g8s12n2whv6g,cph:257,raw,raw,27
london_query_BYKLnlH9oKvY4Ti3scMO5g,london:127,raw,raw,19
manila_query_5TzHs95kLMYP-_nMt_1o6w,manila:153,raw,raw,51
toronto_query_1OpWgDbwEAVxmUHZI1bwWg,toronto:282,raw,raw,1
zurich_query_4xPBXc6_eGQ14isGRElTeg,zurich:21,raw,raw,2
cph_query_0mnceJ_PUYiltVa4h2i3_A,cph:362,raw,raw,49
london_query_BmTFx-44Pf8T7iQFCX4YSA,london:103,raw,raw,18
manila_query_6-kCO9vTNGTGZ0oKhMz8mg,manila:131,raw,raw,694
toronto_query_1QJuqHAU5hPtpY4ALgsDhA,toronto:239,raw,raw,1
zurich_query_56wWvVPOrT8P1zfJqM0zwA,zurich:65,raw,raw,97
cph_query_0oQ3HmeIekvIOgeuewaeCQ,cph:257,raw,raw,422
london_query_C2JqUB5troPOssmrgfCZKA,london:13,raw,raw,1
manila_query_61ilJOPkUhviC9xn5VRTzQ,manila:193,raw,raw,4
toronto_query_1ZKQC_T5JDdyHP1fDFMTiw,toronto:53,raw,raw,34
zurich_query_58iOwROrUfNUTyla1i-T-w,zurich:47,raw,raw,4
cph_query_0oyB5jO-yiSasc531MLL2g,cph:340,raw,raw,5
london_query_C4EL1Zwq4GiF5FNXKg1bUw,london:25,raw,raw,1
manila_query_64B_7R11tM45PWLtpiBl9w,manila:138,raw,raw,10
toronto_query_1khF3XnLLmJBXX5pa7eWCw,toronto:269,raw,raw,4
zurich_query_5MOM9MXKR-Xl6Vpz1SFpZA,zurich:65,raw,raw,171
cph_query_0pptZmzx8X7lYr_tCq4KnA,cph:287,raw,raw,9
london_query_CGsrEBl4JHQS0I7JO9tL0Q,london:14,raw,raw,7
manila_query_6jpxI8d0rQv_OqBkxSQb6Q,manila:103,raw,raw,1
toronto_query_1lDN_BLtaw1oDajhQ_xr4w,toronto:254,raw,raw,5
zurich_query_5U7whrhxfR49aMRkeUJ2TA,zurich:35,raw,raw,2
cph_query_0qy9E0Qw41SIUXRFPiAhnw,cph:405,raw,raw,10
london_query_Cbo-HiWd8qaYILQSi9eUYQ,london:128,raw,raw,2
manila_query_6wvfd_XMdF9ohE_ewCGYfA,manila:153,raw,raw,1
toronto_query_1mj8afoxTVFiqI57KUVdBA,toronto:229,raw,raw,5
zurich_query_5Y370c-S9cPVHd7V7fi33Q,zurich:35,raw,raw,23
cph_query_0rM3Wp9Jy99tlxm6I_gUoA,cph:165,raw,raw,1420
london_query_D2Z1bCWTD52eShWAszdzMA,london:128,raw,raw,4
manila_query_78iQoG26W5nyzrdEZFIFQA,manila:131,raw,raw,578
toronto_query_1sWQMeL0Slt5rLO0zMW2tA,toronto:230,raw,raw,119
zurich_query_5geQwXI25LysuahrJKCicA,zurich:35,raw,raw,19
cph_query_0rN5260r9y1DAGDlEqfSKQ,cph:500,raw,raw,1
london_query_DveAsk22SrdC1HHUX4L5uA,london:25,raw,raw,1
manila_query_79YbPmu6h6sXQ5w8YgRkgg,manila:132,raw,raw,1
toronto_query_1stCvNWKWyRt4Mnv-ZrNTw,toronto:272,raw,raw,2
zurich_query_5mvtrf_tqKVmDZv2pze02w,zurich:30,raw,raw,100
cph_query_0s-AIxRsI_lj1TVGOn-qKw,cph:62,raw,raw,1
london_query_E5PqXIscqy_fix6LGzqwEw,london:19,raw,raw,4
manila_query_7OgYnAcfIVVAPyILjWG56A,manila:127,raw,raw,436
toronto_query_1yzyYjgzAeC2QCN4YutlFw,toronto:280,raw,raw,3
zurich_query_5n0qiq4_4uRocaERHDtOhg,zurich:114,raw,raw,2
cph_query_0tv3CBYNaRFy9ldoUG8fnw,cph:374,raw,raw,3
london_query_EV5pCb8ZSF91gFRqVazDeA,london:19,raw,raw,1
manila_query_7Q1PmVkI6SZBrg10VpbfIQ,manila:192,raw,raw,376
toronto_query_23FYh8F2sZUh5XQ55ihKYw,toronto:216,raw,raw,1
zurich_query_5tThJRzXjPoBh0JUs_U32w,zurich:73,raw,raw,1
cph_query_0vOqWaNb1f75nHcMKZZumg,cph:299,raw,raw,2
london_query_Erdbfrptokdqiy5LLWfrbA,london:128,raw,raw,2
manila_query_7XYY6U7xwBujZIolBAYisg,manila:127,raw,raw,1
toronto_query_25QZ9Xlz8_Jbsu9uQbnSOQ,toronto:60,raw,raw,20
zurich_query_5vSMizsFftQ30lYsMxkwsw,zurich:30,raw,raw,115
cph_query_0xvNs8L5swVa-47ayNhp5g,cph:395,raw,raw,59
london_query_EtcswdQqVKYNJgdYQNcqpQ,london:25,raw,raw,1
manila_query_7ZgOKNoJQJKAgG7cR-zuwg,manila:145,raw,raw,5
toronto_query_27fJBjIuf_I3VGqEtuL8rg,toronto:74,raw,raw,58
zurich_query_60YZ-xaY5OY53n5Q76_wpQ,zurich:30,raw,raw,100
cph_query_0yekINIksmmpwdRsmAGqMw,cph:465,raw,raw,4
london_query_F1zJKf0sFgvr4jnhrFPKjw,london:19,raw,raw,12
manila_query_7_wRpA5WVyXd4ceBwIutCQ,manila:132,raw,raw,6
toronto_query_28h0nki1PgNXvbP9IrqhtQ,toronto:229,raw,raw,2
zurich_query_63XARnLuTaccMOttFalhXQ,zurich:0,raw,raw,71
cph_query_10A_hb8tY2I4zs4QEqqfog,cph:55,raw,raw,20
london_query_F4YwEWaUfIMaWSg0nY8juQ,london:131,raw,raw,1
manila_query_7b21WgOyrTb1khdANA2O_Q,manila:122,raw,raw,35
toronto_query_29tScwMY0xc84DSlgWpnmw,toronto:100,raw,raw,186
zurich_query_65WlOL3pY2K6rRpGO7BRVg,zurich:99,raw,raw,904
cph_query_12MvAFNcLvrS11vSjfEjCQ,cph:106,raw,raw,127
london_query_F8v65y3jLMDdO7pgVgKyAg,london:127,raw,raw,25
manila_query_7iWY6e_Dzus-b2ajZOK21g,manila:131,raw,raw,555
toronto_query_2HqE1wgPppfwZ153UzeBNQ,toronto:229,raw,raw,3
zurich_query_6LWCFMeTdecQ0eqrBpU6oQ,zurich:55,raw,raw,58
cph_query_13P-HEitGP0jClsVshMhJQ,cph:325,raw,raw,1
london_query_FA3cuF-EaM-tH3eMSEVQUQ,london:127,raw,raw,1
manila_query_7ime0F-WukyBZgfCfNhzFw,manila:193,raw,raw,2
toronto_query_2SkVt3j3wlEh33oX14XQ_Q,toronto:253,raw,raw,7
zurich_query_6MYGp5ONYbFubCLwHomknQ,zurich:111,raw,raw,1
cph_query_1CQQzugccx8FQHRfuZmYig,cph:2,raw,raw,1
london_query_FBt6yzTauYIjeCh1-BPhQA,london:14,raw,raw,18
manila_query_7me5op-X8eVe1ACZglIBLw,manila:131,raw,raw,294
toronto_query_2TIo7PogNN249agLIQTyzQ,toronto:121,raw,raw,2
zurich_query_6POrEyNSC66Bt0uwQ5XRAQ,zurich:22,raw,raw,17
cph_query_1DKLKtrbM38rs2hdFuXf4Q,cph:2,raw,raw,1
london_query_FN8qVBYEVFJniO4WpAPEfA,london:25,raw,raw,1
manila_query_7mq0q9GbOBFRj9XZdsZKpw,manila:132,raw,raw,3
toronto_query_2e_acsxB13K8Lypm-apDYg,toronto:100,raw,raw,81
zurich_query_6T7A7oboE3yiTBMwaKuIQQ,zurich:29,raw,raw,289
cph_query_1H0nD-tgxS40yn7YQ69Itg,cph:201,raw,raw,627
london_query_FecQ04cNMtt9NqUYWhAKfA,london:14,raw,raw,2
manila_query_7ynkpl5MLL_EcF7ILJzikQ,manila:153,raw,raw,1
toronto_query_2kV8IDcTyLLqFC6GC_aZjw,toronto:296,raw,raw,9
zurich_query_6eYXiFjC3Z2kQ-SMz_GLEA,zurich:99,raw,raw,1111
cph_query_1Hqz9ucWXQqJxCr25cy3xg,cph:374,raw,raw,9
london_query_FvDwntwhUaxTlE8MYcNzsA,london:19,raw,raw,1
manila_query_7zeL-lM_W6UvcWsYLh0Wrg,manila:71,raw,raw,7
toronto_query_2mklHIw7YvWV01CTHd6GHQ,toronto:269,raw,raw,1
zurich_query_6frEIiYLTamWVuuAIzQMSQ,zurich:73,raw,raw,2
cph_query_1IWh-QlCkXjpmGxpcgt3Rw,cph:492,raw,raw,17
london_query_Fw993FRYmSvwz-ufe_4SaA,london:25,raw,raw,1
manila_query_83SPgsutOgXW-a7omtN0zQ,manila:92,raw,raw,1
toronto_query_2nFrOlJP9OQRoqI5wlhAlw,toronto:167,raw,raw,8
zurich_query_7vv4E3pf1WhuOMjcdQr5eQ,zurich:30,raw,raw,96
cph_query_1PMfPlKu6TeOnQwuKTTT5w,cph:62,raw,raw,3
london_query_GKIkFsb6YxoSzro4v4oQzA,london:131,raw,raw,1
manila_query_88gGoW95UxNPuJ61UPRuMw,manila:132,raw,raw,2
toronto_query_2qTdHulwiXl5l5ogM13n9w,toronto:154,raw,raw,3
zurich_query_7xviaAkZhvMRJtWNkYHDiA,zurich:55,raw,raw,1
cph_query_1PeDyN2tapEcenOFTIG-0g,cph:106,raw,raw,467
london_query_GT6cdjTxrBkINncGN1kO6Q,london:103,raw,raw,158
manila_query_8C_hRmyDxAE3YTO1coCXDg,manila:92,raw,raw,1
toronto_query_2sl6eV3XuRYGmLKcrdCyPw,toronto:264,raw,raw,27
zurich_query_8AQEhi9Y8ft4ZvbXt5IIJw,zurich:30,raw,raw,94
cph_query_1SmJJg0n7gi58uuE6cWm5w,cph:425,raw,raw,61
london_query_H3JohvxEmrPJWlnH8qefxQ,london:103,raw,raw,5
manila_query_8Hht2m1rrCM-HFRAFK955A,manila:92,raw,raw,2
toronto_query_35mUmA97p3YaUvXhKDW3pA,toronto:181,raw,raw,14
zurich_query_8UrF0YlVKMDlhH4aiH8lrw,zurich:98,raw,raw,150
cph_query_1X2GE-Wmxk6joM7fbzxRAw,cph:228,raw,raw,21
london_query_HDkfCd_gYtXeDg3UFov1CA,london:128,raw,raw,3
manila_query_8Jwj3VQ-jbvMYZuMCUmSCA,manila:132,raw,raw,1
toronto_query_36lpGzWGkS25ItYaj7oYMg,toronto:121,raw,raw,2
zurich_query_8VwFgahokEl-0uG-0Yoshg,zurich:0,raw,raw,73
cph_query_1e9KA7SVBbRu93-pF3Lu4Q,cph:228,raw,raw,1
london_query_HTgISkDx6jGvD7z34R8Gjg,london:131,raw,raw,1
manila_query_8SXo4QrROcV59AmF09VkDw,manila:97,raw,raw,510
toronto_query_37rDnf62OcQ32ysHcL-f4w,toronto:259,raw,raw,22
zurich_query_8jjureT7fHlvTlZ7ls6ffA,zurich:47,raw,raw,162
cph_query_1gvScffFfw7ZqHH8YkX3zA,cph:206,raw,raw,2
london_query_HXTjbK6CWUMcmXyYlGyumw,london:131,raw,raw,1
manila_query_8VP79e-J5rB44GBYAaxrwg,manila:131,raw,raw,479
toronto_query_39fZcqfYQ_wedFtEB8abrw,toronto:412,raw,raw,1
zurich_query_95fT3vcQMQhq3-_2pHnIDA,zurich:65,raw,raw,29
cph_query_1hCOyV0GLUr7g6rpPBYD1Q,cph:483,raw,raw,10
london_query_Hgt_dITU83uYbXz1qDwVbg,london:35,raw,raw,59
manila_query_8W-jyPVFhP-yrlMIS5syJg,manila:153,raw,raw,3
toronto_query_3DgdpxMM8Ol7ZmXBM2Rleg,toronto:216,raw,raw,3
zurich_query_95lbOO0mIN930O87J0wWcQ,zurich:30,raw,raw,34
cph_query_1lu-45UjnY_Qa9571rrihA,cph:408,raw,raw,58
london_query_Hhj6vYbzp-yVMl4aSpw2Ew,london:128,raw,raw,1
manila_query_8XMqZyT91ITAJFzm9YkCOw,manila:132,raw,raw,11
toronto_query_3HPbf21afFNqgsuR1AnwNw,toronto:172,raw,raw,27
zurich_query_9LYiTYBWXjNXeyfeliSyYA,zurich:30,raw,raw,51
cph_query_1m1TlC8twJhBxmrCnn06rA,cph:373,raw,raw,30
london_query_HlREyJrW_VuF057fvzg0Nw,london:128,raw,raw,1
manila_query_8Z38kUZmNSVg6eERNdSXow,manila:132,raw,raw,18
toronto_query_3Pla0fAmbwB_dyWLe1mJ4w,toronto:262,raw,raw,1
