query_id,place_id,variant,seed,correct_rank
london_query_37HDcR6_eeIT-XYkUZd50Q,london:103,raw,raw,1
manila_query_0dpZ2L4GasFQDfEcmuYGDA,manila:162,raw,raw,227
toronto_query_-MnI6OlC-vX0Wm56nVPN1A,toronto:200,raw,raw,1
zurich_query_0I7IdNKcKWGXL-wmkUdx2A,zurich:65,raw,raw,2
cph_query_-Q4-mvnV6y-0yK62OXn-1w,cph:297,raw,raw,168
london_query_3NzV73KPXxB_hEUtR5sfXg,london:35,raw,raw,9
manila_query_0eqyQynxjjPcOfw81OijwQ,manila:192,raw,raw,264
toronto_query_-Pkw8dqFfD76K-CZ7pnCVQ,toronto:258,raw,raw,1
zurich_query_0PrObi7NiUNPMe7_RDu2Ng,zurich:46,raw,raw,6
cph_query_-V4aUy1yd0AbFfY-xX0BAg,cph:500,raw,raw,1
london_query_44BgmUEKfxzeDtStu2a3xQ,london:19,raw,raw,2
manila_query_0oAiRznp_KrAyN9jPCrC9g,manila:93,raw,raw,27
toronto_query_-UXYzC-9gpKGMoxwuW9nsg,toronto:216,raw,raw,1
zurich_query_0g61-9tYhD3Y5qh7eiB92g,zurich:22,raw,raw,1
cph_query_-XYLPst0OjYGoPVJKGP1aA,cph:33,raw,raw,1
london_query_4MerFqSHOR14TlQ5Y57S5w,london:14,raw,raw,2
manila_query_10s2Moi6EV6yIQzm7jKX7A,manila:132,raw,raw,1
toronto_query_-WjDc7MF3gJT_e45uGc1aQ,toronto:167,raw,raw,1
zurich_query_0gHh8OHgmM804LVr0Ocrag,zurich:35,raw,raw,26
cph_query_-frTQqAHIP40ewjdIxDJBw,cph:167,raw,raw,1
london_query_4YExQX7ry-_Tep3W_XWV6Q,london:35,raw,raw,13
manila_query_13QdtRht4ibPetyM8XqYJw,manila:162,raw,raw,501
toronto_query_-XdI3_ejRq15FbbZVmd1CQ,toronto:263,raw,raw,1
zurich_query_0lHgqSrbw8SSQej38K9wpQ,zurich:48,raw,raw,1
cph_query_-i70s-8HOLTOxPlJ5gKrGQ,cph:353,raw,raw,1
london_query_50FCDAuB6UVDfMNcW3X2Gw,london:131,raw,raw,1
manila_query_13gKFfLk0eCQAwNRGAOObg,manila:56,raw,raw,3
toronto_query_-ads5LSBBGszV08Y3gPMnw,toronto:231,raw,raw,1
zurich_query_1-TXtjFv1nAkC2AZXfhuDg,zurich:23,raw,raw,1
cph_query_-imQTwA1XraXuSl_jtrlrA,cph:483,raw,raw,5
london_query_54gsc51DE_L9fWXsWZGolA,london:19,raw,raw,3
manila_query_1ERhKsZ9wPs71ND3TGoChg,manila:56,raw,raw,1
toronto_query_-lz2NQxNprYC3_4Qvqi5cA,toronto:55,raw,raw,2
zurich_query_1CD06hkUp0XDd7N6Y1RghA,zurich:30,raw,raw,102
cph_query_-mLsMgdih89CRTQ9RDAj1Q,cph:87,raw,raw,2
london_query_5hZQj7l0dB9_CpEkq5SPWg,london:13,raw,raw,5
manila_query_1OiQ0anq3qZvEvvpUeB6cw,manila:80,raw,raw,169
toronto_query_-mMRHhHdEV1MbWi9yGAseA,toronto:76,raw,raw,33
zurich_query_1Gbv-ITAWABuKvB-vybtbA,zurich:73,raw,raw,1
cph_query_-oBh-fYjAYo24x6M8D0lWw,cph:162,raw,raw,2
london_query_66t_osG2MX0gRm23ywSa3Q,london:127,raw,raw,2
manila_query_1hUnYvM39mAkxrYho9E35g,manila:93,raw,raw,208
toronto_query_-mR9AEIgaHB3vks8XO-Zjg,toronto:54,raw,raw,1
zurich_query_1P8PVI8p0te-kxNgF6zucg,zurich:98,raw,raw,5
cph_query_-oTXImGH023IuCDVn46WYA,cph:373,raw,raw,1
london_query_6If49S0CVwiAYm--4t2Zrg,london:128,raw,raw,16
manila_query_1pq6_qNiey2gSmDEYc7DSg,manila:192,raw,raw,495
toronto_query_-nuzTSNebPnhxxl0sPIRvA,toronto:144,raw,raw,6
zurich_query_1XTUGbMOOuFptKzrKIz5_A,zurich:65,raw,raw,1
cph_query_-tISfMWaE5FGPTeeXqplrQ,cph:480,raw,raw,2
london_query_6XCo8gIZmpANnjRj22jzjw,london:25,raw,raw,1
manila_query_1q9Oe-sDn8uDKA1nEF6YAg,manila:132,raw,raw,35
toronto_query_-pTkwcrARihStrVGIDO4Ig,toronto:44,raw,raw,1
zurich_query_1_p29h0NxnHX-e_GtZaRfw,zurich:48,raw,raw,35
cph_query_00OXg_wJ_XrDnMFx-lm1ZQ,cph:340,raw,raw,73
london_query_6ZSqefbehcVgKTm1lL7WEA,london:128,raw,raw,13
manila_query_22hFjm0PdkB5l2sdvhjcyQ,manila:71,raw,raw,1
toronto_query_-vu79_9tsdTeLBpu6F3dAw,toronto:36,raw,raw,1
zurich_query_1e0t46J1yAA5mi40DQanSw,zurich:65,raw,raw,4
cph_query_00pvqUDofpD6_7l3Hu3yUw,cph:160,raw,raw,33
london_query_6zz0lh6MRgDjitZEptF_yw,london:25,raw,raw,1
manila_query_2CUcxtuEIwrxTO5FE5wuDg,manila:193,raw,raw,84
toronto_query_-wxvvP_n3CxUDWcjT8RtDA,toronto:298,raw,raw,1
zurich_query_1gwfkFw04RWiCAVQGW4P0w,zurich:83,raw,raw,306
cph_query_01ewLXfu0_WYoeJOii7Y7w,cph:483,raw,raw,3
london_query_72cHyebAezwux4sLgsHLjA,london:128,raw,raw,12
manila_query_2K5cPtZ8h6c35gN8GvrJTw,manila:193,raw,raw,3
toronto_query_03B-eCWTw19HfVCEFIsfKg,toronto:157,raw,raw,3
zurich_query_1t7sis2OsVUtMV9DNwrTqg,zurich:0,raw,raw,25
cph_query_05vfiCASuj5BWHOAcKoobw,cph:31,raw,raw,339
london_query_7cE3MmgDGqc73eJx8kp25A,london:131,raw,raw,1
manila_query_2XAX1PBZFYgCGD7Zw3Ho-A,manila:127,raw,raw,1
toronto_query_07nFfRQUlEllx0wAxtNenQ,toronto:167,raw,raw,1
zurich_query_250Ue0K1becaoUmSelpLBw,zurich:111,raw,raw,59
cph_query_07-C0vYjXzi70Kzxsb5p6Q,cph:232,raw,raw,1
london_query_7hiO3i7vA5sLmmaoOGOD7g,london:128,raw,raw,1
manila_query_2XDVY87t6SgLM6ZyibTBuA,manila:193,raw,raw,1
toronto_query_0FUYggFkBbqobWeigVk2bw,toronto:231,raw,raw,1
zurich_query_2GRIzN98hYlW6aVBIN-2yg,zurich:20,raw,raw,1
cph_query_09ZHqbVpGM4oojsEEuQF0A,cph:62,raw,raw,2
london_query_7jdmaCoeBiRtHmOvnD1eHQ,london:35,raw,raw,24
manila_query_2XT5F9TUslMiFjIHpIw-Nw,manila:80,raw,raw,118
toronto_query_0KAuZC0Yyj6lDXj1ZrKQtg,toronto:177,raw,raw,1
zurich_query_2JDcYTHaE9jNeRAZ_kqcJw,zurich:10,raw,raw,38
cph_query_0AwyGQrdCBCF5jL3Z-XN5g,cph:96,raw,raw,1
london_query_7yuqU-Cjf_ITlbM5kvEU_g,london:35,raw,raw,13
manila_query_2u-vvwKlm3LH06deFzWwKw,manila:37,raw,raw,104
toronto_query_0QIYMxMH31Fkt20jz7N7Mg,toronto:272,raw,raw,1
zurich_query_2Ri3E2zAifPDIlNg4mPZ6g,zurich:55,raw,raw,23
cph_query_0Bg71YQfRQJhiUPZc3eGDQ,cph:66,raw,raw,1
london_query_90iuBlJkVoqBZ95UESMeEA,london:14,raw,raw,1
manila_query_3GEozK-tTFmDUl2tbICceQ,manila:65,raw,raw,1
toronto_query_0X8i_bfC8ep7djTiTiMXzQ,toronto:53,raw,raw,2
zurich_query_2iXgOqFJhlC9sIlkiuHX_Q,zurich:9,raw,raw,1
cph_query_0CxN8XQv8rMN7xWJ3jYQ2Q,cph:144,raw,raw,746
london_query_91GUXxKSFC7iJ3U091JeoQ,london:103,raw,raw,12
manila_query_3PGDQrchaDQEVgrtEaeHLA,manila:183,raw,raw,1
toronto_query_0cucd76HIwbREjRK1xSzbA,toronto:222,raw,raw,1
zurich_query_2s9OxwUSeb0aihfJaqu_DQ,zurich:0,raw,raw,3
cph_query_0D3R4Is2HXn3UZl6qOnPfg,cph:338,raw,raw,28
london_query_9D_EP5YY7yaHM1Vo01CkUw,london:35,raw,raw,1
manila_query_3WG9GQZ6BM7XZL1eWJzqyA,manila:132,raw,raw,1
toronto_query_0dYamIMi_1MF82yzVuXioQ,toronto:211,raw,raw,1
zurich_query_39S6XXw_om7IYdMDzB_5-w,zurich:98,raw,raw,3
cph_query_0FzlD54EM8Xj1S714QR0og,cph:152,raw,raw,1
london_query_A15MlErzYyzKRcgFe0oPwA,london:127,raw,raw,7
manila_query_3X_JO8j9rtuPK5nnnMeLaw,manila:93,raw,raw,367
toronto_query_0iY3HZFTjQ1VZEwYSXNJ3g,toronto:182,raw,raw,1
zurich_query_3Mku5mBkhVkgbuE2Cu0iXw,zurich:9,raw,raw,1
cph_query_0ML-hbkp6lBJU-DKvsZOZQ,cph:456,raw,raw,3
london_query_ACseZY3rYSx76tmkpZ8EHA,london:127,raw,raw,9
manila_query_3osUoFaYY2fIJhCmqdRvXw,manila:92,raw,raw,1
toronto_query_0qoToEMkQn0aCLXgd1LXYg,toronto:75,raw,raw,1
zurich_query_3SYdw7Mwd9Y1cbU8aVeivQ,zurich:73,raw,raw,1
cph_query_0UMOu8XQzchjJKaYJWoI3A,cph:133,raw,raw,1
london_query_AJmBETESu4IoHmUGPSJHkw,london:14,raw,raw,6
manila_query_42bjbZAH5okZpFMxwGOqHQ,manila:131,raw,raw,16
toronto_query_0y4E7K9pLDy4QiR1lWSlTw,toronto:157,raw,raw,1
zurich_query_3hwN0IgqflMQUbZlN73-UA,zurich:30,raw,raw,5
cph_query_0VyRmBzra7QrRh-7OrmPBw,cph:162,raw,raw,4
london_query_AYtvDp4qcbO-oAluU92DGg,london:0,raw,raw,534
manila_query_4JbQf5TjbwegBpruRiRmaQ,manila:153,raw,raw,22
toronto_query_0z0sDl_xBBXD102fngbynQ,toronto:240,raw,raw,1
zurich_query_3iH9JpSKC5j5MDodSjQPGA,zurich:55,raw,raw,1
cph_query_0XFAEaFb6nxJE3QfcpCa_g,cph:405,raw,raw,15
london_query_AnmvEqJKrQwOlKC4cmnOkg,london:13,raw,raw,1
manila_query_4ZDur8DB75EtG8rTM_YSCA,manila:65,raw,raw,2
toronto_query_1-p7SIcMA5mw844YAIHtlA,toronto:98,raw,raw,1
zurich_query_3y74hIVJ6AHLxPdKDvJs2A,zurich:68,raw,raw,2
cph_query_0YnQGX6dMqdZhX5qb9DnwQ,cph:160,raw,raw,1
london_query_AuZiBZ9S-xd-IV4sA4Dqew,london:13,raw,raw,1
manila_query_4dixVmjHesNIzlHApZA2yQ,manila:5,raw,raw,21
toronto_query_15S9zfgvE2V5vNEUx71_tg,toronto:36,raw,raw,4
zurich_query_4-6-3TLjR3eeAqjc6AHFpw,zurich:29,raw,raw,91
cph_query_0b0gV4TCwzBeo6ZMqm_B_g,cph:465,raw,raw,1
london_query_B646alNweCLKNQ_a0PzLmg,london:0,raw,raw,1228
manila_query_4tAIslL3UiU3pw3TwwOiYQ,manila:138,raw,raw,166
toronto_query_16C4dkQaMkwdrTi34Z2D0Q,toronto:272,raw,raw,1
zurich_query_43CKBFsx55sDPDuPLK3-HQ,zurich:68,raw,raw,2
cph_query_0fdxKeAi3yKpgeIjH2v7Ag,cph:483,raw,raw,1
london_query_B9NKN6ukIrakNUe7KEH_mw,london:13,raw,raw,1
manila_query_4uNK8MKKIiKfmMduUfYtJg,manila:133,raw,raw,104
toronto_query_1E6VtVxoHj-70wUDdoRZzA,toronto:259,raw,raw,1
zurich_query_4fOfnmdc6UtWMRCf4GVscw,zurich:68,raw,raw,2
cph_query_0gHRN7ObfUPZgmji4FF6rA,cph:147,raw,raw,1
london_query_BE6qeRoA809IBnhfaKWc4A,london:58,raw,raw,127
manila_query_52QiW6Y7UAYiXAGP8puWwQ,manila:65,raw,raw,6
toronto_query_1I3iM5jUjqURfiCoTohEcQ,toronto:249,raw,raw,8
zurich_query_4l2_re3cM4miMCPc0XyJIw,zurich:35,raw,raw,1
cph_query_0hFg7VQgWxHifGyBL3mAyg,cph:53,raw,raw,117
london_query_BIxNhLvK8E4Hm2RpMJkrpQ,london:25,raw,raw,1
manila_query_57kh0dkpue6ZZddWovdygA,manila:122,raw,raw,7
toronto_query_1McZIqI39Ts6BSmHfod-mA,toronto:121,raw,raw,7
zurich_query_4ra99OzpqPRrDIb-TQ1avw,zurich:35,raw,raw,4
cph_query_0i-OYH7sdho7Mm13mTWzfQ,cph:54,raw,raw,10
london_query_BSUoWghLI5zRobtFJQNvCg,london:103,raw,raw,1
manila_query_5QjHqywf2HIuhx2Mhx4qFw,manila:132,raw,raw,1
toronto_query_1NChQkyte101sGRGi6OIng,toronto:243,raw,raw,1
zurich_query_4tu7uUmYo5HEicU7dUgo1w,zurich:1,raw,raw,23
cph_query_0kmRYnKeY0g8s12n2whv6g,cph:257,raw,raw,8
london_query_BYKLnlH9oKvY4Ti3scMO5g,london:127,raw,raw,8
manila_query_5TzHs95kLMYP-_nMt_1o6w,manila:153,raw,raw,15
toronto_query_1OpWgDbwEAVxmUHZI1bwWg,toronto:282,raw,raw,39
zurich_query_4xPBXc6_eGQ14isGRElTeg,zurich:21,raw,raw,6
cph_query_0mnceJ_PUYiltVa4h2i3_A,cph:362,raw,raw,1
london_query_BmTFx-44Pf8T7iQFCX4YSA,london:103,raw,raw,1
manila_query_6-kCO9vTNGTGZ0oKhMz8mg,manila:131,raw,raw,4
toronto_query_1QJuqHAU5hPtpY4ALgsDhA,toronto:239,raw,raw,1
zurich_query_56wWvVPOrT8P1zfJqM0zwA,zurich:65,raw,raw,1
cph_query_0oQ3HmeIekvIOgeuewaeCQ,cph:257,raw,raw,185
london_query_C2JqUB5troPOssmrgfCZKA,london:13,raw,raw,2
manila_query_61ilJOPkUhviC9xn5VRTzQ,manila:193,raw,raw,9
toronto_query_1ZKQC_T5JDdyHP1fDFMTiw,toronto:53,raw,raw,1
zurich_query_58iOwROrUfNUTyla1i-T-w,zurich:47,raw,raw,1
cph_query_0oyB5jO-yiSasc531MLL2g,cph:340,raw,raw,5
london_query_C4EL1Zwq4GiF5FNXKg1bUw,london:25,raw,raw,1
manila_query_64B_7R11tM45PWLtpiBl9w,manila:138,raw,raw,60
toronto_query_1khF3XnLLmJBXX5pa7eWCw,toronto:269,raw,raw,1
zurich_query_5MOM9MXKR-Xl6Vpz1SFpZA,zurich:65,raw,raw,1
cph_query_0pptZmzx8X7lYr_tCq4KnA,cph:287,raw,raw,1
london_query_CGsrEBl4JHQS0I7JO9tL0Q,london:14,raw,raw,1
manila_query_6jpxI8d0rQv_OqBkxSQb6Q,manila:103,raw,raw,24
toronto_query_1lDN_BLtaw1oDajhQ_xr4w,toronto:254,raw,raw,1
zurich_query_5U7whrhxfR49aMRkeUJ2TA,zurich:35,raw,raw,1
cph_query_0qy9E0Qw41SIUXRFPiAhnw,cph:405,raw,raw,1
london_query_Cbo-HiWd8qaYILQSi9eUYQ,london:128,raw,raw,1
manila_query_6wvfd_XMdF9ohE_ewCGYfA,manila:153,raw,raw,1
toronto_query_1mj8afoxTVFiqI57KUVdBA,toronto:229,raw,raw,1
zurich_query_5Y370c-S9cPVHd7V7fi33Q,zurich:35,raw,raw,1
cph_query_0rM3Wp9Jy99tlxm6I_gUoA,cph:165,raw,raw,49
london_query_D2Z1bCWTD52eShWAszdzMA,london:128,raw,raw,1
manila_query_78iQoG26W5nyzrdEZFIFQA,manila:131,raw,raw,67
toronto_query_1sWQMeL0Slt5rLO0zMW2tA,toronto:230,raw,raw,6
zurich_query_5geQwXI25LysuahrJKCicA,zurich:35,raw,raw,9
cph_query_0rN5260r9y1DAGDlEqfSKQ,cph:500,raw,raw,1
london_query_DveAsk22SrdC1HHUX4L5uA,london:25,raw,raw,1
manila_query_79YbPmu6h6sXQ5w8YgRkgg,manila:132,raw,raw,1
toronto_query_1stCvNWKWyRt4Mnv-ZrNTw,toronto:272,raw,raw,1
zurich_query_5mvtrf_tqKVmDZv2pze02w,zurich:30,raw,raw,8
cph_query_0s-AIxRsI_lj1TVGOn-qKw,cph:62,raw,raw,1
london_query_E5PqXIscqy_fix6LGzqwEw,london:19,raw,raw,1
manila_query_7OgYnAcfIVVAPyILjWG56A,manila:127,raw,raw,1
toronto_query_1yzyYjgzAeC2QCN4YutlFw,toronto:280,raw,raw,1
zurich_query_5n0qiq4_4uRocaERHDtOhg,zurich:114,raw,raw,541
cph_query_0tv3CBYNaRFy9ldoUG8fnw,cph:374,raw,raw,2
london_query_EV5pCb8ZSF91gFRqVazDeA,london:19,raw,raw,1
manila_query_7Q1PmVkI6SZBrg10VpbfIQ,manila:192,raw,raw,217
toronto_query_23FYh8F2sZUh5XQ55ihKYw,toronto:216,raw,raw,1
zurich_query_5tThJRzXjPoBh0JUs_U32w,zurich:73,raw,raw,1
cph_query_0vOqWaNb1f75nHcMKZZumg,cph:299,raw,raw,1
london_query_Erdbfrptokdqiy5LLWfrbA,london:128,raw,raw,2
manila_query_7XYY6U7xwBujZIolBAYisg,manila:127,raw,raw,1
toronto_query_25QZ9Xlz8_Jbsu9uQbnSOQ,toronto:60,raw,raw,1
zurich_query_5vSMizsFftQ30lYsMxkwsw,zurich:30,raw,raw,13
cph_query_0xvNs8L5swVa-47ayNhp5g,cph:395,raw,raw,21
london_query_EtcswdQqVKYNJgdYQNcqpQ,london:25,raw,raw,2
manila_query_7ZgOKNoJQJKAgG7cR-zuwg,manila:145,raw,raw,1
toronto_query_27fJBjIuf_I3VGqEtuL8rg,toronto:74,raw,raw,2
zurich_query_60YZ-xaY5OY53n5Q76_wpQ,zurich:30,raw,raw,48
cph_query_0yekINIksmmpwdRsmAGqMw,cph:465,raw,raw,1
london_query_F1zJKf0sFgvr4jnhrFPKjw,london:19,raw,raw,2
manila_query_7_wRpA5WVyXd4ceBwIutCQ,manila:132,raw,raw,3
toronto_query_28h0nki1PgNXvbP9IrqhtQ,toronto:229,raw,raw,1
zurich_query_63XARnLuTaccMOttFalhXQ,zurich:0,raw,raw,15
cph_query_10A_hb8tY2I4zs4QEqqfog,cph:55,raw,raw,1
london_query_F4YwEWaUfIMaWSg0nY8juQ,london:131,raw,raw,1
manila_query_7b21WgOyrTb1khdANA2O_Q,manila:122,raw,raw,14
toronto_query_29tScwMY0xc84DSlgWpnmw,toronto:100,raw,raw,1
zurich_query_65WlOL3pY2K6rRpGO7BRVg,zurich:99,raw,raw,150
cph_query_12MvAFNcLvrS11vSjfEjCQ,cph:106,raw,raw,1
london_query_F8v65y3jLMDdO7pgVgKyAg,london:127,raw,raw,1
manila_query_7iWY6e_Dzus-b2ajZOK21g,manila:131,raw,raw,45
toronto_query_2HqE1wgPppfwZ153UzeBNQ,toronto:229,raw,raw,1
zurich_query_6LWCFMeTdecQ0eqrBpU6oQ,zurich:55,raw,raw,1
cph_query_13P-HEitGP0jClsVshMhJQ,cph:325,raw,raw,1
london_query_FA3cuF-EaM-tH3eMSEVQUQ,london:127,raw,raw,8
manila_query_7ime0F-WukyBZgfCfNhzFw,manila:193,raw,raw,1
toronto_query_2SkVt3j3wlEh33oX14XQ_Q,toronto:253,raw,raw,2
zurich_query_6MYGp5ONYbFubCLwHomknQ,zurich:111,raw,raw,43
cph_query_1CQQzugccx8FQHRfuZmYig,cph:2,raw,raw,1
london_query_FBt6yzTauYIjeCh1-BPhQA,london:14,raw,raw,1
manila_query_7me5op-X8eVe1ACZglIBLw,manila:131,raw,raw,6
toronto_query_2TIo7PogNN249agLIQTyzQ,toronto:121,raw,raw,1
zurich_query_6POrEyNSC66Bt0uwQ5XRAQ,zurich:22,raw,raw,1
cph_query_1DKLKtrbM38rs2hdFuXf4Q,cph:2,raw,raw,3
london_query_FN8qVBYEVFJniO4WpAPEfA,london:25,raw,raw,1
manila_query_7mq0q9GbOBFRj9XZdsZKpw,manila:132,raw,raw,1
toronto_query_2e_acsxB13K8Lypm-apDYg,toronto:100,raw,raw,1
zurich_query_6T7A7oboE3yiTBMwaKuIQQ,zurich:29,raw,raw,498
cph_query_1H0nD-tgxS40yn7YQ69Itg,cph:201,raw,raw,1
london_query_FecQ04cNMtt9NqUYWhAKfA,london:14,raw,raw,1
manila_query_7ynkpl5MLL_EcF7ILJzikQ,manila:153,raw,raw,9
toronto_query_2kV8IDcTyLLqFC6GC_aZjw,toronto:296,raw,raw,5
zurich_query_6eYXiFjC3Z2kQ-SMz_GLEA,zurich:99,raw,raw,10
cph_query_1Hqz9ucWXQqJxCr25cy3xg,cph:374,raw,raw,2
london_query_FvDwntwhUaxTlE8MYcNzsA,london:19,raw,raw,2
manila_query_7zeL-lM_W6UvcWsYLh0Wrg,manila:71,raw,raw,1
toronto_query_2mklHIw7YvWV01CTHd6GHQ,toronto:269,raw,raw,1
zurich_query_6frEIiYLTamWVuuAIzQMSQ,zurich:73,raw,raw,1
cph_query_1IWh-QlCkXjpmGxpcgt3Rw,cph:492,raw,raw,1
london_query_Fw993FRYmSvwz-ufe_4SaA,london:25,raw,raw,1
manila_query_83SPgsutOgXW-a7omtN0zQ,manila:92,raw,raw,2
toronto_query_2nFrOlJP9OQRoqI5wlhAlw,toronto:167,raw,raw,1
zurich_query_7vv4E3pf1WhuOMjcdQr5eQ,zurich:30,raw,raw,80
cph_query_1PMfPlKu6TeOnQwuKTTT5w,cph:62,raw,raw,2
london_query_GKIkFsb6YxoSzro4v4oQzA,london:131,raw,raw,1
manila_query_88gGoW95UxNPuJ61UPRuMw,manila:132,raw,raw,8
toronto_query_2qTdHulwiXl5l5ogM13n9w,toronto:154,raw,raw,1
zurich_query_7xviaAkZhvMRJtWNkYHDiA,zurich:55,raw,raw,4
cph_query_1PeDyN2tapEcenOFTIG-0g,cph:106,raw,raw,1
london_query_GT6cdjTxrBkINncGN1kO6Q,london:103,raw,raw,17
manila_query_8C_hRmyDxAE3YTO1coCXDg,manila:92,raw,raw,1
toronto_query_2sl6eV3XuRYGmLKcrdCyPw,toronto:264,raw,raw,1
zurich_query_8AQEhi9Y8ft4ZvbXt5IIJw,zurich:30,raw,raw,18
cph_query_1SmJJg0n7gi58uuE6cWm5w,cph:425,raw,raw,10
london_query_H3JohvxEmrPJWlnH8qefxQ,london:103,raw,raw,1
manila_query_8Hht2m1rrCM-HFRAFK955A,manila:92,raw,raw,2
toronto_query_35mUmA97p3YaUvXhKDW3pA,toronto:181,raw,raw,1
zurich_query_8UrF0YlVKMDlhH4aiH8lrw,zurich:98,raw,raw,368
cph_query_1X2GE-Wmxk6joM7fbzxRAw,cph:228,raw,raw,3
london_query_HDkfCd_gYtXeDg3UFov1CA,london:128,raw,raw,1
manila_query_8Jwj3VQ-jbvMYZuMCUmSCA,manila:132,raw,raw,1
toronto_query_36lpGzWGkS25ItYaj7oYMg,toronto:121,raw,raw,1
zurich_query_8VwFgahokEl-0uG-0Yoshg,zurich:0,raw,raw,2
cph_query_1e9KA7SVBbRu93-pF3Lu4Q,cph:228,raw,raw,1
london_query_HTgISkDx6jGvD7z34R8Gjg,london:131,raw,raw,1
manila_query_8SXo4QrROcV59AmF09VkDw,manila:97,raw,raw,3
toronto_query_37rDnf62OcQ32ysHcL-f4w,toronto:259,raw,raw,1
zurich_query_8jjureT7fHlvTlZ7ls6ffA,zurich:47,raw,raw,7
cph_query_1gvScffFfw7ZqHH8YkX3zA,cph:206,raw,raw,1
london_query_HXTjbK6CWUMcmXyYlGyumw,london:131,raw,raw,2
manila_query_8VP79e-J5rB44GBYAaxrwg,manila:131,raw,raw,17
toronto_query_39fZcqfYQ_wedFtEB8abrw,toronto:412,raw,raw,1
zurich_query_95fT3vcQMQhq3-_2pHnIDA,zurich:65,raw,raw,1
cph_query_1hCOyV0GLUr7g6rpPBYD1Q,cph:483,raw,raw,1
london_query_Hgt_dITU83uYbXz1qDwVbg,london:35,raw,raw,304
manila_query_8W-jyPVFhP-yrlMIS5syJg,manila:153,raw,raw,8
toronto_query_3DgdpxMM8Ol7ZmXBM2Rleg,toronto:216,raw,raw,1
zurich_query_95lbOO0mIN930O87J0wWcQ,zurich:30,raw,raw,14
cph_query_1lu-45UjnY_Qa9571rrihA,cph:408,raw,raw,2
london_query_Hhj6vYbzp-yVMl4aSpw2Ew,london:128,raw,raw,23
manila_query_8XMqZyT91ITAJFzm9YkCOw,manila:132,raw,raw,1
toronto_query_3HPbf21afFNqgsuR1AnwNw,toronto:172,raw,raw,1
zurich_query_9LYiTYBWXjNXeyfeliSyYA,zurich:30,raw,raw,19
cph_query_1m1TlC8twJhBxmrCnn06rA,cph:373,raw,raw,3
london_query_HlREyJrW_VuF057fvzg0Nw,london:128,raw,raw,1
manila_query_8Z38kUZmNSVg6eERNdSXow,manila:132,raw,raw,2
toronto_query_3Pla0fAmbwB_dyWLe1mJ4w,toronto:262,raw,raw,1
