query_id,condition,seed,sanitizer,correct_rank,top1_place,correct_place,effective_mse,psnr
london_query_-0u7VsCOCAmwH4RFsN5BoA,white_box,1234,jpeg50,43,nairobi:3,london:51,15.680000,36.1773
london_query_-0u7VsCOCAmwH4RFsN5BoA,transfer_1,1234,jpeg50,22,nairobi:3,london:51,15.680000,36.1773
london_query_-0u7VsCOCAmwH4RFsN5BoA,transfer_2,1234,jpeg50,12,nairobi:3,london:51,15.679997,36.1773
london_query_-0u7VsCOCAmwH4RFsN5BoA,transfer_3,1234,jpeg50,14,nairobi:3,london:51,15.679997,36.1773
london_query_-0u7VsCOCAmwH4RFsN5BoA,transfer_4,1234,jpeg50,45,nairobi:3,london:51,15.680000,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,isotropic,1234,jpeg50,1,manila:102,manila:102,15.679998,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,white_box,1234,jpeg50,1,manila:102,manila:102,15.680000,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,transfer_1,1234,jpeg50,1,manila:102,manila:102,15.680005,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,transfer_2,1234,jpeg50,1,manila:102,manila:102,15.680008,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,transfer_3,1234,jpeg50,1,manila:102,manila:102,15.680005,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,transfer_4,1234,jpeg50,1,manila:102,manila:102,15.680000,36.1773
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,isotropic,1234,jpeg50,1387,zurich:30,nairobi:2,15.680000,36.1773
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,white_box,1234,jpeg50,2000,nairobi:19,nairobi:2,15.680000,36.1773
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,transfer_1,1234,jpeg50,1195,nairobi:19,nairobi:2,15.680008,36.1773
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,transfer_2,1234,jpeg50,1711,nairobi:19,nairobi:2,15.679997,36.1773
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,transfer_3,1234,jpeg50,1456,nairobi:19,nairobi:2,15.680002,36.1773
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,transfer_4,1234,jpeg50,1249,nairobi:19,nairobi:2,15.680005,36.1773
toronto_query_-1caqsIDW4YpUBZB98J9uV,isotropic,1234,jpeg50,10,manila:143,toronto:33,15.679997,36.1773
toronto_query_-1caqsIDW4YpUBZB98J9uV,white_box,1234,jpeg50,226,manila:143,toronto:33,15.680000,36.1773
toronto_query_-1caqsIDW4YpUBZB98J9uV,transfer_1,1234,jpeg50,4,manila:143,toronto:33,15.680001,36.1773
toronto_query_-1caqsIDW4YpUBZB98J9uV,transfer_2,1234,jpeg50,8,manila:72,toronto:33,15.680002,36.1773
toronto_query_-1caqsIDW4YpUBZB98J9uV,transfer_3,1234,jpeg50,4,manila:72,toronto:33,15.680005,36.1773
toronto_query_-1caqsIDW4YpUBZB98J9uV,transfer_4,1234,jpeg50,5,manila:72,toronto:33,15.679997,36.1773
zurich_query_--RjvuIbkJiPNJknyeZN_Q,isotropic,1234,jpeg50,1,zurich:64,zurich:64,15.680000,36.1773
zurich_query_--RjvuIbkJiPNJknyeZN_Q,white_box,1234,jpeg50,1,zurich:64,zurich:64,15.680000,36.1773
zurich_query_--RjvuIbkJiPNJknyeZN_Q,transfer_1,1234,jpeg50,1,zurich:64,zurich:64,15.679997,36.1773
zurich_query_--RjvuIbkJiPNJknyeZN_Q,transfer_2,1234,jpeg50,1,zurich:64,zurich:64,15.679998,36.1773
zurich_query_--RjvuIbkJiPNJknyeZN_Q,transfer_3,1234,jpeg50,1,zurich:64,zurich:64,15.679998,36.1773
zurich_query_--RjvuIbkJiPNJknyeZN_Q,transfer_4,1234,jpeg50,1,zurich:64,zurich:64,15.680002,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,isotropic,1234,jpeg50,1,amman:21,amman:21,15.680000,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,white_box,1234,jpeg50,1,amman:21,amman:21,15.679998,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,transfer_1,1234,jpeg50,1,amman:21,amman:21,15.680002,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,transfer_2,1234,jpeg50,1,amman:21,amman:21,15.679997,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,transfer_3,1234,jpeg50,1,amman:21,amman:21,15.679993,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,transfer_4,1234,jpeg50,1,amman:21,amman:21,15.679998,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,isotropic,1234,jpeg50,4,cph:243,boston:262,15.680000,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,white_box,1234,jpeg50,58,nairobi:22,boston:262,15.679998,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,transfer_1,1234,jpeg50,6,cph:243,boston:262,15.679997,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,transfer_2,1234,jpeg50,14,boston:123,boston:262,15.679995,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,transfer_3,1234,jpeg50,2,boston:90,boston:262,15.680005,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,transfer_4,1234,jpeg50,7,cph:243,boston:262,15.679997,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,isotropic,1234,jpeg50,1,cph:162,cph:162,15.680001,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,white_box,1234,jpeg50,1,cph:162,cph:162,15.679995,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_1,1234,jpeg50,1,cph:162,cph:162,15.680005,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_2,1234,jpeg50,1,cph:162,cph:162,15.679996,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_3,1234,jpeg50,1,cph:162,cph:162,15.679997,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_4,1234,jpeg50,1,cph:162,cph:162,15.680001,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,isotropic,1234,jpeg50,3,london:75,london:2,15.679995,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,white_box,1234,jpeg50,878,boston:250,london:2,15.679995,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,transfer_1,1234,jpeg50,62,amman:0,london:2,15.680002,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,transfer_2,1234,jpeg50,14,london:76,london:2,15.680002,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,transfer_3,1234,jpeg50,4,london:75,london:2,15.679993,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,transfer_4,1234,jpeg50,2,london:76,london:2,15.680000,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,isotropic,1234,jpeg50,4,manila:173,manila:142,15.680002,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,white_box,1234,jpeg50,11,manila:134,manila:142,15.679998,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_1,1234,jpeg50,7,manila:29,manila:142,15.680000,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_2,1234,jpeg50,3,manila:29,manila:142,15.679997,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_3,1234,jpeg50,5,manila:29,manila:142,15.680000,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_4,1234,jpeg50,13,manila:29,manila:142,15.680004,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,isotropic,1234,jpeg50,1,nairobi:18,nairobi:18,15.679998,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,white_box,1234,jpeg50,3,nairobi:21,nairobi:18,15.679998,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,transfer_1,1234,jpeg50,1,nairobi:18,nairobi:18,15.679997,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,transfer_2,1234,jpeg50,1,nairobi:18,nairobi:18,15.679997,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,transfer_3,1234,jpeg50,1,nairobi:18,nairobi:18,15.679996,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,transfer_4,1234,jpeg50,1,nairobi:18,nairobi:18,15.680000,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,isotropic,1234,jpeg50,1,toronto:185,toronto:185,15.679997,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,white_box,1234,jpeg50,1,toronto:185,toronto:185,15.679996,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,transfer_1,1234,jpeg50,1,toronto:185,toronto:185,15.679998,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,transfer_2,1234,jpeg50,1,toronto:185,toronto:185,15.680000,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,transfer_3,1234,jpeg50,1,toronto:185,toronto:185,15.679997,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,transfer_4,1234,jpeg50,1,toronto:185,toronto:185,15.680002,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,isotropic,1234,jpeg50,1,zurich:13,zurich:13,15.679997,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,white_box,1234,jpeg50,2,cph:33,zurich:13,15.680002,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,transfer_1,1234,jpeg50,1,zurich:13,zurich:13,15.680000,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,transfer_2,1234,jpeg50,1,zurich:13,zurich:13,15.679995,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,transfer_3,1234,jpeg50,1,zurich:13,zurich:13,15.679995,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,transfer_4,1234,jpeg50,1,zurich:13,zurich:13,15.679997,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,isotropic,1234,jpeg50,174,toronto:244,amman:37,15.680000,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,white_box,1234,jpeg50,318,london:122,amman:37,15.680000,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,transfer_1,1234,jpeg50,156,amman:6,amman:37,15.680004,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,transfer_2,1234,jpeg50,257,amman:4,amman:37,15.680000,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,transfer_3,1234,jpeg50,91,amman:6,amman:37,15.680000,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,transfer_4,1234,jpeg50,92,amman:4,amman:37,15.680005,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,isotropic,1234,jpeg50,1,boston:239,boston:239,15.679997,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,white_box,1234,jpeg50,3,boston:99,boston:239,15.679998,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,transfer_1,1234,jpeg50,1,boston:239,boston:239,15.679997,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,transfer_2,1234,jpeg50,1,boston:239,boston:239,15.679998,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,transfer_3,1234,jpeg50,1,boston:239,boston:239,15.680001,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,transfer_4,1234,jpeg50,1,boston:239,boston:239,15.679998,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,isotropic,1234,jpeg50,1,cph:345,cph:345,15.680000,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,white_box,1234,jpeg50,1,cph:345,cph:345,15.679997,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_1,1234,jpeg50,1,cph:345,cph:345,15.680004,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_2,1234,jpeg50,1,cph:345,cph:345,15.680001,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_3,1234,jpeg50,1,cph:345,cph:345,15.679995,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_4,1234,jpeg50,1,cph:345,cph:345,15.679997,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,isotropic,1234,jpeg50,1,london:5,london:5,15.679996,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,white_box,1234,jpeg50,243,cph:208,london:5,15.679995,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,transfer_1,1234,jpeg50,1,london:5,london:5,15.679996,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,transfer_2,1234,jpeg50,1,london:5,london:5,15.680000,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,transfer_3,1234,jpeg50,1,london:5,london:5,15.679998,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,transfer_4,1234,jpeg50,1,london:5,london:5,15.680000,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,isotropic,1234,jpeg50,1,manila:177,manila:177,15.680000,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,white_box,1234,jpeg50,1,manila:177,manila:177,15.679997,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_1,1234,jpeg50,1,manila:177,manila:177,15.680000,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_2,1234,jpeg50,1,manila:177,manila:177,15.680000,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_3,1234,jpeg50,1,manila:177,manila:177,15.679998,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_4,1234,jpeg50,1,manila:177,manila:177,15.679997,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,isotropic,1234,jpeg50,1,nairobi:10,nairobi:10,15.680000,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,white_box,1234,jpeg50,1,nairobi:10,nairobi:10,15.680000,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,transfer_1,1234,jpeg50,1,nairobi:10,nairobi:10,15.679997,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,transfer_2,1234,jpeg50,1,nairobi:10,nairobi:10,15.680000,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,transfer_3,1234,jpeg50,1,nairobi:10,nairobi:10,15.680000,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,transfer_4,1234,jpeg50,1,nairobi:10,nairobi:10,15.680000,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,isotropic,1234,jpeg50,1,toronto:88,toronto:88,15.679998,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,white_box,1234,jpeg50,1,toronto:88,toronto:88,15.680000,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,transfer_1,1234,jpeg50,1,toronto:88,toronto:88,15.680000,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,transfer_2,1234,jpeg50,1,toronto:88,toronto:88,15.680000,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,transfer_3,1234,jpeg50,1,toronto:88,toronto:88,15.680000,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,transfer_4,1234,jpeg50,1,toronto:88,toronto:88,15.680000,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,isotropic,1234,jpeg50,1,zurich:104,zurich:104,15.680000,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,white_box,1234,jpeg50,111,cph:243,zurich:104,15.680000,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,transfer_1,1234,jpeg50,1,zurich:104,zurich:104,15.679997,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,transfer_2,1234,jpeg50,1,zurich:104,zurich:104,15.680004,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,transfer_3,1234,jpeg50,1,zurich:104,zurich:104,15.680005,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,transfer_4,1234,jpeg50,1,zurich:104,zurich:104,15.679996,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,isotropic,1234,jpeg50,60,amman:6,amman:23,15.680000,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,white_box,1234,jpeg50,283,amman:4,amman:23,15.680001,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,transfer_1,1234,jpeg50,74,amman:6,amman:23,15.679991,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,transfer_2,1234,jpeg50,90,amman:4,amman:23,15.679997,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,transfer_3,1234,jpeg50,82,nairobi:19,amman:23,15.680000,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,transfer_4,1234,jpeg50,134,amman:4,amman:23,15.679997,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,isotropic,1234,jpeg50,18,boston:47,boston:84,15.680000,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,white_box,1234,jpeg50,62,boston:47,boston:84,15.680000,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,transfer_1,1234,jpeg50,65,boston:47,boston:84,15.679997,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,transfer_2,1234,jpeg50,24,london:84,boston:84,15.679997,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,transfer_3,1234,jpeg50,83,boston:47,boston:84,15.680000,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,transfer_4,1234,jpeg50,141,boston:47,boston:84,15.680000,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,isotropic,1234,jpeg50,3,london:121,cph:71,15.680000,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,white_box,1234,jpeg50,36,zurich:61,cph:71,15.679998,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_1,1234,jpeg50,1,cph:71,cph:71,15.679998,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_2,1234,jpeg50,1,cph:71,cph:71,15.679997,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_3,1234,jpeg50,3,london:121,cph:71,15.680000,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_4,1234,jpeg50,2,london:121,cph:71,15.679997,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,isotropic,1234,jpeg50,1,london:131,london:131,15.680000,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,white_box,1234,jpeg50,1,london:131,london:131,15.680000,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,transfer_1,1234,jpeg50,1,london:131,london:131,15.679997,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,transfer_2,1234,jpeg50,1,london:131,london:131,15.680000,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,transfer_3,1234,jpeg50,1,london:131,london:131,15.680001,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,transfer_4,1234,jpeg50,1,london:131,london:131,15.680001,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,isotropic,1234,jpeg50,26,manila:54,manila:160,15.679997,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,white_box,1234,jpeg50,214,manila:54,manila:160,15.679997,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_1,1234,jpeg50,25,manila:54,manila:160,15.680007,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_2,1234,jpeg50,31,manila:54,manila:160,15.680001,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_3,1234,jpeg50,67,manila:54,manila:160,15.680000,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_4,1234,jpeg50,39,manila:54,manila:160,15.680002,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,isotropic,1234,jpeg50,1,nairobi:9,nairobi:9,15.679997,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,white_box,1234,jpeg50,1,nairobi:9,nairobi:9,15.680001,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,transfer_1,1234,jpeg50,1,nairobi:9,nairobi:9,15.679993,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,transfer_2,1234,jpeg50,1,nairobi:9,nairobi:9,15.679997,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,transfer_3,1234,jpeg50,1,nairobi:9,nairobi:9,15.679997,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,transfer_4,1234,jpeg50,1,nairobi:9,nairobi:9,15.680000,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,isotropic,1234,jpeg50,1,toronto:102,toronto:102,15.680000,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,white_box,1234,jpeg50,6,london:121,toronto:102,15.679997,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,transfer_1,1234,jpeg50,2,toronto:192,toronto:102,15.680000,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,transfer_2,1234,jpeg50,3,toronto:192,toronto:102,15.680001,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,transfer_3,1234,jpeg50,3,toronto:192,toronto:102,15.679996,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,transfer_4,1234,jpeg50,2,toronto:192,toronto:102,15.679997,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,isotropic,1234,jpeg50,1,zurich:44,zurich:44,15.679997,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,white_box,1234,jpeg50,1,zurich:44,zurich:44,15.679997,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,transfer_1,1234,jpeg50,1,zurich:44,zurich:44,15.680000,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,transfer_2,1234,jpeg50,1,zurich:44,zurich:44,15.679997,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,transfer_3,1234,jpeg50,1,zurich:44,zurich:44,15.679997,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,transfer_4,1234,jpeg50,1,zurich:44,zurich:44,15.680002,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,isotropic,1234,jpeg50,2,cph:7,amman:30,15.679998,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,white_box,1234,jpeg50,2,cph:7,amman:30,15.679998,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,transfer_1,1234,jpeg50,2,cph:7,amman:30,15.679997,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,transfer_2,1234,jpeg50,1,amman:30,amman:30,15.679996,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,transfer_3,1234,jpeg50,2,cph:7,amman:30,15.680000,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,transfer_4,1234,jpeg50,2,cph:7,amman:30,15.679998,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,isotropic,1234,jpeg50,1,boston:149,boston:149,15.680000,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,white_box,1234,jpeg50,1,boston:149,boston:149,15.679995,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,transfer_1,1234,jpeg50,1,boston:149,boston:149,15.679997,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,transfer_2,1234,jpeg50,1,boston:149,boston:149,15.680000,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,transfer_3,1234,jpeg50,1,boston:149,boston:149,15.679998,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,transfer_4,1234,jpeg50,1,boston:149,boston:149,15.680002,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,isotropic,1234,jpeg50,1,cph:241,cph:241,15.679997,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,white_box,1234,jpeg50,88,boston:144,cph:241,15.680000,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_1,1234,jpeg50,1,cph:241,cph:241,15.679998,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_2,1234,jpeg50,1,cph:241,cph:241,15.679997,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_3,1234,jpeg50,1,cph:241,cph:241,15.680004,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_4,1234,jpeg50,1,cph:241,cph:241,15.679992,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,isotropic,1234,jpeg50,1,london:104,london:104,15.679998,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,white_box,1234,jpeg50,357,cph:261,london:104,15.679997,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,transfer_1,1234,jpeg50,3,nairobi:0,london:104,15.680007,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,transfer_2,1234,jpeg50,7,boston:249,london:104,15.680002,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,transfer_3,1234,jpeg50,8,boston:249,london:104,15.679996,36.1773
