query_id,condition,seed,sanitizer,correct_rank,top1_place,correct_place,effective_mse,psnr
cph_query_--FyHVca3HP-QgUmcAvToA,transfer_4,1234,denoise,2,manila:6,cph:208,15.679997,36.1773
london_query_-0u7VsCOCAmwH4RFsN5BoA,isotropic,1234,denoise,1,london:51,london:51,15.679997,36.1773
london_query_-0u7VsCOCAmwH4RFsN5BoA,white_box,1234,denoise,2,boston:139,london:51,15.680000,36.1773
london_query_-0u7VsCOCAmwH4RFsN5BoA,transfer_1,1234,denoise,2,boston:139,london:51,15.680004,36.1773
london_query_-0u7VsCOCAmwH4RFsN5BoA,transfer_2,1234,denoise,1,london:51,london:51,15.679997,36.1773
london_query_-0u7VsCOCAmwH4RFsN5BoA,transfer_3,1234,denoise,2,boston:139,london:51,15.679998,36.1773
london_query_-0u7VsCOCAmwH4RFsN5BoA,transfer_4,1234,denoise,1,london:51,london:51,15.680000,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,isotropic,1234,denoise,1,manila:102,manila:102,15.679998,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,white_box,1234,denoise,1,manila:102,manila:102,15.680000,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,transfer_1,1234,denoise,1,manila:102,manila:102,15.680000,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,transfer_2,1234,denoise,1,manila:102,manila:102,15.679998,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,transfer_3,1234,denoise,1,manila:102,manila:102,15.680000,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,transfer_4,1234,denoise,1,manila:102,manila:102,15.680001,36.1773
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,isotropic,1234,denoise,1647,zurich:30,nairobi:2,15.680000,36.1773
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,white_box,1234,denoise,2000,zurich:30,nairobi:2,15.680000,36.1773
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,transfer_1,1234,denoise,1854,amman:1,nairobi:2,15.680000,36.1773
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,transfer_2,1234,denoise,1700,zurich:30,nairobi:2,15.680005,36.1773
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,transfer_3,1234,denoise,1700,zurich:30,nairobi:2,15.679998,36.1773
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,transfer_4,1234,denoise,1680,zurich:30,nairobi:2,15.680001,36.1773
toronto_query_-1caqsIDW4YpUBZB98J9uV,isotropic,1234,denoise,9,boston:123,toronto:33,15.679997,36.1773
toronto_query_-1caqsIDW4YpUBZB98J9uV,white_box,1234,denoise,10,amman:18,toronto:33,15.680000,36.1773
toronto_query_-1caqsIDW4YpUBZB98J9uV,transfer_1,1234,denoise,7,boston:123,toronto:33,15.679997,36.1773
toronto_query_-1caqsIDW4YpUBZB98J9uV,transfer_2,1234,denoise,5,boston:123,toronto:33,15.680004,36.1773
toronto_query_-1caqsIDW4YpUBZB98J9uV,transfer_3,1234,denoise,7,amman:18,toronto:33,15.680008,36.1773
toronto_query_-1caqsIDW4YpUBZB98J9uV,transfer_4,1234,denoise,7,boston:123,toronto:33,15.679996,36.1773
zurich_query_--RjvuIbkJiPNJknyeZN_Q,isotropic,1234,denoise,1,zurich:64,zurich:64,15.680000,36.1773
zurich_query_--RjvuIbkJiPNJknyeZN_Q,white_box,1234,denoise,1,zurich:64,zurich:64,15.680000,36.1773
zurich_query_--RjvuIbkJiPNJknyeZN_Q,transfer_1,1234,denoise,1,zurich:64,zurich:64,15.679996,36.1773
zurich_query_--RjvuIbkJiPNJknyeZN_Q,transfer_2,1234,denoise,1,zurich:64,zurich:64,15.679997,36.1773
zurich_query_--RjvuIbkJiPNJknyeZN_Q,transfer_3,1234,denoise,1,zurich:64,zurich:64,15.680001,36.1773
zurich_query_--RjvuIbkJiPNJknyeZN_Q,transfer_4,1234,denoise,1,zurich:64,zurich:64,15.680000,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,isotropic,1234,denoise,1,amman:21,amman:21,15.680000,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,white_box,1234,denoise,1,amman:21,amman:21,15.679998,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,transfer_1,1234,denoise,1,amman:21,amman:21,15.679995,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,transfer_2,1234,denoise,1,amman:21,amman:21,15.680002,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,transfer_3,1234,denoise,1,amman:21,amman:21,15.679998,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,transfer_4,1234,denoise,1,amman:21,amman:21,15.680000,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,isotropic,1234,denoise,3,cph:243,boston:262,15.680000,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,white_box,1234,denoise,9,manila:87,boston:262,15.679998,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,transfer_1,1234,denoise,2,nairobi:22,boston:262,15.679997,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,transfer_2,1234,denoise,1,boston:262,boston:262,15.680001,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,transfer_3,1234,denoise,9,nairobi:22,boston:262,15.680000,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,transfer_4,1234,denoise,2,nairobi:22,boston:262,15.679992,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,isotropic,1234,denoise,1,cph:162,cph:162,15.680001,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,white_box,1234,denoise,1,cph:162,cph:162,15.679995,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_1,1234,denoise,1,cph:162,cph:162,15.680000,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_2,1234,denoise,1,cph:162,cph:162,15.679997,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_3,1234,denoise,1,cph:162,cph:162,15.679997,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_4,1234,denoise,1,cph:162,cph:162,15.680000,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,isotropic,1234,denoise,4,london:75,london:2,15.679995,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,white_box,1234,denoise,1746,boston:47,london:2,15.679995,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,transfer_1,1234,denoise,11,amman:1,london:2,15.680002,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,transfer_2,1234,denoise,15,london:75,london:2,15.680000,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,transfer_3,1234,denoise,18,zurich:35,london:2,15.679997,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,transfer_4,1234,denoise,30,zurich:35,london:2,15.679997,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,isotropic,1234,denoise,3,manila:173,manila:142,15.680002,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,white_box,1234,denoise,118,manila:190,manila:142,15.679998,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_1,1234,denoise,8,manila:29,manila:142,15.680002,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_2,1234,denoise,12,manila:29,manila:142,15.680001,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_3,1234,denoise,5,manila:173,manila:142,15.679995,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_4,1234,denoise,6,manila:29,manila:142,15.679998,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,isotropic,1234,denoise,1,nairobi:18,nairobi:18,15.679998,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,white_box,1234,denoise,1,nairobi:18,nairobi:18,15.679998,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,transfer_1,1234,denoise,1,nairobi:18,nairobi:18,15.680000,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,transfer_2,1234,denoise,1,nairobi:18,nairobi:18,15.680002,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,transfer_3,1234,denoise,1,nairobi:18,nairobi:18,15.679995,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,transfer_4,1234,denoise,1,nairobi:18,nairobi:18,15.680000,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,isotropic,1234,denoise,1,toronto:185,toronto:185,15.679997,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,white_box,1234,denoise,1,toronto:185,toronto:185,15.679996,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,transfer_1,1234,denoise,1,toronto:185,toronto:185,15.680000,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,transfer_2,1234,denoise,1,toronto:185,toronto:185,15.680000,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,transfer_3,1234,denoise,1,toronto:185,toronto:185,15.679997,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,transfer_4,1234,denoise,1,toronto:185,toronto:185,15.679997,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,isotropic,1234,denoise,1,zurich:13,zurich:13,15.679997,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,white_box,1234,denoise,4,zurich:33,zurich:13,15.680002,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,transfer_1,1234,denoise,1,zurich:13,zurich:13,15.680002,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,transfer_2,1234,denoise,1,zurich:13,zurich:13,15.680000,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,transfer_3,1234,denoise,1,zurich:13,zurich:13,15.679995,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,transfer_4,1234,denoise,1,zurich:13,zurich:13,15.679997,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,isotropic,1234,denoise,269,amman:35,amman:37,15.680000,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,white_box,1234,denoise,1453,amman:6,amman:37,15.680000,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,transfer_1,1234,denoise,314,amman:35,amman:37,15.679998,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,transfer_2,1234,denoise,199,amman:4,amman:37,15.679998,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,transfer_3,1234,denoise,139,amman:6,amman:37,15.679993,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,transfer_4,1234,denoise,251,amman:4,amman:37,15.680005,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,isotropic,1234,denoise,1,boston:239,boston:239,15.679997,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,white_box,1234,denoise,38,boston:191,boston:239,15.679998,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,transfer_1,1234,denoise,1,boston:239,boston:239,15.680000,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,transfer_2,1234,denoise,1,boston:239,boston:239,15.680000,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,transfer_3,1234,denoise,1,boston:239,boston:239,15.680000,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,transfer_4,1234,denoise,1,boston:239,boston:239,15.680002,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,isotropic,1234,denoise,1,cph:345,cph:345,15.680000,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,white_box,1234,denoise,1,cph:345,cph:345,15.679997,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_1,1234,denoise,1,cph:345,cph:345,15.679997,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_2,1234,denoise,1,cph:345,cph:345,15.680000,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_3,1234,denoise,1,cph:345,cph:345,15.680002,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_4,1234,denoise,1,cph:345,cph:345,15.679997,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,isotropic,1234,denoise,1,london:5,london:5,15.679996,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,white_box,1234,denoise,291,boston:168,london:5,15.679995,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,transfer_1,1234,denoise,1,london:5,london:5,15.679995,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,transfer_2,1234,denoise,1,london:5,london:5,15.679998,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,transfer_3,1234,denoise,1,london:5,london:5,15.680000,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,transfer_4,1234,denoise,1,london:5,london:5,15.679997,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,isotropic,1234,denoise,1,manila:177,manila:177,15.680000,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,white_box,1234,denoise,1,manila:177,manila:177,15.679997,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_1,1234,denoise,1,manila:177,manila:177,15.679997,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_2,1234,denoise,1,manila:177,manila:177,15.679998,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_3,1234,denoise,1,manila:177,manila:177,15.679997,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_4,1234,denoise,1,manila:177,manila:177,15.680005,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,isotropic,1234,denoise,1,nairobi:10,nairobi:10,15.680000,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,white_box,1234,denoise,1,nairobi:10,nairobi:10,15.680002,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,transfer_1,1234,denoise,1,nairobi:10,nairobi:10,15.680005,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,transfer_2,1234,denoise,1,nairobi:10,nairobi:10,15.679997,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,transfer_3,1234,denoise,1,nairobi:10,nairobi:10,15.679995,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,transfer_4,1234,denoise,1,nairobi:10,nairobi:10,15.679998,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,isotropic,1234,denoise,1,toronto:88,toronto:88,15.679998,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,white_box,1234,denoise,1,toronto:88,toronto:88,15.680000,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,transfer_1,1234,denoise,1,toronto:88,toronto:88,15.680002,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,transfer_2,1234,denoise,1,toronto:88,toronto:88,15.680000,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,transfer_3,1234,denoise,1,toronto:88,toronto:88,15.680000,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,transfer_4,1234,denoise,1,toronto:88,toronto:88,15.679995,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,isotropic,1234,denoise,1,zurich:104,zurich:104,15.680000,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,white_box,1234,denoise,29,cph:243,zurich:104,15.680000,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,transfer_1,1234,denoise,1,zurich:104,zurich:104,15.679998,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,transfer_2,1234,denoise,1,zurich:104,zurich:104,15.679997,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,transfer_3,1234,denoise,1,zurich:104,zurich:104,15.680000,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,transfer_4,1234,denoise,1,zurich:104,zurich:104,15.679998,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,isotropic,1234,denoise,151,amman:4,amman:23,15.680000,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,white_box,1234,denoise,133,london:126,amman:23,15.680001,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,transfer_1,1234,denoise,193,amman:4,amman:23,15.680002,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,transfer_2,1234,denoise,219,amman:4,amman:23,15.680000,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,transfer_3,1234,denoise,229,amman:4,amman:23,15.679995,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,transfer_4,1234,denoise,187,amman:4,amman:23,15.680012,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,isotropic,1234,denoise,1,boston:84,boston:84,15.680000,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,white_box,1234,denoise,29,boston:87,boston:84,15.680000,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,transfer_1,1234,denoise,5,boston:47,boston:84,15.679997,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,transfer_2,1234,denoise,1,boston:84,boston:84,15.680001,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,transfer_3,1234,denoise,1,boston:84,boston:84,15.680000,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,transfer_4,1234,denoise,1,boston:84,boston:84,15.679996,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,isotropic,1234,denoise,4,cph:96,cph:71,15.680000,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,white_box,1234,denoise,60,zurich:61,cph:71,15.679998,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_1,1234,denoise,3,cph:96,cph:71,15.679998,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_2,1234,denoise,3,cph:96,cph:71,15.680002,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_3,1234,denoise,3,cph:96,cph:71,15.680005,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_4,1234,denoise,6,cph:96,cph:71,15.679998,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,isotropic,1234,denoise,1,london:131,london:131,15.680000,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,white_box,1234,denoise,2,boston:123,london:131,15.680000,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,transfer_1,1234,denoise,1,london:131,london:131,15.679996,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,transfer_2,1234,denoise,1,london:131,london:131,15.680000,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,transfer_3,1234,denoise,1,london:131,london:131,15.679995,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,transfer_4,1234,denoise,1,london:131,london:131,15.680000,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,isotropic,1234,denoise,14,manila:54,manila:160,15.679997,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,white_box,1234,denoise,379,manila:54,manila:160,15.679997,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_1,1234,denoise,19,manila:54,manila:160,15.680000,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_2,1234,denoise,21,manila:54,manila:160,15.679998,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_3,1234,denoise,28,manila:190,manila:160,15.679997,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_4,1234,denoise,32,manila:54,manila:160,15.679997,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,isotropic,1234,denoise,1,nairobi:9,nairobi:9,15.679997,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,white_box,1234,denoise,6,nairobi:3,nairobi:9,15.680001,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,transfer_1,1234,denoise,1,nairobi:9,nairobi:9,15.679998,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,transfer_2,1234,denoise,1,nairobi:9,nairobi:9,15.679998,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,transfer_3,1234,denoise,1,nairobi:9,nairobi:9,15.680000,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,transfer_4,1234,denoise,1,nairobi:9,nairobi:9,15.680002,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,isotropic,1234,denoise,2,toronto:58,toronto:102,15.680000,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,white_box,1234,denoise,33,zurich:35,toronto:102,15.679997,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,transfer_1,1234,denoise,5,toronto:58,toronto:102,15.680000,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,transfer_2,1234,denoise,6,toronto:58,toronto:102,15.680000,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,transfer_3,1234,denoise,6,toronto:58,toronto:102,15.680004,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,transfer_4,1234,denoise,4,toronto:58,toronto:102,15.679997,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,isotropic,1234,denoise,1,zurich:44,zurich:44,15.679997,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,white_box,1234,denoise,10,cph:245,zurich:44,15.679997,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,transfer_1,1234,denoise,1,zurich:44,zurich:44,15.680000,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,transfer_2,1234,denoise,1,zurich:44,zurich:44,15.679997,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,transfer_3,1234,denoise,1,zurich:44,zurich:44,15.680000,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,transfer_4,1234,denoise,1,zurich:44,zurich:44,15.679997,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,isotropic,1234,denoise,1,amman:30,amman:30,15.679998,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,white_box,1234,denoise,12,nairobi:19,amman:30,15.679998,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,transfer_1,1234,denoise,1,amman:30,amman:30,15.680000,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,transfer_2,1234,denoise,1,amman:30,amman:30,15.679995,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,transfer_3,1234,denoise,1,amman:30,amman:30,15.679998,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,transfer_4,1234,denoise,1,amman:30,amman:30,15.680000,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,isotropic,1234,denoise,1,boston:149,boston:149,15.680000,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,white_box,1234,denoise,54,amman:26,boston:149,15.679995,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,transfer_1,1234,denoise,1,boston:149,boston:149,15.679995,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,transfer_2,1234,denoise,1,boston:149,boston:149,15.680000,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,transfer_3,1234,denoise,1,boston:149,boston:149,15.679997,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,transfer_4,1234,denoise,1,boston:149,boston:149,15.680000,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,isotropic,1234,denoise,1,cph:241,cph:241,15.679997,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,white_box,1234,denoise,778,amman:0,cph:241,15.680000,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_1,1234,denoise,1,cph:241,cph:241,15.680000,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_2,1234,denoise,1,cph:241,cph:241,15.679992,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_3,1234,denoise,1,cph:241,cph:241,15.680005,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_4,1234,denoise,1,cph:241,cph:241,15.680000,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,isotropic,1234,denoise,15,cph:261,london:104,15.679998,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,white_box,1234,denoise,162,cph:261,london:104,15.679997,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,transfer_1,1234,denoise,16,cph:261,london:104,15.679996,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,transfer_2,1234,denoise,14,cph:261,london:104,15.679997,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,transfer_3,1234,denoise,32,cph:261,london:104,15.679998,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,transfer_4,1234,denoise,16,cph:261,london:104,15.679992,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,isotropic,1234,denoise,1,manila:116,manila:116,15.679996,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,white_box,1234,denoise,1,manila:116,manila:116,15.680001,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,transfer_1,1234,denoise,1,manila:116,manila:116,15.680000,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,transfer_2,1234,denoise,1,manila:116,manila:116,15.680000,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,transfer_3,1234,denoise,1,manila:116,manila:116,15.679998,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,transfer_4,1234,denoise,1,manila:116,manila:116,15.680001,36.1773
