query_id,place_id,city,condition,seed,pred_lat,pred_lon,true_lat,true_lon,error_km,effective_mse
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,manila:160,manila,direction,1236,15.772430,120.735794,14.614392,121.074872,133.8100,15.6800
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,nairobi:9,nairobi,direction,1236,-6.395979,106.835999,-1.275838,36.794777,7786.3977,15.6800
toronto_query_-4mlNvZUZnbmRaGbiIndoA,toronto:102,toronto,direction,1236,43.652859,-79.401344,43.653097,-79.398314,0.2452,15.6800
zurich_query_-71-BK_yAOJ1soK0OQWIcg,zurich:44,zurich,direction,1236,47.626789,7.915692,47.408626,8.440654,46.2887,15.6800
amman_query_-EAmCN9i5BGEadZIccXEyA,amman:30,amman,direction,1236,38.036652,23.803438,32.001434,35.876522,1286.4128,15.6800
boston_query_-4vuSn0vvcBVOccgQqFlow,boston:149,boston,direction,1236,38.909584,-77.044395,42.343408,-71.091326,630.7605,15.6800
cph_query_-07-gME-zaQLhCsFrSInSg,cph:241,cph,direction,1236,57.749725,12.021792,55.669586,12.610691,234.0748,15.6800
london_query_-7U9wY8ynnu3oZ1g_-0xww,london:104,london,direction,1236,53.444946,-2.226305,51.534225,-0.082836,257.2728,15.6800
manila_query_-5pMypBbFEXHPOTYNJl_EA,manila:116,manila,direction,1236,-6.364804,106.833961,14.567987,121.050187,2806.3594,15.6800
nairobi_query_-rWgRitoKSYrdczUKUiOrA,nairobi:22,nairobi,direction,1236,-1.040897,36.741028,-1.257983,36.701486,24.5359,15.6800
toronto_query_-5HBlqC41yTbYA1NM7dz1A,toronto:156,toronto,direction,1236,46.813255,-71.223251,43.647975,-79.371764,728.2129,15.6800
zurich_query_-7bB9HS2MqV7UT7vRyROfg,zurich:19,zurich,direction,1236,52.433834,4.644333,47.399085,8.513745,624.4187,15.6800
amman_query_-L_vanPrT4RcWlLbzCqMKA,amman:29,amman,direction,1236,31.949841,35.922371,31.958243,35.852087,6.6965,15.6800
boston_query_-5-CNr3q7kmRGcDSMueI4w,boston:234,boston,direction,1236,42.361073,-71.088547,42.354578,-71.078903,1.0721,15.6800
cph_query_-0_HsZnndjHv76QpTyNFCA,cph:242,cph,direction,1236,58.736000,5.639784,55.669816,12.611177,540.4182,15.6800
london_query_-7cNAk24ZhuoOowcvDoImw,london:126,london,direction,1236,52.676075,-1.120476,51.518691,-0.207176,143.0169,15.6800
manila_query_-6NSbTuzpeyDbSXKeGAasg,manila:190,manila,direction,1236,14.274808,121.102959,14.559348,121.089786,31.6712,15.6800
nairobi_query_-yxXz3in11JFniZQAa7m2A,nairobi:10,nairobi,direction,1236,19.294922,-99.193794,-1.273099,36.800974,14824.3210,15.6800
toronto_query_-5RKNbex7In9Ys4mH40wXA,toronto:3,toronto,direction,1236,45.456337,-73.633804,43.651658,-79.437117,501.5565,15.6800
zurich_query_-ANYzSHAsjItBx6yJauT3A,zurich:14,zurich,direction,1236,47.386494,8.518781,47.392415,8.476167,3.2748,15.6800
amman_query_-MUBUlzvFxQS_zFg6xNhVg,amman:6,amman,direction,1236,35.743813,51.347469,31.968966,35.841534,1490.1891,15.6800
boston_query_-6RLrPXAeunQaNK6m645ZA,boston:237,boston,direction,1236,42.349545,-71.077660,42.350361,-71.076221,0.1490,15.6800
cph_query_-2N5Dmf5tOm5N83KXgvjDw,cph:459,cph,direction,1236,59.936211,10.766084,55.702854,12.553638,482.4390,15.6800
london_query_-8xWvI5d3Z6gfsRDb_kEQQ,london:15,london,direction,1236,40.420280,-3.713620,51.503144,-0.152533,1262.3267,15.6800
manila_query_-6_2C-ExaVhx4ONvHOvffw,manila:67,manila,direction,1236,14.551974,121.022591,14.631225,121.034560,8.9059,15.6800
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,nairobi:15,nairobi,direction,1236,10.667334,-71.602684,-1.269268,36.817625,12046.1607,15.6800
toronto_query_-5ryd5v5eXUsmP9y4p6w_g,toronto:346,toronto,direction,1236,38.130440,-85.703575,43.653895,-79.775916,790.4197,15.6800
zurich_query_-Bz7by7mnVU_HZbXc8FmpQ,zurich:111,zurich,direction,1236,51.491333,7.516333,47.390342,8.491967,461.4220,15.6800
amman_query_-N1g8CEJP4UIaWH8Qqja2g,amman:26,amman,direction,1236,35.743813,51.347469,31.956696,35.847420,1490.1497,15.6800
boston_query_-7KZUz5u8-7ja98pf8etVA,boston:176,boston,direction,1236,42.315971,-71.223206,42.305410,-71.085418,11.3909,15.6800
cph_query_-3uNzD-M1uI2jZeGqOkpXg,cph:7,cph,direction,1236,41.074821,-73.709846,55.717097,12.561645,6139.5743,15.6800
london_query_-9FGszdwftnBlzMuP0c_NQ,london:18,london,direction,1236,51.502785,-0.135183,51.503390,-0.155664,1.4192,15.6800
manila_query_-6_XaKv0Rrp2Jl0G9m_8NQ,manila:88,manila,direction,1236,12.913175,100.996140,14.525723,121.043254,2172.2403,15.6800
nairobi_query_01juXwMfxX_a4pfhpqt66g,nairobi:10,nairobi,direction,1236,41.024250,29.125818,-1.274450,36.799743,4767.0064,15.6800
toronto_query_-5z50PgNYnxK8Ns2WmF_TQ,toronto:301,toronto,direction,1236,43.736938,-79.719872,43.754078,-79.824089,8.5859,15.6800
zurich_query_-D3dDkhM5rjIJhj1SPdroA,zurich:96,zurich,direction,1236,46.942474,7.374454,47.378900,8.489336,97.2621,15.6800
amman_query_-VdxqGX8d8L_OiSEN5CtDw,amman:0,amman,direction,1236,32.869747,13.183218,31.983953,35.832464,2124.0101,15.6800
boston_query_-8cIAPzC7_za-xCEWsIoK2,boston:248,boston,direction,1236,40.465504,-79.955170,42.341823,-71.158835,762.3303,15.6800
cph_query_-4KruxIYZ3a3GYE0tOKn2w,cph:333,cph,direction,1236,55.707066,13.189086,55.692373,12.533366,41.1209,15.6800
london_query_-9KgeyegI3TaGMqglsDENg,london:111,london,direction,1236,52.635334,-1.137166,51.536444,-0.076229,142.0723,15.6800
manila_query_-7YHsOWBiYFmYcRzIM0ijg,manila:92,manila,direction,1236,4.807186,-75.690392,14.590865,121.044033,17176.8048,15.6800
nairobi_query_09aysNUjwNAPHsHo-R-IdA,nairobi:21,nairobi,direction,1236,4.366666,11.250000,-1.255310,36.693854,2895.3226,15.6800
toronto_query_-68JeZKxV2XoP0N_6780Og,toronto:55,toronto,direction,1236,46.788811,-71.349564,43.631011,-79.415244,722.3491,15.6800
zurich_query_-E0qyEWY7jSPMOpGqiEG-A,zurich:7,zurich,direction,1236,53.376732,-6.177417,47.394980,8.503928,1231.6957,15.6800
amman_query_-XWB_1fOm8NW5dQx9p5IKg,amman:35,amman,direction,1236,29.313307,48.021240,31.984011,35.900124,1196.2018,15.6800
boston_query_-9Lur-PAHqcMspWszAgfqw,boston:249,boston,direction,1236,51.560318,0.044975,42.347328,-71.161497,5281.2638,15.6800
cph_query_-4RqBOkDhigU8JsdQZINkQ,cph:94,cph,direction,1236,55.671665,12.554500,55.706035,12.580389,4.1520,15.6800
london_query_-FGaYVNFN5ALUsVDNixL_g,london:122,london,direction,1236,51.513023,-0.379049,51.532457,-0.058266,22.2986,15.6800
manila_query_-81llwEm_ZxNy7Sa7Xrjlw,manila:53,manila,direction,1236,13.786320,100.414612,14.648824,121.034293,2223.8901,15.6800
nairobi_query_0ByAmUG6wFySvLcHHQ0Sdg,nairobi:10,nairobi,direction,1236,49.076729,-122.252724,-1.272851,36.801038,14336.5674,15.6800
toronto_query_-6ZIqrL48IaL1dCCO7bDVQ,toronto:351,toronto,direction,1236,35.611412,-115.392212,43.618533,-79.763686,3152.1721,15.6800
zurich_query_-F7hOUVha_xHAoDddsUYdw,zurich:99,zurich,direction,1236,47.386524,8.523008,47.385695,8.539805,1.2679,15.6800
amman_query_-iXxlTRmA5JphamcIjxBbA,amman:11,amman,direction,1236,32.231243,35.258045,32.029374,35.840189,59.2350,15.6800
boston_query_-9gbUk-DmX9AOqntuN1nEm,boston:168,boston,direction,1236,42.304901,-71.219200,42.396756,-71.090514,14.7022,15.6800
cph_query_-4XnD9qE623teR-nRYxB5A,cph:190,cph,direction,1236,55.706097,9.575217,55.652749,12.602146,189.8488,15.6800
london_query_-Flts9XBA2wVlru8_LHbkg,london:111,london,direction,1236,51.541019,-0.144791,51.536552,-0.077324,4.6925,15.6800
manila_query_-85J_HceaTP2S0IavwkQ-A,manila:119,manila,direction,1236,14.274808,121.102959,14.594386,121.056988,35.8787,15.6800
nairobi_query_0LJUobuUEqOqrZc4s2fVgg,nairobi:5,nairobi,direction,1236,32.177113,34.928097,-1.289306,36.779175,3726.3997,15.6800
toronto_query_-7C0G-8afrBbN3hImbBHsA,toronto:346,toronto,direction,1236,43.736938,-79.719872,43.653797,-79.772529,10.1681,15.6800
zurich_query_-Kb55YIF941j2DBFO5gVjA,zurich:111,zurich,direction,1236,47.388325,8.519226,47.390806,8.492133,2.0581,15.6800
amman_query_-qij8CFaEYNp4JW3rF9oqQ,amman:32,amman,direction,1236,18.443106,-66.067505,31.996352,35.884292,10001.0456,15.6800
boston_query_-AJWNV55EAzvKArt5mMYqg,boston:144,boston,direction,1236,50.863853,-0.089263,42.333475,-71.091457,5293.3961,15.6800
cph_query_-5qSxgAnKk-6Bf5AVVoPjA,cph:243,cph,direction,1236,53.288551,-6.198885,55.673263,12.609763,1239.5334,15.6800
london_query_-HfvOD1d7XUGJoEMybpyqQ,london:77,london,direction,1236,51.520573,-0.076088,51.502168,-0.109986,3.1131,15.6800
manila_query_-9tG6ERjH4jVcWo9jkVvBg,manila:29,manila,direction,1236,14.671822,120.934219,14.623835,121.015344,10.2294,15.6800
nairobi_query_0M1Vl3tUlt_2MiFp6vxhrg,nairobi:1,nairobi,direction,1236,-4.298825,15.329360,-1.246579,36.680326,2395.1951,15.6800
toronto_query_-7bDZLvVOVk7ethfd1yomg,toronto:251,toronto,direction,1236,45.562119,-73.680733,43.661414,-79.319267,493.6914,15.6800
zurich_query_-Km53YFc8zewa3vS2OeGsQ,zurich:33,zurich,direction,1236,47.238808,8.737808,47.401855,8.580756,21.6529,15.6800
amman_query_-t_-moqpBTWSiKU7mS-lgQ,amman:23,amman,direction,1236,-23.548870,-46.771397,31.948052,35.850809,10719.5695,15.6800
boston_query_-Ae9_7GnntvqV8myNb9fhv,boston:191,boston,direction,1236,42.304901,-71.219200,42.388455,-71.089429,14.1442,15.6800
cph_query_-8E-udXiyMJCRp_UkM4Kgw,cph:245,cph,direction,1236,49.676361,-1.447180,55.678158,12.612364,1155.8215,15.6800
london_query_-Id3DdRqVbjIA39wjxbTgw,london:125,london,direction,1236,52.226295,0.166232,51.488586,-0.057906,83.4613,15.6800
manila_query_-AXkFLZ0HchDGYvJ_KZ3dQ,manila:13,manila,direction,1236,13.191231,77.665268,14.537463,120.994845,4673.1734,15.6800
nairobi_query_0Oa1jUYlj8LE47HApYWufA,nairobi:0,nairobi,direction,1236,-1.040897,36.741028,-1.248723,36.683211,23.9865,15.6800
toronto_query_-85n6JJLXmi04edt5JxhzQ,toronto:21,toronto,direction,1236,42.172806,-72.462868,43.633435,-79.427235,589.8394,15.6800
zurich_query_-M0Q1_7lg_TKGT2-mllw4w,zurich:19,zurich,direction,1236,47.404739,8.628258,47.399076,8.513323,8.6732,15.6800
amman_query_0-2jyV8XAzdAOYMkdyQVLw,amman:6,amman,direction,1236,32.866646,13.197047,31.970600,35.840690,2123.7350,15.6800
boston_query_-BE36-GG_yM6YS57M_uMTQ,boston:84,boston,direction,1236,36.867569,-76.298355,42.355772,-71.105689,754.8276,15.6800
cph_query_-9WYlFp61M1J1zV1mJD4uA,cph:280,cph,direction,1236,48.448193,12.860002,55.665359,12.629060,802.6675,15.6800
london_query_-OOGG8lTvgHHqp3iuULlyQ,london:21,london,direction,1236,51.513561,-0.141000,51.514113,-0.151959,0.7608,15.6800
manila_query_-ColYSDtqqoE3TZ4eZHu8g,manila:189,manila,direction,1236,-23.620117,-46.760418,14.562662,121.089544,18390.5950,15.6800
nairobi_query_0R73ChZbcyJ8Z4vBaef_Jw,nairobi:10,nairobi,direction,1236,18.552126,73.892181,-1.274479,36.799933,4614.6436,15.6800
toronto_query_-8BknWmZh2lEnEeect73Ww,toronto:273,toronto,direction,1236,43.618534,-79.373833,43.666225,-79.298422,8.0588,15.6800
zurich_query_-TxHEY5xnZFgfnHO3ygjzw,zurich:25,zurich,direction,1236,46.318680,6.071129,47.404517,8.598975,226.9557,15.6800
amman_query_051WRvR5gI1vde606oseFw,amman:23,amman,direction,1236,32.663151,-115.467705,31.948302,35.850846,12225.2647,15.6800
boston_query_-CNeDzWqfei0F-1CmA8N9A,boston:156,boston,direction,1236,38.232418,-122.636650,42.362981,-71.093857,4328.2673,15.6800
cph_query_-9ZOGirqZl2EVYWN1WLERg,cph:162,cph,direction,1236,55.611664,12.981634,55.711674,12.592638,26.8137,15.6800
london_query_-TmVvxY52h9CjrIUzBbCgw,london:129,london,direction,1236,51.506279,-0.172449,51.507021,-0.186526,0.9777,15.6800
manila_query_-ELxcda6ePiuO6nR3VP3-A,manila:20,manila,direction,1236,14.607235,121.040154,14.657366,121.004372,6.7744,15.6800
nairobi_query_0TzVtw0twyRTMFGP-VzE8A,nairobi:17,nairobi,direction,1236,3.874410,11.521551,-1.249292,36.847142,2871.4747,15.6800
toronto_query_-8NbZpIbjwqAXwoRMmYddg,toronto:196,toronto,direction,1236,43.734653,-79.258255,43.686514,-79.356058,9.5105,15.6800
zurich_query_-Vs9xzO47S-0Cfs9o81wvQ,zurich:27,zurich,direction,1236,47.230877,8.950595,47.403352,8.599657,32.6753,15.6800
amman_query_0CjrhmzpvqXBOIBsGB6LcQ,amman:21,amman,direction,1236,32.865963,13.124756,31.936361,35.848843,2131.8236,15.6800
boston_query_-D-onyWSIw3M1SbsxL7X-g,boston:27,boston,direction,1236,42.304901,-71.219200,42.319381,-71.117116,8.5471,15.6800
cph_query_-AowxxrsOr_xM02-ZyrQ5A,cph:96,cph,direction,1236,55.398609,10.385856,55.712892,12.577496,142.1918,15.6800
london_query_-UeH_UbGnPshWdeEEYfhyQ,london:121,london,direction,1236,53.475094,-2.256359,51.534875,-0.056317,262.1136,15.6800
manila_query_-EVOy4h35ZUyBK4r6uBM5g,manila:15,manila,direction,1236,13.752724,100.419159,14.516902,121.000779,2220.1724,15.6800
nairobi_query_0YY7sOJF2Kr1PfPB1KidBg,nairobi:3,nairobi,direction,1236,50.997498,-0.099896,-1.290163,36.774214,6775.4595,15.6800
toronto_query_-8Q-Otkctyr1cXAnmn2BEw,toronto:23,toronto,direction,1236,40.461082,-79.923843,43.638578,-79.429367,355.6710,15.6800
zurich_query_-ZAb7eYhYeo1yW06_paa_g,zurich:27,zurich,direction,1236,47.996986,11.483116,47.405110,8.599770,225.5705,15.6800
amman_query_0IvHKlYEfFEP39KRxr9UZg,amman:22,amman,direction,1236,46.489590,-80.989670,31.941886,35.847469,9241.5667,15.6800
boston_query_-DYvemYiNwx_BmPSrlUWIA,boston:144,boston,direction,1236,40.348591,-74.654976,42.333410,-71.091583,370.3598,15.6800
cph_query_-BH_JCTriNnLeoSt0e51lQ,cph:429,cph,direction,1236,59.858395,17.637691,55.664835,12.546808,555.1892,15.6800
london_query_-WUdEGuLIX2B2T8rBV0Rgw,london:75,london,direction,1236,52.633087,-1.134606,51.491861,-0.111056,144.9084,15.6800
manila_query_-EthLwRJMwt-Shb-xpIYlA,manila:119,manila,direction,1236,14.587402,121.063881,14.594442,121.056911,1.0841,15.6800
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,nairobi:10,nairobi,direction,1236,-1.228967,36.804867,-1.273749,36.800755,5.0004,15.6800
toronto_query_-8imnyri_5yPaHzqoBtiSg,toronto:274,toronto,direction,1236,43.734653,-79.258255,43.748641,-79.295987,3.4069,15.6800
zurich_query_-_SB4ERKdFDYkwavdkk6NA,zurich:27,zurich,direction,1236,47.996986,11.483116,47.405016,8.599805,225.5712,15.6800
amman_query_0NfGsYmI9MkLl0JzfO-tJg,amman:37,amman,direction,1236,31.949841,35.922371,31.978879,35.916274,3.2798,15.6800
boston_query_-DZ2jmUKLylFospVHUJx9w,boston:144,boston,direction,1236,54.520664,18.546333,42.333348,-71.091695,6288.8235,15.6800
cph_query_-CmhgNHgZVau1Sw841AZJw,cph:271,cph,direction,1236,50.838467,-1.034088,55.677270,12.618525,1052.9030,15.6800
london_query_-WZeEq0W1pr6VJS4t3dR0g,london:63,london,direction,1236,51.594807,-0.066089,51.471655,-0.123163,14.2516,15.6800
manila_query_-GD9SrklFbEy7mNAK9uIXg,manila:143,manila,direction,1236,15.772430,120.735794,14.555314,121.062423,139.8034,15.6800
nairobi_query_0o5iaNnZzqS9cqJ1tMT85g,nairobi:20,nairobi,direction,1236,-17.829596,31.052685,-1.275833,36.887606,1947.9287,15.6800
toronto_query_-8zrNMH6voa2ZtBaGNpoYQ,toronto:130,toronto,direction,1236,43.775585,-79.346054,43.735876,-79.381670,5.2611,15.6800
zurich_query_-bwmsEYfSnHpjkqrw0Vn6g,zurich:27,zurich,direction,1236,41.608696,-1.300184,47.403802,8.599861,1014.2950,15.6800
amman_query_0PLHged3iWJuuv8xOPB5rA,amman:29,amman,direction,1236,32.865963,13.124756,31.958905,35.854412,2131.9571,15.6800
boston_query_-EHBZ4-3d6vENYYFm7mWEw,boston:123,boston,direction,1236,42.362347,-71.086227,42.347679,-71.097785,1.8873,15.6800
cph_query_-CrgHhqoywCPgzsSAabnsw,cph:464,cph,direction,1236,59.376099,13.523483,55.710387,12.552667,411.6937,15.6800
london_query_-WyzcGh-_EYVhI50Y9F08Q,london:121,london,direction,1236,53.679501,-1.498104,51.535018,-0.055866,257.5629,15.6800
manila_query_-GRDcYlSjwLZPQ0LqKatqA,manila:171,manila,direction,1236,13.786320,100.414612,14.605291,121.079154,2228.7319,15.6800
nairobi_query_0u9pYEI4g20T0TGGb3Q_mw,nairobi:19,nairobi,direction,1236,-1.315840,36.798191,-1.253763,36.690423,13.8265,15.6800
toronto_query_-90qYles5GKU3ikhCYP3xg,toronto:265,toronto,direction,1236,43.830570,-79.098564,43.686419,-79.832400,61.0764,15.6800
zurich_query_-ckZ0rXdz4mibIinNjdoZQ,zurich:19,zurich,direction,1236,32.927353,-117.217064,47.399638,8.516805,9572.0014,15.6800
amman_query_0R0A_PhOAjP-uMDPM7p7mA,amman:29,amman,direction,1236,32.893082,13.167393,31.958702,35.853572,2127.7274,15.6800
boston_query_-F1y-kaybMQbp8p7UR03TA,boston:250,boston,direction,1236,40.718674,-73.846138,42.337935,-71.159550,287.0886,15.6800
cph_query_-EJZ9qR_FRIGfCF6DhQCJg,cph:175,cph,direction,1236,55.678940,12.588272,55.679159,12.592312,0.2545,15.6800
london_query_-XIh6yuegk86oURAbggPpw,london:76,london,direction,1236,51.501499,-0.179000,51.494331,-0.110853,4.7843,15.6800
manila_query_-GYvqZ8BYSfzGUbFI13obA,manila:109,manila,direction,1236,16.431393,120.561905,14.654438,121.049307,204.3707,15.6800
nairobi_query_16KxNH7RD-4ITdBTZKvAXw,nairobi:3,nairobi,direction,1236,0.312765,32.579956,-1.290173,36.773942,499.2213,15.6800
toronto_query_-95Ypw11XUgNqZdY5m4GCw,toronto:85,toronto,direction,1236,42.238998,-71.164497,43.744124,-79.407106,690.6514,15.6800
zurich_query_-fOHAPAq-KX4XPlg0JJPvg,zurich:96,zurich,direction,1236,52.235477,5.169786,47.379042,8.489478,590.0656,15.6800
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,amman:6,amman,direction,1236,31.938681,36.902382,31.967991,35.842017,100.0947,15.6800
boston_query_-GJo3fVMwIWZoCYgf09NLQ,boston:235,boston,direction,1236,40.807556,-73.962677,42.354394,-71.076373,295.2986,15.6800
cph_query_-Eb1W6216G9S88OFy95k4Q,cph:366,cph,direction,1236,55.657463,12.511260,55.663202,12.539098,1.8591,15.6800
london_query_-XZRTRoj7LEefbZ7UDBzXg,london:29,london,direction,1236,51.505959,-0.017981,51.524194,-0.137541,8.5182,15.6800
manila_query_-HF88JWAO1GDy0F6B4ZeZg,manila:202,manila,direction,1236,14.721760,120.860596,14.684486,121.104344,26.5417,15.6800
nairobi_query_183WoPTmmjfRAAmVLL6TDw,nairobi:1,nairobi,direction,1236,12.043349,107.070007,-1.247339,36.681249,7907.9107,15.6800
toronto_query_-9p2_cESNINnXfab4o-dKQ,toronto:121,toronto,direction,1236,43.775585,-79.346054,43.639211,-79.390001,15.5702,15.6800
zurich_query_-iln48QPRjkI40nJSzd6lg,zurich:109,zurich,direction,1236,47.238808,8.737808,47.389771,8.545821,22.1645,15.6800
amman_query_0fPb7in-cHyh0MAM_N6Zwg,amman:13,amman,direction,1236,32.025043,35.878407,31.942440,35.847242,9.6440,15.6800
boston_query_-HufF4iDO00S4hZK96hUyw,boston:145,boston,direction,1236,42.360607,-71.054794,42.335250,-71.090104,4.0461,15.6800
cph_query_-Efn_mUBXLqGWGzUw3Youw,cph:460,cph,direction,1236,56.044106,12.695292,55.703663,12.553377,38.8769,15.6800
london_query_-b5BCVv9Qd6OhZGxpoqS5A,london:84,london,direction,1236,52.633076,-1.134606,51.522775,-0.100861,142.2397,15.6800
manila_query_-KU1q5fdqSI_GghxKumbeg,manila:67,manila,direction,1236,12.935637,100.884293,14.632668,121.034870,2183.5457,15.6800
nairobi_query_19K8RILgg4ErFKJ9l5D9zQ,nairobi:10,nairobi,direction,1236,9.935816,-84.051559,-1.274444,36.799699,13408.5803,15.6800
toronto_query_-Af6Q3npKjccLu7TwYvlsQ,toronto:197,toronto,direction,1236,34.089500,-84.268997,43.734681,-79.355683,1153.1091,15.6800
zurich_query_-ldtR3_I7eHdDGYU5BNczg,zurich:105,zurich,direction,1236,47.388325,8.519226,47.386112,8.514885,0.4091,15.6800
amman_query_0mtodUgJmOV4UK-0AiTGHg,amman:26,amman,direction,1236,24.707031,46.675243,31.957841,35.850878,1329.9938,15.6800
boston_query_-IYAXZ4yoOS7SzEIu2m-me,boston:98,boston,direction,1236,-34.773502,-55.757065,42.350961,-71.101908,8716.9464,15.6800
cph_query_-F5w8wQO0CU26PCfOqANzA,cph:370,cph,direction,1236,59.376099,13.523483,55.666308,12.540118,416.6562,15.6800
london_query_-c-T7aulp9a5g-J9zYbYiQ,london:51,london,direction,1236,52.632320,-1.142220,51.468010,-0.127645,146.8797,15.6800
manila_query_-KoSUCrB2w1FscwO9vyRlw,manila:31,manila,direction,1236,14.584208,121.056732,14.521897,121.016181,8.1886,15.6800
nairobi_query_1J7o8IGEriKnTs-ay8aPNQ,nairobi:3,nairobi,direction,1236,-1.271134,36.724548,-1.290055,36.771096,5.5860,15.6800
toronto_query_-AlgHQUWzDPe9bpb8ZAzSA,toronto:171,toronto,direction,1236,43.648335,-79.398331,43.655206,-79.366112,2.7024,15.6800
zurich_query_-m5K41q4X0r8qu_XnaYlIg,zurich:14,zurich,direction,1236,47.409676,8.550367,47.392525,8.475857,5.9233,15.6800
amman_query_0rJM3ZzX3JzTTpl0GCia8w,amman:36,amman,direction,1236,11.408641,-69.678391,31.966763,35.902553,10765.2110,15.6800
boston_query_-Jix8HM-vXTXdWrXQwVvQw,boston:123,boston,direction,1236,42.360626,-71.087044,42.347696,-71.096756,1.6444,15.6800
cph_query_-FLAkBWjfrY2RcqaQ-LgmQ,cph:261,cph,direction,1236,55.490597,9.903295,55.678322,12.617675,171.8502,15.6800
london_query_-cAVonhAOLeSK7tfil0ceg,london:100,london,direction,1236,53.480701,-2.234312,51.518997,-0.086096,262.1320,15.6800
