query_id,place_id,city,condition,seed,pred_lat,pred_lon,true_lat,true_lon,error_km,effective_mse
nairobi_query_-rWgRitoKSYrdczUKUiOrA,nairobi:22,nairobi,hardened,1236,-1.040897,36.741028,-1.257983,36.701486,24.5359,15.6800
toronto_query_-5HBlqC41yTbYA1NM7dz1A,toronto:156,toronto,hardened,1236,46.813255,-71.223251,43.647975,-79.371764,728.2129,15.6800
zurich_query_-7bB9HS2MqV7UT7vRyROfg,zurich:19,zurich,hardened,1236,52.894821,4.937667,47.399085,8.513745,661.8890,15.6800
amman_query_-L_vanPrT4RcWlLbzCqMKA,amman:29,amman,hardened,1236,31.949841,35.922371,31.958243,35.852087,6.6965,15.6800
boston_query_-5-CNr3q7kmRGcDSMueI4w,boston:234,boston,hardened,1236,42.361111,-71.090385,42.354578,-71.078903,1.1907,15.6800
cph_query_-0_HsZnndjHv76QpTyNFCA,cph:242,cph,hardened,1236,58.736000,5.639784,55.669816,12.611177,540.4182,15.6800
london_query_-7cNAk24ZhuoOowcvDoImw,london:126,london,hardened,1236,51.606449,-2.627363,51.518691,-0.207176,167.5733,15.6800
manila_query_-6NSbTuzpeyDbSXKeGAasg,manila:190,manila,hardened,1236,10.264586,-61.462669,14.559348,121.089786,17240.5107,15.6800
nairobi_query_-yxXz3in11JFniZQAa7m2A,nairobi:10,nairobi,hardened,1236,-22.611990,-46.700905,-1.273099,36.800974,9286.1696,15.6800
toronto_query_-5RKNbex7In9Ys4mH40wXA,toronto:3,toronto,hardened,1236,45.456337,-73.633804,43.651658,-79.437117,501.5565,15.6800
zurich_query_-ANYzSHAsjItBx6yJauT3A,zurich:14,zurich,hardened,1236,47.386494,8.518781,47.392415,8.476167,3.2748,15.6800
amman_query_-MUBUlzvFxQS_zFg6xNhVg,amman:6,amman,hardened,1236,35.743813,51.347469,31.968966,35.841534,1490.1891,15.6800
boston_query_-6RLrPXAeunQaNK6m645ZA,boston:237,boston,hardened,1236,37.785881,-122.402199,42.350361,-71.076221,4330.6087,15.6800
cph_query_-2N5Dmf5tOm5N83KXgvjDw,cph:459,cph,hardened,1236,59.936211,10.766084,55.702854,12.553638,482.4390,15.6800
london_query_-8xWvI5d3Z6gfsRDb_kEQQ,london:15,london,hardened,1236,51.480968,-0.005273,51.503144,-0.152533,10.4892,15.6800
manila_query_-6_2C-ExaVhx4ONvHOvffw,manila:67,manila,hardened,1236,14.551074,121.051468,14.631225,121.034560,9.0962,15.6800
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,nairobi:15,nairobi,hardened,1236,32.866646,13.197047,-1.269268,36.817625,4533.2462,15.6800
toronto_query_-5ryd5v5eXUsmP9y4p6w_g,toronto:346,toronto,hardened,1236,43.736938,-79.719872,43.653895,-79.775916,10.2747,15.6800
zurich_query_-Bz7by7mnVU_HZbXc8FmpQ,zurich:111,zurich,hardened,1236,55.661499,12.567000,47.390342,8.491967,961.5255,15.6800
amman_query_-N1g8CEJP4UIaWH8Qqja2g,amman:26,amman,hardened,1236,35.743813,51.347469,31.956696,35.847420,1490.1497,15.6800
boston_query_-7KZUz5u8-7ja98pf8etVA,boston:176,boston,hardened,1236,42.315971,-71.223206,42.305410,-71.085418,11.3909,15.6800
cph_query_-3uNzD-M1uI2jZeGqOkpXg,cph:7,cph,hardened,1236,49.631664,6.170666,55.717097,12.561645,801.4712,15.6800
london_query_-9FGszdwftnBlzMuP0c_NQ,london:18,london,hardened,1236,51.502785,-0.135183,51.503390,-0.155664,1.4192,15.6800
manila_query_-6_XaKv0Rrp2Jl0G9m_8NQ,manila:88,manila,hardened,1236,13.786320,100.414612,14.525723,121.043254,2224.9223,15.6800
nairobi_query_01juXwMfxX_a4pfhpqt66g,nairobi:10,nairobi,hardened,1236,32.866646,13.197047,-1.274450,36.799743,4532.7158,15.6800
toronto_query_-5z50PgNYnxK8Ns2WmF_TQ,toronto:301,toronto,hardened,1236,43.736938,-79.719872,43.754078,-79.824089,8.5859,15.6800
zurich_query_-D3dDkhM5rjIJhj1SPdroA,zurich:96,zurich,hardened,1236,48.690109,9.003360,47.378900,8.489336,150.7252,15.6800
amman_query_-VdxqGX8d8L_OiSEN5CtDw,amman:0,amman,hardened,1236,32.869747,13.183218,31.983953,35.832464,2124.0101,15.6800
boston_query_-8cIAPzC7_za-xCEWsIoK2,boston:248,boston,hardened,1236,42.304901,-71.219200,42.341823,-71.158835,6.4409,15.6800
cph_query_-4KruxIYZ3a3GYE0tOKn2w,cph:333,cph,hardened,1236,55.707066,13.189086,55.692373,12.533366,41.1209,15.6800
london_query_-9KgeyegI3TaGMqglsDENg,london:111,london,hardened,1236,48.904366,2.479691,51.536444,-0.076229,344.5164,15.6800
manila_query_-7YHsOWBiYFmYcRzIM0ijg,manila:92,manila,hardened,1236,4.807186,-75.690392,14.590865,121.044033,17176.8048,15.6800
nairobi_query_09aysNUjwNAPHsHo-R-IdA,nairobi:21,nairobi,hardened,1236,3.874410,11.521551,-1.255310,36.693854,2854.9158,15.6800
toronto_query_-68JeZKxV2XoP0N_6780Og,toronto:55,toronto,hardened,1236,-50.325100,-72.263847,43.631011,-79.415244,10470.4174,15.6800
zurich_query_-E0qyEWY7jSPMOpGqiEG-A,zurich:7,zurich,hardened,1236,51.491333,7.516333,47.394980,8.503928,461.0447,15.6800
amman_query_-XWB_1fOm8NW5dQx9p5IKg,amman:35,amman,hardened,1236,32.893082,13.167393,31.984011,35.900124,2131.6324,15.6800
boston_query_-9Lur-PAHqcMspWszAgfqw,boston:249,boston,hardened,1236,53.839054,-1.727492,42.347328,-71.161497,5093.7359,15.6800
cph_query_-4RqBOkDhigU8JsdQZINkQ,cph:94,cph,hardened,1236,55.674648,12.565618,55.706035,12.580389,3.6108,15.6800
london_query_-FGaYVNFN5ALUsVDNixL_g,london:122,london,hardened,1236,52.632320,-1.142220,51.532457,-0.058266,142.9766,15.6800
manila_query_-81llwEm_ZxNy7Sa7Xrjlw,manila:53,manila,hardened,1236,13.749000,100.531448,14.648824,121.034293,2211.6863,15.6800
nairobi_query_0ByAmUG6wFySvLcHHQ0Sdg,nairobi:10,nairobi,hardened,1236,-1.954929,30.057478,-1.272851,36.801038,753.3759,15.6800
toronto_query_-6ZIqrL48IaL1dCCO7bDVQ,toronto:351,toronto,hardened,1236,40.720314,-112.048088,43.618533,-79.763686,2663.1461,15.6800
zurich_query_-F7hOUVha_xHAoDddsUYdw,zurich:99,zurich,hardened,1236,51.219860,6.861315,47.385695,8.539805,443.3380,15.6800
amman_query_-iXxlTRmA5JphamcIjxBbA,amman:11,amman,hardened,1236,22.593725,46.494141,32.029374,35.840189,1484.4546,15.6800
boston_query_-9gbUk-DmX9AOqntuN1nEm,boston:168,boston,hardened,1236,42.304901,-71.219200,42.396756,-71.090514,14.7022,15.6800
cph_query_-4XnD9qE623teR-nRYxB5A,cph:190,cph,hardened,1236,55.563679,12.991955,55.652749,12.602146,26.4107,15.6800
london_query_-Flts9XBA2wVlru8_LHbkg,london:111,london,hardened,1236,51.533363,-0.474600,51.536552,-0.077324,27.4809,15.6800
manila_query_-85J_HceaTP2S0IavwkQ-A,manila:119,manila,hardened,1236,14.274808,121.102959,14.594386,121.056988,35.8787,15.6800
nairobi_query_0LJUobuUEqOqrZc4s2fVgg,nairobi:5,nairobi,hardened,1236,50.955452,-0.129947,-1.289306,36.779175,6773.6582,15.6800
toronto_query_-7C0G-8afrBbN3hImbBHsA,toronto:346,toronto,hardened,1236,43.736938,-79.719872,43.653797,-79.772529,10.1681,15.6800
zurich_query_-Kb55YIF941j2DBFO5gVjA,zurich:111,zurich,hardened,1236,47.238808,8.737808,47.390806,8.492133,25.0733,15.6800
amman_query_-qij8CFaEYNp4JW3rF9oqQ,amman:32,amman,hardened,1236,18.475664,-69.929268,31.996352,35.884292,10334.4189,15.6800
boston_query_-AJWNV55EAzvKArt5mMYqg,boston:144,boston,hardened,1236,52.633087,-1.134606,42.333475,-71.091457,5164.9253,15.6800
cph_query_-5qSxgAnKk-6Bf5AVVoPjA,cph:243,cph,hardened,1236,-40.920334,174.983337,55.673263,12.609763,17932.1442,15.6800
london_query_-HfvOD1d7XUGJoEMybpyqQ,london:77,london,hardened,1236,52.633087,-1.134606,51.502168,-0.109986,143.9376,15.6800
manila_query_-9tG6ERjH4jVcWo9jkVvBg,manila:29,manila,hardened,1236,10.311541,123.918915,14.623835,121.015344,573.8058,15.6800
nairobi_query_0M1Vl3tUlt_2MiFp6vxhrg,nairobi:1,nairobi,hardened,1236,3.897138,11.546630,-1.246579,36.680326,2851.0014,15.6800
toronto_query_-7bDZLvVOVk7ethfd1yomg,toronto:251,toronto,hardened,1236,42.243141,-83.431000,43.661414,-79.319267,369.8789,15.6800
zurich_query_-Km53YFc8zewa3vS2OeGsQ,zurich:33,zurich,hardened,1236,49.783665,18.257833,47.401855,8.580756,758.7036,15.6800
amman_query_-t_-moqpBTWSiKU7mS-lgQ,amman:23,amman,hardened,1236,32.166531,34.829235,31.948052,35.850809,99.2904,15.6800
boston_query_-Ae9_7GnntvqV8myNb9fhv,boston:191,boston,hardened,1236,41.715298,-72.738121,42.388455,-71.089429,155.3449,15.6800
cph_query_-8E-udXiyMJCRp_UkM4Kgw,cph:245,cph,hardened,1236,59.390850,24.313091,55.678158,12.612364,809.6621,15.6800
london_query_-Id3DdRqVbjIA39wjxbTgw,london:125,london,hardened,1236,55.916206,-3.316154,51.488586,-0.057906,536.8702,15.6800
manila_query_-AXkFLZ0HchDGYvJ_KZ3dQ,manila:13,manila,hardened,1236,13.191231,77.665268,14.537463,120.994845,4673.1734,15.6800
nairobi_query_0Oa1jUYlj8LE47HApYWufA,nairobi:0,nairobi,hardened,1236,-1.040897,36.741028,-1.248723,36.683211,23.9865,15.6800
toronto_query_-85n6JJLXmi04edt5JxhzQ,toronto:21,toronto,hardened,1236,46.801117,-71.359634,43.633435,-79.427235,722.9416,15.6800
zurich_query_-M0Q1_7lg_TKGT2-mllw4w,zurich:19,zurich,hardened,1236,34.637711,-118.254150,47.399076,8.513323,9465.1955,15.6800
amman_query_0-2jyV8XAzdAOYMkdyQVLw,amman:6,amman,hardened,1236,32.869747,13.183218,31.970600,35.840690,2125.0033,15.6800
boston_query_-BE36-GG_yM6YS57M_uMTQ,boston:84,boston,hardened,1236,40.870403,-124.086281,42.355772,-71.105689,4334.9825,15.6800
cph_query_-9WYlFp61M1J1zV1mJD4uA,cph:280,cph,hardened,1236,54.080124,13.425378,55.665359,12.629060,183.4826,15.6800
london_query_-OOGG8lTvgHHqp3iuULlyQ,london:21,london,hardened,1236,51.513561,-0.141000,51.514113,-0.151959,0.7608,15.6800
manila_query_-ColYSDtqqoE3TZ4eZHu8g,manila:189,manila,hardened,1236,-25.414400,-49.206184,14.562662,121.089544,18440.3871,15.6800
nairobi_query_0R73ChZbcyJ8Z4vBaef_Jw,nairobi:10,nairobi,hardened,1236,50.527397,30.454102,-1.274479,36.799933,5791.6218,15.6800
toronto_query_-8BknWmZh2lEnEeect73Ww,toronto:273,toronto,hardened,1236,43.618534,-79.373833,43.666225,-79.298422,8.0588,15.6800
zurich_query_-TxHEY5xnZFgfnHO3ygjzw,zurich:25,zurich,hardened,1236,43.316364,-8.473473,47.404517,8.598975,1405.7465,15.6800
amman_query_051WRvR5gI1vde606oseFw,amman:23,amman,hardened,1236,37.409435,-6.004028,31.948302,35.850846,3843.4677,15.6800
boston_query_-CNeDzWqfei0F-1CmA8N9A,boston:156,boston,hardened,1236,38.232418,-122.636650,42.362981,-71.093857,4328.2673,15.6800
cph_query_-9ZOGirqZl2EVYWN1WLERg,cph:162,cph,hardened,1236,55.912273,37.397461,55.711674,12.592638,1541.6852,15.6800
london_query_-TmVvxY52h9CjrIUzBbCgw,london:129,london,hardened,1236,51.506279,-0.172449,51.507021,-0.186526,0.9777,15.6800
manila_query_-ELxcda6ePiuO6nR3VP3-A,manila:20,manila,hardened,1236,14.607235,121.040154,14.657366,121.004372,6.7744,15.6800
nairobi_query_0TzVtw0twyRTMFGP-VzE8A,nairobi:17,nairobi,hardened,1236,-1.228967,36.804867,-1.249292,36.847142,5.2149,15.6800
toronto_query_-8NbZpIbjwqAXwoRMmYddg,toronto:196,toronto,hardened,1236,43.734653,-79.258255,43.686514,-79.356058,9.5105,15.6800
zurich_query_-Vs9xzO47S-0Cfs9o81wvQ,zurich:27,zurich,hardened,1236,41.898701,2.767524,47.403352,8.599657,766.0030,15.6800
amman_query_0CjrhmzpvqXBOIBsGB6LcQ,amman:21,amman,hardened,1236,32.865963,13.124756,31.936361,35.848843,2131.8236,15.6800
boston_query_-D-onyWSIw3M1SbsxL7X-g,boston:27,boston,hardened,1236,42.304901,-71.219200,42.319381,-71.117116,8.5471,15.6800
cph_query_-AowxxrsOr_xM02-ZyrQ5A,cph:96,cph,hardened,1236,56.047958,12.696998,55.712892,12.577496,37.9960,15.6800
london_query_-UeH_UbGnPshWdeEEYfhyQ,london:121,london,hardened,1236,51.455734,-0.972284,51.534875,-0.056317,64.0175,15.6800
manila_query_-EVOy4h35ZUyBK4r6uBM5g,manila:15,manila,hardened,1236,13.727712,100.741470,14.516902,121.000779,2185.7075,15.6800
nairobi_query_0YY7sOJF2Kr1PfPB1KidBg,nairobi:3,nairobi,hardened,1236,51.097267,-0.191402,-1.290163,36.774214,6787.9167,15.6800
toronto_query_-8Q-Otkctyr1cXAnmn2BEw,toronto:23,toronto,hardened,1236,43.665730,-79.470406,43.638578,-79.429367,4.4740,15.6800
zurich_query_-ZAb7eYhYeo1yW06_paa_g,zurich:27,zurich,hardened,1236,47.736000,9.403833,47.405110,8.599770,70.6569,15.6800
amman_query_0IvHKlYEfFEP39KRxr9UZg,amman:22,amman,hardened,1236,32.025043,35.878407,31.941886,35.847469,9.6962,15.6800
boston_query_-DYvemYiNwx_BmPSrlUWIA,boston:144,boston,hardened,1236,42.304901,-71.219200,42.333410,-71.091583,10.9609,15.6800
cph_query_-BH_JCTriNnLeoSt0e51lQ,cph:429,cph,hardened,1236,52.354778,4.855635,55.664835,12.546808,622.3551,15.6800
london_query_-WUdEGuLIX2B2T8rBV0Rgw,london:75,london,hardened,1236,51.463097,-0.113854,51.491861,-0.111056,3.2043,15.6800
manila_query_-EthLwRJMwt-Shb-xpIYlA,manila:119,manila,hardened,1236,14.274808,121.102959,14.594442,121.056911,35.8860,15.6800
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,nairobi:10,nairobi,hardened,1236,-40.571068,-73.163452,-1.273749,36.800755,11583.3947,15.6800
toronto_query_-8imnyri_5yPaHzqoBtiSg,toronto:274,toronto,hardened,1236,43.734653,-79.258255,43.748641,-79.295987,3.4069,15.6800
zurich_query_-_SB4ERKdFDYkwavdkk6NA,zurich:27,zurich,hardened,1236,47.541035,7.790305,47.405016,8.599805,62.6941,15.6800
amman_query_0NfGsYmI9MkLl0JzfO-tJg,amman:37,amman,hardened,1236,31.949841,35.922371,31.978879,35.916274,3.2798,15.6800
boston_query_-DZ2jmUKLylFospVHUJx9w,boston:144,boston,hardened,1236,42.361549,-71.090012,42.333348,-71.091695,3.1389,15.6800
cph_query_-CmhgNHgZVau1Sw841AZJw,cph:271,cph,hardened,1236,50.559143,3.131103,55.677270,12.618525,849.9942,15.6800
london_query_-WZeEq0W1pr6VJS4t3dR0g,london:63,london,hardened,1236,51.594807,-0.066089,51.471655,-0.123163,14.2516,15.6800
manila_query_-GD9SrklFbEy7mNAK9uIXg,manila:143,manila,hardened,1236,15.772430,120.735794,14.555314,121.062423,139.8034,15.6800
nairobi_query_0o5iaNnZzqS9cqJ1tMT85g,nairobi:20,nairobi,hardened,1236,-1.040897,36.741028,-1.275833,36.887606,30.7895,15.6800
toronto_query_-8zrNMH6voa2ZtBaGNpoYQ,toronto:130,toronto,hardened,1236,43.702957,-79.536545,43.735876,-79.381670,12.9735,15.6800
zurich_query_-bwmsEYfSnHpjkqrw0Vn6g,zurich:27,zurich,hardened,1236,49.783665,18.257833,47.403802,8.599861,757.3021,15.6800
amman_query_0PLHged3iWJuuv8xOPB5rA,amman:29,amman,hardened,1236,32.865963,13.124756,31.958905,35.854412,2131.9571,15.6800
boston_query_-EHBZ4-3d6vENYYFm7mWEw,boston:123,boston,hardened,1236,42.369576,-71.075607,42.347679,-71.097785,3.0412,15.6800
cph_query_-CrgHhqoywCPgzsSAabnsw,cph:464,cph,hardened,1236,59.376099,13.523483,55.710387,12.552667,411.6937,15.6800
london_query_-WyzcGh-_EYVhI50Y9F08Q,london:121,london,hardened,1236,53.679501,-1.498104,51.535018,-0.055866,257.5629,15.6800
manila_query_-GRDcYlSjwLZPQ0LqKatqA,manila:171,manila,hardened,1236,14.551974,121.022591,14.605291,121.079154,8.4970,15.6800
nairobi_query_0u9pYEI4g20T0TGGb3Q_mw,nairobi:19,nairobi,hardened,1236,-22.631836,-48.201141,-1.253763,36.690423,9429.6496,15.6800
toronto_query_-90qYles5GKU3ikhCYP3xg,toronto:265,toronto,hardened,1236,44.297920,-80.021584,43.686419,-79.832400,69.6597,15.6800
zurich_query_-ckZ0rXdz4mibIinNjdoZQ,zurich:19,zurich,hardened,1236,24.175884,120.716682,47.399638,8.516805,9573.1106,15.6800
amman_query_0R0A_PhOAjP-uMDPM7p7mA,amman:29,amman,hardened,1236,24.707031,46.675243,31.958702,35.853572,1329.8390,15.6800
boston_query_-F1y-kaybMQbp8p7UR03TA,boston:250,boston,hardened,1236,41.000000,-73.814835,42.337935,-71.159550,266.0190,15.6800
cph_query_-EJZ9qR_FRIGfCF6DhQCJg,cph:175,cph,hardened,1236,55.679787,12.589731,55.679159,12.592312,0.1762,15.6800
london_query_-XIh6yuegk86oURAbggPpw,london:76,london,hardened,1236,51.522415,-0.156555,51.494331,-0.110853,4.4448,15.6800
manila_query_-GYvqZ8BYSfzGUbFI13obA,manila:109,manila,hardened,1236,16.431393,120.561905,14.654438,121.049307,204.3707,15.6800
nairobi_query_16KxNH7RD-4ITdBTZKvAXw,nairobi:3,nairobi,hardened,1236,-1.040897,36.741028,-1.290173,36.773942,27.9588,15.6800
toronto_query_-95Ypw11XUgNqZdY5m4GCw,toronto:85,toronto,hardened,1236,39.376522,-74.564789,43.744124,-79.407106,630.7757,15.6800
zurich_query_-fOHAPAq-KX4XPlg0JJPvg,zurich:96,zurich,hardened,1236,52.260666,6.786500,47.379042,8.489478,556.3494,15.6800
amman_query_0RRGZCCzxqj8dJzhN-RnQQ,amman:6,amman,hardened,1236,32.866646,13.197047,31.967991,35.842017,2123.9029,15.6800
boston_query_-GJo3fVMwIWZoCYgf09NLQ,boston:235,boston,hardened,1236,40.807556,-73.962677,42.354394,-71.076373,295.2986,15.6800
cph_query_-Eb1W6216G9S88OFy95k4Q,cph:366,cph,hardened,1236,46.942474,7.374454,55.663202,12.539098,1033.3282,15.6800
london_query_-XZRTRoj7LEefbZ7UDBzXg,london:29,london,hardened,1236,51.504856,-0.018249,51.524194,-0.137541,8.5303,15.6800
manila_query_-HF88JWAO1GDy0F6B4ZeZg,manila:202,manila,hardened,1236,14.721760,120.860596,14.684486,121.104344,26.5417,15.6800
nairobi_query_183WoPTmmjfRAAmVLL6TDw,nairobi:1,nairobi,hardened,1236,12.043349,107.070007,-1.247339,36.681249,7907.9107,15.6800
toronto_query_-9p2_cESNINnXfab4o-dKQ,toronto:121,toronto,hardened,1236,43.775585,-79.346054,43.639211,-79.390001,15.5702,15.6800
zurich_query_-iln48QPRjkI40nJSzd6lg,zurich:109,zurich,hardened,1236,47.238808,8.737808,47.389771,8.545821,22.1645,15.6800
amman_query_0fPb7in-cHyh0MAM_N6Zwg,amman:13,amman,hardened,1236,34.053623,-5.602941,31.942440,35.847242,3846.3350,15.6800
boston_query_-HufF4iDO00S4hZK96hUyw,boston:145,boston,hardened,1236,42.346039,-71.045410,42.335250,-71.090104,3.8644,15.6800
cph_query_-Efn_mUBXLqGWGzUw3Youw,cph:460,cph,hardened,1236,55.695702,12.546869,55.703663,12.553377,0.9747,15.6800
london_query_-b5BCVv9Qd6OhZGxpoqS5A,london:84,london,hardened,1236,51.485840,-0.197689,51.522775,-0.100861,7.8602,15.6800
manila_query_-KU1q5fdqSI_GghxKumbeg,manila:67,manila,hardened,1236,12.935637,100.884293,14.632668,121.034870,2183.5457,15.6800
nairobi_query_19K8RILgg4ErFKJ9l5D9zQ,nairobi:10,nairobi,hardened,1236,42.663628,23.357706,-1.274444,36.799699,5067.9303,15.6800
toronto_query_-Af6Q3npKjccLu7TwYvlsQ,toronto:197,toronto,hardened,1236,41.462090,-81.953499,43.734681,-79.355683,330.2242,15.6800
zurich_query_-ldtR3_I7eHdDGYU5BNczg,zurich:105,zurich,hardened,1236,47.388325,8.519226,47.386112,8.514885,0.4091,15.6800
amman_query_0mtodUgJmOV4UK-0AiTGHg,amman:26,amman,hardened,1236,31.949841,35.922371,31.957841,35.850878,6.8035,15.6800
boston_query_-IYAXZ4yoOS7SzEIu2m-me,boston:98,boston,hardened,1236,38.914593,-104.734299,42.350961,-71.101908,2844.9063,15.6800
cph_query_-F5w8wQO0CU26PCfOqANzA,cph:370,cph,hardened,1236,57.749725,12.021792,55.666308,12.540118,233.8140,15.6800
london_query_-c-T7aulp9a5g-J9zYbYiQ,london:51,london,hardened,1236,51.649609,-0.170073,51.468010,-0.127645,20.4047,15.6800
manila_query_-KoSUCrB2w1FscwO9vyRlw,manila:31,manila,hardened,1236,14.552815,121.022881,14.521897,121.016181,3.5128,15.6800
nairobi_query_1J7o8IGEriKnTs-ay8aPNQ,nairobi:3,nairobi,hardened,1236,-6.364804,106.833961,-1.290055,36.771096,7788.5573,15.6800
toronto_query_-AlgHQUWzDPe9bpb8ZAzSA,toronto:171,toronto,hardened,1236,43.648335,-79.398331,43.655206,-79.366112,2.7024,15.6800
zurich_query_-m5K41q4X0r8qu_XnaYlIg,zurich:14,zurich,hardened,1236,47.409676,8.550367,47.392525,8.475857,5.9233,15.6800
amman_query_0rJM3ZzX3JzTTpl0GCia8w,amman:36,amman,hardened,1236,19.292673,-99.593811,31.966763,35.902553,12602.6305,15.6800
boston_query_-Jix8HM-vXTXdWrXQwVvQw,boston:123,boston,hardened,1236,42.359901,-71.088463,42.347696,-71.096756,1.5187,15.6800
