query_id,correct_gallery_id,correct_rank,correct_similarity,hardest_negative_id,hardest_negative_similarity,retrieval_margin,top1_gallery_id,top5_hit,top10_hit,psnr_mean,effective_weight_energy,effective_mse,clipping_fraction,weight_top10pct_share,placement,operator,label,backbone,seed,gallery_size
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,nairobi_database_XdvgQAdvS4ZnbRq1lFmPvA,7,0.8534872531890869,amman_database_29z1w1EW9-qTj7neMnnIig,0.8730409145355225,-0.019553661346435547,amman_database_29z1w1EW9-qTj7neMnnIig,0,1,36.06712881940639,0.25077036023139954,16.08301544189453,0.0,0.10000000894069672,uniform,mosaic,uniform same-energy,resnet18,1234,0
toronto_query_-3UT7A8bNUkVBgSLW30-ow,toronto_database_ahYWgqSEuXW1UvHqjcvhbg,50,0.7885531187057495,boston_database_4ZbdgBgOEO3l9iL-DzVnYA,0.8260020017623901,-0.037448883056640625,boston_database_4ZbdgBgOEO3l9iL-DzVnYA,0,0,36.23937368420645,0.25077131390571594,15.457633018493652,0.0031250000465661287,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,zurich_database_62HR56sCdEq3XIADUUPmBw,13,0.8473995923995972,manila_database_8CX3mu74pWVyEWzhNrVcbQ,0.8717613816261292,-0.024361789226531982,manila_database_8CX3mu74pWVyEWzhNrVcbQ,0,0,36.16206805769294,0.25077539682388306,15.735246658325195,0.0005208333604969084,0.09999998658895493,uniform,mosaic,uniform same-energy,resnet18,1234,0
amman_query_-BJoV1t0rKwEzk0bsZplVQ,amman_database_RybCghn6dxdppOd3XPQXhw,1758,0.667051374912262,amman_database_TAHAih6CiD8ZHZpJqmk4NA,0.8726279735565186,-0.2055765986442566,amman_database_TAHAih6CiD8ZHZpJqmk4NA,0,0,36.06862631936609,0.2507748603820801,16.077470779418945,0.0,0.09999999403953552,uniform,mosaic,uniform same-energy,resnet18,1234,0
boston_query_-0n5FDAuOditKvxIekIbBg,boston_database_7Spns0cJFoQxJhHcHR_Yok,1,0.8487426042556763,manila_database_3ED-M6yl_Y4YZkenDNv49Q,0.7950037717819214,0.05373883247375488,boston_database_7Spns0cJFoQxJhHcHR_Yok,1,1,36.24400029727611,0.2507784366607666,15.441174507141113,0.0010850694961845875,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
cph_query_--xKnCCc_4tDGo80iM-A_g,cph_database_2_XsYL2TeW-tmupH9iXwiw,1,0.9029098749160767,toronto_database_4u5iuDYlmff6eOykSBG4Aw,0.8879179954528809,0.0149918794631958,cph_database_2_XsYL2TeW-tmupH9iXwiw,1,1,36.11885667056065,0.2507784366607666,15.892590522766113,0.0,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
london_query_-4pmBOZmF-ynXSkWw5BAew,london_database_5a908C1LT7cfUlW0-urdfA,1,0.8657211065292358,cph_database_7_wYc_QgW8FRWp1rR6jnJQ,0.8507100343704224,0.015011072158813477,london_database_5a908C1LT7cfUlW0-urdfA,1,1,36.443769971976536,0.25077053904533386,14.746989250183105,0.04496527835726738,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
manila_query_-2h231ovohZWmrsaBllNyw,manila_database_AtwA7nHo3oRCY9gITWUBSw,179,0.8115900754928589,cph_database_XtStyqOnyclJ6DFytgpC0Q,0.8678044080734253,-0.056214332580566406,cph_database_XtStyqOnyclJ6DFytgpC0Q,0,0,36.129931554195764,0.2507748603820801,15.8521146774292,0.00034722223062999547,0.09999999403953552,uniform,mosaic,uniform same-energy,resnet18,1234,0
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,nairobi_database_ssLyvL_47h4IZogucHeChA,1,0.8478588461875916,zurich_database_4NRS_5YX0S3yJJSOofowlA,0.8477810621261597,7.778406143188477e-05,nairobi_database_ssLyvL_47h4IZogucHeChA,1,1,36.38996299170642,0.2507757842540741,14.93083381652832,0.009027778171002865,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,toronto_database_76nIzPCLBw3jsfFraKvLlg,1,0.8884459733963013,toronto_database_5ey9E_udkLByc3LTBLFD3A,0.8851583003997803,0.003287672996520996,toronto_database_76nIzPCLBw3jsfFraKvLlg,1,1,36.40866530286207,0.25077104568481445,14.866674423217773,0.02035590261220932,0.09999999403953552,uniform,mosaic,uniform same-energy,resnet18,1234,0
zurich_query_-4StYjY5sT1S23ls5heCbg,zurich_database_X6HaLuJZms_NtOwrX7Ccnw,1,0.8916727304458618,zurich_database_-Z_U-J1EncVqJmBvLwHPaQ,0.8713235259056091,0.020349204540252686,zurich_database_X6HaLuJZms_NtOwrX7Ccnw,1,1,36.32820258876122,0.25077372789382935,15.14468002319336,0.013433159328997135,0.09999999403953552,uniform,mosaic,uniform same-energy,resnet18,1234,0
amman_query_-D0IlKF__f0c9DPAKbiYnw,amman_database_21axHEFcyX-1hI673vVgLQ,14,0.7900277376174927,amman_database_q8IKz1dYe84bII8aKmSgZw,0.8553867936134338,-0.06535905599594116,amman_database_q8IKz1dYe84bII8aKmSgZw,0,0,36.06545369441064,0.2507750391960144,16.08922004699707,0.0,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
boston_query_-3hM-MR6uuw3se14vw3G0w,boston_database_Ald8XklVXJv2wFOcWoD7SA,505,0.7257555723190308,boston_database_4FDiXrluACXMwFexJ7QSmA,0.8690110445022583,-0.14325547218322754,boston_database_4FDiXrluACXMwFexJ7QSmA,0,0,36.07635950968609,0.2507822811603546,16.04886817932129,0.0,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
cph_query_-05vIhjxDNupFcgaM90L3w,cph_database_T7zbMe-_pVjIRayCf9mfQw,3,0.8553881645202637,manila_database_1-NjZL9b8KTrSIldAnLivA,0.8778854608535767,-0.02249729633331299,manila_database_1-NjZL9b8KTrSIldAnLivA,1,1,36.24217538939044,0.2507733702659607,15.447664260864258,0.0042100693099200726,0.10000000894069672,uniform,mosaic,uniform same-energy,resnet18,1234,0
london_query_-5QOE2AlZX8rEz8ONtGRrg,london_database_7NuzdrMI9lHNaBHwtbChxQ,22,0.7758136987686157,manila_database_-dbGwwBuXxUQWhflFrCkIQ,0.8219638466835022,-0.046150147914886475,manila_database_-dbGwwBuXxUQWhflFrCkIQ,0,0,36.08191882886689,0.2507743537425995,16.028337478637695,0.0,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,manila_database_-VWrhS101xkbdgoKX_ctiw,288,0.8228819370269775,toronto_database_0WNVRK1AS99dW-vMuIRJqQ,0.8773056268692017,-0.05442368984222412,toronto_database_0WNVRK1AS99dW-vMuIRJqQ,0,0,36.23851099544152,0.25076866149902344,15.46070384979248,0.0,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,nairobi_database_18gWBFrXYXa2ANqWz5940w,157,0.7521406412124634,london_database_JeQXfjTo6VURMPAXsqqrqw,0.8211347460746765,-0.06899410486221313,london_database_JeQXfjTo6VURMPAXsqqrqw,0,0,36.16292754012079,0.250775545835495,15.732132911682129,0.01575520820915699,0.10000000894069672,uniform,mosaic,uniform same-energy,resnet18,1234,0
toronto_query_-4mlNvZUZnbmRaGbiIndoA,toronto_database_aGiRwJJAlM_N-HVpKyVj_Q,1,0.8561299443244934,nairobi_database_ssLyvL_47h4IZogucHeChA,0.8418340682983398,0.014295876026153564,toronto_database_aGiRwJJAlM_N-HVpKyVj_Q,1,1,36.198487166519456,0.25077539682388306,15.603845596313477,0.0,0.09999998658895493,uniform,mosaic,uniform same-energy,resnet18,1234,0
zurich_query_-71-BK_yAOJ1soK0OQWIcg,zurich_database_D5f-Hfo2KgngABF8SxLx7A,83,0.7535946369171143,boston_database_17euonMgPfb6H2Pil1okIQ,0.802358090877533,-0.0487634539604187,boston_database_17euonMgPfb6H2Pil1okIQ,0,0,36.10556459432027,0.25076624751091003,15.941306114196777,0.0,0.10000000894069672,uniform,mosaic,uniform same-energy,resnet18,1234,0
amman_query_-EAmCN9i5BGEadZIccXEyA,amman_database_49Nj3x8K07clFjERwTHCTQ,8,0.8466411828994751,nairobi_database_ssLyvL_47h4IZogucHeChA,0.8727232217788696,-0.02608203887939453,nairobi_database_ssLyvL_47h4IZogucHeChA,0,1,36.08942724340406,0.2507734000682831,16.00065040588379,0.00021701389050576836,0.10000001639127731,uniform,mosaic,uniform same-energy,resnet18,1234,0
boston_query_-4vuSn0vvcBVOccgQqFlow,boston_database_Gvml7rFx_6nDit5eWclK5g,66,0.8279913663864136,boston_database_4milP7SllTY547rUjQshWg,0.8634198904037476,-0.035428524017333984,boston_database_4milP7SllTY547rUjQshWg,0,0,36.08180048234995,0.25077205896377563,16.02877426147461,0.0,0.09999997913837433,uniform,mosaic,uniform same-energy,resnet18,1234,0
cph_query_-07-gME-zaQLhCsFrSInSg,cph_database_7uNVVQ63J8fRL3vQqXLvMA,2,0.8461028337478638,toronto_database_7CrwfT604EX9wO8UnbNDNA,0.8479313254356384,-0.0018284916877746582,toronto_database_7CrwfT604EX9wO8UnbNDNA,1,1,36.25235020900962,0.2507722079753876,15.411515235900879,0.0,0.09999999403953552,uniform,mosaic,uniform same-energy,resnet18,1234,0
london_query_-7U9wY8ynnu3oZ1g_-0xww,london_database_7RTgs3f2012dnRwFgn1daw,13,0.8729733228683472,london_database_7hadEPdEI2MGW7SMcZDBUA,0.8963627219200134,-0.02338939905166626,london_database_7hadEPdEI2MGW7SMcZDBUA,0,0,36.27229077990742,0.2507699131965637,15.34091567993164,0.02109375037252903,0.09999999403953552,uniform,mosaic,uniform same-energy,resnet18,1234,0
manila_query_-5pMypBbFEXHPOTYNJl_EA,manila_database_1NHx9p_Qfpv51-_bnxD3XQ,14,0.8601996302604675,amman_database_29z1w1EW9-qTj7neMnnIig,0.881784975528717,-0.02158534526824951,amman_database_29z1w1EW9-qTj7neMnnIig,0,0,36.24267384431195,0.25076764822006226,15.445891380310059,0.0,0.10000000894069672,uniform,mosaic,uniform same-energy,resnet18,1234,0
nairobi_query_-rWgRitoKSYrdczUKUiOrA,nairobi_database_3rFIO1enFyRVL-nV8QEmBA,3,0.8286818265914917,boston_database_5L3USOLg_-os4yeRMczNuQ,0.8463825583457947,-0.01770073175430298,boston_database_5L3USOLg_-os4yeRMczNuQ,1,1,36.09008865337242,0.2507724463939667,15.998213768005371,0.0,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
toronto_query_-5HBlqC41yTbYA1NM7dz1A,toronto_database_LIR6pHa5HpRIR-2BJFU0rg,52,0.8273335695266724,toronto_database_J944BkUVr339StNeKvml4Q,0.869976818561554,-0.04264324903488159,toronto_database_J944BkUVr339StNeKvml4Q,0,0,36.281375685043706,0.25077182054519653,15.308857917785645,0.0316840261220932,0.09999999403953552,uniform,mosaic,uniform same-energy,resnet18,1234,0
zurich_query_-7bB9HS2MqV7UT7vRyROfg,zurich_database_5hJrSztFeaGup3NhNZhzFg,118,0.8159674406051636,boston_database_-dzsCoIqiJHKcLjfwSEEng,0.868672251701355,-0.052704811096191406,boston_database_-dzsCoIqiJHKcLjfwSEEng,0,0,36.099355093510134,0.2507781684398651,15.964115142822266,0.0008680555620230734,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
amman_query_-L_vanPrT4RcWlLbzCqMKA,amman_database_IceuJQN2uOI5xXzHFlNWHw,20,0.833877444267273,amman_database_Ld8UF_WG7d620clwmhmA7w,0.8526880145072937,-0.018810570240020752,amman_database_Ld8UF_WG7d620clwmhmA7w,0,0,36.08788581138265,0.2507728934288025,16.006330490112305,0.0,0.10000001639127731,uniform,mosaic,uniform same-energy,resnet18,1234,0
boston_query_-5-CNr3q7kmRGcDSMueI4w,boston_database_kkvI6FjRw9lNm8bQvk5Rkg,1,0.8899465799331665,boston_database_2w0-8enV-F9rfBj629l7jA,0.8773651719093323,0.012581408023834229,boston_database_kkvI6FjRw9lNm8bQvk5Rkg,1,1,36.07057842914456,0.25077909231185913,16.07024574279785,0.0,0.10000000894069672,uniform,mosaic,uniform same-energy,resnet18,1234,0
cph_query_-0_HsZnndjHv76QpTyNFCA,cph_database_SV8c2DXuy-R0A6D10eAPeA,2,0.8723474740982056,amman_database_3R0Bf2kyDwfj1gZ5-JMKsw,0.8751872777938843,-0.002839803695678711,amman_database_3R0Bf2kyDwfj1gZ5-JMKsw,1,1,36.09160548756269,0.2507743835449219,15.992627143859863,0.0,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
london_query_-7cNAk24ZhuoOowcvDoImw,london_database_51ahiaqHEKcy5QEIBNvh3A,29,0.818373441696167,boston_database_-BzrVPIrGylZQ8H15WaRYg,0.8547846078872681,-0.036411166191101074,boston_database_-BzrVPIrGylZQ8H15WaRYg,0,0,36.236998488777154,0.2507613003253937,15.466089248657227,0.0,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
manila_query_-6NSbTuzpeyDbSXKeGAasg,manila_database_No4-TeedOgxh0oAMVBGCKA,1,0.8516183495521545,toronto_database_1VHx8iUPobwi99CTiggIpA,0.8430835008621216,0.008534848690032959,manila_database_No4-TeedOgxh0oAMVBGCKA,1,1,36.08099798166616,0.2507738769054413,16.031736373901367,0.0,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
nairobi_query_-yxXz3in11JFniZQAa7m2A,nairobi_database_5fIX502GwN4iBedy_B8GeA,25,0.8062535524368286,cph_database_1nVPT6ZWiVRfTMwuFKHvQw,0.8554327487945557,-0.04917919635772705,cph_database_1nVPT6ZWiVRfTMwuFKHvQw,0,0,36.374036683917396,0.25077298283576965,14.985688209533691,0.04249132052063942,0.09999999403953552,uniform,mosaic,uniform same-energy,resnet18,1234,0
toronto_query_-5RKNbex7In9Ys4mH40wXA,toronto_database_6WcJ7hWAeDPVUYIua0lFOg,1579,0.6973787546157837,toronto_database_-C42seTAv_ysnP57NggKvQ,0.8818097710609436,-0.1844310164451599,toronto_database_-C42seTAv_ysnP57NggKvQ,0,0,36.51424359386088,0.25077196955680847,14.509618759155273,0.06128472089767456,0.10000000894069672,uniform,mosaic,uniform same-energy,resnet18,1234,0
zurich_query_-ANYzSHAsjItBx6yJauT3A,zurich_database_2AJ6kHCsE48TTzHS7X6vFw,23,0.8528613448143005,manila_database_YAr_6aQgtNVbe7GhT70obQ,0.894984245300293,-0.04212290048599243,manila_database_YAr_6aQgtNVbe7GhT70obQ,0,0,36.27973918827206,0.25077348947525024,15.314627647399902,0.0,0.09999998658895493,uniform,mosaic,uniform same-energy,resnet18,1234,0
amman_query_-MUBUlzvFxQS_zFg6xNhVg,amman_database_151zMheq8vPIGSfBTFm2Kg,45,0.8319324254989624,amman_database_21axHEFcyX-1hI673vVgLQ,0.8702601790428162,-0.03832775354385376,amman_database_21axHEFcyX-1hI673vVgLQ,0,0,36.08715721193398,0.2507728934288025,16.009016036987305,0.0,0.10000001639127731,uniform,mosaic,uniform same-energy,resnet18,1234,0
boston_query_-6RLrPXAeunQaNK6m645ZA,boston_database_4rLO8Z_zI2AomCqI2i3j4w,1,0.870389461517334,zurich_database_4FlzweEjVGvnW3C9lZIYrw,0.863498866558075,0.006890594959259033,boston_database_4rLO8Z_zI2AomCqI2i3j4w,1,1,36.18692841364056,0.2507757842540741,15.645430564880371,0.0,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
cph_query_-2N5Dmf5tOm5N83KXgvjDw,cph_database_5bN6yjff_s_mmc84IJXTkQ,1,0.8903589248657227,cph_database_PV8eREqcGjN8j1o8hQLxfw,0.8620772957801819,0.02828162908554077,cph_database_5bN6yjff_s_mmc84IJXTkQ,1,1,36.50545096869862,0.2507745921611786,14.539024353027344,0.06847330927848816,0.09999999403953552,uniform,mosaic,uniform same-energy,resnet18,1234,0
london_query_-8xWvI5d3Z6gfsRDb_kEQQ,london_database_2nfD8uopWEhFcNeRrMETIA,25,0.7453327775001526,london_database_1HBKiIwsYTj_B1mXOqKWag,0.8554414510726929,-0.11010867357254028,london_database_1HBKiIwsYTj_B1mXOqKWag,0,0,36.31743185064083,0.2507750391960144,15.182286262512207,0.0345052070915699,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
manila_query_-6_2C-ExaVhx4ONvHOvffw,manila_database_GI4HIiOuBrAQqj5gEbVdrw,448,0.8210704326629639,manila_database_2pcMDZN9eETtWZGigjrLLw,0.8945688009262085,-0.07349836826324463,manila_database_2pcMDZN9eETtWZGigjrLLw,0,0,36.264816852593555,0.25076824426651,15.367339134216309,0.0003906250058207661,0.09999997913837433,uniform,mosaic,uniform same-energy,resnet18,1234,0
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,nairobi_database_Sm5f4osblN-sOr2YFvbXXg,6,0.8165736794471741,nairobi_database_-aBwExLCI08etKM21v0eAQ,0.8347926735877991,-0.018218994140625,nairobi_database_-aBwExLCI08etKM21v0eAQ,0,1,36.104620537322326,0.25077539682388306,15.944771766662598,0.0016927083488553762,0.09999998658895493,uniform,mosaic,uniform same-energy,resnet18,1234,0
toronto_query_-5ryd5v5eXUsmP9y4p6w_g,toronto_database_xlhtmCWmPwjhLIwEPp899Q,1419,0.7581831216812134,toronto_database_2PHgK91Apm8x6PzXK7MpUA,0.8934625387191772,-0.13527941703796387,toronto_database_2PHgK91Apm8x6PzXK7MpUA,0,0,36.07311573078162,0.25077006220817566,16.06085968017578,0.0,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
zurich_query_-Bz7by7mnVU_HZbXc8FmpQ,zurich_database_JlQZqZETcsktpyAY5mc1pg,2,0.878976583480835,toronto_database_8Ha8vTyXTW5lX1aiKBb8KQ,0.8928148746490479,-0.01383829116821289,toronto_database_8Ha8vTyXTW5lX1aiKBb8KQ,1,1,36.067938033727074,0.25077298283576965,16.080018997192383,0.0,0.09999999403953552,uniform,mosaic,uniform same-energy,resnet18,1234,0
amman_query_-N1g8CEJP4UIaWH8Qqja2g,amman_database_UX1YuIhPO2Xhxp7YP0Xf5w,55,0.8238652944564819,amman_database_ONY-rsH_3nthK111PVrqsg,0.8900845050811768,-0.06621921062469482,amman_database_ONY-rsH_3nthK111PVrqsg,0,0,36.09081955735,0.25077298283576965,15.995521545410156,0.0,0.09999999403953552,uniform,mosaic,uniform same-energy,resnet18,1234,0
boston_query_-7KZUz5u8-7ja98pf8etVA,boston_database_-1Ur0I4BTjRYsKJqfcfVZQ,802,0.7586692571640015,boston_database_7nBh5iB7F195iH0429WvoQ,0.8712338209152222,-0.1125645637512207,boston_database_7nBh5iB7F195iH0429WvoQ,0,0,36.177936509492355,0.25077390670776367,15.677857398986816,0.0006510416860692203,0.10000000894069672,uniform,mosaic,uniform same-energy,resnet18,1234,0
cph_query_-3uNzD-M1uI2jZeGqOkpXg,cph_database_spPSHqDZCj45h17hsXWxpw,139,0.7720837593078613,london_database_04ySq8YgTHJydhVTIgMwzw,0.8302994966506958,-0.05821573734283447,london_database_04ySq8YgTHJydhVTIgMwzw,0,0,36.06698821383439,0.25077539682388306,16.08353614807129,0.0,0.09999998658895493,uniform,mosaic,uniform same-energy,resnet18,1234,0
london_query_-9FGszdwftnBlzMuP0c_NQ,london_database_Kz3Cq-q4WwlxQ_Rjgk305g,1,0.8955037593841553,toronto_database_6qYwQstrayZM_SmME-owrw,0.8635417819023132,0.03196197748184204,london_database_Kz3Cq-q4WwlxQ_Rjgk305g,1,1,36.09506812220156,0.2507767975330353,15.979881286621094,0.0,0.09999999403953552,uniform,mosaic,uniform same-energy,resnet18,1234,0
manila_query_-6_XaKv0Rrp2Jl0G9m_8NQ,manila_database_-aBV8vXQErDoI7aoZ1e0rw,51,0.8271037340164185,nairobi_database_8BW-IHkUck2W9kRj959Vqw,0.8565834760665894,-0.0294797420501709,nairobi_database_8BW-IHkUck2W9kRj959Vqw,0,0,36.09247859360348,0.25077322125434875,15.989412307739258,0.0,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
nairobi_query_01juXwMfxX_a4pfhpqt66g,nairobi_database_3xxeV1DoPMaR_eHJb0-MkQ,43,0.7843255996704102,cph_database_2ySNejZfiFdx7Ry3SwhV2Q,0.8270623683929443,-0.04273676872253418,cph_database_2ySNejZfiFdx7Ry3SwhV2Q,0,0,36.23583266202159,0.2507734000682831,15.47024154663086,0.014453125186264515,0.10000001639127731,uniform,mosaic,uniform same-energy,resnet18,1234,0
toronto_query_-5z50PgNYnxK8Ns2WmF_TQ,toronto_database_18_06r8X3FWdwfUchBmPQA,40,0.8343406915664673,zurich_database_1RM5Mx-wajw1Nbo7PHHTwg,0.8746039271354675,-0.040263235569000244,zurich_database_1RM5Mx-wajw1Nbo7PHHTwg,0,0,36.07012485126249,0.25077489018440247,16.071924209594727,0.0,0.09999999403953552,uniform,mosaic,uniform same-energy,resnet18,1234,0
zurich_query_-D3dDkhM5rjIJhj1SPdroA,zurich_database_A7Y3Ah31a1X_Bh7UZS5KIA,243,0.8152750134468079,cph_database_3NQI8cjUItCPUXn1lBmjFQ,0.8751878142356873,-0.059912800788879395,cph_database_3NQI8cjUItCPUXn1lBmjFQ,0,0,36.38080831261125,0.2507605254650116,14.962340354919434,0.03498264029622078,0.10000000149011612,uniform,mosaic,uniform same-energy,resnet18,1234,0
amman_query_-VdxqGX8d8L_OiSEN5CtDw,amman_database_ugi1L8kfJhi2W7D5xbEYlA,411,0.7936809659004211,amman_database_ONY-rsH_3nthK111PVrqsg,0.867256224155426,-0.07357525825500488,amman_database_ONY-rsH_3nthK111PVrqsg,0,0,36.078865590397044,0.25077539682388306,16.039609909057617,0.0,0.09999998658895493,uniform,mosaic,uniform same-energy,resnet18,1234,0
