query_id,condition,seed,sanitizer,correct_rank,top1_place,correct_place,effective_mse,psnr
zurich_query_--RjvuIbkJiPNJknyeZN_Q,transfer_1,1234,jpeg75,433,zurich:19,zurich:64,15.679992,36.1773
zurich_query_--RjvuIbkJiPNJknyeZN_Q,transfer_2,1234,jpeg75,511,zurich:19,zurich:64,15.680001,36.1773
zurich_query_--RjvuIbkJiPNJknyeZN_Q,transfer_3,1234,jpeg75,787,boston:234,zurich:64,15.680002,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,isotropic,1234,jpeg75,1,amman:21,amman:21,15.680000,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,white_box,1234,jpeg75,7,amman:23,amman:21,15.680001,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,transfer_1,1234,jpeg75,1,amman:21,amman:21,15.679997,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,transfer_2,1234,jpeg75,1,amman:21,amman:21,15.679997,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,transfer_3,1234,jpeg75,1,amman:21,amman:21,15.680000,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,isotropic,1234,jpeg75,395,manila:109,boston:262,15.680000,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,white_box,1234,jpeg75,1416,boston:19,boston:262,15.679995,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,transfer_1,1234,jpeg75,556,manila:109,boston:262,15.680001,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,transfer_2,1234,jpeg75,545,manila:134,boston:262,15.680000,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,transfer_3,1234,jpeg75,537,boston:216,boston:262,15.680000,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,isotropic,1234,jpeg75,1,cph:162,cph:162,15.680001,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,white_box,1234,jpeg75,10,toronto:200,cph:162,15.679997,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_1,1234,jpeg75,1,cph:162,cph:162,15.680008,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_2,1234,jpeg75,1,cph:162,cph:162,15.680000,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_3,1234,jpeg75,1,cph:162,cph:162,15.680000,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,isotropic,1234,jpeg75,1,london:2,london:2,15.679995,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,white_box,1234,jpeg75,279,toronto:273,london:2,15.680000,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,transfer_1,1234,jpeg75,1,london:2,london:2,15.679997,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,transfer_2,1234,jpeg75,2,zurich:94,london:2,15.680000,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,transfer_3,1234,jpeg75,4,zurich:35,london:2,15.680000,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,isotropic,1234,jpeg75,907,manila:116,manila:142,15.680002,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,white_box,1234,jpeg75,952,boston:249,manila:142,15.680000,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_1,1234,jpeg75,964,manila:116,manila:142,15.680000,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_2,1234,jpeg75,1023,cph:175,manila:142,15.680000,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_3,1234,jpeg75,461,manila:116,manila:142,15.679997,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,isotropic,1234,jpeg75,5,nairobi:22,nairobi:18,15.679998,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,white_box,1234,jpeg75,745,manila:106,nairobi:18,15.680001,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,transfer_1,1234,jpeg75,11,nairobi:22,nairobi:18,15.680000,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,transfer_2,1234,jpeg75,26,nairobi:19,nairobi:18,15.680000,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,transfer_3,1234,jpeg75,160,amman:32,nairobi:18,15.680000,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,isotropic,1234,jpeg75,51,boston:98,toronto:185,15.679997,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,white_box,1234,jpeg75,428,boston:123,toronto:185,15.680000,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,transfer_1,1234,jpeg75,105,boston:90,toronto:185,15.680000,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,transfer_2,1234,jpeg75,73,boston:98,toronto:185,15.679997,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,transfer_3,1234,jpeg75,70,boston:90,toronto:185,15.680000,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,isotropic,1234,jpeg75,16,cph:464,zurich:13,15.679997,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,white_box,1234,jpeg75,742,manila:23,zurich:13,15.680001,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,transfer_1,1234,jpeg75,90,cph:464,zurich:13,15.679998,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,transfer_2,1234,jpeg75,67,cph:464,zurich:13,15.680002,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,transfer_3,1234,jpeg75,166,toronto:23,zurich:13,15.679996,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,isotropic,1234,jpeg75,1802,amman:35,amman:37,15.680000,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,white_box,1234,jpeg75,1995,cph:296,amman:37,15.680000,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,transfer_1,1234,jpeg75,1871,amman:35,amman:37,15.680001,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,transfer_2,1234,jpeg75,1888,amman:35,amman:37,15.680000,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,transfer_3,1234,jpeg75,1959,amman:35,amman:37,15.680000,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,isotropic,1234,jpeg75,1,boston:239,boston:239,15.679997,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,white_box,1234,jpeg75,269,london:28,boston:239,15.680000,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,transfer_1,1234,jpeg75,1,boston:239,boston:239,15.679998,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,transfer_2,1234,jpeg75,1,boston:239,boston:239,15.679997,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,transfer_3,1234,jpeg75,3,london:122,boston:239,15.679997,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,isotropic,1234,jpeg75,1,cph:345,cph:345,15.680000,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,white_box,1234,jpeg75,82,london:71,cph:345,15.679989,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_1,1234,jpeg75,1,cph:345,cph:345,15.680000,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_2,1234,jpeg75,2,cph:429,cph:345,15.679995,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_3,1234,jpeg75,2,toronto:58,cph:345,15.679997,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,isotropic,1234,jpeg75,1,london:5,london:5,15.679996,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,white_box,1234,jpeg75,1307,zurich:5,london:5,15.680002,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,transfer_1,1234,jpeg75,2,london:2,london:5,15.679998,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,transfer_2,1234,jpeg75,1,london:5,london:5,15.680001,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,transfer_3,1234,jpeg75,2,london:2,london:5,15.679997,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,isotropic,1234,jpeg75,296,cph:429,manila:177,15.680000,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,white_box,1234,jpeg75,552,cph:94,manila:177,15.679997,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_1,1234,jpeg75,409,cph:429,manila:177,15.680000,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_2,1234,jpeg75,373,cph:429,manila:177,15.679995,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_3,1234,jpeg75,329,cph:429,manila:177,15.679992,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,isotropic,1234,jpeg75,29,zurich:42,nairobi:10,15.680000,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,white_box,1234,jpeg75,219,london:111,nairobi:10,15.679998,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,transfer_1,1234,jpeg75,107,zurich:42,nairobi:10,15.679997,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,transfer_2,1234,jpeg75,113,zurich:46,nairobi:10,15.680004,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,transfer_3,1234,jpeg75,112,zurich:42,nairobi:10,15.679995,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,isotropic,1234,jpeg75,1,toronto:88,toronto:88,15.679998,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,white_box,1234,jpeg75,12,manila:171,toronto:88,15.679998,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,transfer_1,1234,jpeg75,1,toronto:88,toronto:88,15.679995,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,transfer_2,1234,jpeg75,1,toronto:88,toronto:88,15.679997,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,transfer_3,1234,jpeg75,1,toronto:88,toronto:88,15.679998,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,isotropic,1234,jpeg75,1,zurich:104,zurich:104,15.680000,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,white_box,1234,jpeg75,943,london:34,zurich:104,15.679998,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,transfer_1,1234,jpeg75,1,zurich:104,zurich:104,15.680000,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,transfer_2,1234,jpeg75,1,zurich:104,zurich:104,15.679997,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,transfer_3,1234,jpeg75,2,london:75,zurich:104,15.680000,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,isotropic,1234,jpeg75,28,amman:4,amman:23,15.680000,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,white_box,1234,jpeg75,310,amman:4,amman:23,15.679997,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,transfer_1,1234,jpeg75,92,toronto:354,amman:23,15.679997,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,transfer_2,1234,jpeg75,108,amman:4,amman:23,15.680004,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,transfer_3,1234,jpeg75,45,amman:4,amman:23,15.679996,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,isotropic,1234,jpeg75,496,boston:249,boston:84,15.680000,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,white_box,1234,jpeg75,499,manila:189,boston:84,15.680000,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,transfer_1,1234,jpeg75,642,boston:249,boston:84,15.679997,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,transfer_2,1234,jpeg75,593,boston:249,boston:84,15.680000,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,transfer_3,1234,jpeg75,592,boston:249,boston:84,15.679997,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,isotropic,1234,jpeg75,4,manila:183,cph:71,15.680000,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,white_box,1234,jpeg75,79,london:28,cph:71,15.680000,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_1,1234,jpeg75,2,manila:183,cph:71,15.680000,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_2,1234,jpeg75,2,manila:183,cph:71,15.680001,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_3,1234,jpeg75,12,manila:183,cph:71,15.680000,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,isotropic,1234,jpeg75,18,cph:279,london:131,15.680000,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,white_box,1234,jpeg75,1272,zurich:22,london:131,15.680000,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,transfer_1,1234,jpeg75,21,manila:153,london:131,15.679998,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,transfer_2,1234,jpeg75,69,cph:279,london:131,15.679992,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,transfer_3,1234,jpeg75,334,boston:123,london:131,15.680001,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,isotropic,1234,jpeg75,215,boston:248,manila:160,15.679997,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,white_box,1234,jpeg75,325,amman:25,manila:160,15.679997,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_1,1234,jpeg75,172,boston:248,manila:160,15.680001,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_2,1234,jpeg75,310,toronto:244,manila:160,15.679998,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_3,1234,jpeg75,167,boston:248,manila:160,15.680004,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,isotropic,1234,jpeg75,242,london:85,nairobi:9,15.679997,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,white_box,1234,jpeg75,1374,london:34,nairobi:9,15.680000,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,transfer_1,1234,jpeg75,291,boston:90,nairobi:9,15.680004,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,transfer_2,1234,jpeg75,298,boston:90,nairobi:9,15.680002,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,transfer_3,1234,jpeg75,487,london:85,nairobi:9,15.679997,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,isotropic,1234,jpeg75,1,toronto:102,toronto:102,15.680000,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,white_box,1234,jpeg75,46,manila:142,toronto:102,15.680001,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,transfer_1,1234,jpeg75,1,toronto:102,toronto:102,15.679998,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,transfer_2,1234,jpeg75,1,toronto:102,toronto:102,15.680001,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,transfer_3,1234,jpeg75,1,toronto:102,toronto:102,15.680000,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,isotropic,1234,jpeg75,176,boston:249,zurich:44,15.679997,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,white_box,1234,jpeg75,1655,zurich:105,zurich:44,15.679997,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,transfer_1,1234,jpeg75,212,zurich:96,zurich:44,15.679992,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,transfer_2,1234,jpeg75,253,zurich:96,zurich:44,15.679997,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,transfer_3,1234,jpeg75,509,zurich:96,zurich:44,15.680001,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,isotropic,1234,jpeg75,26,nairobi:10,amman:30,15.679998,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,white_box,1234,jpeg75,124,manila:102,amman:30,15.679996,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,transfer_1,1234,jpeg75,44,toronto:421,amman:30,15.680008,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,transfer_2,1234,jpeg75,75,nairobi:4,amman:30,15.680000,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,transfer_3,1234,jpeg75,89,toronto:88,amman:30,15.680008,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,isotropic,1234,jpeg75,100,zurich:42,boston:149,15.680000,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,white_box,1234,jpeg75,1967,manila:183,boston:149,15.679997,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,transfer_1,1234,jpeg75,135,zurich:42,boston:149,15.680000,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,transfer_2,1234,jpeg75,240,zurich:42,boston:149,15.680000,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,transfer_3,1234,jpeg75,199,zurich:42,boston:149,15.680000,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,isotropic,1234,jpeg75,6,manila:181,cph:241,15.679997,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,white_box,1234,jpeg75,526,manila:181,cph:241,15.680000,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_1,1234,jpeg75,2,manila:181,cph:241,15.680004,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_2,1234,jpeg75,3,manila:181,cph:241,15.679997,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_3,1234,jpeg75,8,manila:181,cph:241,15.679998,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,isotropic,1234,jpeg75,18,london:76,london:104,15.679998,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,white_box,1234,jpeg75,530,manila:87,london:104,15.680001,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,transfer_1,1234,jpeg75,42,london:75,london:104,15.679997,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,transfer_2,1234,jpeg75,77,london:75,london:104,15.679997,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,transfer_3,1234,jpeg75,46,london:75,london:104,15.679998,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,isotropic,1234,jpeg75,16,amman:32,manila:116,15.679996,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,white_box,1234,jpeg75,233,zurich:19,manila:116,15.680001,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,transfer_1,1234,jpeg75,11,amman:25,manila:116,15.680001,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,transfer_2,1234,jpeg75,50,amman:25,manila:116,15.679996,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,transfer_3,1234,jpeg75,74,amman:23,manila:116,15.679998,36.1773
nairobi_query_-rWgRitoKSYrdczUKUiOrA,isotropic,1234,jpeg75,1,nairobi:22,nairobi:22,15.679997,36.1773
nairobi_query_-rWgRitoKSYrdczUKUiOrA,white_box,1234,jpeg75,238,cph:175,nairobi:22,15.679997,36.1773
nairobi_query_-rWgRitoKSYrdczUKUiOrA,transfer_1,1234,jpeg75,1,nairobi:22,nairobi:22,15.680005,36.1773
nairobi_query_-rWgRitoKSYrdczUKUiOrA,transfer_2,1234,jpeg75,1,nairobi:22,nairobi:22,15.679997,36.1773
nairobi_query_-rWgRitoKSYrdczUKUiOrA,transfer_3,1234,jpeg75,2,toronto:23,nairobi:22,15.679997,36.1773
toronto_query_-5HBlqC41yTbYA1NM7dz1A,isotropic,1234,jpeg75,20,cph:459,toronto:156,15.680000,36.1773
toronto_query_-5HBlqC41yTbYA1NM7dz1A,white_box,1234,jpeg75,485,manila:190,toronto:156,15.680000,36.1773
toronto_query_-5HBlqC41yTbYA1NM7dz1A,transfer_1,1234,jpeg75,17,cph:332,toronto:156,15.679992,36.1773
toronto_query_-5HBlqC41yTbYA1NM7dz1A,transfer_2,1234,jpeg75,25,toronto:171,toronto:156,15.680001,36.1773
toronto_query_-5HBlqC41yTbYA1NM7dz1A,transfer_3,1234,jpeg75,47,toronto:218,toronto:156,15.679997,36.1773
zurich_query_-7bB9HS2MqV7UT7vRyROfg,isotropic,1234,jpeg75,81,boston:139,zurich:19,15.680000,36.1773
zurich_query_-7bB9HS2MqV7UT7vRyROfg,white_box,1234,jpeg75,623,manila:189,zurich:19,15.680002,36.1773
zurich_query_-7bB9HS2MqV7UT7vRyROfg,transfer_1,1234,jpeg75,192,boston:79,zurich:19,15.679998,36.1773
zurich_query_-7bB9HS2MqV7UT7vRyROfg,transfer_2,1234,jpeg75,172,boston:90,zurich:19,15.679997,36.1773
zurich_query_-7bB9HS2MqV7UT7vRyROfg,transfer_3,1234,jpeg75,295,amman:25,zurich:19,15.679998,36.1773
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,1234,jpeg75,60,amman:26,amman:29,15.679998,36.1773
amman_query_-L_vanPrT4RcWlLbzCqMKA,white_box,1234,jpeg75,489,manila:190,amman:29,15.680000,36.1773
amman_query_-L_vanPrT4RcWlLbzCqMKA,transfer_1,1234,jpeg75,44,amman:21,amman:29,15.680000,36.1773
amman_query_-L_vanPrT4RcWlLbzCqMKA,transfer_2,1234,jpeg75,85,manila:190,amman:29,15.680005,36.1773
amman_query_-L_vanPrT4RcWlLbzCqMKA,transfer_3,1234,jpeg75,230,manila:13,amman:29,15.680000,36.1773
boston_query_-5-CNr3q7kmRGcDSMueI4w,isotropic,1234,jpeg75,4,amman:30,boston:234,15.679997,36.1773
boston_query_-5-CNr3q7kmRGcDSMueI4w,white_box,1234,jpeg75,133,amman:1,boston:234,15.679998,36.1773
boston_query_-5-CNr3q7kmRGcDSMueI4w,transfer_1,1234,jpeg75,2,boston:249,boston:234,15.680000,36.1773
boston_query_-5-CNr3q7kmRGcDSMueI4w,transfer_2,1234,jpeg75,1,boston:234,boston:234,15.680002,36.1773
boston_query_-5-CNr3q7kmRGcDSMueI4w,transfer_3,1234,jpeg75,2,cph:241,boston:234,15.679998,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,isotropic,1234,jpeg75,2,amman:23,cph:242,15.680000,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,white_box,1234,jpeg75,2,manila:153,cph:242,15.680004,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,transfer_1,1234,jpeg75,1,cph:242,cph:242,15.680004,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,transfer_2,1234,jpeg75,1,cph:242,cph:242,15.679992,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,transfer_3,1234,jpeg75,8,amman:23,cph:242,15.680000,36.1773
london_query_-7cNAk24ZhuoOowcvDoImw,isotropic,1234,jpeg75,32,toronto:351,london:126,15.680000,36.1773
