query_id,condition,seed,sanitizer,correct_rank,top1_place,correct_place,effective_mse,psnr
zurich_query_--RjvuIbkJiPNJknyeZN_Q,transfer_3,1234,blur,651,boston:234,zurich:64,15.679998,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,isotropic,1234,blur,1,amman:21,amman:21,15.680000,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,white_box,1234,blur,16,boston:249,amman:21,15.680005,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,transfer_1,1234,blur,1,amman:21,amman:21,15.680002,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,transfer_2,1234,blur,1,amman:21,amman:21,15.680004,36.1773
amman_query_-6eEB_fS2eePRNUql6vOrQ,transfer_3,1234,blur,3,amman:23,amman:21,15.679998,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,isotropic,1234,blur,167,manila:109,boston:262,15.680000,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,white_box,1234,blur,1446,boston:19,boston:262,15.680002,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,transfer_1,1234,blur,233,manila:109,boston:262,15.679997,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,transfer_2,1234,blur,499,manila:13,boston:262,15.680001,36.1773
boston_query_--VtRctVkqAafFr5b_6GXg,transfer_3,1234,blur,452,cph:464,boston:262,15.680000,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,isotropic,1234,blur,1,cph:162,cph:162,15.680001,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,white_box,1234,blur,2,london:34,cph:162,15.679997,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_1,1234,blur,1,cph:162,cph:162,15.679998,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_2,1234,blur,1,cph:162,cph:162,15.680002,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_3,1234,blur,1,cph:162,cph:162,15.679997,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,isotropic,1234,blur,2,london:119,london:2,15.679995,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,white_box,1234,blur,175,toronto:273,london:2,15.680000,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,transfer_1,1234,blur,2,manila:163,london:2,15.680000,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,transfer_2,1234,blur,1,london:2,london:2,15.679997,36.1773
london_query_-4Vq2O1PhPmG6WK-yV402Q,transfer_3,1234,blur,3,manila:116,london:2,15.680000,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,isotropic,1234,blur,915,manila:116,manila:142,15.680002,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,white_box,1234,blur,782,manila:54,manila:142,15.679992,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_1,1234,blur,890,manila:116,manila:142,15.679997,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_2,1234,blur,840,manila:116,manila:142,15.679995,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_3,1234,blur,606,manila:116,manila:142,15.680000,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,isotropic,1234,blur,10,nairobi:22,nairobi:18,15.679998,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,white_box,1234,blur,711,amman:29,nairobi:18,15.679998,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,transfer_1,1234,blur,4,amman:32,nairobi:18,15.680000,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,transfer_2,1234,blur,6,amman:32,nairobi:18,15.679998,36.1773
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,transfer_3,1234,blur,234,toronto:265,nairobi:18,15.680008,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,isotropic,1234,blur,30,boston:99,toronto:185,15.679997,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,white_box,1234,blur,687,boston:123,toronto:185,15.679997,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,transfer_1,1234,blur,66,boston:98,toronto:185,15.680000,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,transfer_2,1234,blur,84,boston:98,toronto:185,15.679997,36.1773
toronto_query_-3UT7A8bNUkVBgSLW30-ow,transfer_3,1234,blur,70,boston:98,toronto:185,15.680000,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,isotropic,1234,blur,22,zurich:33,zurich:13,15.679997,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,white_box,1234,blur,806,manila:23,zurich:13,15.679996,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,transfer_1,1234,blur,154,toronto:102,zurich:13,15.679993,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,transfer_2,1234,blur,69,manila:67,zurich:13,15.679996,36.1773
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,transfer_3,1234,blur,97,toronto:102,zurich:13,15.679992,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,isotropic,1234,blur,1740,amman:35,amman:37,15.680000,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,white_box,1234,blur,1994,cph:296,amman:37,15.679997,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,transfer_1,1234,blur,1719,amman:35,amman:37,15.679992,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,transfer_2,1234,blur,1875,amman:35,amman:37,15.679998,36.1773
amman_query_-BJoV1t0rKwEzk0bsZplVQ,transfer_3,1234,blur,1970,amman:35,amman:37,15.679995,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,isotropic,1234,blur,1,boston:239,boston:239,15.679997,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,white_box,1234,blur,323,london:28,boston:239,15.679998,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,transfer_1,1234,blur,1,boston:239,boston:239,15.680000,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,transfer_2,1234,blur,1,boston:239,boston:239,15.680000,36.1773
boston_query_-0n5FDAuOditKvxIekIbBg,transfer_3,1234,blur,15,boston:99,boston:239,15.679997,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,isotropic,1234,blur,10,cph:190,cph:345,15.680000,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,white_box,1234,blur,86,london:71,cph:345,15.679993,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_1,1234,blur,3,toronto:58,cph:345,15.679997,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_2,1234,blur,2,cph:190,cph:345,15.679997,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_3,1234,blur,3,cph:190,cph:345,15.680000,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,isotropic,1234,blur,1,london:5,london:5,15.679996,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,white_box,1234,blur,578,london:111,london:5,15.680002,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,transfer_1,1234,blur,1,london:5,london:5,15.679995,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,transfer_2,1234,blur,1,london:5,london:5,15.679997,36.1773
london_query_-4pmBOZmF-ynXSkWw5BAew,transfer_3,1234,blur,1,london:5,london:5,15.679998,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,isotropic,1234,blur,132,cph:94,manila:177,15.680000,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,white_box,1234,blur,346,cph:94,manila:177,15.680000,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_1,1234,blur,186,cph:429,manila:177,15.680000,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_2,1234,blur,168,cph:429,manila:177,15.679996,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_3,1234,blur,106,cph:429,manila:177,15.680002,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,isotropic,1234,blur,22,zurich:98,nairobi:10,15.680000,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,white_box,1234,blur,181,london:111,nairobi:10,15.679997,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,transfer_1,1234,blur,30,zurich:42,nairobi:10,15.679998,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,transfer_2,1234,blur,14,zurich:42,nairobi:10,15.679996,36.1773
nairobi_query_-dn1KaWvGY9H5JRLNtaYPg,transfer_3,1234,blur,8,zurich:98,nairobi:10,15.679997,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,isotropic,1234,blur,1,toronto:88,toronto:88,15.679998,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,white_box,1234,blur,2,manila:171,toronto:88,15.679997,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,transfer_1,1234,blur,1,toronto:88,toronto:88,15.680000,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,transfer_2,1234,blur,1,toronto:88,toronto:88,15.679996,36.1773
toronto_query_-4IVXvKV2D8brXjQPZ1GRA,transfer_3,1234,blur,1,toronto:88,toronto:88,15.679997,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,isotropic,1234,blur,1,zurich:104,zurich:104,15.680000,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,white_box,1234,blur,513,london:34,zurich:104,15.680000,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,transfer_1,1234,blur,1,zurich:104,zurich:104,15.680001,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,transfer_2,1234,blur,1,zurich:104,zurich:104,15.680001,36.1773
zurich_query_-4StYjY5sT1S23ls5heCbg,transfer_3,1234,blur,1,zurich:104,zurich:104,15.680002,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,isotropic,1234,blur,56,amman:4,amman:23,15.680000,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,white_box,1234,blur,504,amman:0,amman:23,15.680002,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,transfer_1,1234,blur,73,amman:4,amman:23,15.679997,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,transfer_2,1234,blur,86,amman:4,amman:23,15.679993,36.1773
amman_query_-D0IlKF__f0c9DPAKbiYnw,transfer_3,1234,blur,111,amman:4,amman:23,15.680005,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,isotropic,1234,blur,403,boston:47,boston:84,15.680000,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,white_box,1234,blur,342,manila:189,boston:84,15.680000,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,transfer_1,1234,blur,425,boston:249,boston:84,15.679997,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,transfer_2,1234,blur,414,boston:249,boston:84,15.679995,36.1773
boston_query_-3hM-MR6uuw3se14vw3G0w,transfer_3,1234,blur,383,boston:249,boston:84,15.679995,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,isotropic,1234,blur,4,manila:183,cph:71,15.680000,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,white_box,1234,blur,39,london:28,cph:71,15.680004,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_1,1234,blur,3,manila:183,cph:71,15.680000,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_2,1234,blur,4,manila:183,cph:71,15.679997,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_3,1234,blur,4,manila:183,cph:71,15.679997,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,isotropic,1234,blur,1,london:131,london:131,15.680000,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,white_box,1234,blur,258,toronto:218,london:131,15.679993,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,transfer_1,1234,blur,3,cph:332,london:131,15.680000,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,transfer_2,1234,blur,4,cph:332,london:131,15.679995,36.1773
london_query_-5QOE2AlZX8rEz8ONtGRrg,transfer_3,1234,blur,11,toronto:418,london:131,15.679995,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,isotropic,1234,blur,275,boston:248,manila:160,15.679997,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,white_box,1234,blur,143,manila:54,manila:160,15.680001,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_1,1234,blur,269,toronto:102,manila:160,15.680002,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_2,1234,blur,298,boston:156,manila:160,15.679995,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_3,1234,blur,229,boston:248,manila:160,15.680000,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,isotropic,1234,blur,167,london:85,nairobi:9,15.679997,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,white_box,1234,blur,972,manila:92,nairobi:9,15.680005,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,transfer_1,1234,blur,222,boston:235,nairobi:9,15.679996,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,transfer_2,1234,blur,129,boston:235,nairobi:9,15.680000,36.1773
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,transfer_3,1234,blur,161,manila:189,nairobi:9,15.680000,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,isotropic,1234,blur,1,toronto:102,toronto:102,15.680000,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,white_box,1234,blur,3,manila:142,toronto:102,15.680005,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,transfer_1,1234,blur,1,toronto:102,toronto:102,15.680002,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,transfer_2,1234,blur,1,toronto:102,toronto:102,15.679996,36.1773
toronto_query_-4mlNvZUZnbmRaGbiIndoA,transfer_3,1234,blur,1,toronto:102,toronto:102,15.680001,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,isotropic,1234,blur,91,cph:176,zurich:44,15.679997,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,white_box,1234,blur,1017,amman:1,zurich:44,15.679996,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,transfer_1,1234,blur,145,cph:176,zurich:44,15.679995,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,transfer_2,1234,blur,136,cph:176,zurich:44,15.680000,36.1773
zurich_query_-71-BK_yAOJ1soK0OQWIcg,transfer_3,1234,blur,185,cph:176,zurich:44,15.680000,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,isotropic,1234,blur,62,toronto:421,amman:30,15.679998,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,white_box,1234,blur,164,manila:177,amman:30,15.680001,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,transfer_1,1234,blur,64,toronto:421,amman:30,15.680000,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,transfer_2,1234,blur,163,toronto:421,amman:30,15.679993,36.1773
amman_query_-EAmCN9i5BGEadZIccXEyA,transfer_3,1234,blur,93,nairobi:4,amman:30,15.680002,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,isotropic,1234,blur,66,boston:144,boston:149,15.680000,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,white_box,1234,blur,1836,manila:183,boston:149,15.680005,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,transfer_1,1234,blur,69,boston:144,boston:149,15.679998,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,transfer_2,1234,blur,72,boston:27,boston:149,15.680000,36.1773
boston_query_-4vuSn0vvcBVOccgQqFlow,transfer_3,1234,blur,118,boston:144,boston:149,15.679998,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,isotropic,1234,blur,18,london:126,cph:241,15.679997,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,white_box,1234,blur,645,manila:189,cph:241,15.679997,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_1,1234,blur,8,manila:181,cph:241,15.679998,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_2,1234,blur,14,london:126,cph:241,15.680001,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_3,1234,blur,4,manila:181,cph:241,15.679998,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,isotropic,1234,blur,15,cph:4,london:104,15.679998,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,white_box,1234,blur,559,manila:87,london:104,15.680000,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,transfer_1,1234,blur,20,cph:4,london:104,15.680000,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,transfer_2,1234,blur,13,boston:168,london:104,15.679998,36.1773
london_query_-7U9wY8ynnu3oZ1g_-0xww,transfer_3,1234,blur,35,boston:168,london:104,15.679998,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,isotropic,1234,blur,8,amman:23,manila:116,15.679996,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,white_box,1234,blur,135,amman:32,manila:116,15.680001,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,transfer_1,1234,blur,10,amman:23,manila:116,15.679997,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,transfer_2,1234,blur,26,amman:23,manila:116,15.679997,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,transfer_3,1234,blur,51,amman:32,manila:116,15.680002,36.1773
nairobi_query_-rWgRitoKSYrdczUKUiOrA,isotropic,1234,blur,3,boston:145,nairobi:22,15.679997,36.1773
nairobi_query_-rWgRitoKSYrdczUKUiOrA,white_box,1234,blur,155,cph:175,nairobi:22,15.679997,36.1773
nairobi_query_-rWgRitoKSYrdczUKUiOrA,transfer_1,1234,blur,1,nairobi:22,nairobi:22,15.679997,36.1773
nairobi_query_-rWgRitoKSYrdczUKUiOrA,transfer_2,1234,blur,2,manila:33,nairobi:22,15.680002,36.1773
nairobi_query_-rWgRitoKSYrdczUKUiOrA,transfer_3,1234,blur,1,nairobi:22,nairobi:22,15.680002,36.1773
toronto_query_-5HBlqC41yTbYA1NM7dz1A,isotropic,1234,blur,54,toronto:171,toronto:156,15.680000,36.1773
toronto_query_-5HBlqC41yTbYA1NM7dz1A,white_box,1234,blur,355,manila:153,toronto:156,15.680000,36.1773
toronto_query_-5HBlqC41yTbYA1NM7dz1A,transfer_1,1234,blur,22,toronto:171,toronto:156,15.679997,36.1773
toronto_query_-5HBlqC41yTbYA1NM7dz1A,transfer_2,1234,blur,35,toronto:171,toronto:156,15.680004,36.1773
toronto_query_-5HBlqC41yTbYA1NM7dz1A,transfer_3,1234,blur,61,toronto:218,toronto:156,15.679997,36.1773
zurich_query_-7bB9HS2MqV7UT7vRyROfg,isotropic,1234,blur,53,boston:139,zurich:19,15.680000,36.1773
zurich_query_-7bB9HS2MqV7UT7vRyROfg,white_box,1234,blur,483,manila:189,zurich:19,15.679998,36.1773
zurich_query_-7bB9HS2MqV7UT7vRyROfg,transfer_1,1234,blur,95,boston:139,zurich:19,15.680000,36.1773
zurich_query_-7bB9HS2MqV7UT7vRyROfg,transfer_2,1234,blur,66,boston:47,zurich:19,15.679996,36.1773
zurich_query_-7bB9HS2MqV7UT7vRyROfg,transfer_3,1234,blur,232,boston:139,zurich:19,15.680000,36.1773
amman_query_-L_vanPrT4RcWlLbzCqMKA,isotropic,1234,blur,58,amman:26,amman:29,15.679998,36.1773
amman_query_-L_vanPrT4RcWlLbzCqMKA,white_box,1234,blur,366,manila:13,amman:29,15.679997,36.1773
amman_query_-L_vanPrT4RcWlLbzCqMKA,transfer_1,1234,blur,36,manila:13,amman:29,15.680000,36.1773
amman_query_-L_vanPrT4RcWlLbzCqMKA,transfer_2,1234,blur,35,manila:13,amman:29,15.679998,36.1773
amman_query_-L_vanPrT4RcWlLbzCqMKA,transfer_3,1234,blur,59,toronto:426,amman:29,15.679998,36.1773
boston_query_-5-CNr3q7kmRGcDSMueI4w,isotropic,1234,blur,1,boston:234,boston:234,15.679997,36.1773
boston_query_-5-CNr3q7kmRGcDSMueI4w,white_box,1234,blur,51,toronto:207,boston:234,15.679997,36.1773
boston_query_-5-CNr3q7kmRGcDSMueI4w,transfer_1,1234,blur,1,boston:234,boston:234,15.679998,36.1773
boston_query_-5-CNr3q7kmRGcDSMueI4w,transfer_2,1234,blur,3,boston:249,boston:234,15.680000,36.1773
boston_query_-5-CNr3q7kmRGcDSMueI4w,transfer_3,1234,blur,3,boston:249,boston:234,15.679997,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,isotropic,1234,blur,26,amman:23,cph:242,15.680000,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,white_box,1234,blur,1,cph:242,cph:242,15.679996,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,transfer_1,1234,blur,7,zurich:61,cph:242,15.680002,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,transfer_2,1234,blur,16,amman:23,cph:242,15.680001,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,transfer_3,1234,blur,51,amman:23,cph:242,15.679995,36.1773
london_query_-7cNAk24ZhuoOowcvDoImw,isotropic,1234,blur,42,toronto:351,london:126,15.680000,36.1773
london_query_-7cNAk24ZhuoOowcvDoImw,white_box,1234,blur,752,amman:11,london:126,15.679985,36.1773
london_query_-7cNAk24ZhuoOowcvDoImw,transfer_1,1234,blur,146,cph:332,london:126,15.680012,36.1773
london_query_-7cNAk24ZhuoOowcvDoImw,transfer_2,1234,blur,333,london:71,london:126,15.679989,36.1773
london_query_-7cNAk24ZhuoOowcvDoImw,transfer_3,1234,blur,387,cph:332,london:126,15.679998,36.1773
manila_query_-6NSbTuzpeyDbSXKeGAasg,isotropic,1234,blur,3,toronto:23,manila:190,15.680000,36.1773
manila_query_-6NSbTuzpeyDbSXKeGAasg,white_box,1234,blur,11,toronto:196,manila:190,15.680001,36.1773
manila_query_-6NSbTuzpeyDbSXKeGAasg,transfer_1,1234,blur,3,toronto:23,manila:190,15.680000,36.1773
manila_query_-6NSbTuzpeyDbSXKeGAasg,transfer_2,1234,blur,2,toronto:23,manila:190,15.679998,36.1773
manila_query_-6NSbTuzpeyDbSXKeGAasg,transfer_3,1234,blur,1,manila:190,manila:190,15.679998,36.1773
nairobi_query_-yxXz3in11JFniZQAa7m2A,isotropic,1234,blur,45,cph:345,nairobi:10,15.680000,36.1773
nairobi_query_-yxXz3in11JFniZQAa7m2A,white_box,1234,blur,24,toronto:197,nairobi:10,15.680000,36.1773
